col_stop_id,col_stop_nom,col_lat,col_lon,col_ville,col_zone_id,col_accessibilite,col_opened,col_station,col_lignes,col_trafic_journalier,col_trafic_annuel,col_nombre_correspondances,col_zone_tarifaire,col_source,col_date_maj,col_arret_id,col_nom_arret,col_type_arret,col_est_accessible_pmr,col_equipement_abri,col_equipement_affichage_temps_reel,col_latitude,col_longitude,col_commune
ARR_01985,Nom_1985,49.048436,2.654645,Paris,01985,5.94,4.05,8.97,7.51,18,1.89,Nom_1985,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00,01985,Nom_1985,2.34,9.65,9.69,9.43,49.199939,2.441113,Montpellier
ARR_01986,Nom_1986,48.541977,1.883165,Marseille,01986,2.99,9.11,6.77,6.90,13,4.76,Nom_1986,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,01986,Nom_1986,6.48,9.80,8.39,4.31,48.588353,2.482647,Montpellier
ARR_01987,Nom_1987,48.818766,2.339563,Toulouse,01987,2.81,5.10,5.49,8.24,1,4.43,Nom_1987,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00,01987,Nom_1987,9.07,1.29,1.09,5.44,48.643438,1.853024,Marseille
ARR_01988,Nom_1988,48.651280,1.868022,Marseille,01988,7.40,9.60,4.39,5.61,26,9.74,Nom_1988,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,01988,Nom_1988,8.58,4.53,5.93,6.42,48.540397,2.286770,Montpellier
ARR_01989,Nom_1989,48.825004,2.442571,Strasbourg,01989,6.15,9.74,9.06,1.15,12,8.86,Nom_1989,Parc Central,AirParif_2024,2024-01-01 00:00:00,01989,Nom_1989,3.25,4.41,9.12,8.96,48.635102,2.679480,Nantes
ARR_01990,Nom_1990,49.131931,2.837128,Strasbourg,01990,5.50,3.86,8.56,9.56,27,5.31,Nom_1990,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,01990,Nom_1990,5.12,3.69,8.70,4.79,49.115172,2.058941,Montpellier
ARR_01991,Nom_1991,48.461139,2.016697,Toulouse,01991,7.84,6.87,3.90,6.77,26,8.44,Nom_1991,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00,01991,Nom_1991,3.56,2.18,7.01,7.95,48.720158,2.341005,Strasbourg
ARR_01992,Nom_1992,49.268699,2.277495,Paris,01992,2.49,4.30,7.14,9.27,7,2.28,Nom_1992,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,01992,Nom_1992,1.49,1.91,6.24,9.52,48.468902,1.878768,Toulouse
ARR_01993,Nom_1993,48.788087,2.204600,Marseille,01993,4.29,8.26,6.62,4.58,13,9.17,Nom_1993,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,01993,Nom_1993,5.07,1.56,4.06,7.45,48.505974,1.856054,Strasbourg
ARR_01994,Nom_1994,48.557925,2.109335,Nice,01994,8.29,7.89,4.54,4.17,11,5.90,Nom_1994,Parc Central,AirParif_2024,2024-01-01 00:00:00,01994,Nom_1994,1.13,3.33,6.09,4.40,48.806432,2.273703,Bordeaux
ARR_01995,Nom_1995,48.604298,1.965838,Strasbourg,01995,9.14,6.63,2.85,9.55,13,5.09,Nom_1995,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,01995,Nom_1995,3.27,1.94,8.71,1.79,48.800070,1.920923,Lille
ARR_01996,Nom_1996,48.455092,2.109449,Strasbourg,01996,7.63,1.56,1.18,3.43,15,3.95,Nom_1996,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,01996,Nom_1996,7.16,4.37,1.53,9.30,48.486123,2.367826,Marseille
ARR_01997,Nom_1997,48.662803,2.127131,Lyon,01997,7.28,9.23,2.27,6.88,15,9.41,Nom_1997,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,01997,Nom_1997,3.16,8.41,2.93,5.19,49.111591,2.044126,Nice
ARR_01998,Nom_1998,49.020367,2.445115,Lille,01998,6.50,7.84,1.60,4.59,10,5.06,Nom_1998,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,01998,Nom_1998,5.24,1.72,1.28,2.43,48.511412,1.898576,Marseille
ARR_01999,Nom_1999,48.891095,1.871070,Nantes,01999,5.78,9.47,8.41,6.77,7,7.85,Nom_1999,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,01999,Nom_1999,5.18,3.49,5.86,5.03,49.338786,2.567946,Bordeaux
ARR_02000,Nom_2000,49.217721,2.063560,Lyon,02000,2.93,1.83,2.03,1.71,17,9.12,Nom_2000,Quartier Nord,Meteo_France,2024-01-01 00:00:00,02000,Nom_2000,6.48,7.02,8.46,1.54,49.241993,2.138022,Nice
ARR_02001,Nom_2001,49.235245,1.939978,Nantes,02001,5.72,6.66,4.35,9.39,6,5.06,Nom_2001,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,02001,Nom_2001,6.24,5.17,9.72,1.87,49.159870,2.728584,Toulouse
ARR_02002,Nom_2002,49.032804,2.733581,Paris,02002,7.84,4.38,4.27,3.10,6,5.60,Nom_2002,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,02002,Nom_2002,5.53,4.60,8.09,5.55,48.382704,2.376128,Nantes
ARR_02003,Nom_2003,49.321564,1.884632,Toulouse,02003,7.96,5.72,8.89,9.01,17,6.09,Nom_2003,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,02003,Nom_2003,7.53,4.28,2.73,4.53,49.048723,2.237849,Paris
ARR_02004,Nom_2004,49.019811,2.341187,Nantes,02004,8.57,7.72,4.98,8.53,2,2.44,Nom_2004,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,02004,Nom_2004,9.53,5.56,5.90,4.40,49.134108,2.339614,Montpellier
ARR_02005,Nom_2005,48.609583,2.022766,Lille,02005,7.36,7.16,1.11,6.94,13,2.85,Nom_2005,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,02005,Nom_2005,6.99,9.55,2.21,4.12,48.800007,2.136908,Bordeaux
ARR_02006,Nom_2006,49.083440,2.684254,Marseille,02006,2.52,7.37,8.75,6.02,4,5.90,Nom_2006,Parc Central,Meteo_France,2024-01-01 00:00:00,02006,Nom_2006,4.86,2.13,8.90,1.19,49.308382,2.217255,Lyon
ARR_02007,Nom_2007,48.460287,2.314495,Strasbourg,02007,1.30,3.81,6.12,3.61,14,3.03,Nom_2007,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,02007,Nom_2007,5.76,2.18,1.92,3.98,48.352699,2.036638,Lille
ARR_02008,Nom_2008,48.853437,2.629254,Toulouse,02008,7.64,2.84,5.47,6.44,2,3.23,Nom_2008,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,02008,Nom_2008,3.21,7.36,3.11,4.13,48.569946,2.316167,Strasbourg
ARR_02009,Nom_2009,49.014755,2.467444,Marseille,02009,6.00,4.40,8.51,4.80,2,3.05,Nom_2009,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00,02009,Nom_2009,5.33,2.32,9.66,8.27,48.680656,2.170948,Marseille
ARR_02010,Nom_2010,48.786671,2.828100,Montpellier,02010,9.04,4.10,9.93,7.83,22,5.01,Nom_2010,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,02010,Nom_2010,2.14,8.28,5.69,5.22,48.777632,2.771915,Lyon
ARR_02011,Nom_2011,49.127488,1.883248,Lille,02011,2.75,3.79,2.44,9.84,28,8.02,Nom_2011,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,02011,Nom_2011,6.67,6.29,1.29,2.05,48.934309,1.911118,Nantes
ARR_02012,Nom_2012,49.223856,1.895693,Strasbourg,02012,1.66,1.37,5.90,3.98,25,5.42,Nom_2012,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,02012,Nom_2012,6.01,8.57,4.28,4.78,48.406254,2.157336,Lyon
ARR_02013,Nom_2013,48.633204,2.831734,Bordeaux,02013,6.21,9.06,4.39,2.05,7,1.87,Nom_2013,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,02013,Nom_2013,9.17,5.40,3.03,1.97,48.967409,2.220708,Bordeaux
ARR_02014,Nom_2014,48.674426,2.358072,Lyon,02014,1.56,4.64,4.15,1.46,7,1.13,Nom_2014,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00,02014,Nom_2014,6.75,4.54,3.42,5.91,48.468399,1.863382,Paris
ARR_02015,Nom_2015,48.652510,1.962349,Marseille,02015,5.47,5.37,7.90,1.61,18,9.57,Nom_2015,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,02015,Nom_2015,1.26,9.56,9.67,4.33,48.530167,2.022678,Montpellier
ARR_02016,Nom_2016,48.860590,2.760451,Nice,02016,9.94,9.12,6.12,6.65,11,8.49,Nom_2016,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,02016,Nom_2016,4.86,7.03,8.30,4.70,49.217715,2.461418,Paris
ARR_02017,Nom_2017,48.838393,2.500720,Lyon,02017,7.32,9.49,6.85,5.00,23,3.87,Nom_2017,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,02017,Nom_2017,5.95,8.16,4.27,8.85,48.612354,2.576169,Nice
ARR_02018,Nom_2018,48.654375,2.129162,Montpellier,02018,9.52,3.00,9.66,1.07,16,6.59,Nom_2018,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,02018,Nom_2018,7.08,7.91,2.95,9.18,48.408562,2.793617,Montpellier
ARR_02019,Nom_2019,49.303649,1.948138,Marseille,02019,6.69,4.55,2.16,9.92,7,4.14,Nom_2019,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,02019,Nom_2019,5.76,6.93,2.26,4.34,49.268786,2.225292,Marseille
ARR_02020,Nom_2020,48.786065,1.853323,Bordeaux,02020,4.96,6.67,6.97,5.08,2,3.10,Nom_2020,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,02020,Nom_2020,3.91,1.46,3.75,4.02,48.870342,1.994784,Paris
ARR_02021,Nom_2021,48.964868,2.397206,Lille,02021,5.02,8.73,6.22,6.73,6,1.40,Nom_2021,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,02021,Nom_2021,6.58,3.08,2.88,2.64,49.348939,2.583993,Toulouse
ARR_02022,Nom_2022,48.997981,1.972096,Nantes,02022,1.36,1.81,3.98,2.23,12,9.83,Nom_2022,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00,02022,Nom_2022,1.04,6.69,6.31,3.05,49.213727,2.744855,Montpellier
ARR_02023,Nom_2023,48.627085,2.209708,Montpellier,02023,9.92,9.51,4.29,6.91,12,2.21,Nom_2023,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,02023,Nom_2023,8.20,9.68,7.63,2.98,49.101450,2.035757,Bordeaux
ARR_02024,Nom_2024,48.386107,1.970250,Nantes,02024,4.49,2.72,8.10,5.60,20,1.64,Nom_2024,Parc Central,Data.gouv.fr,2024-01-01 00:00:00,02024,Nom_2024,1.54,9.67,9.13,5.25,48.647436,1.882748,Paris
ARR_02025,Nom_2025,48.655846,2.676278,Lyon,02025,8.54,9.18,9.74,9.40,7,2.71,Nom_2025,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,02025,Nom_2025,7.36,6.42,4.76,2.99,49.293267,2.550263,Nice
ARR_02026,Nom_2026,48.350441,2.262054,Lille,02026,6.95,5.97,5.06,1.12,14,4.99,Nom_2026,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,02026,Nom_2026,7.64,7.63,5.13,3.46,48.848364,2.330181,Strasbourg
ARR_02027,Nom_2027,49.310462,2.681519,Marseille,02027,2.52,5.87,6.80,2.50,3,6.15,Nom_2027,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00,02027,Nom_2027,2.77,4.67,2.27,8.56,49.222981,1.894807,Lille
ARR_02028,Nom_2028,49.160500,2.000755,Lyon,02028,3.91,3.95,7.65,1.03,25,3.63,Nom_2028,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,02028,Nom_2028,4.86,4.67,2.51,8.26,49.084424,2.064964,Toulouse
ARR_02029,Nom_2029,48.740065,2.506310,Montpellier,02029,1.76,3.84,6.60,6.62,20,1.08,Nom_2029,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,02029,Nom_2029,3.33,4.18,4.01,8.31,48.844396,2.706520,Strasbourg
ARR_02030,Nom_2030,48.733042,1.899753,Paris,02030,8.07,6.23,2.75,1.21,19,6.69,Nom_2030,Centre-Ville,Meteo_France,2024-01-01 00:00:00,02030,Nom_2030,6.92,7.27,3.44,1.96,48.713655,2.797648,Strasbourg
ARR_02031,Nom_2031,49.261973,2.131521,Marseille,02031,6.02,3.45,8.87,4.56,16,5.85,Nom_2031,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,02031,Nom_2031,7.69,7.28,2.79,5.01,48.941631,2.768101,Nice
ARR_02032,Nom_2032,48.714873,2.808298,Lyon,02032,9.60,3.96,3.79,3.29,21,1.62,Nom_2032,Parc Central,Meteo_France,2024-01-01 00:00:00,02032,Nom_2032,9.63,8.73,4.86,3.34,48.374059,2.575012,Nice
ARR_02033,Nom_2033,48.400361,2.219645,Nice,02033,1.69,4.67,4.38,1.65,22,3.41,Nom_2033,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,02033,Nom_2033,2.76,6.13,8.60,7.48,49.203907,2.824740,Lyon
ARR_02034,Nom_2034,48.992204,2.100551,Strasbourg,02034,6.27,10.00,6.03,1.18,8,6.42,Nom_2034,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,02034,Nom_2034,3.37,5.91,9.51,9.43,49.290447,2.266768,Paris
ARR_02035,Nom_2035,49.286124,1.925449,Paris,02035,9.98,6.86,9.26,5.43,4,3.34,Nom_2035,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,02035,Nom_2035,2.75,9.07,1.50,1.52,48.549625,2.355523,Strasbourg
ARR_02036,Nom_2036,49.292623,2.197781,Nantes,02036,6.96,6.58,7.18,2.91,15,8.74,Nom_2036,Résidentiel,Meteo_France,2024-01-01 00:00:00,02036,Nom_2036,1.98,7.58,2.87,9.92,48.650033,2.634915,Lille
ARR_02037,Nom_2037,49.113672,2.055701,Lille,02037,8.09,1.17,7.87,7.27,5,6.36,Nom_2037,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,02037,Nom_2037,6.43,8.56,9.37,9.05,49.332000,2.091245,Marseille
ARR_02038,Nom_2038,48.633427,2.324920,Nantes,02038,6.95,9.06,5.95,9.33,17,7.83,Nom_2038,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,02038,Nom_2038,7.06,3.63,3.35,3.14,49.296604,1.883503,Nantes
ARR_02039,Nom_2039,48.490552,1.996529,Toulouse,02039,5.36,5.13,6.19,6.57,22,7.37,Nom_2039,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,02039,Nom_2039,7.17,2.31,4.60,9.07,48.999671,2.151038,Lyon
ARR_02040,Nom_2040,49.050549,2.702445,Marseille,02040,3.58,5.75,8.44,1.51,26,9.62,Nom_2040,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,02040,Nom_2040,7.40,1.79,9.75,2.97,48.804657,2.766184,Paris
ARR_02041,Nom_2041,49.044548,2.830051,Marseille,02041,5.73,4.24,9.76,7.74,14,1.43,Nom_2041,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,02041,Nom_2041,3.45,7.26,2.93,7.19,48.695482,2.446428,Montpellier
ARR_02042,Nom_2042,48.354352,1.891587,Nantes,02042,8.31,8.50,7.91,2.59,25,2.57,Nom_2042,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,02042,Nom_2042,4.09,4.37,5.08,2.26,48.974513,1.990671,Marseille
ARR_02043,Nom_2043,48.547168,2.241046,Nice,02043,4.50,5.00,4.04,5.32,17,8.56,Nom_2043,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,02043,Nom_2043,6.35,8.99,8.37,7.35,48.891676,2.748724,Lille
ARR_02044,Nom_2044,49.106090,2.075528,Strasbourg,02044,8.61,9.76,5.83,6.34,7,5.48,Nom_2044,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,02044,Nom_2044,2.80,4.10,2.01,2.39,49.194210,1.944127,Bordeaux
ARR_02045,Nom_2045,48.551941,2.297464,Nice,02045,4.44,6.20,2.64,8.63,21,4.58,Nom_2045,Résidentiel,Meteo_France,2024-01-01 00:00:00,02045,Nom_2045,5.57,6.82,5.48,9.40,49.319110,1.937110,Nice
ARR_02046,Nom_2046,48.747373,2.271789,Toulouse,02046,3.12,7.23,6.90,5.22,11,4.32,Nom_2046,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,02046,Nom_2046,9.91,4.14,4.59,1.97,48.777632,2.377812,Paris
ARR_02047,Nom_2047,48.386361,2.813965,Paris,02047,8.50,2.97,1.20,3.87,14,6.12,Nom_2047,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,02047,Nom_2047,9.10,2.84,4.34,5.39,49.128749,2.331084,Bordeaux
ARR_02048,Nom_2048,48.882256,2.657821,Lyon,02048,4.92,2.35,6.13,1.21,9,2.80,Nom_2048,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,02048,Nom_2048,5.53,2.87,4.91,3.18,48.790011,2.195355,Lille
ARR_02049,Nom_2049,49.123497,2.419019,Nice,02049,3.15,8.86,4.03,5.33,5,5.92,Nom_2049,Centre-Ville,Meteo_France,2024-01-01 00:00:00,02049,Nom_2049,9.09,4.40,1.47,4.66,48.437521,2.745708,Strasbourg
ARR_02050,Nom_2050,48.534436,2.241461,Lille,02050,3.08,4.69,6.23,9.21,6,4.47,Nom_2050,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,02050,Nom_2050,5.88,3.62,9.15,7.46,48.376069,2.575310,Bordeaux
ARR_02051,Nom_2051,49.262113,2.654952,Lyon,02051,4.66,3.85,8.52,7.31,5,5.91,Nom_2051,Quartier Nord,Meteo_France,2024-01-01 00:00:00,02051,Nom_2051,1.95,3.63,4.81,7.49,48.409281,2.717784,Nice
ARR_02052,Nom_2052,48.389632,1.897863,Marseille,02052,9.00,1.10,2.32,2.85,6,9.70,Nom_2052,Résidentiel,AirParif_2024,2024-01-01 00:00:00,02052,Nom_2052,4.57,2.77,4.50,6.14,49.036708,2.029319,Lille
ARR_02053,Nom_2053,49.161704,2.046688,Montpellier,02053,9.12,3.05,2.32,1.11,23,9.00,Nom_2053,Centre-Ville,Meteo_France,2024-01-01 00:00:00,02053,Nom_2053,4.72,8.39,9.82,1.17,48.567377,1.880577,Nantes
ARR_02054,Nom_2054,48.911576,2.774748,Marseille,02054,1.99,8.88,2.00,8.27,7,2.73,Nom_2054,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,02054,Nom_2054,2.15,4.36,5.95,1.33,48.902697,2.651843,Toulouse
ARR_02055,Nom_2055,49.141489,2.370964,Toulouse,02055,2.69,5.28,5.27,5.46,10,4.08,Nom_2055,Parc Central,Data.gouv.fr,2024-01-01 00:00:00,02055,Nom_2055,6.62,5.94,6.35,7.79,48.573523,2.369471,Marseille
ARR_02056,Nom_2056,49.278811,2.279053,Bordeaux,02056,1.58,9.88,2.80,5.68,3,6.24,Nom_2056,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,02056,Nom_2056,7.58,6.34,5.63,6.84,49.288166,2.614185,Nice
ARR_02057,Nom_2057,49.156595,2.153446,Nice,02057,1.83,8.80,1.63,1.92,18,3.68,Nom_2057,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,02057,Nom_2057,5.55,8.47,1.57,7.13,48.581476,2.643104,Lille
ARR_02058,Nom_2058,49.247274,1.956049,Toulouse,02058,6.27,3.84,4.25,8.59,14,8.18,Nom_2058,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,02058,Nom_2058,5.10,7.06,1.33,2.90,49.241466,1.904420,Paris
ARR_02059,Nom_2059,49.003693,2.519321,Lille,02059,2.01,2.08,3.45,4.36,11,6.78,Nom_2059,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00,02059,Nom_2059,1.67,4.64,7.25,4.09,49.284356,2.221678,Lille
ARR_02060,Nom_2060,49.219250,2.588360,Toulouse,02060,5.65,9.25,3.56,3.63,18,7.99,Nom_2060,Parc Central,Data.gouv.fr,2024-01-01 00:00:00,02060,Nom_2060,5.81,8.32,4.07,6.23,49.263986,2.393864,Lyon
ARR_02061,Nom_2061,48.368546,2.637698,Paris,02061,2.41,9.99,2.10,1.72,2,9.59,Nom_2061,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,02061,Nom_2061,9.58,6.60,5.70,1.84,48.417165,2.778390,Marseille
ARR_02062,Nom_2062,48.703634,2.570850,Lyon,02062,3.49,9.46,1.74,3.75,4,8.10,Nom_2062,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,02062,Nom_2062,3.18,8.76,2.99,4.49,49.199866,2.096490,Montpellier
ARR_02063,Nom_2063,48.573482,2.655040,Paris,02063,5.57,7.85,3.11,2.23,26,6.44,Nom_2063,Parc Central,Data.gouv.fr,2024-01-01 00:00:00,02063,Nom_2063,3.88,5.33,2.27,2.36,48.424929,2.736662,Lille
ARR_02064,Nom_2064,48.408261,1.885264,Paris,02064,7.75,1.54,5.00,3.98,8,2.06,Nom_2064,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,02064,Nom_2064,8.23,6.06,7.35,9.04,49.223672,2.484432,Paris
ARR_02065,Nom_2065,49.077616,2.093238,Nantes,02065,4.44,2.61,1.64,7.44,3,3.88,Nom_2065,Quartier Nord,Meteo_France,2024-01-01 00:00:00,02065,Nom_2065,2.80,6.06,9.85,3.72,48.785963,2.794279,Montpellier
ARR_02066,Nom_2066,48.405345,2.052106,Bordeaux,02066,4.56,5.50,8.63,2.11,1,9.03,Nom_2066,Résidentiel,Meteo_France,2024-01-01 00:00:00,02066,Nom_2066,9.83,8.82,5.71,8.71,49.059423,2.715149,Montpellier
ARR_02067,Nom_2067,49.126835,2.206377,Strasbourg,02067,8.63,5.65,5.92,2.90,16,6.30,Nom_2067,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00,02067,Nom_2067,5.73,2.15,4.59,2.49,49.287855,2.320359,Marseille
ARR_02068,Nom_2068,49.114112,2.132405,Lyon,02068,3.51,2.96,8.94,9.72,13,1.12,Nom_2068,Résidentiel,AirParif_2024,2024-01-01 00:00:00,02068,Nom_2068,3.42,4.39,4.97,6.88,48.551828,2.316754,Lyon
ARR_02069,Nom_2069,48.744030,2.297163,Nice,02069,2.25,7.45,1.11,2.68,14,5.83,Nom_2069,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00,02069,Nom_2069,3.36,4.10,5.26,9.53,48.776405,2.155518,Montpellier
ARR_02070,Nom_2070,49.251731,2.658357,Bordeaux,02070,6.54,8.44,2.36,9.48,1,1.53,Nom_2070,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,02070,Nom_2070,4.32,8.85,6.66,8.18,49.165722,2.178806,Lyon
ARR_02071,Nom_2071,48.918796,1.877773,Bordeaux,02071,2.66,9.99,9.11,9.08,5,1.94,Nom_2071,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,02071,Nom_2071,3.00,3.09,3.37,8.59,48.715628,2.591359,Marseille
ARR_02072,Nom_2072,49.198423,2.644242,Toulouse,02072,2.02,5.58,4.42,7.00,2,4.51,Nom_2072,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,02072,Nom_2072,4.33,6.95,4.25,9.14,49.082718,2.241924,Montpellier
ARR_02073,Nom_2073,48.749963,2.163289,Marseille,02073,7.87,3.38,3.62,4.83,20,3.49,Nom_2073,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,02073,Nom_2073,7.73,5.73,1.90,7.24,49.126653,2.337962,Montpellier
ARR_02074,Nom_2074,49.310403,1.862471,Lille,02074,3.09,8.38,8.23,9.20,16,9.56,Nom_2074,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,02074,Nom_2074,1.74,4.73,3.00,3.69,48.631890,2.779725,Nantes
ARR_02075,Nom_2075,48.988647,2.321604,Lille,02075,5.72,1.73,2.29,6.24,22,3.69,Nom_2075,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,02075,Nom_2075,3.02,3.08,4.57,8.41,49.186009,2.389990,Bordeaux
ARR_02076,Nom_2076,48.905465,2.471554,Montpellier,02076,1.98,6.69,8.39,6.79,28,9.98,Nom_2076,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,02076,Nom_2076,2.64,8.37,8.83,4.56,48.564371,1.966104,Marseille
ARR_02077,Nom_2077,49.305715,2.521063,Bordeaux,02077,2.13,4.34,6.14,3.90,5,2.64,Nom_2077,Parc Central,AirParif_2024,2024-01-01 00:00:00,02077,Nom_2077,2.66,5.87,8.79,1.44,49.323716,2.503582,Strasbourg
ARR_02078,Nom_2078,49.034705,2.237467,Nantes,02078,7.31,7.44,6.01,6.95,20,8.67,Nom_2078,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,02078,Nom_2078,5.96,4.71,5.94,3.99,49.017511,2.137211,Lyon
ARR_02079,Nom_2079,48.709536,2.367624,Nantes,02079,4.84,2.39,2.71,2.73,1,1.16,Nom_2079,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,02079,Nom_2079,9.56,7.33,2.24,3.47,49.191660,2.134923,Nantes
ARR_02080,Nom_2080,48.950148,2.567999,Toulouse,02080,3.87,5.30,7.05,8.51,22,3.06,Nom_2080,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00,02080,Nom_2080,7.16,3.86,1.76,4.47,48.504503,2.135224,Toulouse
ARR_02081,Nom_2081,49.256197,2.733558,Lyon,02081,2.22,4.21,7.31,2.16,28,3.99,Nom_2081,Parc Central,Meteo_France,2024-01-01 00:00:00,02081,Nom_2081,3.45,9.17,7.56,7.80,48.816368,2.510167,Montpellier
ARR_02082,Nom_2082,48.597556,2.180327,Montpellier,02082,1.86,7.76,4.91,8.84,4,4.14,Nom_2082,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,02082,Nom_2082,6.93,7.37,9.57,9.03,48.762794,2.165586,Strasbourg
ARR_02083,Nom_2083,48.595039,2.831290,Montpellier,02083,2.47,7.84,2.11,1.47,28,5.83,Nom_2083,Résidentiel,AirParif_2024,2024-01-01 00:00:00,02083,Nom_2083,3.07,6.69,8.65,8.67,49.068835,2.566658,Strasbourg
ARR_02084,Nom_2084,49.235076,2.741552,Montpellier,02084,6.07,2.13,2.57,7.57,24,4.14,Nom_2084,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,02084,Nom_2084,7.37,8.59,7.76,4.73,48.946059,2.834523,Montpellier
ARR_02085,Nom_2085,48.589386,2.575926,Lyon,02085,8.67,7.34,9.51,5.31,4,9.04,Nom_2085,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,02085,Nom_2085,3.27,5.00,1.30,9.27,49.202885,2.509996,Bordeaux
ARR_02086,Nom_2086,49.107247,2.249145,Nantes,02086,2.13,1.46,4.96,5.38,4,3.87,Nom_2086,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,02086,Nom_2086,3.48,9.72,7.99,8.96,49.069994,2.483016,Paris
ARR_02087,Nom_2087,49.253858,2.673763,Lille,02087,1.67,5.59,3.10,5.80,15,5.09,Nom_2087,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00,02087,Nom_2087,8.78,7.21,7.15,1.44,49.265310,2.740142,Lille
