col_securite_id,col_nom_zone,col_ville,col_niveau_securite,col_nbr_cameras,col_sentiment_securite,col_taux_delinquance,col_periodicite_patrouille,col_zone_couverte_camera,col_source,col_date_maj
SEC_03583,Banlieue Sud,Marseille,Élevé,42,7.46,7.44,9.90,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_03584,Centre-Ville,Nice,Faible,18,1.84,5.26,1.34,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_03585,Centre-Ville,Toulouse,Critique,78,9.27,6.09,1.48,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03586,Zone Industrielle,Montpellier,Modéré,22,1.06,7.32,7.02,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_03587,Parc Central,Marseille,Élevé,64,8.58,9.60,6.64,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_03588,ZAC Ouest,Lille,Critique,22,3.83,8.36,9.51,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_03589,Banlieue Sud,Nice,Modéré,3,3.58,3.65,7.31,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03590,Centre-Ville,Montpellier,Modéré,53,9.31,1.51,3.22,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03591,Zone Industrielle,Marseille,Modéré,1,8.86,6.09,7.32,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_03592,Centre-Ville,Bordeaux,Modéré,92,9.41,7.17,5.05,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_03593,Zone Industrielle,Lyon,Faible,8,3.65,8.50,6.21,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03594,Parc Central,Marseille,Élevé,46,8.34,7.47,5.84,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03595,Centre-Ville,Nantes,Critique,67,8.56,9.27,6.22,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03596,Résidentiel,Lyon,Élevé,54,5.53,3.72,5.12,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_03597,Centre-Ville,Marseille,Modéré,8,4.99,8.80,2.93,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03598,Résidentiel,Paris,Critique,10,4.18,5.93,1.99,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03599,ZAC Ouest,Nice,Critique,71,3.12,3.18,1.31,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03600,ZAC Ouest,Nantes,Faible,73,5.81,7.43,4.68,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03601,Banlieue Sud,Lille,Faible,35,8.81,2.93,5.37,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_03602,Résidentiel,Nice,Modéré,12,5.61,1.92,1.24,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_03603,Quartier Nord,Lyon,Critique,89,3.93,4.32,9.03,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_03604,Banlieue Sud,Bordeaux,Élevé,57,8.13,6.64,6.27,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03605,Parc Central,Nantes,Modéré,91,5.59,7.11,1.38,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03606,Banlieue Sud,Montpellier,Élevé,11,8.30,5.33,5.25,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03607,Centre-Ville,Marseille,Modéré,85,5.77,4.91,6.26,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03608,Quartier Nord,Toulouse,Critique,17,6.13,9.53,1.82,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_03609,Parc Central,Paris,Élevé,2,2.49,7.74,3.32,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_03610,Parc Central,Bordeaux,Élevé,100,3.85,3.09,3.51,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_03611,Parc Central,Lyon,Modéré,30,7.88,5.33,5.62,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_03612,Banlieue Sud,Strasbourg,Faible,68,9.87,6.58,2.16,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_03613,Banlieue Sud,Lyon,Critique,23,3.40,6.52,2.68,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_03614,Banlieue Sud,Nice,Critique,39,1.94,2.16,9.17,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03615,Quartier Nord,Lille,Critique,25,3.39,4.83,3.22,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_03616,ZAC Ouest,Nice,Faible,60,8.48,1.22,5.92,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03617,Résidentiel,Toulouse,Faible,67,4.47,2.44,1.87,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_03618,Centre-Ville,Lyon,Critique,14,3.21,2.77,1.17,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_03619,Zone Industrielle,Marseille,Critique,83,1.84,8.48,7.98,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_03620,Banlieue Sud,Toulouse,Élevé,59,7.20,9.92,6.02,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_03621,ZAC Ouest,Lille,Critique,55,7.85,5.82,6.53,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03622,ZAC Ouest,Strasbourg,Modéré,50,4.89,3.54,8.44,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_03623,ZAC Ouest,Marseille,Critique,63,4.80,3.17,7.64,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_03624,Résidentiel,Nice,Faible,66,6.60,3.21,7.76,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_03625,Banlieue Sud,Nice,Faible,22,7.21,5.85,9.73,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03626,Quartier Nord,Marseille,Critique,33,3.74,3.12,5.46,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03627,Centre-Ville,Toulouse,Modéré,50,3.67,6.09,9.77,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03628,Banlieue Sud,Marseille,Élevé,24,8.44,7.76,6.20,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_03629,ZAC Ouest,Marseille,Modéré,65,4.52,4.18,2.29,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_03630,Banlieue Sud,Paris,Faible,14,8.26,1.04,7.67,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_03631,Zone Industrielle,Montpellier,Élevé,24,5.05,2.07,8.83,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03632,Banlieue Sud,Bordeaux,Modéré,61,3.92,1.90,5.32,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_03633,Banlieue Sud,Paris,Critique,82,1.90,2.00,3.66,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03634,Banlieue Sud,Lyon,Modéré,37,5.55,3.27,9.90,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03635,Résidentiel,Marseille,Critique,90,8.52,2.75,5.21,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_03636,Résidentiel,Toulouse,Modéré,57,6.01,7.92,3.42,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_03637,Résidentiel,Marseille,Faible,19,1.23,9.59,5.31,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_03638,Zone Industrielle,Lyon,Élevé,81,5.42,7.49,6.60,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_03639,Parc Central,Toulouse,Faible,65,9.80,1.07,1.45,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_03640,Résidentiel,Lyon,Élevé,87,3.16,1.51,7.18,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_03641,Résidentiel,Paris,Faible,49,6.67,7.43,8.25,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_03642,Banlieue Sud,Strasbourg,Faible,73,8.16,7.72,8.37,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03643,Parc Central,Toulouse,Faible,18,6.54,5.62,7.66,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03644,ZAC Ouest,Marseille,Faible,100,8.56,3.52,5.24,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03645,ZAC Ouest,Paris,Élevé,64,2.39,2.79,3.48,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03646,Résidentiel,Paris,Critique,25,8.83,1.32,5.56,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_03647,Résidentiel,Toulouse,Critique,2,6.89,1.46,3.13,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_03648,Banlieue Sud,Paris,Critique,55,9.42,8.06,5.09,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03649,Résidentiel,Nantes,Élevé,66,8.30,4.75,4.11,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_03650,Zone Industrielle,Marseille,Critique,54,6.77,8.39,1.66,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_03651,Centre-Ville,Montpellier,Élevé,82,3.56,4.09,8.48,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_03652,Banlieue Sud,Lille,Modéré,69,5.55,6.65,4.35,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_03653,Parc Central,Bordeaux,Faible,78,6.53,7.86,6.39,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03654,ZAC Ouest,Lyon,Critique,54,5.66,4.40,2.31,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03655,Zone Industrielle,Bordeaux,Faible,31,9.63,1.83,3.74,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_03656,Banlieue Sud,Nantes,Faible,92,3.20,1.72,8.44,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03657,ZAC Ouest,Nice,Élevé,45,7.12,1.43,8.16,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03658,Zone Industrielle,Marseille,Faible,69,7.89,3.10,9.01,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03659,Quartier Nord,Paris,Critique,44,2.08,3.11,6.36,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03660,Centre-Ville,Bordeaux,Critique,52,8.16,3.65,4.78,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03661,Zone Industrielle,Toulouse,Faible,3,5.22,2.90,1.21,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03662,Banlieue Sud,Marseille,Faible,69,3.78,4.83,8.00,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_03663,ZAC Ouest,Paris,Critique,81,5.15,5.42,4.36,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_03664,Parc Central,Paris,Critique,21,4.40,7.64,4.22,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_03665,Parc Central,Lille,Faible,38,7.52,3.69,6.76,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03666,Centre-Ville,Bordeaux,Élevé,97,5.28,1.72,1.88,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03667,Quartier Nord,Lille,Critique,8,1.41,1.70,7.82,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_03668,Quartier Nord,Bordeaux,Critique,69,6.19,5.60,5.63,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03669,Zone Industrielle,Strasbourg,Faible,4,8.45,5.74,3.13,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_03670,Parc Central,Toulouse,Critique,10,3.28,8.86,8.32,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03671,Centre-Ville,Lille,Élevé,1,6.38,3.67,1.65,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03672,Quartier Nord,Nantes,Modéré,36,9.03,2.23,9.36,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03673,Zone Industrielle,Lille,Modéré,31,3.76,3.72,8.20,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03674,Centre-Ville,Strasbourg,Élevé,89,7.79,6.62,1.96,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_03675,Résidentiel,Marseille,Élevé,87,7.76,1.25,1.42,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03676,Parc Central,Lille,Modéré,73,7.57,5.12,1.37,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_03677,Résidentiel,Bordeaux,Faible,82,1.37,5.23,8.78,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_03678,Parc Central,Bordeaux,Faible,5,7.30,2.89,3.07,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_03679,Zone Industrielle,Nantes,Élevé,80,9.81,7.64,7.98,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_03680,Résidentiel,Nantes,Critique,70,2.88,6.88,5.80,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03681,Zone Industrielle,Nice,Critique,73,4.45,2.50,5.86,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03682,Parc Central,Nantes,Critique,65,9.07,5.64,9.66,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_03683,Zone Industrielle,Lyon,Critique,41,3.30,1.45,4.02,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03684,Parc Central,Lyon,Critique,64,8.33,6.22,7.85,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_03685,Banlieue Sud,Lyon,Critique,1,3.07,6.80,2.82,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03686,Quartier Nord,Strasbourg,Élevé,23,1.25,4.03,7.04,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03687,Quartier Nord,Paris,Élevé,28,1.10,5.60,1.58,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_03688,Banlieue Sud,Bordeaux,Faible,10,8.90,2.41,2.46,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03689,Centre-Ville,Strasbourg,Critique,14,7.00,2.16,5.73,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03690,ZAC Ouest,Paris,Modéré,63,1.51,5.00,1.66,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_03691,Résidentiel,Montpellier,Critique,29,4.85,6.18,9.63,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_03692,Banlieue Sud,Nantes,Critique,70,8.79,1.31,4.45,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_03693,Résidentiel,Bordeaux,Faible,51,3.02,9.46,3.82,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_03694,Centre-Ville,Marseille,Modéré,30,2.20,6.52,9.39,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03695,Parc Central,Paris,Modéré,15,1.66,1.08,9.17,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_03696,Banlieue Sud,Montpellier,Modéré,30,8.25,1.22,9.80,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03697,Banlieue Sud,Nice,Faible,30,6.05,9.81,8.23,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03698,Résidentiel,Montpellier,Faible,88,4.61,3.07,2.78,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03699,ZAC Ouest,Paris,Élevé,5,6.68,5.76,1.39,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_03700,ZAC Ouest,Marseille,Élevé,12,2.86,4.45,6.21,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_03701,Centre-Ville,Bordeaux,Élevé,46,6.54,1.03,4.10,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_03702,Résidentiel,Marseille,Faible,27,7.60,1.61,8.10,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_03703,Zone Industrielle,Lille,Critique,21,7.87,8.31,2.38,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03704,Quartier Nord,Lille,Critique,84,7.52,6.40,6.96,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03705,Banlieue Sud,Nantes,Modéré,100,1.34,4.43,8.33,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_03706,Banlieue Sud,Marseille,Faible,22,4.13,9.36,2.77,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_03707,Zone Industrielle,Nice,Modéré,6,4.46,7.89,8.40,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03708,Zone Industrielle,Bordeaux,Critique,29,9.63,8.89,8.43,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_03709,Centre-Ville,Lille,Faible,81,8.00,5.48,3.07,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03710,ZAC Ouest,Paris,Modéré,64,9.33,9.01,8.85,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03711,ZAC Ouest,Nice,Modéré,63,9.55,8.97,6.70,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_03712,Quartier Nord,Nice,Élevé,35,7.59,9.82,1.01,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_03713,Banlieue Sud,Lille,Faible,23,7.62,8.70,8.38,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_03714,Quartier Nord,Lille,Modéré,67,4.08,3.06,3.92,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_03715,Parc Central,Lille,Modéré,93,2.98,6.39,5.68,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03716,Zone Industrielle,Paris,Élevé,58,6.13,7.73,8.51,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_03717,Banlieue Sud,Bordeaux,Faible,23,8.01,8.74,3.66,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03718,Centre-Ville,Nantes,Faible,18,8.74,3.29,3.91,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_03719,Banlieue Sud,Nantes,Critique,97,2.02,5.20,6.55,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_03720,Résidentiel,Lyon,Modéré,63,2.18,5.58,8.60,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_03721,Quartier Nord,Strasbourg,Faible,68,9.38,5.47,1.80,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_03722,Quartier Nord,Paris,Faible,92,7.28,6.76,1.36,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03723,Quartier Nord,Bordeaux,Faible,82,6.32,8.27,3.28,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03724,Zone Industrielle,Nice,Faible,26,5.78,1.47,8.37,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_03725,ZAC Ouest,Bordeaux,Élevé,76,6.39,5.94,8.62,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_03726,Zone Industrielle,Marseille,Modéré,81,9.09,3.10,9.42,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03727,ZAC Ouest,Lille,Modéré,89,8.85,5.88,4.12,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_03728,Centre-Ville,Nice,Modéré,16,7.54,2.41,5.59,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_03729,Zone Industrielle,Paris,Modéré,45,2.62,2.42,6.72,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_03730,Quartier Nord,Montpellier,Élevé,42,2.35,6.86,9.05,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03731,Parc Central,Nantes,Faible,74,8.07,1.06,9.92,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03732,Centre-Ville,Strasbourg,Modéré,14,9.28,6.40,4.43,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03733,Zone Industrielle,Strasbourg,Modéré,73,7.49,3.54,7.96,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03734,ZAC Ouest,Nice,Faible,64,4.11,8.72,4.68,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03735,Parc Central,Marseille,Élevé,50,7.81,9.97,1.83,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_03736,Résidentiel,Montpellier,Critique,31,3.78,6.47,3.28,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03737,Centre-Ville,Lille,Faible,74,4.22,2.70,6.08,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03738,Centre-Ville,Toulouse,Élevé,5,7.66,4.71,3.97,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03739,Résidentiel,Paris,Critique,31,4.85,2.74,4.69,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03740,Banlieue Sud,Toulouse,Élevé,22,1.94,5.07,1.70,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03741,Résidentiel,Nantes,Faible,4,2.60,5.05,8.35,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_03742,Parc Central,Marseille,Modéré,71,7.39,8.11,4.73,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_03743,ZAC Ouest,Montpellier,Faible,93,1.75,7.76,2.20,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03744,Parc Central,Strasbourg,Critique,28,9.79,3.28,2.86,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03745,Zone Industrielle,Paris,Élevé,37,5.46,6.10,5.15,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03746,Quartier Nord,Lyon,Faible,98,1.23,3.44,5.98,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03747,Résidentiel,Strasbourg,Élevé,48,5.40,6.78,5.04,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03748,Zone Industrielle,Paris,Faible,52,4.17,9.64,9.41,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_03749,Banlieue Sud,Paris,Élevé,22,1.37,7.76,1.69,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03750,Centre-Ville,Bordeaux,Critique,33,6.63,4.87,7.35,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03751,Parc Central,Lille,Élevé,3,5.39,9.09,1.52,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03752,Quartier Nord,Montpellier,Élevé,42,8.86,1.19,8.42,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03753,Centre-Ville,Paris,Élevé,27,2.91,7.39,7.87,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03754,Quartier Nord,Montpellier,Élevé,93,4.43,3.43,6.43,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_03755,Banlieue Sud,Lille,Modéré,12,3.62,2.28,1.24,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03756,Centre-Ville,Lille,Faible,15,7.24,9.21,4.75,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03757,Résidentiel,Lyon,Critique,29,7.81,9.25,1.36,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03758,Résidentiel,Bordeaux,Modéré,93,6.85,3.65,1.93,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03759,Centre-Ville,Nantes,Élevé,28,7.09,3.37,5.82,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03760,Quartier Nord,Lyon,Élevé,86,6.04,10.00,8.38,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03761,ZAC Ouest,Nantes,Modéré,5,3.44,3.03,9.77,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03762,Quartier Nord,Paris,Élevé,60,8.77,2.65,5.56,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_03763,Zone Industrielle,Strasbourg,Critique,76,9.10,1.44,5.71,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03764,Quartier Nord,Montpellier,Faible,60,4.62,5.10,8.31,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_03765,Parc Central,Nantes,Élevé,92,2.47,4.23,4.14,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03766,Centre-Ville,Toulouse,Faible,51,7.45,4.19,4.52,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_03767,Résidentiel,Marseille,Faible,22,6.03,2.63,7.72,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03768,Centre-Ville,Nantes,Critique,73,8.38,2.07,8.47,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_03769,Banlieue Sud,Toulouse,Modéré,32,4.77,9.52,4.23,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03770,Quartier Nord,Nice,Faible,76,6.48,3.39,8.43,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_03771,ZAC Ouest,Lyon,Critique,23,4.90,5.87,1.12,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_03772,Parc Central,Nantes,Faible,58,8.31,4.78,9.63,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03773,Quartier Nord,Lille,Modéré,2,3.57,8.73,3.34,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03774,ZAC Ouest,Toulouse,Modéré,31,2.16,9.69,2.17,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03775,Zone Industrielle,Bordeaux,Élevé,63,6.88,6.01,9.69,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03776,Parc Central,Toulouse,Critique,46,6.09,5.95,8.95,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_03777,Banlieue Sud,Lille,Modéré,39,6.61,8.86,6.26,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_03778,Quartier Nord,Paris,Faible,4,8.29,4.81,3.90,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03779,Résidentiel,Bordeaux,Élevé,89,9.23,3.50,5.77,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_03780,ZAC Ouest,Lille,Faible,46,3.03,2.08,9.72,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_03781,Banlieue Sud,Lille,Élevé,12,5.23,9.98,3.15,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_03782,Banlieue Sud,Bordeaux,Modéré,84,8.99,9.80,9.91,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
