col_segment_id,col_line_id,col_stop_id_from,col_stop_id_to,col_distance_m,col_temps_theorique_s,col_segment_id_line_id_stop_from,col_stop_to,col_dist_m_t_theo,col_stop_from,col_dist_m,col_t_theo,col_nom_rue,col_type_route,col_vitesse_limite,col_nb_voies,col_longueur_m,col_sens_unique,col_date_maj
SEG_05692,05692,05692,05692,3.36,7.05,05692,6.13,4.48,9.97,6.41,5.04,Nom_5692,4.93,3.17,2.26,2.477811,5.29,2024-01-01 00:00:00
SEG_05693,05693,05693,05693,5.22,5.78,05693,1.18,9.22,5.83,5.95,5.09,Nom_5693,2.59,2.62,6.43,2.500722,4.63,2024-01-01 00:00:00
SEG_05694,05694,05694,05694,3.57,5.79,05694,4.94,7.56,1.09,2.71,2.04,Nom_5694,2.24,7.38,6.77,2.318663,7.73,2024-01-01 00:00:00
SEG_05695,05695,05695,05695,4.46,1.28,05695,8.72,4.60,5.78,7.25,8.64,Nom_5695,7.89,1.38,5.70,2.527586,4.56,2024-01-01 00:00:00
SEG_05696,05696,05696,05696,8.31,8.54,05696,3.41,8.52,5.92,3.87,1.63,Nom_5696,8.40,6.92,3.70,2.524265,6.64,2024-01-01 00:00:00
SEG_05697,05697,05697,05697,4.35,3.65,05697,1.68,1.19,2.18,9.32,6.82,Nom_5697,9.30,9.38,2.62,2.227075,8.17,2024-01-01 00:00:00
SEG_05698,05698,05698,05698,8.94,6.54,05698,1.25,4.49,2.54,9.65,8.64,Nom_5698,2.10,9.31,8.64,2.534065,8.51,2024-01-01 00:00:00
SEG_05699,05699,05699,05699,2.98,1.86,05699,2.83,1.22,5.00,2.29,3.93,Nom_5699,7.72,5.83,5.87,2.291660,3.19,2024-01-01 00:00:00
SEG_05700,05700,05700,05700,1.36,7.92,05700,2.86,4.89,3.03,9.98,2.66,Nom_5700,9.57,3.45,6.41,2.420442,5.59,2024-01-01 00:00:00
SEG_05701,05701,05701,05701,8.65,6.39,05701,8.40,1.64,5.59,3.01,4.06,Nom_5701,2.22,4.60,8.00,2.454253,2.59,2024-01-01 00:00:00
SEG_05702,05702,05702,05702,6.94,6.66,05702,2.91,7.62,5.16,8.69,9.99,Nom_5702,3.01,7.01,3.19,2.024218,7.95,2024-01-01 00:00:00
SEG_05703,05703,05703,05703,9.57,9.12,05703,4.36,7.84,1.89,2.52,2.86,Nom_5703,9.23,7.50,2.10,1.860513,2.26,2024-01-01 00:00:00
SEG_05704,05704,05704,05704,5.88,6.30,05704,9.81,1.92,8.89,3.91,6.68,Nom_5704,2.45,6.20,8.44,1.945552,8.85,2024-01-01 00:00:00
SEG_05705,05705,05705,05705,6.22,6.50,05705,5.82,9.39,8.59,5.04,3.23,Nom_5705,8.05,4.90,7.18,2.605106,6.91,2024-01-01 00:00:00
SEG_05706,05706,05706,05706,9.29,1.22,05706,9.89,3.50,1.57,7.07,6.99,Nom_5706,4.92,5.05,1.24,1.981145,9.64,2024-01-01 00:00:00
SEG_05707,05707,05707,05707,10.00,8.38,05707,8.11,4.71,6.84,3.42,9.05,Nom_5707,7.87,6.22,9.82,2.125813,7.82,2024-01-01 00:00:00
SEG_05708,05708,05708,05708,8.43,4.18,05708,8.63,9.53,8.55,4.84,2.88,Nom_5708,1.30,5.97,2.93,2.760402,2.12,2024-01-01 00:00:00
SEG_05709,05709,05709,05709,1.82,1.47,05709,1.31,4.98,1.43,9.89,6.17,Nom_5709,8.47,7.86,9.48,1.881897,1.44,2024-01-01 00:00:00
SEG_05710,05710,05710,05710,2.89,4.15,05710,3.70,3.94,2.61,1.59,2.36,Nom_5710,6.26,2.49,6.33,2.324162,4.07,2024-01-01 00:00:00
SEG_05711,05711,05711,05711,6.60,2.28,05711,8.08,3.04,9.94,8.34,3.83,Nom_5711,2.26,2.05,3.29,2.764425,1.66,2024-01-01 00:00:00
SEG_05712,05712,05712,05712,5.75,9.54,05712,5.15,8.95,3.05,3.43,2.08,Nom_5712,5.41,9.14,2.19,2.031103,2.70,2024-01-01 00:00:00
SEG_05713,05713,05713,05713,8.36,8.23,05713,3.37,2.20,7.22,8.32,9.86,Nom_5713,3.52,9.29,1.73,2.416424,3.57,2024-01-01 00:00:00
SEG_05714,05714,05714,05714,7.73,9.11,05714,4.91,5.45,1.30,2.57,8.55,Nom_5714,8.70,6.32,7.07,2.321068,2.31,2024-01-01 00:00:00
SEG_05715,05715,05715,05715,2.45,6.67,05715,5.55,7.73,6.96,8.85,8.93,Nom_5715,7.67,3.14,1.33,1.972403,5.91,2024-01-01 00:00:00
SEG_05716,05716,05716,05716,3.80,2.57,05716,9.98,9.35,5.84,7.84,9.47,Nom_5716,6.32,7.66,5.36,2.561936,3.28,2024-01-01 00:00:00
SEG_05717,05717,05717,05717,1.76,5.35,05717,3.78,9.89,4.53,3.28,8.00,Nom_5717,8.43,2.70,6.56,2.340804,6.60,2024-01-01 00:00:00
SEG_05718,05718,05718,05718,8.08,6.74,05718,1.79,7.45,4.64,2.07,1.21,Nom_5718,2.93,3.15,8.72,2.039921,1.74,2024-01-01 00:00:00
SEG_05719,05719,05719,05719,4.34,1.74,05719,7.79,7.55,4.24,1.46,3.31,Nom_5719,9.66,1.37,1.80,2.495443,3.89,2024-01-01 00:00:00
SEG_05720,05720,05720,05720,3.32,1.49,05720,9.97,7.65,1.48,3.04,5.68,Nom_5720,3.10,8.29,7.46,2.434506,6.11,2024-01-01 00:00:00
SEG_05721,05721,05721,05721,6.45,8.29,05721,9.67,9.29,1.99,3.80,9.45,Nom_5721,3.73,7.75,6.14,2.365709,9.19,2024-01-01 00:00:00
SEG_05722,05722,05722,05722,4.67,9.47,05722,3.86,4.20,8.62,5.41,1.60,Nom_5722,2.01,3.97,9.29,2.374005,9.07,2024-01-01 00:00:00
SEG_05723,05723,05723,05723,3.45,8.24,05723,3.75,8.05,7.59,3.75,1.36,Nom_5723,4.38,4.15,8.09,2.304364,4.99,2024-01-01 00:00:00
SEG_05724,05724,05724,05724,7.28,8.63,05724,7.93,7.93,2.04,8.02,9.02,Nom_5724,9.44,8.70,8.96,2.677816,7.74,2024-01-01 00:00:00
SEG_05725,05725,05725,05725,3.88,7.31,05725,9.68,4.71,7.64,5.47,8.58,Nom_5725,2.84,3.24,1.14,2.748844,3.71,2024-01-01 00:00:00
SEG_05726,05726,05726,05726,3.28,4.87,05726,6.75,4.49,9.40,6.17,6.17,Nom_5726,2.35,1.59,8.41,1.965007,6.03,2024-01-01 00:00:00
SEG_05727,05727,05727,05727,5.20,9.11,05727,1.47,4.70,9.22,9.12,1.02,Nom_5727,5.89,5.24,5.30,1.944082,4.77,2024-01-01 00:00:00
SEG_05728,05728,05728,05728,8.57,3.47,05728,4.78,4.61,1.12,3.30,8.70,Nom_5728,2.27,5.05,4.89,2.606136,9.56,2024-01-01 00:00:00
SEG_05729,05729,05729,05729,2.74,9.46,05729,1.56,7.06,1.71,6.54,8.01,Nom_5729,2.36,2.18,6.82,2.143452,5.70,2024-01-01 00:00:00
SEG_05730,05730,05730,05730,8.50,8.85,05730,9.50,1.60,7.82,5.03,9.68,Nom_5730,2.41,1.10,6.65,2.094269,3.66,2024-01-01 00:00:00
SEG_05731,05731,05731,05731,9.07,7.78,05731,8.72,6.35,1.55,8.62,1.49,Nom_5731,9.94,5.17,6.90,2.578047,9.20,2024-01-01 00:00:00
SEG_05732,05732,05732,05732,8.51,2.64,05732,8.97,7.52,1.01,6.39,8.86,Nom_5732,7.20,7.97,8.06,2.337429,2.63,2024-01-01 00:00:00
SEG_05733,05733,05733,05733,5.64,8.26,05733,4.38,1.41,2.58,9.20,7.92,Nom_5733,7.62,6.76,9.27,2.124925,3.63,2024-01-01 00:00:00
SEG_05734,05734,05734,05734,5.37,7.21,05734,6.79,6.25,6.85,8.53,8.48,Nom_5734,1.31,9.24,2.10,1.919555,2.15,2024-01-01 00:00:00
SEG_05735,05735,05735,05735,5.41,1.74,05735,2.88,1.36,3.90,1.83,4.42,Nom_5735,7.50,8.19,5.50,2.277215,4.75,2024-01-01 00:00:00
SEG_05736,05736,05736,05736,7.66,5.14,05736,4.40,9.06,6.47,4.89,1.18,Nom_5736,8.89,9.55,6.34,2.410177,4.84,2024-01-01 00:00:00
SEG_05737,05737,05737,05737,6.06,2.79,05737,3.59,4.20,5.75,6.37,6.33,Nom_5737,7.98,8.43,2.51,2.757846,2.42,2024-01-01 00:00:00
SEG_05738,05738,05738,05738,4.21,3.52,05738,9.81,3.62,6.30,6.93,4.41,Nom_5738,1.92,6.24,5.35,2.837254,7.42,2024-01-01 00:00:00
SEG_05739,05739,05739,05739,2.05,3.35,05739,6.28,1.31,9.14,7.74,2.61,Nom_5739,2.10,6.90,4.49,2.340209,8.41,2024-01-01 00:00:00
SEG_05740,05740,05740,05740,4.52,3.16,05740,3.42,6.44,6.87,3.23,7.62,Nom_5740,3.45,1.52,3.19,2.319887,7.38,2024-01-01 00:00:00
SEG_05741,05741,05741,05741,3.91,10.00,05741,1.60,2.52,7.46,2.01,3.92,Nom_5741,8.16,4.33,4.40,2.116631,7.73,2024-01-01 00:00:00
SEG_05742,05742,05742,05742,3.17,8.00,05742,8.43,8.52,9.75,4.79,7.95,Nom_5742,5.25,6.44,9.11,1.969559,4.09,2024-01-01 00:00:00
SEG_05743,05743,05743,05743,8.02,6.53,05743,7.80,6.73,4.94,2.78,3.70,Nom_5743,8.35,3.50,4.30,1.872161,7.04,2024-01-01 00:00:00
SEG_05744,05744,05744,05744,1.94,3.92,05744,8.29,2.77,4.55,7.72,2.16,Nom_5744,4.87,3.96,7.04,2.561663,4.31,2024-01-01 00:00:00
SEG_05745,05745,05745,05745,8.77,6.53,05745,4.99,4.68,2.92,4.84,7.29,Nom_5745,3.18,2.53,4.56,2.176267,1.81,2024-01-01 00:00:00
SEG_05746,05746,05746,05746,8.87,7.25,05746,3.98,2.67,3.11,4.75,8.67,Nom_5746,4.28,4.65,2.60,2.623119,1.25,2024-01-01 00:00:00
SEG_05747,05747,05747,05747,3.26,8.44,05747,4.28,2.65,6.59,6.40,9.83,Nom_5747,4.92,5.68,2.53,2.732066,7.33,2024-01-01 00:00:00
SEG_05748,05748,05748,05748,7.11,8.73,05748,8.92,5.41,4.99,6.28,7.01,Nom_5748,6.46,4.30,4.48,2.581462,2.96,2024-01-01 00:00:00
SEG_05749,05749,05749,05749,2.25,5.11,05749,3.42,8.05,6.30,1.61,7.23,Nom_5749,3.64,4.02,4.82,2.484154,9.49,2024-01-01 00:00:00
SEG_05750,05750,05750,05750,9.42,4.76,05750,5.98,2.49,7.73,6.19,8.44,Nom_5750,1.08,3.63,4.06,2.263649,8.61,2024-01-01 00:00:00
SEG_05751,05751,05751,05751,6.86,9.57,05751,7.69,1.42,9.62,5.81,1.25,Nom_5751,1.35,9.76,1.95,2.268587,1.50,2024-01-01 00:00:00
SEG_05752,05752,05752,05752,2.97,6.65,05752,7.34,2.25,5.11,9.32,1.57,Nom_5752,6.15,3.42,1.97,2.103147,5.93,2024-01-01 00:00:00
SEG_05753,05753,05753,05753,4.38,7.44,05753,4.35,7.18,9.98,6.36,7.64,Nom_5753,3.01,2.31,6.58,2.032935,4.67,2024-01-01 00:00:00
SEG_05754,05754,05754,05754,6.67,3.59,05754,3.54,9.26,4.59,6.72,8.89,Nom_5754,8.47,6.11,7.11,2.097783,6.13,2024-01-01 00:00:00
SEG_05755,05755,05755,05755,5.37,5.25,05755,6.82,8.51,2.05,1.30,3.40,Nom_5755,9.40,3.05,6.17,2.212388,1.83,2024-01-01 00:00:00
SEG_05756,05756,05756,05756,1.80,9.58,05756,2.01,5.17,1.23,8.97,7.10,Nom_5756,8.90,8.01,3.62,2.624306,1.56,2024-01-01 00:00:00
SEG_05757,05757,05757,05757,7.69,1.12,05757,9.89,6.26,1.45,8.77,6.21,Nom_5757,7.95,6.10,7.67,2.282888,7.46,2024-01-01 00:00:00
SEG_05758,05758,05758,05758,8.83,2.90,05758,7.12,1.37,4.80,7.48,7.62,Nom_5758,5.27,8.09,9.17,2.334980,6.63,2024-01-01 00:00:00
SEG_05759,05759,05759,05759,4.22,9.86,05759,5.14,6.71,9.92,2.12,1.81,Nom_5759,6.54,6.84,3.40,2.675180,7.44,2024-01-01 00:00:00
SEG_05760,05760,05760,05760,7.38,5.09,05760,5.92,3.22,3.07,6.20,5.91,Nom_5760,7.08,4.28,5.90,2.375162,3.00,2024-01-01 00:00:00
SEG_05761,05761,05761,05761,6.60,5.64,05761,3.69,4.18,2.48,9.31,6.24,Nom_5761,4.92,3.14,1.30,1.995594,4.87,2024-01-01 00:00:00
SEG_05762,05762,05762,05762,3.17,3.20,05762,2.62,2.24,6.72,9.66,2.85,Nom_5762,7.77,6.24,3.90,2.727089,1.33,2024-01-01 00:00:00
SEG_05763,05763,05763,05763,5.34,5.17,05763,8.06,4.78,5.85,4.88,1.50,Nom_5763,1.11,1.51,7.11,2.673818,5.65,2024-01-01 00:00:00
SEG_05764,05764,05764,05764,4.27,5.25,05764,8.82,3.82,5.02,9.54,7.14,Nom_5764,9.40,3.62,6.83,2.648379,3.70,2024-01-01 00:00:00
SEG_05765,05765,05765,05765,4.68,4.56,05765,5.13,7.54,7.17,9.64,7.99,Nom_5765,3.68,9.67,5.58,2.724687,4.25,2024-01-01 00:00:00
SEG_05766,05766,05766,05766,1.27,9.68,05766,5.60,8.27,8.50,8.84,6.55,Nom_5766,3.95,7.35,3.21,2.093782,6.99,2024-01-01 00:00:00
SEG_05767,05767,05767,05767,9.80,1.01,05767,9.72,7.31,4.20,8.66,7.18,Nom_5767,6.83,7.08,2.32,2.628476,1.44,2024-01-01 00:00:00
SEG_05768,05768,05768,05768,4.31,4.53,05768,3.07,1.16,5.75,4.52,9.96,Nom_5768,7.71,7.67,3.99,2.568426,4.12,2024-01-01 00:00:00
SEG_05769,05769,05769,05769,8.68,5.43,05769,9.00,8.22,3.32,4.49,7.54,Nom_5769,6.44,3.25,6.53,1.936075,9.84,2024-01-01 00:00:00
SEG_05770,05770,05770,05770,9.46,2.37,05770,3.33,6.89,5.02,5.87,5.77,Nom_5770,5.33,2.35,8.05,2.634219,2.11,2024-01-01 00:00:00
SEG_05771,05771,05771,05771,2.04,9.80,05771,4.06,8.53,1.64,1.93,4.48,Nom_5771,7.69,7.83,5.22,2.737682,9.53,2024-01-01 00:00:00
SEG_05772,05772,05772,05772,7.52,9.94,05772,8.26,4.91,7.55,4.39,5.62,Nom_5772,8.82,5.95,9.13,2.031313,9.88,2024-01-01 00:00:00
SEG_05773,05773,05773,05773,5.94,3.92,05773,2.41,3.13,2.79,8.68,8.46,Nom_5773,8.00,9.16,7.29,2.581533,6.17,2024-01-01 00:00:00
SEG_05774,05774,05774,05774,1.72,1.77,05774,2.48,1.88,7.72,8.01,5.90,Nom_5774,4.43,3.39,2.47,2.699951,9.43,2024-01-01 00:00:00
SEG_05775,05775,05775,05775,9.22,8.96,05775,1.51,5.69,5.78,2.64,6.48,Nom_5775,3.48,7.90,2.72,2.278690,7.08,2024-01-01 00:00:00
SEG_05776,05776,05776,05776,9.68,2.46,05776,1.71,4.42,6.05,5.12,9.17,Nom_5776,5.71,7.71,1.41,2.845574,4.81,2024-01-01 00:00:00
SEG_05777,05777,05777,05777,9.59,9.05,05777,3.56,2.03,8.50,1.11,2.30,Nom_5777,6.06,8.74,5.78,2.063759,8.49,2024-01-01 00:00:00
SEG_05778,05778,05778,05778,5.87,1.47,05778,5.30,4.35,2.37,3.96,2.78,Nom_5778,6.66,5.47,5.16,2.572771,4.89,2024-01-01 00:00:00
SEG_05779,05779,05779,05779,6.57,9.98,05779,2.86,8.19,3.36,4.18,9.24,Nom_5779,4.91,5.82,5.83,1.921430,8.01,2024-01-01 00:00:00
SEG_05780,05780,05780,05780,9.08,4.55,05780,8.72,6.49,8.39,6.76,3.42,Nom_5780,8.20,7.52,6.09,2.636909,8.91,2024-01-01 00:00:00
SEG_05781,05781,05781,05781,7.36,4.18,05781,6.92,7.60,8.75,2.41,2.01,Nom_5781,3.04,5.12,2.11,1.890590,6.71,2024-01-01 00:00:00
SEG_05782,05782,05782,05782,1.72,3.06,05782,1.79,2.27,7.33,9.80,3.57,Nom_5782,2.94,9.00,6.06,2.115264,6.31,2024-01-01 00:00:00
SEG_05783,05783,05783,05783,3.34,5.58,05783,2.33,2.73,3.45,9.85,9.01,Nom_5783,8.53,1.81,5.49,1.986155,5.77,2024-01-01 00:00:00
SEG_05784,05784,05784,05784,6.20,2.25,05784,4.47,6.65,3.53,7.60,6.62,Nom_5784,2.72,8.45,2.77,2.667238,2.53,2024-01-01 00:00:00
SEG_05785,05785,05785,05785,2.49,3.36,05785,8.43,9.64,6.94,7.17,3.62,Nom_5785,2.43,1.42,9.77,2.172253,2.79,2024-01-01 00:00:00
SEG_05786,05786,05786,05786,1.74,6.74,05786,3.43,8.54,5.59,5.63,3.85,Nom_5786,8.67,5.85,7.21,1.878542,1.90,2024-01-01 00:00:00
SEG_05787,05787,05787,05787,2.71,9.49,05787,5.74,7.88,6.21,4.43,2.32,Nom_5787,1.60,2.37,8.04,2.024241,3.38,2024-01-01 00:00:00
SEG_05788,05788,05788,05788,9.48,9.87,05788,6.66,9.49,7.98,2.50,6.55,Nom_5788,8.53,6.59,6.61,2.508470,3.24,2024-01-01 00:00:00
SEG_05789,05789,05789,05789,2.31,4.92,05789,9.54,2.55,4.53,8.50,8.68,Nom_5789,2.27,1.91,2.75,2.243682,3.51,2024-01-01 00:00:00
SEG_05790,05790,05790,05790,6.67,7.70,05790,6.50,9.51,6.80,5.64,4.80,Nom_5790,9.61,5.65,9.19,2.372756,5.12,2024-01-01 00:00:00
SEG_05791,05791,05791,05791,6.48,6.58,05791,8.03,7.24,5.75,2.20,2.39,Nom_5791,1.94,5.88,1.41,2.186964,8.92,2024-01-01 00:00:00
SEG_05792,05792,05792,05792,5.85,8.67,05792,6.91,9.97,7.40,9.73,1.94,Nom_5792,9.26,5.93,9.31,2.833874,9.57,2024-01-01 00:00:00
SEG_05793,05793,05793,05793,1.06,1.02,05793,4.71,8.88,7.40,7.39,6.05,Nom_5793,8.06,7.97,1.26,2.471906,8.39,2024-01-01 00:00:00
SEG_05794,05794,05794,05794,1.75,6.06,05794,8.14,8.19,8.68,9.59,4.31,Nom_5794,2.79,1.75,2.60,1.922875,8.55,2024-01-01 00:00:00
SEG_05795,05795,05795,05795,3.88,8.29,05795,9.90,5.58,2.20,8.13,2.81,Nom_5795,3.62,9.85,6.15,2.716070,6.95,2024-01-01 00:00:00
SEG_05796,05796,05796,05796,2.59,1.94,05796,2.88,1.67,1.16,8.90,3.88,Nom_5796,4.64,3.66,1.74,1.930251,7.90,2024-01-01 00:00:00
SEG_05797,05797,05797,05797,7.72,8.07,05797,7.10,3.62,8.65,1.33,6.51,Nom_5797,1.02,5.24,9.01,2.007392,1.10,2024-01-01 00:00:00
SEG_05798,05798,05798,05798,1.35,7.12,05798,3.69,3.32,3.23,7.93,7.40,Nom_5798,9.41,1.49,6.24,2.119829,7.24,2024-01-01 00:00:00
SEG_05799,05799,05799,05799,6.52,3.08,05799,8.71,4.54,4.63,5.59,8.71,Nom_5799,3.45,6.59,2.76,2.580699,2.13,2024-01-01 00:00:00
SEG_05800,05800,05800,05800,8.19,8.44,05800,1.47,1.25,6.62,6.15,8.63,Nom_5800,6.06,8.93,4.89,2.493895,2.84,2024-01-01 00:00:00
SEG_05801,05801,05801,05801,8.90,9.77,05801,8.91,5.52,9.56,9.14,4.08,Nom_5801,8.82,1.92,5.32,1.960058,7.24,2024-01-01 00:00:00
SEG_05802,05802,05802,05802,3.29,3.49,05802,9.63,4.33,2.45,2.30,8.30,Nom_5802,7.79,1.18,5.51,2.735404,8.05,2024-01-01 00:00:00
SEG_05803,05803,05803,05803,1.73,8.91,05803,8.74,8.82,2.55,9.62,3.62,Nom_5803,2.26,9.87,7.93,2.223574,7.54,2024-01-01 00:00:00
SEG_05804,05804,05804,05804,5.70,7.63,05804,9.72,3.69,3.07,7.83,4.04,Nom_5804,5.68,4.26,8.40,1.875302,6.94,2024-01-01 00:00:00
SEG_05805,05805,05805,05805,7.71,6.05,05805,1.67,2.43,4.86,5.98,3.90,Nom_5805,5.13,6.06,2.60,2.529161,8.65,2024-01-01 00:00:00
SEG_05806,05806,05806,05806,5.51,7.16,05806,1.24,6.75,6.60,4.25,1.23,Nom_5806,8.60,1.61,8.26,2.248318,1.91,2024-01-01 00:00:00
SEG_05807,05807,05807,05807,7.04,8.59,05807,1.72,7.20,5.62,5.14,2.64,Nom_5807,9.49,1.71,2.73,2.412880,5.64,2024-01-01 00:00:00
SEG_05808,05808,05808,05808,3.94,4.95,05808,3.60,3.22,7.65,8.75,2.71,Nom_5808,4.63,8.27,5.62,2.722331,9.92,2024-01-01 00:00:00
SEG_05809,05809,05809,05809,7.11,9.13,05809,7.05,3.37,7.72,3.36,1.26,Nom_5809,6.71,5.90,3.74,1.867624,6.56,2024-01-01 00:00:00
SEG_05810,05810,05810,05810,9.23,1.05,05810,9.57,3.03,4.70,5.66,7.12,Nom_5810,4.08,8.65,6.89,1.877760,9.13,2024-01-01 00:00:00
SEG_05811,05811,05811,05811,3.94,1.58,05811,1.65,2.44,7.12,8.08,3.22,Nom_5811,1.66,5.60,5.49,2.260644,8.57,2024-01-01 00:00:00
SEG_05812,05812,05812,05812,9.44,6.67,05812,4.24,3.64,2.58,8.89,6.98,Nom_5812,7.02,4.13,2.10,2.041017,2.51,2024-01-01 00:00:00
SEG_05813,05813,05813,05813,8.74,4.93,05813,6.13,9.65,8.75,8.80,3.42,Nom_5813,2.02,9.18,8.74,2.036737,3.40,2024-01-01 00:00:00
SEG_05814,05814,05814,05814,6.99,4.61,05814,1.09,3.29,1.16,3.45,5.82,Nom_5814,7.39,3.55,5.02,1.864809,4.70,2024-01-01 00:00:00
SEG_05815,05815,05815,05815,2.33,1.18,05815,7.72,7.24,3.30,3.62,8.54,Nom_5815,1.15,8.35,6.88,1.910276,7.82,2024-01-01 00:00:00
SEG_05816,05816,05816,05816,4.30,2.11,05816,2.94,4.44,7.28,9.54,6.15,Nom_5816,7.99,3.82,5.82,2.694903,5.38,2024-01-01 00:00:00
SEG_05817,05817,05817,05817,7.33,4.17,05817,2.08,9.33,4.09,4.89,6.99,Nom_5817,6.78,1.67,1.00,1.887453,4.36,2024-01-01 00:00:00
SEG_05818,05818,05818,05818,9.57,2.76,05818,8.90,2.01,8.20,1.90,3.55,Nom_5818,2.32,7.16,5.50,2.536873,9.71,2024-01-01 00:00:00
SEG_05819,05819,05819,05819,7.97,4.08,05819,4.30,7.72,5.37,8.99,3.00,Nom_5819,3.20,4.42,9.13,1.868054,9.32,2024-01-01 00:00:00
SEG_05820,05820,05820,05820,4.82,5.32,05820,7.36,7.14,1.03,1.73,8.25,Nom_5820,9.14,5.42,3.68,2.459182,1.60,2024-01-01 00:00:00
SEG_05821,05821,05821,05821,3.64,5.63,05821,6.90,8.11,4.11,5.37,2.23,Nom_5821,6.07,3.23,9.82,2.095130,7.05,2024-01-01 00:00:00
SEG_05822,05822,05822,05822,8.75,3.96,05822,2.72,1.69,7.69,8.43,7.91,Nom_5822,1.25,7.35,1.85,2.181808,3.98,2024-01-01 00:00:00
SEG_05823,05823,05823,05823,6.43,7.02,05823,8.64,3.60,3.09,7.69,7.59,Nom_5823,5.00,8.89,3.56,2.370051,9.11,2024-01-01 00:00:00
SEG_05824,05824,05824,05824,7.32,1.23,05824,1.40,5.69,3.47,7.41,9.96,Nom_5824,9.14,2.34,5.06,2.589780,4.68,2024-01-01 00:00:00
SEG_05825,05825,05825,05825,9.14,3.80,05825,3.03,4.41,4.12,5.85,7.76,Nom_5825,4.30,6.85,3.98,2.134584,7.82,2024-01-01 00:00:00
SEG_05826,05826,05826,05826,7.18,3.04,05826,3.94,4.81,5.80,6.71,6.82,Nom_5826,6.81,6.65,2.12,2.652282,2.26,2024-01-01 00:00:00
SEG_05827,05827,05827,05827,2.92,8.26,05827,4.80,3.40,8.76,7.24,6.70,Nom_5827,6.13,9.16,1.66,2.262219,8.71,2024-01-01 00:00:00
SEG_05828,05828,05828,05828,1.09,7.81,05828,6.34,1.45,2.84,3.54,1.05,Nom_5828,7.62,5.47,1.52,1.850984,2.08,2024-01-01 00:00:00
SEG_05829,05829,05829,05829,7.76,5.69,05829,5.09,3.42,3.26,8.10,2.58,Nom_5829,1.83,8.14,9.46,2.264282,9.33,2024-01-01 00:00:00
SEG_05830,05830,05830,05830,4.38,4.95,05830,8.46,1.32,3.89,4.34,5.35,Nom_5830,6.99,6.54,9.93,2.601547,8.92,2024-01-01 00:00:00
SEG_05831,05831,05831,05831,6.02,8.10,05831,3.96,2.81,5.54,3.85,5.17,Nom_5831,9.88,1.50,8.75,2.491935,4.58,2024-01-01 00:00:00
SEG_05832,05832,05832,05832,4.65,1.83,05832,3.83,4.57,3.17,7.20,1.56,Nom_5832,2.45,4.83,4.11,2.699158,7.04,2024-01-01 00:00:00
SEG_05833,05833,05833,05833,2.24,9.26,05833,8.51,2.87,5.98,8.25,5.67,Nom_5833,7.45,5.51,8.97,2.230367,8.45,2024-01-01 00:00:00
SEG_05834,05834,05834,05834,3.67,2.02,05834,3.83,7.91,9.06,2.80,9.07,Nom_5834,3.77,1.68,5.26,2.415005,5.24,2024-01-01 00:00:00
SEG_05835,05835,05835,05835,5.99,1.46,05835,1.55,8.00,2.64,5.15,3.79,Nom_5835,8.14,6.49,8.94,1.871795,9.91,2024-01-01 00:00:00
SEG_05836,05836,05836,05836,4.76,7.96,05836,6.13,3.16,5.73,9.18,6.02,Nom_5836,6.05,4.50,8.21,2.793860,6.62,2024-01-01 00:00:00
SEG_05837,05837,05837,05837,1.53,9.12,05837,2.77,8.35,5.20,2.29,3.98,Nom_5837,5.37,9.43,6.23,2.828971,9.94,2024-01-01 00:00:00
SEG_05838,05838,05838,05838,2.78,5.86,05838,9.21,5.69,6.55,9.71,8.78,Nom_5838,8.04,6.75,3.45,2.154243,5.50,2024-01-01 00:00:00
SEG_05839,05839,05839,05839,4.38,6.90,05839,3.48,7.16,7.71,8.35,4.37,Nom_5839,6.12,9.50,3.59,2.493817,4.59,2024-01-01 00:00:00
SEG_05840,05840,05840,05840,8.57,5.50,05840,6.43,6.08,5.94,9.64,8.68,Nom_5840,2.80,3.49,6.70,2.561974,4.13,2024-01-01 00:00:00
SEG_05841,05841,05841,05841,6.99,8.56,05841,8.58,4.18,2.57,3.55,4.62,Nom_5841,9.41,6.67,7.69,2.096757,6.06,2024-01-01 00:00:00
SEG_05842,05842,05842,05842,4.96,6.42,05842,4.88,6.29,2.83,7.05,2.90,Nom_5842,7.70,3.08,8.27,2.760777,8.60,2024-01-01 00:00:00
SEG_05843,05843,05843,05843,7.07,2.95,05843,1.99,6.68,9.94,1.22,9.93,Nom_5843,5.83,4.34,8.81,2.253318,3.94,2024-01-01 00:00:00
SEG_05844,05844,05844,05844,5.79,9.85,05844,4.67,6.42,5.02,6.12,6.64,Nom_5844,7.97,3.42,1.17,2.097764,1.96,2024-01-01 00:00:00
SEG_05845,05845,05845,05845,1.21,7.30,05845,6.93,8.74,9.02,5.42,6.03,Nom_5845,4.78,5.36,3.53,2.315425,6.64,2024-01-01 00:00:00
SEG_05846,05846,05846,05846,2.27,4.99,05846,4.85,3.29,3.74,1.11,9.04,Nom_5846,1.23,2.75,9.08,2.517360,7.15,2024-01-01 00:00:00
SEG_05847,05847,05847,05847,2.69,1.36,05847,9.83,1.15,4.35,4.96,4.90,Nom_5847,5.29,3.44,9.88,2.725993,5.89,2024-01-01 00:00:00
SEG_05848,05848,05848,05848,6.53,8.63,05848,1.45,6.20,8.45,9.39,7.43,Nom_5848,9.99,7.29,6.04,1.953870,3.07,2024-01-01 00:00:00
