col_environnement_id,col_time_id,col_zone_id,col_polluant_id,col_mode_id,col_station_id,col_valeur_co2,col_niveau_pollution,col_aqi_moyen,col_condition_meteo,col_temperature,col_prix_carburant_ref,col_energie_renouvelable_pourcent,col_impact_sante_index,col_cout_pollution,col_energy_consumption_per_vehicle,col_source,col_date_insertion
ENV_01882,01882,01882,01882,01882,01882,41.38,Critique,5.36,Soleil,4.10,6.82,1.50,84,3.61,8.83,Data.gouv.fr,2024-01-01 00:00:00
ENV_01883,01883,01883,01883,01883,01883,33.42,Critique,8.31,Pluie,1.52,7.72,3.50,35,9.06,1.91,AirParif_2024,2024-01-01 00:00:00
ENV_01884,01884,01884,01884,01884,01884,6.99,Faible,6.93,Nuageux,5.73,6.73,4.67,70,2.19,2.10,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01885,01885,01885,01885,01885,01885,7.79,Critique,3.38,Orage,1.05,7.84,1.62,15,1.84,8.90,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01886,01886,01886,01886,01886,01886,14.51,Faible,4.76,Soleil,5.58,1.29,5.94,79,2.30,6.24,Meteo_France,2024-01-01 00:00:00
ENV_01887,01887,01887,01887,01887,01887,18.90,Critique,5.69,Pluie,9.92,7.27,1.94,73,7.05,2.69,Meteo_France,2024-01-01 00:00:00
ENV_01888,01888,01888,01888,01888,01888,15.59,Élevé,4.96,Orage,7.51,5.20,1.55,79,3.75,6.67,Meteo_France,2024-01-01 00:00:00
ENV_01889,01889,01889,01889,01889,01889,1.00,Modéré,4.02,Orage,3.88,4.62,5.88,40,0.87,8.56,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01890,01890,01890,01890,01890,01890,43.18,Faible,7.67,Nuageux,8.57,6.67,6.42,16,1.68,4.25,AirParif_2024,2024-01-01 00:00:00
ENV_01891,01891,01891,01891,01891,01891,33.11,Modéré,7.27,Brouillard,9.67,4.09,7.68,37,9.91,1.36,Meteo_France,2024-01-01 00:00:00
ENV_01892,01892,01892,01892,01892,01892,45.47,Faible,5.36,Brouillard,3.93,9.78,5.43,100,6.20,3.63,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01893,01893,01893,01893,01893,01893,17.58,Critique,3.40,Soleil,4.43,3.73,2.97,16,7.66,8.97,Data.gouv.fr,2024-01-01 00:00:00
ENV_01894,01894,01894,01894,01894,01894,25.71,Faible,4.64,Soleil,8.98,9.88,8.79,55,4.07,4.33,AirParif_2024,2024-01-01 00:00:00
ENV_01895,01895,01895,01895,01895,01895,45.40,Modéré,4.11,Soleil,4.98,9.80,3.78,57,5.85,5.62,AirParif_2024,2024-01-01 00:00:00
ENV_01896,01896,01896,01896,01896,01896,28.90,Faible,3.48,Soleil,9.91,6.70,3.17,56,8.36,4.22,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01897,01897,01897,01897,01897,01897,35.40,Modéré,6.88,Nuageux,8.82,0.80,4.68,46,4.06,3.46,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01898,01898,01898,01898,01898,01898,40.98,Élevé,4.64,Brouillard,4.40,6.65,7.48,31,3.77,7.22,Data.gouv.fr,2024-01-01 00:00:00
ENV_01899,01899,01899,01899,01899,01899,40.21,Élevé,5.41,Orage,2.77,3.67,3.37,91,3.73,8.93,AirParif_2024,2024-01-01 00:00:00
ENV_01900,01900,01900,01900,01900,01900,1.83,Critique,5.35,Nuageux,4.70,8.78,3.38,88,2.20,2.75,Data.gouv.fr,2024-01-01 00:00:00
ENV_01901,01901,01901,01901,01901,01901,18.85,Critique,5.19,Nuageux,2.07,5.34,9.17,68,3.50,6.85,Meteo_France,2024-01-01 00:00:00
ENV_01902,01902,01902,01902,01902,01902,46.10,Modéré,4.90,Pluie,8.69,2.18,5.53,37,6.11,2.24,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01903,01903,01903,01903,01903,01903,11.11,Modéré,3.91,Soleil,7.13,6.30,3.62,74,6.26,9.62,AirParif_2024,2024-01-01 00:00:00
ENV_01904,01904,01904,01904,01904,01904,3.96,Élevé,5.52,Orage,6.68,6.25,1.65,58,7.50,4.29,Data.gouv.fr,2024-01-01 00:00:00
ENV_01905,01905,01905,01905,01905,01905,4.71,Faible,1.84,Soleil,4.69,9.02,6.25,1,9.94,5.72,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01906,01906,01906,01906,01906,01906,34.57,Modéré,3.54,Nuageux,6.77,0.69,6.36,86,9.21,4.72,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01907,01907,01907,01907,01907,01907,34.76,Critique,2.72,Brouillard,2.15,5.19,9.03,73,9.41,6.82,Meteo_France,2024-01-01 00:00:00
ENV_01908,01908,01908,01908,01908,01908,1.23,Modéré,2.54,Brouillard,9.22,8.24,8.59,88,9.26,9.32,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01909,01909,01909,01909,01909,01909,7.10,Critique,2.15,Nuageux,9.10,9.58,6.52,96,4.55,7.23,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01910,01910,01910,01910,01910,01910,45.33,Modéré,7.22,Brouillard,2.47,4.09,2.02,7,7.71,2.42,Data.gouv.fr,2024-01-01 00:00:00
ENV_01911,01911,01911,01911,01911,01911,24.94,Critique,9.86,Brouillard,6.74,9.07,4.40,26,7.31,3.90,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01912,01912,01912,01912,01912,01912,48.73,Modéré,8.98,Brouillard,6.92,8.71,5.38,8,8.94,5.75,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01913,01913,01913,01913,01913,01913,12.69,Élevé,9.83,Brouillard,7.35,7.27,2.86,99,7.30,1.42,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01914,01914,01914,01914,01914,01914,46.26,Modéré,5.74,Soleil,1.19,2.67,4.61,93,8.86,7.21,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01915,01915,01915,01915,01915,01915,24.04,Modéré,8.20,Orage,3.83,8.08,8.02,16,8.89,4.75,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01916,01916,01916,01916,01916,01916,47.06,Élevé,4.00,Soleil,2.96,9.75,5.05,57,7.73,8.30,AirParif_2024,2024-01-01 00:00:00
ENV_01917,01917,01917,01917,01917,01917,15.31,Élevé,5.29,Pluie,4.60,3.07,6.85,45,2.42,7.90,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01918,01918,01918,01918,01918,01918,18.90,Élevé,5.79,Nuageux,4.75,3.17,3.02,71,3.52,2.84,AirParif_2024,2024-01-01 00:00:00
ENV_01919,01919,01919,01919,01919,01919,27.23,Élevé,5.72,Pluie,3.52,6.86,7.48,87,4.47,2.86,AirParif_2024,2024-01-01 00:00:00
ENV_01920,01920,01920,01920,01920,01920,31.47,Critique,5.38,Soleil,2.56,9.72,4.09,91,4.01,3.52,AirParif_2024,2024-01-01 00:00:00
ENV_01921,01921,01921,01921,01921,01921,42.95,Faible,9.57,Nuageux,4.77,1.43,1.16,13,6.50,6.05,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01922,01922,01922,01922,01922,01922,44.82,Modéré,7.67,Soleil,4.98,6.46,4.23,43,7.58,2.76,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01923,01923,01923,01923,01923,01923,41.37,Critique,6.14,Brouillard,5.71,7.34,8.58,13,1.80,5.89,Meteo_France,2024-01-01 00:00:00
ENV_01924,01924,01924,01924,01924,01924,47.83,Élevé,2.94,Soleil,5.70,5.54,6.25,40,9.20,6.71,AirParif_2024,2024-01-01 00:00:00
ENV_01925,01925,01925,01925,01925,01925,37.03,Élevé,9.23,Soleil,2.68,5.05,2.24,96,8.91,7.33,Data.gouv.fr,2024-01-01 00:00:00
ENV_01926,01926,01926,01926,01926,01926,38.19,Critique,5.35,Brouillard,3.80,9.72,7.95,44,8.23,1.92,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01927,01927,01927,01927,01927,01927,17.19,Critique,9.93,Nuageux,6.24,7.35,7.53,44,6.79,9.83,Data.gouv.fr,2024-01-01 00:00:00
ENV_01928,01928,01928,01928,01928,01928,4.61,Critique,1.02,Brouillard,9.02,6.65,4.81,2,6.32,3.84,Data.gouv.fr,2024-01-01 00:00:00
ENV_01929,01929,01929,01929,01929,01929,27.38,Critique,3.02,Soleil,7.08,3.45,2.69,83,4.08,1.68,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01930,01930,01930,01930,01930,01930,23.65,Modéré,9.29,Nuageux,5.15,0.68,4.87,67,4.34,9.03,AirParif_2024,2024-01-01 00:00:00
ENV_01931,01931,01931,01931,01931,01931,7.69,Faible,4.25,Pluie,3.20,1.01,7.16,68,8.57,8.18,Meteo_France,2024-01-01 00:00:00
ENV_01932,01932,01932,01932,01932,01932,44.83,Élevé,4.58,Nuageux,2.80,7.35,9.83,8,1.27,1.74,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01933,01933,01933,01933,01933,01933,40.15,Élevé,4.50,Soleil,9.09,3.57,9.25,62,9.23,7.88,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01934,01934,01934,01934,01934,01934,10.81,Élevé,5.40,Soleil,1.68,5.53,7.33,35,4.91,1.76,AirParif_2024,2024-01-01 00:00:00
ENV_01935,01935,01935,01935,01935,01935,46.89,Élevé,5.32,Brouillard,9.60,2.45,5.01,8,5.78,9.39,Meteo_France,2024-01-01 00:00:00
ENV_01936,01936,01936,01936,01936,01936,41.35,Élevé,1.47,Pluie,8.47,1.73,6.28,63,8.57,3.89,Meteo_France,2024-01-01 00:00:00
ENV_01937,01937,01937,01937,01937,01937,35.17,Faible,8.42,Orage,5.10,9.00,6.62,38,1.62,5.74,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01938,01938,01938,01938,01938,01938,18.32,Critique,6.92,Brouillard,8.64,1.47,3.15,74,8.14,2.98,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01939,01939,01939,01939,01939,01939,6.86,Élevé,2.94,Nuageux,9.22,2.63,7.52,54,9.01,9.00,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01940,01940,01940,01940,01940,01940,27.74,Critique,2.73,Brouillard,5.53,3.16,2.89,34,3.02,1.93,Meteo_France,2024-01-01 00:00:00
ENV_01941,01941,01941,01941,01941,01941,2.94,Élevé,2.44,Soleil,6.11,8.07,7.71,84,2.70,2.36,Meteo_France,2024-01-01 00:00:00
ENV_01942,01942,01942,01942,01942,01942,3.64,Faible,1.27,Orage,8.45,8.88,7.72,27,7.04,5.10,Data.gouv.fr,2024-01-01 00:00:00
ENV_01943,01943,01943,01943,01943,01943,47.58,Élevé,3.62,Nuageux,8.30,6.65,3.97,55,2.81,6.40,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01944,01944,01944,01944,01944,01944,12.88,Modéré,6.03,Soleil,8.39,8.38,6.64,22,8.18,2.47,Data.gouv.fr,2024-01-01 00:00:00
ENV_01945,01945,01945,01945,01945,01945,37.14,Faible,1.35,Nuageux,4.31,4.03,2.04,15,5.26,9.05,AirParif_2024,2024-01-01 00:00:00
ENV_01946,01946,01946,01946,01946,01946,47.80,Faible,2.73,Nuageux,7.60,0.97,1.24,41,6.33,8.47,AirParif_2024,2024-01-01 00:00:00
ENV_01947,01947,01947,01947,01947,01947,17.51,Critique,1.32,Nuageux,8.93,5.85,8.39,59,8.04,4.47,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01948,01948,01948,01948,01948,01948,35.66,Critique,2.88,Pluie,7.67,7.02,8.28,48,4.25,3.32,AirParif_2024,2024-01-01 00:00:00
ENV_01949,01949,01949,01949,01949,01949,28.68,Critique,3.24,Brouillard,6.16,4.37,3.36,87,2.05,7.04,Data.gouv.fr,2024-01-01 00:00:00
ENV_01950,01950,01950,01950,01950,01950,32.92,Critique,4.13,Nuageux,8.66,6.79,3.22,66,1.56,5.46,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01951,01951,01951,01951,01951,01951,14.62,Critique,6.86,Brouillard,5.38,4.31,6.51,79,7.02,2.23,AirParif_2024,2024-01-01 00:00:00
ENV_01952,01952,01952,01952,01952,01952,5.24,Élevé,1.40,Orage,5.56,8.28,4.12,39,2.54,6.40,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01953,01953,01953,01953,01953,01953,4.51,Élevé,6.17,Brouillard,4.63,4.70,8.14,82,8.77,6.92,Data.gouv.fr,2024-01-01 00:00:00
ENV_01954,01954,01954,01954,01954,01954,40.00,Faible,5.72,Orage,1.25,5.02,9.34,95,6.86,2.57,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01955,01955,01955,01955,01955,01955,32.74,Élevé,7.59,Orage,3.54,3.89,7.15,94,4.07,5.43,AirParif_2024,2024-01-01 00:00:00
ENV_01956,01956,01956,01956,01956,01956,27.43,Faible,3.27,Orage,7.72,9.69,6.24,88,2.10,9.21,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01957,01957,01957,01957,01957,01957,36.68,Critique,4.85,Brouillard,4.39,1.93,7.37,2,5.94,5.01,Data.gouv.fr,2024-01-01 00:00:00
ENV_01958,01958,01958,01958,01958,01958,16.78,Critique,3.18,Orage,5.10,9.21,8.83,43,8.01,8.47,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01959,01959,01959,01959,01959,01959,13.95,Critique,7.77,Orage,3.95,8.92,4.78,24,9.96,6.08,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01960,01960,01960,01960,01960,01960,36.72,Critique,6.45,Orage,8.89,0.85,8.18,66,8.79,5.09,Data.gouv.fr,2024-01-01 00:00:00
ENV_01961,01961,01961,01961,01961,01961,44.58,Faible,2.54,Pluie,6.35,6.48,4.72,25,6.22,5.79,Meteo_France,2024-01-01 00:00:00
ENV_01962,01962,01962,01962,01962,01962,1.32,Critique,6.80,Brouillard,7.55,0.51,4.98,24,7.46,3.64,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01963,01963,01963,01963,01963,01963,13.66,Élevé,5.61,Brouillard,7.60,1.86,7.36,69,7.91,5.53,Data.gouv.fr,2024-01-01 00:00:00
ENV_01964,01964,01964,01964,01964,01964,47.52,Modéré,1.26,Orage,5.98,6.16,5.33,15,7.32,5.29,AirParif_2024,2024-01-01 00:00:00
ENV_01965,01965,01965,01965,01965,01965,9.29,Modéré,1.57,Brouillard,2.27,7.97,9.68,65,9.61,6.55,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01966,01966,01966,01966,01966,01966,12.93,Modéré,9.69,Soleil,2.62,6.99,2.28,68,6.08,6.00,Meteo_France,2024-01-01 00:00:00
ENV_01967,01967,01967,01967,01967,01967,44.55,Élevé,2.16,Orage,8.33,4.41,6.79,47,9.28,6.40,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01968,01968,01968,01968,01968,01968,3.69,Critique,8.14,Pluie,3.83,7.05,2.65,45,2.03,9.99,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01969,01969,01969,01969,01969,01969,19.19,Modéré,6.92,Soleil,9.77,5.24,1.68,83,5.01,2.49,Data.gouv.fr,2024-01-01 00:00:00
ENV_01970,01970,01970,01970,01970,01970,12.85,Critique,7.63,Orage,9.42,8.46,1.04,15,9.16,2.41,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01971,01971,01971,01971,01971,01971,42.32,Critique,2.91,Brouillard,7.25,8.75,4.02,15,8.64,3.51,Meteo_France,2024-01-01 00:00:00
ENV_01972,01972,01972,01972,01972,01972,10.15,Modéré,8.80,Nuageux,4.02,2.78,7.69,81,7.12,3.32,AirParif_2024,2024-01-01 00:00:00
ENV_01973,01973,01973,01973,01973,01973,44.31,Faible,1.37,Soleil,1.22,7.22,3.56,18,4.04,8.11,Meteo_France,2024-01-01 00:00:00
ENV_01974,01974,01974,01974,01974,01974,1.46,Élevé,2.33,Brouillard,4.15,7.20,5.40,62,2.74,6.84,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01975,01975,01975,01975,01975,01975,41.63,Élevé,8.32,Pluie,2.41,7.44,7.86,29,0.58,8.88,AirParif_2024,2024-01-01 00:00:00
ENV_01976,01976,01976,01976,01976,01976,4.85,Élevé,9.75,Brouillard,1.94,5.39,8.82,35,6.81,6.37,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01977,01977,01977,01977,01977,01977,47.10,Modéré,6.14,Brouillard,4.69,5.48,4.31,70,6.79,2.20,Data.gouv.fr,2024-01-01 00:00:00
ENV_01978,01978,01978,01978,01978,01978,13.97,Modéré,9.05,Nuageux,4.93,4.73,6.28,60,3.38,5.49,Data.gouv.fr,2024-01-01 00:00:00
ENV_01979,01979,01979,01979,01979,01979,49.84,Faible,8.51,Pluie,2.33,1.39,2.67,95,3.19,2.07,Meteo_France,2024-01-01 00:00:00
ENV_01980,01980,01980,01980,01980,01980,30.63,Critique,5.55,Brouillard,1.34,2.75,1.74,77,5.85,4.04,Meteo_France,2024-01-01 00:00:00
ENV_01981,01981,01981,01981,01981,01981,48.55,Modéré,5.66,Soleil,6.53,9.32,6.21,25,8.21,8.77,AirParif_2024,2024-01-01 00:00:00
ENV_01982,01982,01982,01982,01982,01982,25.28,Modéré,7.69,Soleil,6.06,1.81,9.36,21,7.92,2.61,SNCF_Open_Data,2024-01-01 00:00:00
ENV_01983,01983,01983,01983,01983,01983,43.64,Faible,4.65,Orage,5.84,7.09,1.31,42,5.30,4.79,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01984,01984,01984,01984,01984,01984,41.35,Élevé,3.61,Orage,3.30,3.16,4.27,85,0.84,7.42,AirParif_2024,2024-01-01 00:00:00
ENV_01985,01985,01985,01985,01985,01985,28.86,Critique,9.15,Pluie,3.56,1.83,6.78,17,4.89,2.95,Data.gouv.fr,2024-01-01 00:00:00
ENV_01986,01986,01986,01986,01986,01986,20.56,Critique,4.21,Orage,4.11,5.47,2.85,69,5.25,4.78,AirParif_2024,2024-01-01 00:00:00
ENV_01987,01987,01987,01987,01987,01987,22.21,Modéré,3.70,Soleil,2.27,8.44,8.17,3,2.47,3.71,Meteo_France,2024-01-01 00:00:00
ENV_01988,01988,01988,01988,01988,01988,47.59,Faible,2.28,Soleil,2.44,5.42,9.00,90,9.59,4.96,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01989,01989,01989,01989,01989,01989,24.53,Critique,4.55,Pluie,3.43,7.75,7.57,76,1.59,3.80,Data.gouv.fr,2024-01-01 00:00:00
ENV_01990,01990,01990,01990,01990,01990,16.93,Critique,7.90,Orage,1.05,4.11,2.05,26,8.27,5.16,AirParif_2024,2024-01-01 00:00:00
ENV_01991,01991,01991,01991,01991,01991,27.29,Critique,8.23,Orage,6.66,0.62,9.64,88,2.11,5.63,Meteo_France,2024-01-01 00:00:00
ENV_01992,01992,01992,01992,01992,01992,36.51,Faible,8.16,Nuageux,6.48,4.77,3.37,14,6.13,3.63,AirParif_2024,2024-01-01 00:00:00
ENV_01993,01993,01993,01993,01993,01993,11.21,Faible,5.43,Nuageux,3.54,7.67,5.97,37,3.14,9.93,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01994,01994,01994,01994,01994,01994,38.42,Faible,2.72,Orage,6.62,3.70,6.08,20,2.41,2.83,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01995,01995,01995,01995,01995,01995,13.70,Modéré,2.45,Nuageux,10.00,2.76,3.01,45,9.25,3.13,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01996,01996,01996,01996,01996,01996,7.84,Élevé,3.33,Pluie,8.21,9.92,3.02,66,9.43,6.26,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_01997,01997,01997,01997,01997,01997,12.12,Modéré,1.18,Nuageux,1.75,3.22,1.37,13,3.49,9.31,Data.gouv.fr,2024-01-01 00:00:00
ENV_01998,01998,01998,01998,01998,01998,31.87,Modéré,9.64,Orage,1.68,1.23,2.09,99,1.60,1.19,Meteo_France,2024-01-01 00:00:00
ENV_01999,01999,01999,01999,01999,01999,29.80,Élevé,8.58,Soleil,4.33,8.91,7.44,4,2.91,5.73,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02000,02000,02000,02000,02000,02000,23.81,Faible,5.48,Brouillard,4.35,6.11,3.27,22,6.91,9.07,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02001,02001,02001,02001,02001,02001,35.43,Faible,8.34,Nuageux,1.95,7.62,4.62,82,8.87,2.50,AirParif_2024,2024-01-01 00:00:00
ENV_02002,02002,02002,02002,02002,02002,45.17,Faible,9.63,Orage,1.46,7.26,6.98,22,0.81,1.47,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02003,02003,02003,02003,02003,02003,49.27,Critique,4.59,Pluie,5.41,0.52,6.08,51,3.27,9.54,Data.gouv.fr,2024-01-01 00:00:00
ENV_02004,02004,02004,02004,02004,02004,5.07,Faible,7.00,Pluie,3.85,3.06,7.17,6,4.13,3.49,AirParif_2024,2024-01-01 00:00:00
ENV_02005,02005,02005,02005,02005,02005,33.50,Faible,7.38,Nuageux,6.44,2.52,8.80,78,5.49,3.24,Data.gouv.fr,2024-01-01 00:00:00
ENV_02006,02006,02006,02006,02006,02006,49.88,Critique,5.16,Pluie,7.32,0.51,8.31,100,9.88,5.50,Meteo_France,2024-01-01 00:00:00
ENV_02007,02007,02007,02007,02007,02007,27.92,Élevé,8.85,Pluie,2.83,2.49,3.18,71,9.78,6.41,AirParif_2024,2024-01-01 00:00:00
ENV_02008,02008,02008,02008,02008,02008,16.14,Critique,1.08,Nuageux,3.92,6.02,5.84,23,3.92,2.32,AirParif_2024,2024-01-01 00:00:00
ENV_02009,02009,02009,02009,02009,02009,21.58,Faible,4.02,Orage,4.39,9.78,3.43,7,4.09,7.84,Data.gouv.fr,2024-01-01 00:00:00
ENV_02010,02010,02010,02010,02010,02010,30.34,Élevé,1.03,Brouillard,5.30,9.06,2.43,4,8.43,8.33,AirParif_2024,2024-01-01 00:00:00
ENV_02011,02011,02011,02011,02011,02011,19.49,Critique,8.34,Orage,5.53,7.94,4.67,89,1.53,1.54,Meteo_France,2024-01-01 00:00:00
ENV_02012,02012,02012,02012,02012,02012,48.45,Critique,2.39,Nuageux,7.43,2.48,9.56,95,8.46,1.81,Data.gouv.fr,2024-01-01 00:00:00
ENV_02013,02013,02013,02013,02013,02013,16.83,Élevé,8.24,Brouillard,3.46,1.01,3.88,69,0.87,8.35,Meteo_France,2024-01-01 00:00:00
ENV_02014,02014,02014,02014,02014,02014,37.01,Critique,2.67,Nuageux,3.68,5.62,1.07,29,0.81,9.84,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02015,02015,02015,02015,02015,02015,23.85,Faible,1.34,Pluie,2.36,0.95,2.07,55,2.17,5.14,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02016,02016,02016,02016,02016,02016,38.73,Faible,2.36,Brouillard,3.42,8.30,4.98,21,8.15,1.58,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02017,02017,02017,02017,02017,02017,36.11,Critique,6.28,Soleil,6.55,2.70,4.17,22,7.27,7.45,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02018,02018,02018,02018,02018,02018,23.79,Modéré,9.13,Nuageux,2.98,8.28,7.26,42,3.47,3.84,AirParif_2024,2024-01-01 00:00:00
ENV_02019,02019,02019,02019,02019,02019,47.04,Élevé,5.11,Soleil,1.22,2.35,3.83,75,8.36,7.26,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02020,02020,02020,02020,02020,02020,40.61,Critique,4.85,Soleil,8.44,4.24,4.45,91,6.12,3.25,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02021,02021,02021,02021,02021,02021,39.00,Modéré,9.75,Nuageux,8.78,8.99,9.46,55,5.37,4.81,Meteo_France,2024-01-01 00:00:00
ENV_02022,02022,02022,02022,02022,02022,3.66,Modéré,1.41,Brouillard,5.02,6.10,6.17,29,5.20,5.11,Data.gouv.fr,2024-01-01 00:00:00
ENV_02023,02023,02023,02023,02023,02023,3.07,Modéré,3.70,Nuageux,6.54,3.76,6.66,33,2.26,4.76,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02024,02024,02024,02024,02024,02024,19.01,Élevé,8.23,Brouillard,3.69,9.98,1.87,27,5.39,8.20,Meteo_France,2024-01-01 00:00:00
ENV_02025,02025,02025,02025,02025,02025,29.48,Élevé,5.34,Orage,8.80,5.62,6.53,97,8.12,7.38,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02026,02026,02026,02026,02026,02026,3.17,Faible,2.17,Nuageux,1.24,7.09,7.80,8,7.30,8.29,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02027,02027,02027,02027,02027,02027,33.66,Faible,5.32,Nuageux,2.43,2.30,6.73,66,1.58,3.96,Data.gouv.fr,2024-01-01 00:00:00
ENV_02028,02028,02028,02028,02028,02028,6.78,Modéré,9.48,Brouillard,8.62,7.55,2.16,3,2.16,7.45,Meteo_France,2024-01-01 00:00:00
ENV_02029,02029,02029,02029,02029,02029,25.80,Critique,5.04,Soleil,5.49,4.84,7.92,78,8.03,3.50,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02030,02030,02030,02030,02030,02030,28.92,Élevé,1.83,Soleil,9.63,4.21,5.39,66,9.44,7.61,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02031,02031,02031,02031,02031,02031,31.30,Modéré,4.79,Nuageux,9.00,7.70,8.60,92,6.24,9.73,Data.gouv.fr,2024-01-01 00:00:00
ENV_02032,02032,02032,02032,02032,02032,28.60,Faible,8.67,Nuageux,2.87,3.29,5.99,91,3.82,3.31,AirParif_2024,2024-01-01 00:00:00
ENV_02033,02033,02033,02033,02033,02033,5.23,Critique,1.78,Orage,6.08,3.72,6.28,9,9.53,7.14,AirParif_2024,2024-01-01 00:00:00
ENV_02034,02034,02034,02034,02034,02034,43.95,Élevé,7.76,Pluie,2.34,1.50,3.11,9,7.94,7.68,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02035,02035,02035,02035,02035,02035,31.38,Faible,5.84,Brouillard,6.26,6.27,3.70,41,1.97,5.05,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02036,02036,02036,02036,02036,02036,19.54,Faible,4.25,Pluie,4.22,1.22,9.53,81,5.67,3.19,Meteo_France,2024-01-01 00:00:00
ENV_02037,02037,02037,02037,02037,02037,32.15,Faible,4.03,Pluie,3.67,4.76,1.44,57,9.81,7.89,Data.gouv.fr,2024-01-01 00:00:00
ENV_02038,02038,02038,02038,02038,02038,17.77,Faible,6.14,Pluie,1.81,7.25,5.40,80,4.10,6.58,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_02039,02039,02039,02039,02039,02039,44.75,Faible,5.60,Soleil,5.89,7.81,4.59,58,3.23,7.70,Meteo_France,2024-01-01 00:00:00
ENV_02040,02040,02040,02040,02040,02040,4.02,Faible,2.24,Nuageux,4.31,6.95,7.58,8,5.21,9.24,Data.gouv.fr,2024-01-01 00:00:00
ENV_02041,02041,02041,02041,02041,02041,2.18,Modéré,2.03,Pluie,8.70,1.40,9.89,28,8.41,6.03,Data.gouv.fr,2024-01-01 00:00:00
ENV_02042,02042,02042,02042,02042,02042,1.68,Modéré,8.07,Nuageux,1.84,8.90,2.15,2,2.28,7.64,SNCF_Open_Data,2024-01-01 00:00:00
ENV_02043,02043,02043,02043,02043,02043,35.71,Modéré,2.43,Soleil,9.92,3.13,9.26,89,9.47,5.09,Data.gouv.fr,2024-01-01 00:00:00
ENV_02044,02044,02044,02044,02044,02044,30.02,Faible,1.50,Brouillard,4.05,5.77,8.95,58,9.47,6.71,Meteo_France,2024-01-01 00:00:00
