col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index,col_indice_qualite_air,col_date_enrichissement
ID_021,2024-05-16 00:00:00,ID_021,4.14,5.45,2.16,2.42,2024-02-07 00:00:00
ID_022,2024-01-27 00:00:00,ID_022,3.3,2.99,74.97,1.9,2024-07-21 00:00:00
ID_023,2024-09-22 00:00:00,ID_023,5.47,4.27,32.85,7.35,2024-08-30 00:00:00
ID_024,2024-07-06 00:00:00,ID_024,7.02,3.98,52.41,7.79,2024-12-18 00:00:00
ID_025,2024-02-07 00:00:00,ID_025,5.91,5.3,35.91,7.71,2024-01-07 00:00:00
ID_026,2024-07-23 00:00:00,ID_026,1.41,5.49,34.66,8.52,2024-02-27 00:00:00
ID_027,2024-10-29 00:00:00,ID_027,3.71,8.45,37.93,3.45,2024-09-13 00:00:00
ID_028,2024-04-10 00:00:00,ID_028,4.63,1.46,26.18,3.69,2024-02-27 00:00:00
ID_029,2024-02-01 00:00:00,ID_029,5.23,8.31,12.33,1.29,2024-03-31 00:00:00
ID_030,2024-06-22 00:00:00,ID_030,3.92,7.17,36.48,8.55,2024-11-26 00:00:00
ID_031,2024-03-20 00:00:00,ID_031,7.7,5.87,54.06,8.6,2024-05-23 00:00:00
ID_032,2024-11-05 00:00:00,ID_032,7.44,1.7,79.32,1.78,2024-03-01 00:00:00
ID_033,2024-05-18 00:00:00,ID_033,6.51,5.12,84.63,3.34,2024-08-12 00:00:00
ID_034,2024-05-22 00:00:00,ID_034,2.28,7.36,13.85,8.39,2024-07-13 00:00:00
ID_035,2024-06-18 00:00:00,ID_035,1.79,3.08,59.35,4.31,2024-06-25 00:00:00
ID_036,2024-10-17 00:00:00,ID_036,5.29,5.71,83.23,2.35,2024-09-04 00:00:00
ID_037,2024-07-22 00:00:00,ID_037,1.68,7.62,71.9,3.84,2024-11-11 00:00:00
ID_038,2024-03-01 00:00:00,ID_038,8.46,8.13,72.05,5.27,2024-04-26 00:00:00
ID_039,2024-04-17 00:00:00,ID_039,8.28,7.17,52.52,3.68,2024-02-11 00:00:00
ID_040,2024-10-12 00:00:00,ID_040,4.78,5.45,4.15,7.76,2024-08-09 00:00:00
ID_041,2024-02-18 00:00:00,ID_041,5.53,4.73,35.16,5.37,2024-04-14 00:00:00
ID_042,2024-04-04 00:00:00,ID_042,4.36,2.86,31.58,6.48,2024-11-13 00:00:00
ID_043,2024-07-11 00:00:00,ID_043,5.38,4.99,33.19,6.4,2024-12-04 00:00:00
ID_044,2024-07-10 00:00:00,ID_044,7.64,6.4,36.63,3.65,2024-05-06 00:00:00
ID_045,2024-11-10 00:00:00,ID_045,4.06,6.87,73.4,4.51,2024-09-15 00:00:00
ID_046,2024-02-09 00:00:00,ID_046,1.87,1.96,4.6,2.14,2024-06-12 00:00:00
ID_047,2024-07-23 00:00:00,ID_047,7.38,8.22,34.84,1.93,2024-04-02 00:00:00
ID_048,2024-06-30 00:00:00,ID_048,5.01,4.85,75.11,6.1,2024-07-30 00:00:00
ID_049,2024-04-27 00:00:00,ID_049,3.15,6.55,47.81,6.75,2024-07-29 00:00:00
ID_050,2024-10-17 00:00:00,ID_050,2.83,6.66,42.37,2.25,2024-03-15 00:00:00
ID_051,2024-12-12 00:00:00,ID_051,8.23,4.05,72.08,6.9,2024-09-13 00:00:00
ID_052,2024-11-04 00:00:00,ID_052,6.15,4.51,47.9,2.77,2024-10-20 00:00:00
ID_053,2024-07-19 00:00:00,ID_053,4.09,4.74,69.67,6.41,2024-05-16 00:00:00
ID_054,2024-12-02 00:00:00,ID_054,1.84,3.69,51.73,5.89,2024-04-02 00:00:00
ID_055,2024-05-08 00:00:00,ID_055,6.09,3.34,11.21,1.6,2024-01-22 00:00:00
ID_056,2024-10-10 00:00:00,ID_056,1.23,5.37,30.21,3.7,2024-10-12 00:00:00
ID_057,2024-07-15 00:00:00,ID_057,5.68,1.44,63.51,2.62,2024-05-12 00:00:00
ID_058,2024-12-19 00:00:00,ID_058,5.91,8.63,46.46,3.68,2024-09-02 00:00:00
ID_059,2024-07-24 00:00:00,ID_059,4.83,1.56,75.98,7.08,2024-10-20 00:00:00
ID_060,2024-12-10 00:00:00,ID_060,5.4,3.38,43.36,6.06,2024-08-09 00:00:00
ID_061,2024-07-01 00:00:00,ID_061,7.7,4.66,6.52,1.51,2024-11-28 00:00:00
ID_062,2024-04-26 00:00:00,ID_062,5.68,5.67,27.34,6.73,2024-06-14 00:00:00
ID_063,2024-04-23 00:00:00,ID_063,3.91,4.59,76.33,6.75,2024-02-03 00:00:00
ID_064,2024-07-17 00:00:00,ID_064,2.17,6.42,10.21,7.14,2024-03-18 00:00:00
ID_065,2024-02-10 00:00:00,ID_065,5.62,2.93,26.53,4.79,2024-09-30 00:00:00
ID_066,2024-05-10 00:00:00,ID_066,5.52,1.94,4.61,1.87,2024-12-01 00:00:00
ID_067,2024-06-04 00:00:00,ID_067,1.96,2.73,34.03,8.29,2024-04-28 00:00:00
ID_068,2024-11-20 00:00:00,ID_068,1.96,6.1,83.15,3.06,2024-12-08 00:00:00
ID_069,2024-11-10 00:00:00,ID_069,1.29,5.16,9.17,7.56,2024-10-17 00:00:00
ID_070,2024-03-06 00:00:00,ID_070,7.51,5.49,35.02,2.44,2024-12-19 00:00:00
ID_071,2024-04-03 00:00:00,ID_071,4.85,4.29,74.99,2.57,2024-08-27 00:00:00
ID_072,2024-06-23 00:00:00,ID_072,3.76,6.41,39.67,3.02,2024-03-27 00:00:00
ID_073,2024-03-13 00:00:00,ID_073,2.03,2.16,61.13,2.88,2024-02-01 00:00:00
ID_074,2024-07-01 00:00:00,ID_074,5.12,1.74,9.12,5.84,2024-08-07 00:00:00
ID_075,2024-11-17 00:00:00,ID_075,2.09,3.07,5.54,7.9,2024-06-07 00:00:00
ID_076,2024-08-27 00:00:00,ID_076,7.26,6.86,63.63,2.83,2024-05-14 00:00:00
ID_077,2024-11-17 00:00:00,ID_077,4.82,1.47,70.58,7.7,2024-11-11 00:00:00
ID_078,2024-09-26 00:00:00,ID_078,5.95,7.05,17.31,7.89,2024-07-02 00:00:00
ID_079,2024-10-22 00:00:00,ID_079,4.09,4.31,79.82,6.79,2024-05-31 00:00:00
ID_080,2024-12-22 00:00:00,ID_080,4.39,8.71,9.7,2.86,2024-03-07 00:00:00
ID_081,2024-05-29 00:00:00,ID_081,5.24,4.66,16.05,4.78,2024-11-28 00:00:00
ID_082,2024-08-20 00:00:00,ID_082,1.82,5.52,27.71,1.65,2024-09-17 00:00:00
ID_083,2024-06-20 00:00:00,ID_083,3.65,4.87,55.25,8.6,2024-05-09 00:00:00
ID_084,2024-08-22 00:00:00,ID_084,5.54,5.99,50.5,5.19,2024-10-18 00:00:00
ID_085,2024-10-29 00:00:00,ID_085,4.92,4.95,4.04,2.14,2024-05-09 00:00:00
ID_086,2024-09-09 00:00:00,ID_086,2.41,5.22,40.31,2.28,2024-11-04 00:00:00
ID_087,2024-12-08 00:00:00,ID_087,8.59,4.75,21.76,8.78,2024-04-27 00:00:00
ID_088,2024-04-18 00:00:00,ID_088,4.41,8.56,42.78,3.85,2024-10-15 00:00:00
ID_089,2024-07-22 00:00:00,ID_089,8.7,1.56,22.44,5.54,2024-01-26 00:00:00
ID_090,2024-12-20 00:00:00,ID_090,7.38,4.11,9.88,5.59,2024-09-01 00:00:00
ID_091,2024-04-26 00:00:00,ID_091,3.13,1.31,43.1,2.18,2024-05-01 00:00:00
ID_092,2024-08-12 00:00:00,ID_092,6.84,7.81,46.74,1.81,2024-06-25 00:00:00
ID_093,2024-04-25 00:00:00,ID_093,6.5,6.26,70.53,5.35,2024-10-13 00:00:00
ID_094,2024-02-27 00:00:00,ID_094,4.49,6.13,74.17,3.41,2024-08-05 00:00:00
ID_095,2024-03-14 00:00:00,ID_095,1.91,3.68,59.34,8.28,2024-05-24 00:00:00
ID_096,2024-10-12 00:00:00,ID_096,6.6,4.57,13.2,1.49,2024-10-10 00:00:00
ID_097,2024-06-13 00:00:00,ID_097,5.3,3.36,76.8,8.7,2024-12-14 00:00:00
ID_098,2024-07-17 00:00:00,ID_098,8.17,1.88,59.75,1.65,2024-08-24 00:00:00
ID_099,2024-08-06 00:00:00,ID_099,2.17,4.06,48.59,5.45,2024-05-15 00:00:00
ID_000,2024-11-16 00:00:00,ID_000,3.53,6.26,17.76,2.08,2024-02-26 00:00:00
ID_001,2024-02-25 00:00:00,ID_001,5.28,5.57,82.49,5.16,2024-08-30 00:00:00
ID_002,2024-05-07 00:00:00,ID_002,4.58,4.52,11.24,1.55,2024-09-22 00:00:00
ID_003,2024-07-26 00:00:00,ID_003,3.04,7.67,27.36,8.63,2024-02-25 00:00:00
ID_004,2024-10-15 00:00:00,ID_004,2.36,1.92,70.03,1.4,2024-11-02 00:00:00
ID_005,2024-11-19 00:00:00,ID_005,7.22,2.04,10.51,6.02,2024-12-21 00:00:00
ID_006,2024-10-10 00:00:00,ID_006,2.28,4.38,47.86,4.66,2024-09-16 00:00:00
ID_007,2024-04-28 00:00:00,ID_007,2.59,3.28,64.23,3.73,2024-02-01 00:00:00
ID_008,2024-09-04 00:00:00,ID_008,6.54,2.44,42.25,6.43,2024-04-18 00:00:00
ID_009,2024-03-19 00:00:00,ID_009,5.97,2.31,76.62,2.77,2024-08-29 00:00:00
ID_010,2024-03-27 00:00:00,ID_010,4.38,6.38,80.27,4.12,2024-04-09 00:00:00
ID_011,2024-05-26 00:00:00,ID_011,1.66,8.78,57.0,7.96,2024-12-22 00:00:00
ID_012,2024-11-20 00:00:00,ID_012,5.51,8.04,25.2,8.71,2024-05-10 00:00:00
ID_013,2024-03-15 00:00:00,ID_013,4.6,4.21,63.34,2.82,2024-12-04 00:00:00
ID_014,2024-09-12 00:00:00,ID_014,8.5,8.49,7.63,7.73,2024-07-11 00:00:00
ID_015,2024-03-30 00:00:00,ID_015,7.57,1.3,17.51,8.67,2024-12-23 00:00:00
ID_016,2024-10-09 00:00:00,ID_016,2.67,6.14,11.92,2.87,2024-09-16 00:00:00
ID_017,2024-01-16 00:00:00,ID_017,8.53,7.41,21.25,5.76,2024-02-27 00:00:00
ID_018,2024-09-27 00:00:00,ID_018,7.05,6.61,13.68,7.52,2024-09-25 00:00:00
ID_019,2024-11-01 00:00:00,ID_019,5.62,1.93,82.34,5.04,2024-02-28 00:00:00
ID_020,2024-01-07 00:00:00,ID_020,2.09,7.73,65.74,3.76,2024-03-16 00:00:00
ID_021,2024-12-19 00:00:00,ID_021,5.02,5.81,36.52,5.54,2024-06-29 00:00:00
ID_022,2024-02-05 00:00:00,ID_022,8.46,7.54,26.06,7.54,2024-03-26 00:00:00
ID_023,2024-01-20 00:00:00,ID_023,3.5,8.36,12.34,5.42,2024-10-16 00:00:00
ID_024,2024-08-11 00:00:00,ID_024,1.87,6.08,56.53,5.81,2024-01-29 00:00:00
ID_025,2024-05-26 00:00:00,ID_025,2.84,5.8,51.95,4.91,2024-01-19 00:00:00
ID_026,2024-01-24 00:00:00,ID_026,2.1,7.42,47.36,3.45,2024-04-20 00:00:00
ID_027,2024-02-08 00:00:00,ID_027,6.04,2.76,74.37,6.25,2024-02-23 00:00:00
ID_028,2024-08-06 00:00:00,ID_028,5.19,8.03,15.26,8.7,2024-06-08 00:00:00
ID_029,2024-10-09 00:00:00,ID_029,1.3,1.43,65.93,5.97,2024-09-04 00:00:00
ID_030,2024-01-26 00:00:00,ID_030,6.47,2.69,44.36,1.48,2024-02-10 00:00:00
ID_031,2024-05-08 00:00:00,ID_031,7.62,1.55,11.14,3.25,2024-06-07 00:00:00
ID_032,2024-06-01 00:00:00,ID_032,2.19,7.4,11.04,7.98,2024-06-13 00:00:00
ID_033,2024-01-13 00:00:00,ID_033,5.32,7.98,74.48,7.9,2024-11-20 00:00:00
ID_034,2024-11-23 00:00:00,ID_034,4.58,4.51,36.17,1.94,2024-09-12 00:00:00
ID_035,2024-02-05 00:00:00,ID_035,3.4,8.07,64.29,2.27,2024-01-18 00:00:00
ID_036,2024-08-13 00:00:00,ID_036,3.04,5.27,31.01,7.59,2024-03-04 00:00:00
ID_037,2024-10-10 00:00:00,ID_037,8.75,6.9,5.0,8.12,2024-08-16 00:00:00
ID_038,2024-06-05 00:00:00,ID_038,2.42,7.18,8.13,6.61,2024-07-18 00:00:00
ID_039,2024-08-25 00:00:00,ID_039,4.94,7.07,82.24,2.78,2024-04-27 00:00:00
ID_040,2024-04-23 00:00:00,ID_040,2.47,8.52,84.78,4.27,2024-02-19 00:00:00
ID_041,2024-08-28 00:00:00,ID_041,2.03,2.51,57.07,6.54,2024-12-26 00:00:00
ID_042,2024-08-28 00:00:00,ID_042,7.83,3.54,45.93,7.13,2024-08-11 00:00:00
ID_043,2024-03-10 00:00:00,ID_043,3.07,8.43,38.39,4.88,2024-10-23 00:00:00
ID_044,2024-12-13 00:00:00,ID_044,1.6,3.29,21.6,8.47,2024-04-25 00:00:00
ID_045,2024-02-28 00:00:00,ID_045,1.3,3.05,27.1,1.98,2024-10-26 00:00:00
ID_046,2024-11-15 00:00:00,ID_046,4.83,7.74,33.29,4.24,2024-07-27 00:00:00
ID_047,2024-01-07 00:00:00,ID_047,7.5,4.79,15.66,6.25,2024-04-21 00:00:00
ID_048,2024-11-24 00:00:00,ID_048,5.5,6.56,68.61,2.61,2024-11-09 00:00:00
ID_049,2024-10-07 00:00:00,ID_049,4.17,2.16,46.44,2.37,2024-03-21 00:00:00
ID_050,2024-08-01 00:00:00,ID_050,8.08,4.28,26.81,3.05,2024-10-27 00:00:00
ID_051,2024-06-13 00:00:00,ID_051,8.56,1.54,22.63,7.99,2024-08-29 00:00:00
ID_052,2024-03-15 00:00:00,ID_052,4.85,4.28,24.2,5.47,2024-11-11 00:00:00
ID_053,2024-10-20 00:00:00,ID_053,7.12,6.54,18.56,5.41,2024-08-06 00:00:00
ID_054,2024-10-07 00:00:00,ID_054,8.27,4.62,84.42,4.23,2024-06-16 00:00:00
ID_055,2024-03-31 00:00:00,ID_055,1.83,7.67,71.42,4.88,2024-06-12 00:00:00
ID_056,2024-05-06 00:00:00,ID_056,2.84,6.52,3.57,8.55,2024-08-09 00:00:00
ID_057,2024-06-08 00:00:00,ID_057,8.46,1.7,28.75,8.72,2024-04-12 00:00:00
ID_058,2024-08-19 00:00:00,ID_058,5.1,6.85,51.96,6.35,2024-02-29 00:00:00
ID_059,2024-01-30 00:00:00,ID_059,4.94,3.46,38.28,8.53,2024-10-18 00:00:00
ID_060,2024-03-26 00:00:00,ID_060,3.95,6.68,69.88,1.85,2024-04-02 00:00:00
ID_061,2024-10-12 00:00:00,ID_061,1.91,1.91,7.55,3.53,2024-09-29 00:00:00
ID_062,2024-06-02 00:00:00,ID_062,8.3,2.31,75.53,4.38,2024-09-04 00:00:00
ID_063,2024-08-03 00:00:00,ID_063,1.95,3.4,73.08,2.14,2024-06-11 00:00:00
ID_064,2024-10-08 00:00:00,ID_064,3.82,2.38,50.89,6.93,2024-01-17 00:00:00
ID_065,2024-03-27 00:00:00,ID_065,4.33,3.89,76.49,7.37,2024-05-16 00:00:00
ID_066,2024-11-01 00:00:00,ID_066,4.28,7.97,35.24,4.16,2024-07-04 00:00:00
ID_067,2024-10-25 00:00:00,ID_067,4.21,3.77,33.85,4.33,2024-04-10 00:00:00
ID_068,2024-03-05 00:00:00,ID_068,5.75,4.45,7.98,2.35,2024-07-17 00:00:00
ID_069,2024-10-30 00:00:00,ID_069,4.24,7.2,23.01,7.58,2024-10-19 00:00:00
ID_070,2024-04-13 00:00:00,ID_070,5.41,5.9,78.2,3.2,2024-02-07 00:00:00
ID_071,2024-03-15 00:00:00,ID_071,2.4,7.63,50.98,6.82,2024-10-11 00:00:00
ID_072,2024-10-02 00:00:00,ID_072,3.25,4.73,16.48,2.1,2024-09-12 00:00:00
ID_073,2024-12-09 00:00:00,ID_073,3.93,4.02,22.57,4.38,2024-04-24 00:00:00
ID_074,2024-07-23 00:00:00,ID_074,6.74,6.87,67.02,7.28,2024-12-16 00:00:00
ID_075,2024-12-10 00:00:00,ID_075,5.9,5.29,23.01,2.04,2024-05-15 00:00:00
ID_076,2024-07-06 00:00:00,ID_076,5.42,4.06,72.8,7.66,2024-02-27 00:00:00
ID_077,2024-11-17 00:00:00,ID_077,6.72,1.29,47.03,7.0,2024-06-22 00:00:00
ID_078,2024-07-10 00:00:00,ID_078,6.29,1.9,48.58,2.52,2024-10-18 00:00:00
ID_079,2024-09-20 00:00:00,ID_079,7.69,2.24,28.75,2.63,2024-07-21 00:00:00
ID_080,2024-04-23 00:00:00,ID_080,6.98,1.86,70.35,6.25,2024-08-04 00:00:00
ID_081,2024-04-12 00:00:00,ID_081,8.28,4.9,78.45,4.93,2024-05-24 00:00:00
ID_082,2024-01-24 00:00:00,ID_082,8.04,4.73,73.0,3.72,2024-05-24 00:00:00
ID_083,2024-04-08 00:00:00,ID_083,2.77,5.36,28.01,2.51,2024-03-25 00:00:00
ID_084,2024-03-02 00:00:00,ID_084,2.32,3.15,55.26,7.38,2024-11-03 00:00:00
ID_085,2024-11-20 00:00:00,ID_085,2.43,6.04,56.3,4.34,2024-04-03 00:00:00
ID_086,2024-05-06 00:00:00,ID_086,2.53,1.76,13.48,6.46,2024-12-13 00:00:00
ID_087,2024-02-03 00:00:00,ID_087,6.59,5.33,29.69,7.61,2024-10-22 00:00:00
ID_088,2024-12-22 00:00:00,ID_088,5.95,4.54,42.8,3.32,2024-05-06 00:00:00
ID_089,2024-05-05 00:00:00,ID_089,5.43,4.87,35.31,7.34,2024-01-18 00:00:00
ID_090,2024-02-18 00:00:00,ID_090,1.58,1.53,45.12,5.26,2024-07-28 00:00:00
ID_091,2024-08-08 00:00:00,ID_091,4.84,4.17,40.67,2.89,2024-12-14 00:00:00
ID_092,2024-02-03 00:00:00,ID_092,7.42,4.6,73.51,7.45,2024-06-21 00:00:00
ID_093,2024-06-13 00:00:00,ID_093,4.91,8.1,9.43,3.84,2024-05-31 00:00:00
ID_094,2024-03-09 00:00:00,ID_094,5.29,5.52,23.94,5.87,2024-07-01 00:00:00
ID_095,2024-04-28 00:00:00,ID_095,4.99,3.28,3.0,3.11,2024-02-16 00:00:00
ID_096,2024-09-01 00:00:00,ID_096,4.58,1.84,24.74,2.99,2024-12-13 00:00:00
ID_097,2024-03-25 00:00:00,ID_097,8.02,2.28,18.15,5.58,2024-07-08 00:00:00
ID_098,2024-09-12 00:00:00,ID_098,3.66,4.88,22.61,3.93,2024-07-03 00:00:00
ID_099,2024-03-26 00:00:00,ID_099,5.52,7.39,43.7,7.83,2024-06-02 00:00:00
ID_000,2024-10-07 00:00:00,ID_000,4.35,5.42,75.17,7.15,2024-03-09 00:00:00
ID_001,2024-02-03 00:00:00,ID_001,6.58,2.04,7.06,2.18,2024-09-19 00:00:00
ID_002,2024-11-01 00:00:00,ID_002,1.73,8.11,31.69,3.24,2024-12-15 00:00:00
ID_003,2024-01-30 00:00:00,ID_003,3.64,5.86,60.31,3.27,2024-07-14 00:00:00
ID_004,2024-04-21 00:00:00,ID_004,6.6,6.94,22.96,8.58,2024-10-23 00:00:00
ID_005,2024-06-09 00:00:00,ID_005,2.0,6.56,69.73,8.51,2024-10-31 00:00:00
ID_006,2024-11-24 00:00:00,ID_006,2.98,4.96,14.2,4.86,2024-06-15 00:00:00
ID_007,2024-04-22 00:00:00,ID_007,7.13,2.39,42.6,4.34,2024-06-27 00:00:00
ID_008,2024-10-04 00:00:00,ID_008,5.5,5.35,12.99,8.07,2024-02-23 00:00:00
ID_009,2024-08-29 00:00:00,ID_009,5.79,6.75,43.31,8.37,2024-01-05 00:00:00
ID_010,2024-07-20 00:00:00,ID_010,4.46,2.83,10.06,3.84,2024-11-22 00:00:00
ID_011,2024-04-11 00:00:00,ID_011,3.68,6.17,21.96,1.89,2024-07-06 00:00:00
ID_012,2024-02-25 00:00:00,ID_012,5.77,4.62,16.19,2.27,2024-02-14 00:00:00
ID_013,2024-10-19 00:00:00,ID_013,4.18,7.9,65.7,5.71,2024-10-29 00:00:00
ID_014,2024-08-23 00:00:00,ID_014,6.56,2.65,64.53,4.29,2024-07-12 00:00:00
ID_015,2024-05-25 00:00:00,ID_015,1.62,1.24,82.68,3.03,2024-03-28 00:00:00
ID_016,2024-02-06 00:00:00,ID_016,3.13,3.59,80.51,3.69,2024-05-25 00:00:00
ID_017,2024-01-09 00:00:00,ID_017,4.15,5.77,28.05,6.41,2024-08-15 00:00:00
ID_018,2024-11-04 00:00:00,ID_018,4.59,4.11,45.31,5.81,2024-09-08 00:00:00
ID_019,2024-10-15 00:00:00,ID_019,2.84,3.41,63.13,4.2,2024-05-24 00:00:00
ID_020,2024-03-06 00:00:00,ID_020,6.93,5.16,20.65,1.65,2024-10-28 00:00:00
ID_021,2024-01-24 00:00:00,ID_021,3.03,8.53,15.24,6.46,2024-09-16 00:00:00
ID_022,2024-01-31 00:00:00,ID_022,6.91,2.38,79.96,4.88,2024-06-22 00:00:00
ID_023,2024-10-01 00:00:00,ID_023,1.75,4.78,32.16,8.54,2024-12-12 00:00:00
ID_024,2024-06-14 00:00:00,ID_024,7.8,3.86,39.58,3.95,2024-07-28 00:00:00
ID_025,2024-04-04 00:00:00,ID_025,7.39,7.17,35.34,6.76,2024-02-03 00:00:00
ID_026,2024-01-04 00:00:00,ID_026,7.19,5.0,63.86,1.44,2024-04-11 00:00:00
ID_027,2024-10-26 00:00:00,ID_027,7.08,8.37,50.88,6.68,2024-10-25 00:00:00
ID_028,2024-11-16 00:00:00,ID_028,6.71,7.02,62.81,4.66,2024-02-18 00:00:00
ID_029,2024-10-16 00:00:00,ID_029,5.45,1.81,23.14,2.23,2024-02-06 00:00:00
ID_030,2024-01-22 00:00:00,ID_030,4.35,5.24,57.08,4.35,2024-11-01 00:00:00
ID_031,2024-09-01 00:00:00,ID_031,6.59,2.44,21.89,1.94,2024-08-24 00:00:00
ID_032,2024-11-17 00:00:00,ID_032,8.77,8.48,83.47,5.15,2024-11-09 00:00:00
ID_033,2024-04-12 00:00:00,ID_033,7.65,3.93,29.46,1.2,2024-02-26 00:00:00
ID_034,2024-10-22 00:00:00,ID_034,6.26,7.48,19.98,8.29,2024-07-24 00:00:00
ID_035,2024-08-12 00:00:00,ID_035,8.0,5.24,33.17,1.68,2024-03-01 00:00:00
ID_036,2024-03-28 00:00:00,ID_036,1.63,8.55,27.03,1.2,2024-07-30 00:00:00
ID_037,2024-07-21 00:00:00,ID_037,1.94,1.97,41.69,3.11,2024-03-17 00:00:00
ID_038,2024-10-30 00:00:00,ID_038,6.98,3.96,65.26,2.22,2024-04-22 00:00:00
ID_039,2024-02-02 00:00:00,ID_039,7.2,8.5,59.45,4.53,2024-03-21 00:00:00
ID_040,2024-09-23 00:00:00,ID_040,4.69,1.62,3.28,6.04,2024-04-01 00:00:00
ID_041,2024-11-07 00:00:00,ID_041,5.21,3.06,5.37,1.65,2024-02-03 00:00:00
ID_042,2024-08-06 00:00:00,ID_042,4.07,5.02,33.57,1.8,2024-12-21 00:00:00
ID_043,2024-06-29 00:00:00,ID_043,3.2,2.43,46.76,6.15,2024-08-23 00:00:00
ID_044,2024-10-31 00:00:00,ID_044,3.28,7.46,41.21,3.7,2024-10-13 00:00:00
ID_045,2024-08-17 00:00:00,ID_045,8.03,2.33,14.41,1.88,2024-04-14 00:00:00
ID_046,2024-10-01 00:00:00,ID_046,8.2,7.35,39.26,3.11,2024-08-16 00:00:00
ID_047,2024-12-19 00:00:00,ID_047,8.22,4.87,25.16,7.85,2024-11-01 00:00:00
ID_048,2024-03-15 00:00:00,ID_048,3.21,5.57,62.6,5.56,2024-05-28 00:00:00
ID_049,2024-08-15 00:00:00,ID_049,8.02,3.27,47.47,1.96,2024-06-29 00:00:00
ID_050,2024-05-04 00:00:00,ID_050,8.24,8.75,54.95,8.72,2024-09-21 00:00:00
ID_051,2024-07-03 00:00:00,ID_051,5.3,2.41,75.16,4.12,2024-04-19 00:00:00
ID_052,2024-07-24 00:00:00,ID_052,7.01,7.71,45.04,3.84,2024-03-15 00:00:00
ID_053,2024-10-28 00:00:00,ID_053,8.43,7.05,83.72,7.03,2024-11-15 00:00:00
ID_054,2024-03-25 00:00:00,ID_054,5.58,7.68,36.44,5.34,2024-07-17 00:00:00
ID_055,2024-08-10 00:00:00,ID_055,7.94,5.6,15.91,2.83,2024-05-12 00:00:00
ID_056,2024-11-11 00:00:00,ID_056,3.83,4.29,79.21,2.68,2024-11-26 00:00:00
ID_057,2024-06-25 00:00:00,ID_057,3.73,6.7,79.49,7.45,2024-11-11 00:00:00
ID_058,2024-07-08 00:00:00,ID_058,8.7,3.53,26.34,5.48,2024-02-05 00:00:00
ID_059,2024-08-15 00:00:00,ID_059,8.37,6.41,42.97,7.59,2024-12-26 00:00:00
ID_060,2024-08-28 00:00:00,ID_060,8.35,1.84,15.03,1.38,2024-04-10 00:00:00
ID_061,2024-05-15 00:00:00,ID_061,4.02,1.71,14.91,3.61,2024-06-03 00:00:00
ID_062,2024-08-13 00:00:00,ID_062,7.72,4.71,32.12,5.33,2024-10-01 00:00:00
ID_063,2024-10-19 00:00:00,ID_063,3.71,7.76,64.1,5.93,2024-11-10 00:00:00
ID_064,2024-02-11 00:00:00,ID_064,3.88,4.84,5.8,1.75,2024-04-02 00:00:00
ID_065,2024-11-28 00:00:00,ID_065,7.57,4.91,68.21,4.88,2024-02-12 00:00:00
ID_066,2024-06-02 00:00:00,ID_066,5.36,3.6,60.51,7.67,2024-05-24 00:00:00
ID_067,2024-04-28 00:00:00,ID_067,6.27,2.23,70.2,3.39,2024-05-14 00:00:00
ID_068,2024-08-23 00:00:00,ID_068,7.59,6.5,72.59,8.41,2024-07-04 00:00:00
ID_069,2024-10-12 00:00:00,ID_069,8.21,1.77,6.88,3.86,2024-09-13 00:00:00
ID_070,2024-06-12 00:00:00,ID_070,1.66,7.42,77.43,2.27,2024-10-14 00:00:00
ID_071,2024-11-25 00:00:00,ID_071,8.32,7.51,35.97,8.14,2024-08-25 00:00:00
ID_072,2024-12-26 00:00:00,ID_072,8.56,3.99,9.73,3.74,2024-03-21 00:00:00
ID_073,2024-04-30 00:00:00,ID_073,3.23,7.02,40.38,8.73,2024-07-21 00:00:00
ID_074,2024-07-07 00:00:00,ID_074,5.51,5.03,84.28,2.2,2024-10-22 00:00:00
ID_075,2024-09-09 00:00:00,ID_075,2.5,4.54,46.68,5.51,2024-08-09 00:00:00
ID_076,2024-07-01 00:00:00,ID_076,8.62,7.14,47.13,3.87,2024-01-06 00:00:00
ID_077,2024-12-13 00:00:00,ID_077,5.63,5.62,65.61,7.95,2024-09-26 00:00:00
ID_078,2024-11-27 00:00:00,ID_078,5.69,7.34,32.48,1.92,2024-06-23 00:00:00
ID_079,2024-02-17 00:00:00,ID_079,2.1,4.23,48.48,2.35,2024-12-25 00:00:00
ID_080,2024-08-13 00:00:00,ID_080,7.59,4.49,42.33,5.76,2024-03-15 00:00:00
ID_081,2024-09-01 00:00:00,ID_081,2.42,8.27,13.64,5.04,2024-05-22 00:00:00
ID_082,2024-10-09 00:00:00,ID_082,5.2,1.98,33.16,7.6,2024-02-20 00:00:00
ID_083,2024-09-23 00:00:00,ID_083,6.46,2.82,14.21,1.47,2024-04-17 00:00:00
ID_084,2024-03-29 00:00:00,ID_084,6.72,5.15,44.58,8.63,2024-02-26 00:00:00
ID_085,2024-04-20 00:00:00,ID_085,4.82,5.26,33.76,8.2,2024-07-29 00:00:00
ID_086,2024-04-05 00:00:00,ID_086,3.07,3.01,18.47,2.74,2024-08-05 00:00:00
ID_087,2024-11-23 00:00:00,ID_087,1.7,6.17,64.18,4.81,2024-05-12 00:00:00
