col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index
ID_074,2024-10-22 00:00:00,ID_074,6.02,6.07,53.47
ID_075,2024-12-03 00:00:00,ID_075,3.32,6.68,69.18
ID_076,2024-05-22 00:00:00,ID_076,6.9,3.88,44.5
ID_077,2024-09-24 00:00:00,ID_077,1.63,8.33,11.53
ID_078,2024-09-09 00:00:00,ID_078,3.38,2.33,35.21
ID_079,2024-08-31 00:00:00,ID_079,3.07,6.81,21.03
ID_080,2024-07-15 00:00:00,ID_080,1.92,7.81,28.64
ID_081,2024-10-01 00:00:00,ID_081,2.83,3.97,41.33
ID_082,2024-11-08 00:00:00,ID_082,2.51,4.17,31.25
ID_083,2024-09-18 00:00:00,ID_083,1.95,8.18,9.57
ID_084,2024-01-31 00:00:00,ID_084,1.68,5.34,79.67
ID_085,2024-01-29 00:00:00,ID_085,6.12,7.87,44.08
ID_086,2024-04-08 00:00:00,ID_086,5.82,3.34,13.63
ID_087,2024-09-08 00:00:00,ID_087,1.69,2.75,27.49
ID_088,2024-10-31 00:00:00,ID_088,2.13,7.84,51.2
ID_089,2024-08-16 00:00:00,ID_089,3.61,7.46,27.8
ID_090,2024-09-08 00:00:00,ID_090,6.24,2.95,46.08
ID_091,2024-01-18 00:00:00,ID_091,5.77,8.31,62.83
ID_092,2024-12-14 00:00:00,ID_092,7.57,4.85,70.79
ID_093,2024-08-23 00:00:00,ID_093,2.96,1.97,49.61
ID_094,2024-12-19 00:00:00,ID_094,5.61,4.86,9.71
ID_095,2024-06-01 00:00:00,ID_095,5.93,6.21,60.33
ID_096,2024-05-22 00:00:00,ID_096,2.0,5.12,32.54
ID_097,2024-06-09 00:00:00,ID_097,3.34,6.86,4.79
ID_098,2024-06-28 00:00:00,ID_098,3.82,6.12,48.11
ID_099,2024-09-04 00:00:00,ID_099,4.69,6.05,75.95
ID_000,2024-06-21 00:00:00,ID_000,4.36,4.52,57.8
ID_001,2024-12-23 00:00:00,ID_001,8.04,5.65,5.1
ID_002,2024-03-22 00:00:00,ID_002,2.62,2.41,41.7
ID_003,2024-10-15 00:00:00,ID_003,3.95,3.35,16.69
ID_004,2024-02-09 00:00:00,ID_004,1.86,7.66,4.67
ID_005,2024-01-30 00:00:00,ID_005,2.22,6.84,54.34
ID_006,2024-12-02 00:00:00,ID_006,3.4,4.87,10.75
ID_007,2024-02-06 00:00:00,ID_007,7.19,4.37,81.8
ID_008,2024-09-01 00:00:00,ID_008,4.31,5.28,59.47
ID_009,2024-05-04 00:00:00,ID_009,1.68,2.84,25.51
ID_010,2024-12-24 00:00:00,ID_010,3.6,4.23,19.83
ID_011,2024-01-17 00:00:00,ID_011,5.34,6.35,81.67
ID_012,2024-03-21 00:00:00,ID_012,5.79,4.16,75.55
ID_013,2024-09-12 00:00:00,ID_013,7.74,8.35,72.56
ID_014,2024-09-01 00:00:00,ID_014,6.38,7.7,72.52
ID_015,2024-07-09 00:00:00,ID_015,1.37,5.6,50.21
ID_016,2024-03-19 00:00:00,ID_016,4.54,2.24,48.88
ID_017,2024-11-18 00:00:00,ID_017,3.63,2.05,22.51
ID_018,2024-03-28 00:00:00,ID_018,8.32,8.14,45.64
ID_019,2024-06-30 00:00:00,ID_019,7.56,4.56,39.48
ID_020,2024-11-15 00:00:00,ID_020,6.84,5.34,77.53
ID_021,2024-06-25 00:00:00,ID_021,1.86,7.95,25.68
ID_022,2024-12-12 00:00:00,ID_022,1.66,7.85,53.57
ID_023,2024-03-06 00:00:00,ID_023,3.3,4.05,29.39
ID_024,2024-10-09 00:00:00,ID_024,3.33,3.92,17.12
ID_025,2024-04-04 00:00:00,ID_025,6.07,7.1,24.9
ID_026,2024-12-11 00:00:00,ID_026,1.76,1.72,60.2
ID_027,2024-06-28 00:00:00,ID_027,6.9,2.19,50.85
ID_028,2024-10-19 00:00:00,ID_028,5.98,5.25,49.94
ID_029,2024-05-22 00:00:00,ID_029,2.11,7.17,27.43
ID_030,2024-08-18 00:00:00,ID_030,5.14,6.62,40.88
ID_031,2024-09-19 00:00:00,ID_031,8.65,6.49,78.34
ID_032,2024-01-09 00:00:00,ID_032,4.64,1.65,58.29
ID_033,2024-09-17 00:00:00,ID_033,2.54,6.24,54.63
ID_034,2024-04-25 00:00:00,ID_034,5.16,3.46,81.3
ID_035,2024-12-18 00:00:00,ID_035,2.81,3.8,16.88
ID_036,2024-07-08 00:00:00,ID_036,2.8,5.62,59.15
ID_037,2024-05-29 00:00:00,ID_037,7.04,5.44,25.07
ID_038,2024-08-21 00:00:00,ID_038,5.73,1.66,66.69
ID_039,2024-09-11 00:00:00,ID_039,5.85,4.66,14.21
ID_040,2024-05-14 00:00:00,ID_040,6.98,3.08,31.37
ID_041,2024-10-22 00:00:00,ID_041,6.17,7.29,35.81
ID_042,2024-08-16 00:00:00,ID_042,8.27,6.05,13.28
ID_043,2024-10-24 00:00:00,ID_043,2.41,5.87,31.49
ID_044,2024-12-11 00:00:00,ID_044,5.31,7.95,3.38
ID_045,2024-11-12 00:00:00,ID_045,1.81,1.28,21.09
ID_046,2024-04-24 00:00:00,ID_046,7.87,1.41,20.27
ID_047,2024-04-09 00:00:00,ID_047,4.55,3.62,82.46
ID_048,2024-06-29 00:00:00,ID_048,8.38,3.3,4.9
ID_049,2024-06-06 00:00:00,ID_049,2.42,4.93,55.95
ID_050,2024-03-01 00:00:00,ID_050,2.33,5.0,19.78
ID_051,2024-12-07 00:00:00,ID_051,1.88,6.91,67.11
ID_052,2024-05-02 00:00:00,ID_052,4.61,5.01,15.02
ID_053,2024-11-12 00:00:00,ID_053,8.02,6.77,65.97
ID_054,2024-09-14 00:00:00,ID_054,1.62,5.18,51.32
ID_055,2024-08-05 00:00:00,ID_055,7.52,7.94,67.61
ID_056,2024-03-13 00:00:00,ID_056,6.36,1.48,58.01
ID_057,2024-04-07 00:00:00,ID_057,5.96,6.01,40.59
ID_058,2024-10-29 00:00:00,ID_058,2.04,4.03,38.66
ID_059,2024-07-28 00:00:00,ID_059,5.01,2.25,62.53
ID_060,2024-03-13 00:00:00,ID_060,2.29,6.15,57.12
ID_061,2024-03-25 00:00:00,ID_061,2.61,3.79,4.24
ID_062,2024-02-28 00:00:00,ID_062,7.25,8.44,81.03
ID_063,2024-08-03 00:00:00,ID_063,6.35,6.78,34.04
ID_064,2024-10-16 00:00:00,ID_064,1.22,3.51,36.57
ID_065,2024-09-29 00:00:00,ID_065,8.19,8.17,65.72
ID_066,2024-01-27 00:00:00,ID_066,8.63,5.69,43.02
ID_067,2024-11-11 00:00:00,ID_067,5.95,8.17,14.03
ID_068,2024-11-30 00:00:00,ID_068,4.71,2.18,82.71
ID_069,2024-03-05 00:00:00,ID_069,5.92,3.42,80.33
ID_070,2024-12-05 00:00:00,ID_070,6.63,8.63,23.98
ID_071,2024-01-14 00:00:00,ID_071,2.53,5.3,23.39
ID_072,2024-10-18 00:00:00,ID_072,4.57,4.76,72.71
ID_073,2024-07-24 00:00:00,ID_073,2.13,7.58,80.27
ID_074,2024-10-31 00:00:00,ID_074,6.87,7.1,53.76
ID_075,2024-04-05 00:00:00,ID_075,8.12,1.4,47.61
ID_076,2024-10-12 00:00:00,ID_076,7.47,7.51,81.74
ID_077,2024-07-27 00:00:00,ID_077,7.65,3.56,33.45
ID_078,2024-10-25 00:00:00,ID_078,6.57,1.39,35.93
ID_079,2024-01-10 00:00:00,ID_079,2.26,2.24,76.54
ID_080,2024-01-26 00:00:00,ID_080,8.12,7.06,74.0
ID_081,2024-11-25 00:00:00,ID_081,3.07,5.18,50.93
ID_082,2024-11-09 00:00:00,ID_082,6.35,4.21,37.47
ID_083,2024-07-27 00:00:00,ID_083,2.61,3.47,45.21
ID_084,2024-06-27 00:00:00,ID_084,2.0,4.8,84.88
ID_085,2024-12-25 00:00:00,ID_085,5.55,4.5,73.12
ID_086,2024-03-21 00:00:00,ID_086,5.93,8.25,67.86
ID_087,2024-04-14 00:00:00,ID_087,8.23,7.74,31.8
ID_088,2024-03-11 00:00:00,ID_088,4.0,5.57,84.2
ID_089,2024-10-16 00:00:00,ID_089,2.0,7.31,24.63
ID_090,2024-05-09 00:00:00,ID_090,5.6,8.43,21.59
ID_091,2024-11-07 00:00:00,ID_091,1.46,5.88,71.2
ID_092,2024-07-12 00:00:00,ID_092,5.98,3.52,52.17
ID_093,2024-05-24 00:00:00,ID_093,4.53,6.11,77.53
ID_094,2024-11-11 00:00:00,ID_094,7.14,2.14,34.64
ID_095,2024-02-14 00:00:00,ID_095,5.35,5.57,78.4
ID_096,2024-11-06 00:00:00,ID_096,5.23,2.99,78.36
ID_097,2024-08-21 00:00:00,ID_097,6.67,7.71,84.32
ID_098,2024-05-28 00:00:00,ID_098,2.58,3.13,64.81
ID_099,2024-05-27 00:00:00,ID_099,4.3,6.04,21.47
ID_000,2024-10-11 00:00:00,ID_000,7.64,7.36,65.63
ID_001,2024-05-22 00:00:00,ID_001,8.11,5.29,25.46
ID_002,2024-12-16 00:00:00,ID_002,8.14,6.28,59.58
ID_003,2024-12-11 00:00:00,ID_003,3.67,8.51,34.36
ID_004,2024-12-01 00:00:00,ID_004,2.59,7.04,60.01
ID_005,2024-12-21 00:00:00,ID_005,7.16,7.33,34.53
ID_006,2024-05-12 00:00:00,ID_006,4.95,7.18,25.89
ID_007,2024-03-03 00:00:00,ID_007,7.57,7.11,24.74
ID_008,2024-07-31 00:00:00,ID_008,6.9,2.0,76.36
ID_009,2024-12-23 00:00:00,ID_009,8.18,7.59,32.2
ID_010,2024-02-28 00:00:00,ID_010,4.76,6.08,8.33
ID_011,2024-07-15 00:00:00,ID_011,6.09,6.21,5.91
ID_012,2024-06-30 00:00:00,ID_012,3.93,3.86,32.35
ID_013,2024-09-09 00:00:00,ID_013,3.34,4.39,54.48
ID_014,2024-11-10 00:00:00,ID_014,8.69,3.6,31.34
ID_015,2024-06-03 00:00:00,ID_015,8.5,3.25,72.53
ID_016,2024-08-15 00:00:00,ID_016,4.72,7.56,39.92
ID_017,2024-12-08 00:00:00,ID_017,1.57,5.06,12.56
ID_018,2024-03-29 00:00:00,ID_018,1.45,7.57,52.69
ID_019,2024-02-04 00:00:00,ID_019,2.56,7.14,35.43
ID_020,2024-08-18 00:00:00,ID_020,4.63,4.74,56.88
ID_021,2024-08-29 00:00:00,ID_021,1.91,4.84,51.77
ID_022,2024-03-14 00:00:00,ID_022,1.91,3.07,70.35
ID_023,2024-10-10 00:00:00,ID_023,8.02,1.42,84.08
ID_024,2024-06-05 00:00:00,ID_024,7.57,4.67,70.25
ID_025,2024-03-12 00:00:00,ID_025,8.43,2.48,35.42
ID_026,2024-09-19 00:00:00,ID_026,3.38,1.83,55.63
ID_027,2024-12-19 00:00:00,ID_027,6.22,6.22,80.13
ID_028,2024-04-14 00:00:00,ID_028,4.15,7.74,76.07
ID_029,2024-11-25 00:00:00,ID_029,6.22,6.7,72.55
ID_030,2024-03-31 00:00:00,ID_030,3.51,5.79,23.98
ID_031,2024-04-10 00:00:00,ID_031,6.51,7.37,4.96
ID_032,2024-06-11 00:00:00,ID_032,5.45,6.9,65.61
ID_033,2024-07-30 00:00:00,ID_033,1.29,3.91,61.02
ID_034,2024-12-07 00:00:00,ID_034,5.49,8.34,11.21
ID_035,2024-03-10 00:00:00,ID_035,7.41,5.16,46.74
ID_036,2024-12-19 00:00:00,ID_036,1.49,1.53,18.22
ID_037,2024-04-26 00:00:00,ID_037,5.01,7.98,79.36
ID_038,2024-08-31 00:00:00,ID_038,8.07,4.19,20.86
ID_039,2024-04-20 00:00:00,ID_039,3.67,6.71,55.22
ID_040,2024-12-01 00:00:00,ID_040,3.41,3.48,33.3
ID_041,2024-03-24 00:00:00,ID_041,7.26,5.4,2.7
ID_042,2024-07-07 00:00:00,ID_042,8.32,4.88,18.6
ID_043,2024-11-30 00:00:00,ID_043,8.08,6.78,38.36
ID_044,2024-01-18 00:00:00,ID_044,8.77,1.95,51.08
ID_045,2024-01-24 00:00:00,ID_045,1.97,6.64,83.08
ID_046,2024-05-09 00:00:00,ID_046,1.83,7.33,81.08
ID_047,2024-03-25 00:00:00,ID_047,7.83,4.14,51.78
ID_048,2024-12-04 00:00:00,ID_048,7.27,5.57,76.16
ID_049,2024-08-25 00:00:00,ID_049,2.2,4.42,5.75
ID_050,2024-08-30 00:00:00,ID_050,3.03,6.65,40.65
ID_051,2024-10-02 00:00:00,ID_051,3.45,1.7,10.28
ID_052,2024-01-18 00:00:00,ID_052,2.3,3.7,40.7
ID_053,2024-03-18 00:00:00,ID_053,7.29,4.15,8.83
ID_054,2024-04-08 00:00:00,ID_054,2.6,3.07,25.06
ID_055,2024-09-12 00:00:00,ID_055,1.57,6.36,61.04
ID_056,2024-01-05 00:00:00,ID_056,4.93,3.67,39.27
ID_057,2024-03-20 00:00:00,ID_057,4.29,4.39,57.74
ID_058,2024-11-20 00:00:00,ID_058,8.54,7.19,49.93
ID_059,2024-12-21 00:00:00,ID_059,5.1,5.41,26.62
ID_060,2024-04-16 00:00:00,ID_060,1.23,7.94,63.52
ID_061,2024-03-25 00:00:00,ID_061,2.1,2.96,24.44
ID_062,2024-04-08 00:00:00,ID_062,4.34,1.66,63.42
ID_063,2024-06-16 00:00:00,ID_063,5.72,6.4,20.35
ID_064,2024-01-02 00:00:00,ID_064,3.53,5.84,35.43
ID_065,2024-11-24 00:00:00,ID_065,8.44,5.0,14.45
ID_066,2024-01-23 00:00:00,ID_066,6.68,8.3,51.04
ID_067,2024-09-26 00:00:00,ID_067,6.8,4.89,26.94
ID_068,2024-11-26 00:00:00,ID_068,2.71,5.87,44.23
ID_069,2024-11-12 00:00:00,ID_069,3.49,6.6,12.52
ID_070,2024-10-31 00:00:00,ID_070,1.85,7.31,46.62
ID_071,2024-07-15 00:00:00,ID_071,4.24,7.02,70.48
ID_072,2024-06-28 00:00:00,ID_072,5.11,2.71,24.81
ID_073,2024-09-26 00:00:00,ID_073,6.92,3.78,80.65
ID_074,2024-02-29 00:00:00,ID_074,3.39,6.34,74.64
ID_075,2024-01-31 00:00:00,ID_075,3.42,7.65,27.39
ID_076,2024-11-29 00:00:00,ID_076,1.52,7.97,10.99
ID_077,2024-05-29 00:00:00,ID_077,7.8,4.16,56.06
ID_078,2024-09-03 00:00:00,ID_078,7.07,6.22,10.23
ID_079,2024-10-22 00:00:00,ID_079,3.54,4.69,17.95
ID_080,2024-08-03 00:00:00,ID_080,8.55,1.48,38.84
ID_081,2024-10-10 00:00:00,ID_081,5.31,1.58,28.14
ID_082,2024-11-08 00:00:00,ID_082,5.0,4.33,42.78
ID_083,2024-03-22 00:00:00,ID_083,1.41,6.93,44.86
ID_084,2024-04-02 00:00:00,ID_084,1.51,5.18,46.86
ID_085,2024-06-14 00:00:00,ID_085,1.62,1.29,52.93
ID_086,2024-08-02 00:00:00,ID_086,4.35,1.3,74.4
ID_087,2024-10-31 00:00:00,ID_087,4.94,4.93,18.87
ID_088,2024-01-02 00:00:00,ID_088,4.82,6.27,8.97
ID_089,2024-01-02 00:00:00,ID_089,8.71,3.54,44.73
ID_090,2024-08-03 00:00:00,ID_090,3.07,8.62,12.43
ID_091,2024-01-23 00:00:00,ID_091,7.68,8.74,8.14
ID_092,2024-06-11 00:00:00,ID_092,6.01,3.92,22.23
ID_093,2024-02-23 00:00:00,ID_093,2.64,2.27,40.15
ID_094,2024-04-21 00:00:00,ID_094,3.83,6.97,23.5
ID_095,2024-05-02 00:00:00,ID_095,4.73,1.47,7.55
ID_096,2024-05-14 00:00:00,ID_096,2.98,4.43,72.1
ID_097,2024-12-08 00:00:00,ID_097,5.51,4.93,26.31
ID_098,2024-03-31 00:00:00,ID_098,4.96,6.91,60.77
ID_099,2024-03-26 00:00:00,ID_099,3.45,7.64,75.3
ID_000,2024-08-16 00:00:00,ID_000,5.68,3.07,18.89
ID_001,2024-09-17 00:00:00,ID_001,6.03,8.3,34.41
ID_002,2024-03-05 00:00:00,ID_002,7.83,7.7,35.11
ID_003,2024-12-23 00:00:00,ID_003,6.26,4.31,21.19
ID_004,2024-04-20 00:00:00,ID_004,6.27,7.23,59.0
ID_005,2024-03-29 00:00:00,ID_005,6.27,5.75,34.2
ID_006,2024-06-18 00:00:00,ID_006,4.08,1.36,34.07
ID_007,2024-03-23 00:00:00,ID_007,5.48,1.32,78.65
ID_008,2024-05-03 00:00:00,ID_008,5.28,1.41,40.72
ID_009,2024-09-10 00:00:00,ID_009,3.96,1.79,75.12
ID_010,2024-12-21 00:00:00,ID_010,4.78,5.1,28.25
ID_011,2024-09-16 00:00:00,ID_011,4.23,3.45,44.38
ID_012,2024-01-12 00:00:00,ID_012,6.75,8.57,13.08
ID_013,2024-09-27 00:00:00,ID_013,7.17,4.79,62.53
ID_014,2024-04-01 00:00:00,ID_014,2.5,2.23,40.99
ID_015,2024-06-27 00:00:00,ID_015,4.88,3.69,22.69
ID_016,2024-07-23 00:00:00,ID_016,8.71,5.92,29.53
ID_017,2024-07-22 00:00:00,ID_017,8.31,1.53,10.06
ID_018,2024-11-23 00:00:00,ID_018,3.2,8.12,55.29
ID_019,2024-05-15 00:00:00,ID_019,5.37,3.31,22.21
ID_020,2024-03-28 00:00:00,ID_020,7.65,2.53,33.42
ID_021,2024-09-21 00:00:00,ID_021,5.38,5.54,3.77
ID_022,2024-10-14 00:00:00,ID_022,6.76,7.63,84.81
ID_023,2024-06-10 00:00:00,ID_023,8.73,6.75,9.12
ID_024,2024-06-16 00:00:00,ID_024,2.35,4.74,59.86
ID_025,2024-03-15 00:00:00,ID_025,6.91,5.06,76.69
ID_026,2024-12-20 00:00:00,ID_026,7.75,8.65,27.13
ID_027,2024-10-19 00:00:00,ID_027,6.89,6.98,66.58
ID_028,2024-12-22 00:00:00,ID_028,3.24,2.62,53.2
ID_029,2024-03-07 00:00:00,ID_029,2.07,7.65,68.5
ID_030,2024-04-24 00:00:00,ID_030,4.64,7.24,33.46
ID_031,2024-07-30 00:00:00,ID_031,4.54,5.07,5.61
ID_032,2024-12-19 00:00:00,ID_032,4.6,2.29,20.81
ID_033,2024-07-18 00:00:00,ID_033,6.95,3.52,31.1
ID_034,2024-09-15 00:00:00,ID_034,8.75,1.51,21.99
ID_035,2024-03-11 00:00:00,ID_035,5.13,5.62,42.44
ID_036,2024-03-16 00:00:00,ID_036,2.91,3.92,75.83
ID_037,2024-10-22 00:00:00,ID_037,6.89,6.9,58.69
ID_038,2024-10-13 00:00:00,ID_038,5.13,1.75,20.96
ID_039,2024-09-05 00:00:00,ID_039,5.42,5.2,5.69
ID_040,2024-03-03 00:00:00,ID_040,5.21,4.73,65.3
ID_041,2024-10-12 00:00:00,ID_041,8.17,4.0,60.02
ID_042,2024-11-10 00:00:00,ID_042,1.41,7.74,18.05
ID_043,2024-01-13 00:00:00,ID_043,6.64,6.66,11.0
ID_044,2024-12-02 00:00:00,ID_044,2.21,5.1,3.56
ID_045,2024-07-20 00:00:00,ID_045,8.47,6.84,29.68
ID_046,2024-05-27 00:00:00,ID_046,7.6,2.08,28.29
ID_047,2024-05-30 00:00:00,ID_047,4.49,2.84,82.19
ID_048,2024-08-01 00:00:00,ID_048,6.24,5.08,40.45
ID_049,2024-07-09 00:00:00,ID_049,7.54,4.57,12.29
ID_050,2024-05-31 00:00:00,ID_050,8.66,7.56,23.9
ID_051,2024-05-30 00:00:00,ID_051,6.39,4.71,80.6
ID_052,2024-12-01 00:00:00,ID_052,8.45,6.25,57.5
ID_053,2024-06-19 00:00:00,ID_053,7.43,7.42,27.54
ID_054,2024-07-29 00:00:00,ID_054,6.59,2.79,73.93
ID_055,2024-09-08 00:00:00,ID_055,6.36,3.32,40.13
ID_056,2024-08-28 00:00:00,ID_056,5.3,5.41,18.28
ID_057,2024-01-22 00:00:00,ID_057,8.17,2.74,76.18
ID_058,2024-12-24 00:00:00,ID_058,1.78,8.66,40.87
ID_059,2024-04-12 00:00:00,ID_059,5.26,6.37,25.8
ID_060,2024-12-05 00:00:00,ID_060,8.63,8.47,22.42
ID_061,2024-11-02 00:00:00,ID_061,2.09,5.27,10.01
ID_062,2024-10-22 00:00:00,ID_062,5.66,2.01,73.65
ID_063,2024-01-11 00:00:00,ID_063,8.69,8.68,59.95
ID_064,2024-01-26 00:00:00,ID_064,3.14,7.79,59.51
ID_065,2024-01-28 00:00:00,ID_065,7.97,4.19,59.73
ID_066,2024-02-03 00:00:00,ID_066,7.06,5.45,43.07
ID_067,2024-08-01 00:00:00,ID_067,1.38,3.27,17.44
ID_068,2024-06-26 00:00:00,ID_068,6.32,6.31,45.09
ID_069,2024-07-06 00:00:00,ID_069,3.72,2.6,84.0
ID_070,2024-05-31 00:00:00,ID_070,3.85,5.85,59.81
ID_071,2024-02-27 00:00:00,ID_071,3.2,2.32,72.38
ID_072,2024-06-24 00:00:00,ID_072,8.55,6.51,59.58
ID_073,2024-09-04 00:00:00,ID_073,4.7,7.29,39.1
ID_074,2024-11-02 00:00:00,ID_074,4.77,6.6,56.61
ID_075,2024-01-16 00:00:00,ID_075,8.26,3.64,14.43
ID_076,2024-03-20 00:00:00,ID_076,5.3,4.25,21.84
ID_077,2024-03-14 00:00:00,ID_077,5.42,8.58,16.89
ID_078,2024-09-16 00:00:00,ID_078,5.39,6.15,52.83
ID_079,2024-07-06 00:00:00,ID_079,4.69,1.35,9.96
ID_080,2024-11-20 00:00:00,ID_080,6.67,3.18,20.8
ID_081,2024-05-17 00:00:00,ID_081,2.23,4.14,25.15
ID_082,2024-06-26 00:00:00,ID_082,3.09,3.69,10.21
ID_083,2024-03-16 00:00:00,ID_083,4.01,6.78,42.41
ID_084,2024-10-09 00:00:00,ID_084,3.55,1.54,22.84
ID_085,2024-04-05 00:00:00,ID_085,5.72,6.12,63.94
ID_086,2024-03-09 00:00:00,ID_086,5.8,5.23,54.14
ID_087,2024-12-21 00:00:00,ID_087,5.96,3.41,75.04
ID_088,2024-10-21 00:00:00,ID_088,7.48,6.06,6.76
ID_089,2024-02-28 00:00:00,ID_089,2.21,1.62,13.21
ID_090,2024-01-10 00:00:00,ID_090,6.11,1.94,53.21
ID_091,2024-07-21 00:00:00,ID_091,8.02,7.44,24.07
ID_092,2024-01-12 00:00:00,ID_092,5.57,7.03,80.76
ID_093,2024-11-17 00:00:00,ID_093,5.36,3.27,15.4
ID_094,2024-09-26 00:00:00,ID_094,3.08,4.24,2.88
ID_095,2024-08-07 00:00:00,ID_095,4.77,5.71,27.39
ID_096,2024-02-25 00:00:00,ID_096,4.42,8.61,36.81
ID_097,2024-02-01 00:00:00,ID_097,2.45,8.51,25.46
ID_098,2024-01-25 00:00:00,ID_098,3.81,6.24,22.17
ID_099,2024-03-13 00:00:00,ID_099,2.5,5.3,70.21
ID_000,2024-11-17 00:00:00,ID_000,4.83,4.09,63.95
ID_001,2024-11-26 00:00:00,ID_001,5.05,3.82,3.44
ID_002,2024-07-15 00:00:00,ID_002,4.8,3.47,81.01
ID_003,2024-10-17 00:00:00,ID_003,4.95,7.64,56.66
ID_004,2024-09-26 00:00:00,ID_004,3.79,6.22,4.13
ID_005,2024-01-26 00:00:00,ID_005,2.71,3.38,38.68
ID_006,2024-05-06 00:00:00,ID_006,1.89,1.61,25.73
ID_007,2024-08-20 00:00:00,ID_007,3.8,2.1,72.02
ID_008,2024-10-27 00:00:00,ID_008,4.1,4.42,14.88
ID_009,2024-12-26 00:00:00,ID_009,2.08,4.49,38.59
ID_010,2024-06-28 00:00:00,ID_010,3.62,4.97,51.69
ID_011,2024-11-13 00:00:00,ID_011,2.91,2.51,44.42
ID_012,2024-01-07 00:00:00,ID_012,6.96,3.37,33.85
ID_013,2024-10-29 00:00:00,ID_013,7.87,2.28,52.19
ID_014,2024-10-12 00:00:00,ID_014,4.26,5.86,74.09
ID_015,2024-03-01 00:00:00,ID_015,5.71,2.13,17.1
ID_016,2024-06-25 00:00:00,ID_016,4.33,1.22,81.91
ID_017,2024-09-03 00:00:00,ID_017,3.88,1.78,28.36
ID_018,2024-10-17 00:00:00,ID_018,5.33,3.75,34.18
ID_019,2024-01-05 00:00:00,ID_019,6.42,7.18,64.97
ID_020,2024-08-04 00:00:00,ID_020,1.33,6.07,78.91
ID_021,2024-12-14 00:00:00,ID_021,7.4,6.73,84.15
ID_022,2024-07-28 00:00:00,ID_022,6.57,6.74,8.48
ID_023,2024-05-20 00:00:00,ID_023,2.17,5.7,36.22
ID_024,2024-01-01 00:00:00,ID_024,4.44,5.32,64.9
ID_025,2024-11-06 00:00:00,ID_025,3.02,5.71,46.62
ID_026,2024-02-28 00:00:00,ID_026,6.62,4.92,20.04
ID_027,2024-11-19 00:00:00,ID_027,6.25,6.69,12.92
ID_028,2024-11-08 00:00:00,ID_028,7.37,6.95,79.22
ID_029,2024-03-13 00:00:00,ID_029,4.39,7.09,31.79
ID_030,2024-01-25 00:00:00,ID_030,8.44,5.53,82.97
ID_031,2024-10-03 00:00:00,ID_031,4.89,5.87,42.58
ID_032,2024-05-16 00:00:00,ID_032,8.68,5.41,55.75
ID_033,2024-08-06 00:00:00,ID_033,2.09,7.52,83.51
ID_034,2024-06-12 00:00:00,ID_034,8.29,7.05,56.84
ID_035,2024-01-08 00:00:00,ID_035,7.34,8.47,14.83
ID_036,2024-08-28 00:00:00,ID_036,6.48,8.76,5.55
ID_037,2024-10-12 00:00:00,ID_037,3.99,1.32,57.36
ID_038,2024-02-19 00:00:00,ID_038,1.82,2.79,22.77
ID_039,2024-10-15 00:00:00,ID_039,4.12,5.24,27.64
ID_040,2024-02-23 00:00:00,ID_040,7.02,1.61,46.77
ID_041,2024-02-02 00:00:00,ID_041,6.94,7.05,43.28
ID_042,2024-06-01 00:00:00,ID_042,6.97,8.44,13.25
ID_043,2024-01-29 00:00:00,ID_043,5.88,3.74,57.62
ID_044,2024-12-23 00:00:00,ID_044,7.38,8.47,57.31
ID_045,2024-10-08 00:00:00,ID_045,3.83,3.21,20.22
ID_046,2024-02-25 00:00:00,ID_046,8.46,8.52,36.19
ID_047,2024-06-15 00:00:00,ID_047,6.9,3.45,62.54
ID_048,2024-05-29 00:00:00,ID_048,6.86,2.72,52.75
ID_049,2024-03-11 00:00:00,ID_049,7.84,1.28,40.66
ID_050,2024-05-01 00:00:00,ID_050,3.71,4.9,50.1
ID_051,2024-05-30 00:00:00,ID_051,8.25,7.76,28.98
ID_052,2024-07-19 00:00:00,ID_052,7.64,7.33,54.41
ID_053,2024-05-06 00:00:00,ID_053,1.94,8.08,56.09
ID_054,2024-07-23 00:00:00,ID_054,5.53,4.4,47.43
ID_055,2024-03-22 00:00:00,ID_055,5.6,6.23,12.83
ID_056,2024-05-07 00:00:00,ID_056,1.44,3.76,20.29
ID_057,2024-03-24 00:00:00,ID_057,7.86,5.46,3.67
ID_058,2024-04-26 00:00:00,ID_058,6.74,1.94,20.9
ID_059,2024-03-23 00:00:00,ID_059,1.76,7.13,20.63
ID_060,2024-07-02 00:00:00,ID_060,7.21,6.13,82.2
ID_061,2024-12-05 00:00:00,ID_061,2.4,3.14,19.42
ID_062,2024-07-11 00:00:00,ID_062,7.56,4.13,22.35
ID_063,2024-05-27 00:00:00,ID_063,2.24,5.61,36.51
ID_064,2024-11-26 00:00:00,ID_064,3.39,6.95,7.85
ID_065,2024-04-12 00:00:00,ID_065,1.2,4.32,10.18
ID_066,2024-06-10 00:00:00,ID_066,7.22,2.04,15.28
ID_067,2024-07-26 00:00:00,ID_067,4.69,3.79,4.41
ID_068,2024-07-17 00:00:00,ID_068,4.89,3.17,43.53
ID_069,2024-08-09 00:00:00,ID_069,8.66,1.83,34.46
ID_070,2024-10-13 00:00:00,ID_070,6.95,6.48,60.97
ID_071,2024-12-07 00:00:00,ID_071,6.47,3.81,73.58
