col_emission_id,col_annee,col_mois,col_zone_id,col_mode,col_activity_type,col_activity_value,col_emission_factor,col_co2_kg
ID_010,5.62,3.88,ID_010,Transilien,3.96,5.41,5.0,2.98
ID_011,8.35,5.42,ID_011,Transilien,7.94,4.36,5.36,6.79
ID_012,4.21,4.96,ID_012,TER,5.76,6.02,3.75,7.21
ID_013,1.32,7.69,ID_013,RER,5.39,2.29,8.78,6.99
ID_014,3.92,3.31,ID_014,Tramway,2.5,7.2,7.96,8.02
ID_015,4.55,5.66,ID_015,RER,4.18,3.23,7.75,2.54
ID_016,8.69,3.6,ID_016,TER,4.21,6.32,3.28,8.1
ID_017,2.11,5.65,ID_017,Tramway,7.92,4.28,5.61,8.39
ID_018,3.96,7.68,ID_018,TGV,4.03,1.34,8.09,4.12
ID_019,4.69,7.34,ID_019,TER,6.02,6.7,2.99,8.44
ID_020,8.0,5.65,ID_020,Métro,7.88,3.63,6.86,1.65
ID_021,8.19,7.66,ID_021,TER,1.9,4.11,4.09,4.87
ID_022,5.64,2.75,ID_022,Transilien,3.02,3.24,2.81,3.2
ID_023,1.47,6.82,ID_023,Métro,8.33,7.96,5.1,4.54
ID_024,5.38,3.72,ID_024,TER,4.18,6.16,3.39,6.3
ID_025,5.3,7.37,ID_025,Transilien,4.21,4.19,2.01,1.76
ID_026,4.01,6.67,ID_026,Bus RATP,4.14,8.17,2.97,8.55
ID_027,8.63,2.57,ID_027,Métro,6.45,5.56,6.46,8.47
ID_028,6.69,6.86,ID_028,TGV,1.85,8.68,3.41,5.04
ID_029,3.04,7.78,ID_029,TGV,8.04,7.46,8.17,2.63
ID_030,3.78,5.57,ID_030,Métro,5.7,8.11,4.27,5.11
ID_031,7.04,3.67,ID_031,TGV,2.73,6.42,8.3,5.24
ID_032,3.72,3.82,ID_032,Tramway,8.28,1.66,2.28,2.16
ID_033,8.74,4.88,ID_033,TGV,2.13,3.43,7.86,1.72
ID_034,1.99,3.61,ID_034,TER,8.01,3.17,8.0,4.77
ID_035,6.53,5.57,ID_035,Bus RATP,6.32,5.29,2.53,3.31
ID_036,7.8,5.98,ID_036,Bus RATP,4.73,1.35,1.51,8.28
ID_037,4.09,5.67,ID_037,Tramway,2.36,7.57,1.8,7.71
ID_038,7.13,6.85,ID_038,TGV,6.89,4.19,8.31,6.16
ID_039,3.29,6.57,ID_039,Tramway,1.49,2.05,4.1,5.87
ID_040,5.85,2.19,ID_040,Tramway,7.35,3.78,3.77,2.36
ID_041,8.0,8.27,ID_041,TER,2.24,2.09,5.19,8.7
ID_042,2.27,3.14,ID_042,Métro,6.12,4.34,5.7,6.43
ID_043,4.26,1.65,ID_043,TER,5.81,1.43,4.72,7.76
ID_044,2.56,4.72,ID_044,TER,8.31,3.67,7.52,5.02
ID_045,7.37,7.64,ID_045,Métro,1.41,4.06,3.26,6.17
ID_046,4.49,2.14,ID_046,Métro,4.47,1.22,3.58,1.42
ID_047,8.58,3.31,ID_047,TGV,3.01,2.3,3.11,1.84
ID_048,7.44,5.99,ID_048,TER,2.63,1.35,1.88,7.14
ID_049,5.6,6.45,ID_049,TGV,2.18,7.0,2.67,6.17
ID_050,4.85,6.29,ID_050,TER,7.62,8.77,8.8,1.8
ID_051,5.88,8.59,ID_051,TER,2.26,7.34,3.56,5.23
ID_052,8.74,3.87,ID_052,RER,5.02,2.88,7.58,6.06
ID_053,1.48,2.25,ID_053,Tramway,1.33,7.59,2.05,5.44
ID_054,8.11,4.65,ID_054,TGV,6.89,6.27,7.67,7.57
ID_055,2.55,4.48,ID_055,TER,4.12,2.01,5.88,2.08
ID_056,5.78,7.28,ID_056,RER,3.42,7.11,7.48,2.18
ID_057,6.49,8.42,ID_057,TER,4.19,2.0,3.06,6.56
ID_058,7.01,3.95,ID_058,TGV,8.61,2.99,3.31,6.72
ID_059,4.48,1.94,ID_059,RER,7.04,4.85,1.72,7.41
ID_060,5.66,4.29,ID_060,Tramway,8.51,6.56,2.14,1.89
ID_061,6.98,2.83,ID_061,Tramway,1.94,8.68,8.05,2.87
ID_062,1.32,7.74,ID_062,Bus RATP,3.93,5.48,2.16,8.52
ID_063,4.15,7.44,ID_063,Transilien,1.67,3.92,8.05,6.76
ID_064,2.5,7.02,ID_064,RER,6.74,1.54,5.96,7.04
ID_065,7.74,6.74,ID_065,Tramway,8.12,3.08,6.55,8.58
ID_066,6.54,3.24,ID_066,Transilien,3.26,1.57,2.81,6.5
ID_067,2.14,3.98,ID_067,Tramway,3.61,6.76,6.1,3.0
ID_068,8.75,7.38,ID_068,TGV,3.34,3.24,2.49,2.53
ID_069,3.11,2.44,ID_069,Bus RATP,4.05,6.49,4.61,3.94
ID_070,4.26,1.37,ID_070,Bus RATP,4.68,1.2,5.69,2.63
ID_071,2.49,6.68,ID_071,Métro,7.34,4.97,4.0,1.62
ID_072,6.21,8.53,ID_072,Tramway,2.41,7.72,5.1,2.54
ID_073,2.47,1.85,ID_073,Transilien,2.96,8.55,2.18,4.65
ID_074,2.91,7.26,ID_074,Tramway,2.78,4.78,2.58,6.01
ID_075,8.35,2.41,ID_075,TER,4.27,8.22,8.11,4.94
ID_076,5.49,5.34,ID_076,TER,4.92,1.76,7.82,3.36
ID_077,7.65,4.3,ID_077,RER,2.12,7.73,5.09,7.88
ID_078,2.74,4.72,ID_078,Bus RATP,4.68,5.02,2.21,3.79
ID_079,8.2,4.93,ID_079,Métro,5.27,6.79,8.54,2.89
ID_080,2.19,2.01,ID_080,Bus RATP,3.25,7.95,6.35,7.44
ID_081,4.28,4.36,ID_081,TGV,5.86,2.71,5.08,1.61
ID_082,1.41,4.82,ID_082,Bus RATP,6.77,5.69,2.77,4.64
ID_083,5.15,2.24,ID_083,RER,7.41,3.88,6.21,5.85
ID_084,5.31,3.91,ID_084,Transilien,4.84,2.97,5.3,2.35
ID_085,6.75,1.79,ID_085,Tramway,3.79,1.3,2.05,2.53
ID_086,5.63,2.34,ID_086,Métro,3.18,2.25,5.74,4.93
ID_087,7.33,8.6,ID_087,Métro,4.49,8.53,2.44,4.71
ID_088,7.53,1.61,ID_088,TER,2.26,8.66,6.99,3.48
ID_089,1.56,4.82,ID_089,TER,5.46,5.86,7.69,5.64
ID_090,4.84,5.01,ID_090,Bus RATP,2.56,5.94,7.08,8.12
ID_091,5.62,4.61,ID_091,TER,6.67,4.26,8.15,6.32
ID_092,3.68,3.8,ID_092,Transilien,3.53,7.37,5.53,6.63
ID_093,3.46,4.02,ID_093,Tramway,5.28,3.01,4.99,7.72
ID_094,4.88,3.92,ID_094,Transilien,4.08,1.27,1.68,6.03
ID_095,8.76,5.82,ID_095,TER,3.97,3.81,8.56,2.8
ID_096,1.73,6.15,ID_096,Tramway,7.7,1.75,2.15,8.29
ID_097,3.88,7.22,ID_097,Bus RATP,5.78,6.19,2.97,6.07
ID_098,4.0,1.49,ID_098,RER,2.89,4.53,3.19,7.8
ID_099,6.55,2.72,ID_099,Transilien,4.06,5.94,5.58,1.38
ID_000,6.62,8.49,ID_000,Tramway,3.34,1.91,6.66,4.2
ID_001,6.63,3.49,ID_001,Transilien,5.36,1.87,6.09,5.82
ID_002,2.48,4.73,ID_002,Métro,6.98,4.15,8.72,2.97
ID_003,8.2,7.07,ID_003,Transilien,3.01,7.44,7.71,6.6
ID_004,8.52,7.35,ID_004,Transilien,5.5,5.72,3.53,1.56
ID_005,1.76,4.31,ID_005,Métro,7.35,5.55,2.46,8.09
ID_006,7.16,7.45,ID_006,TGV,4.51,1.76,4.1,1.3
ID_007,4.78,5.2,ID_007,Tramway,8.78,6.58,3.92,4.07
ID_008,3.23,7.48,ID_008,TGV,2.36,6.31,7.62,4.22
ID_009,6.6,3.74,ID_009,TGV,8.72,1.84,4.2,3.43
ID_010,4.69,1.61,ID_010,Bus RATP,7.33,8.6,7.75,2.15
ID_011,5.96,1.8,ID_011,Bus RATP,4.52,2.87,1.49,4.61
ID_012,4.77,7.03,ID_012,Transilien,6.67,2.75,3.56,8.71
ID_013,4.43,7.6,ID_013,TER,5.04,1.29,1.47,8.66
ID_014,3.27,6.89,ID_014,Métro,5.01,4.62,8.37,5.82
ID_015,3.98,4.85,ID_015,Métro,4.08,6.21,7.3,2.41
ID_016,2.73,8.34,ID_016,RER,8.43,7.69,2.25,6.68
ID_017,3.83,1.58,ID_017,Tramway,5.15,2.48,6.05,5.68
ID_018,7.45,1.49,ID_018,Transilien,1.83,6.37,6.06,5.48
ID_019,2.15,6.24,ID_019,Bus RATP,8.01,4.48,1.86,8.33
ID_020,4.35,3.59,ID_020,Transilien,2.1,7.2,3.54,5.68
ID_021,8.74,5.52,ID_021,Bus RATP,2.42,1.96,2.81,7.95
ID_022,5.54,1.81,ID_022,Métro,5.23,6.09,5.43,2.48
ID_023,2.0,8.63,ID_023,TER,3.61,7.44,4.22,6.62
ID_024,2.78,5.79,ID_024,RER,3.1,2.52,8.36,3.97
ID_025,2.1,7.38,ID_025,TER,4.16,7.0,2.86,1.51
ID_026,4.04,8.63,ID_026,Métro,2.2,5.58,2.74,7.96
ID_027,5.83,6.03,ID_027,TGV,1.71,5.58,3.82,8.35
ID_028,8.31,6.23,ID_028,TGV,6.27,6.56,7.84,2.31
ID_029,2.61,3.72,ID_029,TER,5.81,6.62,1.65,8.53
ID_030,7.75,6.35,ID_030,RER,4.67,2.82,4.29,6.01
ID_031,2.83,6.38,ID_031,TER,2.24,1.51,5.45,3.85
ID_032,2.25,3.1,ID_032,Métro,1.25,8.61,4.13,3.52
ID_033,1.58,3.84,ID_033,Bus RATP,1.93,6.49,6.12,6.78
ID_034,2.86,5.43,ID_034,Tramway,3.83,1.31,4.62,3.35
ID_035,1.32,6.9,ID_035,TER,7.39,7.75,1.96,4.62
ID_036,3.42,6.65,ID_036,Métro,4.46,5.85,6.88,8.07
ID_037,3.78,3.94,ID_037,RER,3.95,8.19,7.7,8.53
ID_038,2.42,4.41,ID_038,Transilien,3.01,1.89,8.05,6.03
ID_039,4.01,6.54,ID_039,Transilien,3.16,2.44,1.3,4.99
ID_040,7.18,1.51,ID_040,Transilien,4.32,8.37,4.9,5.01
ID_041,1.4,4.46,ID_041,RER,5.93,5.63,3.57,3.08
ID_042,6.09,2.72,ID_042,TGV,6.84,4.41,2.66,7.38
ID_043,8.53,7.41,ID_043,Métro,6.41,5.87,5.92,8.44
ID_044,5.17,4.4,ID_044,Tramway,2.0,7.0,6.16,2.97
ID_045,6.97,1.78,ID_045,Métro,6.69,2.51,4.83,6.01
ID_046,1.38,3.88,ID_046,Bus RATP,8.25,5.52,6.42,8.5
ID_047,7.89,5.64,ID_047,TER,4.44,7.39,4.96,6.6
ID_048,7.94,4.6,ID_048,Bus RATP,8.46,1.62,3.85,6.91
ID_049,8.58,2.88,ID_049,TER,7.41,2.13,6.92,5.42
ID_050,7.98,1.67,ID_050,Métro,7.31,4.33,3.07,6.57
ID_051,7.98,7.65,ID_051,TGV,1.21,7.67,3.01,5.95
ID_052,6.24,7.18,ID_052,TGV,6.56,2.97,7.09,3.34
ID_053,8.28,3.62,ID_053,Bus RATP,1.93,3.5,8.49,7.79
ID_054,3.94,1.22,ID_054,RER,3.03,5.78,5.57,6.22
ID_055,1.55,7.67,ID_055,RER,6.92,4.94,8.54,7.3
ID_056,6.75,7.27,ID_056,Tramway,4.97,8.21,7.52,2.34
ID_057,2.42,6.86,ID_057,RER,3.45,5.89,5.74,1.45
ID_058,7.79,3.48,ID_058,Tramway,8.5,6.92,7.43,7.01
ID_059,8.76,7.66,ID_059,TGV,8.75,2.19,5.67,2.66
ID_060,4.65,5.09,ID_060,Bus RATP,8.5,6.59,8.07,5.51
ID_061,3.52,6.04,ID_061,Bus RATP,4.1,6.83,3.53,6.04
ID_062,8.42,5.08,ID_062,TGV,4.4,6.23,1.8,8.42
ID_063,2.31,6.51,ID_063,TGV,5.66,3.4,3.62,3.75
ID_064,7.13,4.54,ID_064,Bus RATP,4.38,2.51,4.74,7.81
ID_065,7.22,6.59,ID_065,Bus RATP,1.35,2.13,6.18,3.39
ID_066,1.39,6.38,ID_066,TER,2.62,4.4,2.15,2.48
ID_067,7.21,8.0,ID_067,Tramway,8.52,5.65,7.54,3.91
ID_068,6.61,8.42,ID_068,Métro,6.77,7.48,6.43,5.9
ID_069,4.27,1.22,ID_069,TER,1.2,3.86,3.62,2.67
ID_070,6.62,5.52,ID_070,Transilien,2.3,5.09,1.66,3.72
ID_071,7.59,3.52,ID_071,RER,4.17,8.73,2.0,7.22
ID_072,2.73,1.23,ID_072,Transilien,3.22,6.95,2.4,7.55
ID_073,4.38,4.76,ID_073,Métro,2.92,1.53,4.23,1.22
ID_074,7.44,2.65,ID_074,Bus RATP,5.81,6.45,7.95,2.99
ID_075,6.45,1.99,ID_075,TER,8.77,2.39,4.9,1.55
ID_076,8.65,8.72,ID_076,Tramway,7.06,1.85,2.5,2.22
ID_077,7.81,4.2,ID_077,Tramway,4.69,7.17,4.08,7.43
ID_078,6.39,3.69,ID_078,Transilien,5.48,1.38,3.53,7.72
ID_079,2.47,8.01,ID_079,Tramway,6.44,2.11,1.58,2.79
ID_080,6.61,5.75,ID_080,Transilien,3.69,8.57,1.48,2.5
ID_081,3.8,2.04,ID_081,Tramway,4.45,2.7,3.62,3.19
ID_082,2.7,1.51,ID_082,Transilien,8.6,8.23,4.47,6.34
ID_083,1.61,7.54,ID_083,Transilien,1.64,2.04,6.18,6.24
ID_084,4.8,2.01,ID_084,Transilien,7.3,6.81,2.37,3.21
ID_085,6.57,4.54,ID_085,Bus RATP,2.63,4.41,7.32,1.99
ID_086,4.69,7.48,ID_086,Tramway,8.04,4.56,8.05,3.58
ID_087,4.81,3.07,ID_087,RER,4.92,3.66,6.78,3.1
ID_088,4.33,7.3,ID_088,TER,4.99,3.77,8.53,4.24
ID_089,1.65,5.89,ID_089,Tramway,6.16,5.99,6.58,2.6
ID_090,5.53,6.08,ID_090,TGV,8.15,3.15,6.12,3.22
ID_091,2.05,2.3,ID_091,Métro,7.77,2.25,7.07,5.17
ID_092,4.73,3.62,ID_092,RER,4.24,7.39,8.0,3.82
ID_093,3.47,8.72,ID_093,TER,8.47,2.29,5.34,1.47
ID_094,2.11,3.62,ID_094,Métro,2.39,8.66,2.04,7.92
ID_095,3.86,2.06,ID_095,Transilien,5.01,6.43,5.35,8.56
ID_096,3.75,2.2,ID_096,TGV,3.27,7.1,6.04,6.13
ID_097,5.03,5.47,ID_097,TGV,7.3,2.08,7.41,4.13
ID_098,2.2,2.25,ID_098,Transilien,8.29,1.35,6.06,6.19
ID_099,4.43,4.59,ID_099,TGV,2.6,2.79,5.66,6.09
ID_000,6.71,3.33,ID_000,TER,6.48,2.01,7.56,5.29
ID_001,6.56,2.68,ID_001,Transilien,4.74,5.94,6.93,7.89
ID_002,7.67,2.85,ID_002,Transilien,3.47,1.77,1.22,6.42
ID_003,6.34,6.13,ID_003,Transilien,5.4,2.55,3.74,6.5
ID_004,7.74,3.83,ID_004,TGV,7.59,1.58,7.0,4.85
ID_005,7.92,6.75,ID_005,Tramway,5.02,4.96,2.45,2.26
ID_006,1.75,2.44,ID_006,Bus RATP,3.12,4.0,2.72,7.82
ID_007,8.08,3.72,ID_007,TGV,8.72,5.13,6.79,2.63
ID_008,3.18,6.01,ID_008,TER,7.08,5.59,2.7,5.07
ID_009,7.83,5.4,ID_009,TGV,3.7,1.64,2.99,7.39
ID_010,4.38,4.99,ID_010,RER,2.65,2.29,7.73,8.37
ID_011,3.38,5.43,ID_011,Tramway,5.2,5.43,5.55,3.55
ID_012,3.24,7.54,ID_012,Métro,7.43,2.62,1.36,7.73
ID_013,2.75,2.66,ID_013,Bus RATP,7.85,5.89,1.89,5.92
ID_014,4.33,4.06,ID_014,Bus RATP,7.11,3.34,2.79,6.42
ID_015,3.21,4.46,ID_015,TGV,1.88,7.09,3.83,3.38
ID_016,3.13,2.22,ID_016,TER,8.08,7.88,3.58,1.84
ID_017,3.92,6.56,ID_017,RER,7.61,8.3,5.71,1.87
ID_018,4.43,8.73,ID_018,Bus RATP,7.01,1.88,3.93,3.27
ID_019,6.27,7.69,ID_019,Bus RATP,8.73,4.2,8.71,7.1
ID_020,3.48,7.87,ID_020,Bus RATP,5.39,6.76,8.35,2.03
ID_021,4.76,2.78,ID_021,TER,6.22,5.91,2.53,3.59
ID_022,4.24,7.6,ID_022,Transilien,4.21,4.51,6.94,8.41
ID_023,4.51,7.49,ID_023,Tramway,6.27,7.8,7.95,6.47
ID_024,2.64,4.13,ID_024,Transilien,7.92,3.9,1.2,5.21
ID_025,1.86,5.13,ID_025,RER,6.16,5.61,6.57,7.45
ID_026,5.87,7.1,ID_026,Bus RATP,5.77,8.26,1.43,1.4
ID_027,5.29,8.75,ID_027,RER,2.53,2.82,8.5,6.65
ID_028,7.85,5.28,ID_028,Transilien,1.78,5.97,4.55,6.4
ID_029,7.36,2.67,ID_029,Bus RATP,2.93,3.81,1.84,7.19
ID_030,2.8,2.67,ID_030,RER,7.58,4.88,7.13,5.31
ID_031,4.83,5.61,ID_031,Métro,4.18,4.33,8.08,8.65
ID_032,4.62,5.83,ID_032,Tramway,2.38,1.94,6.49,8.15
ID_033,1.73,3.63,ID_033,RER,5.11,6.63,1.21,2.84
ID_034,7.04,6.86,ID_034,TGV,4.54,5.93,2.5,5.74
ID_035,5.0,1.93,ID_035,TER,3.89,7.4,7.61,1.85
ID_036,6.88,3.49,ID_036,TGV,1.28,8.05,4.21,2.85
ID_037,4.06,1.5,ID_037,TGV,4.97,4.13,6.12,6.18
ID_038,7.08,7.56,ID_038,Tramway,5.66,4.63,2.86,4.11
ID_039,8.09,8.74,ID_039,TGV,1.54,2.82,5.61,7.21
ID_040,7.13,3.47,ID_040,Bus RATP,7.61,6.06,1.42,4.23
ID_041,3.1,2.58,ID_041,Transilien,2.87,6.59,6.97,7.26
ID_042,3.67,2.4,ID_042,Transilien,4.56,3.99,3.34,5.03
ID_043,4.07,2.01,ID_043,Tramway,4.23,3.51,8.73,8.27
ID_044,1.62,7.35,ID_044,TGV,6.48,7.6,7.36,2.87
ID_045,3.34,3.07,ID_045,Transilien,8.72,4.11,4.27,7.12
ID_046,5.62,8.4,ID_046,Bus RATP,3.24,7.29,7.96,2.1
ID_047,6.21,3.09,ID_047,Métro,4.61,8.16,4.06,5.72
ID_048,8.61,3.96,ID_048,TGV,1.78,6.0,7.5,4.62
ID_049,5.79,5.52,ID_049,TGV,5.79,3.07,8.62,6.68
ID_050,5.82,5.65,ID_050,Métro,8.65,3.52,8.04,8.56
ID_051,1.32,7.47,ID_051,Métro,3.88,2.34,1.83,4.4
ID_052,7.41,8.62,ID_052,RER,6.54,3.76,1.85,8.03
ID_053,2.82,3.13,ID_053,TER,4.13,8.36,4.6,7.28
ID_054,8.07,6.72,ID_054,RER,7.98,3.05,5.2,3.23
ID_055,5.31,6.49,ID_055,RER,1.46,2.53,5.73,3.73
ID_056,6.12,8.44,ID_056,Métro,7.49,3.53,2.02,1.84
ID_057,1.33,8.02,ID_057,Transilien,4.97,2.31,8.61,8.29
ID_058,7.17,3.52,ID_058,Transilien,3.33,8.77,1.34,2.1
ID_059,3.79,4.08,ID_059,Métro,3.18,4.37,5.45,6.44
ID_060,4.27,3.12,ID_060,TER,1.62,6.0,3.72,5.11
ID_061,3.63,1.65,ID_061,TER,5.73,3.41,2.74,8.04
ID_062,5.67,3.7,ID_062,RER,6.06,2.32,2.73,7.61
ID_063,6.66,4.27,ID_063,RER,3.06,6.33,2.75,3.43
ID_064,6.61,5.47,ID_064,TGV,3.41,4.0,7.82,8.56
ID_065,5.92,6.05,ID_065,RER,3.53,8.14,8.33,6.86
ID_066,3.34,8.21,ID_066,Métro,2.88,7.96,5.53,2.36
ID_067,1.69,1.53,ID_067,Transilien,1.77,7.29,2.7,8.12
ID_068,1.92,5.38,ID_068,Métro,6.27,7.87,3.56,3.97
ID_069,1.37,5.8,ID_069,RER,8.12,6.02,7.51,2.5
ID_070,3.56,4.11,ID_070,Métro,4.73,4.1,4.64,7.56
ID_071,6.69,4.8,ID_071,Bus RATP,2.31,8.63,5.89,8.43
ID_072,8.78,5.62,ID_072,RER,4.0,5.88,5.36,2.27
ID_073,3.38,4.24,ID_073,TGV,4.29,8.21,3.82,4.89
ID_074,7.88,3.05,ID_074,RER,2.69,5.75,8.46,8.19
ID_075,1.48,2.64,ID_075,Bus RATP,4.84,2.89,8.46,3.08
ID_076,3.79,3.02,ID_076,Transilien,3.64,6.69,7.04,3.17
ID_077,2.65,6.67,ID_077,TGV,2.41,7.45,6.21,2.48
ID_078,6.43,7.53,ID_078,TGV,2.2,5.09,7.43,7.54
ID_079,7.61,8.32,ID_079,TER,4.84,4.7,8.38,4.64
ID_080,1.41,1.54,ID_080,Transilien,6.98,6.65,2.8,7.41
ID_081,1.53,3.23,ID_081,Tramway,8.06,5.08,3.49,8.64
ID_082,5.6,4.68,ID_082,Métro,7.61,2.08,1.39,3.86
ID_083,3.19,6.35,ID_083,Tramway,5.23,2.82,1.72,3.06
ID_084,4.22,3.17,ID_084,Métro,5.75,1.27,4.86,7.15
ID_085,1.5,8.79,ID_085,TER,3.26,5.07,4.18,2.1
ID_086,7.19,4.74,ID_086,Métro,3.91,4.33,4.25,2.7
ID_087,2.63,5.21,ID_087,Métro,6.79,8.52,3.05,6.24
ID_088,3.17,4.84,ID_088,TER,1.94,6.95,4.07,5.54
ID_089,2.17,6.97,ID_089,Transilien,6.31,6.01,5.11,6.78
ID_090,2.14,6.49,ID_090,Bus RATP,8.3,3.21,4.81,1.85
ID_091,8.48,2.24,ID_091,Bus RATP,5.76,1.99,6.66,8.79
ID_092,6.98,8.42,ID_092,Bus RATP,4.25,6.18,3.63,2.9
ID_093,7.33,5.21,ID_093,RER,1.58,1.81,2.44,8.08
ID_094,6.19,1.21,ID_094,Transilien,4.95,8.45,2.24,3.83
ID_095,2.84,7.7,ID_095,Métro,4.77,8.43,7.16,4.79
ID_096,6.35,5.41,ID_096,Tramway,2.9,5.0,3.87,2.64
ID_097,5.29,3.75,ID_097,Transilien,7.85,3.68,8.54,3.59
ID_098,3.87,5.98,ID_098,Transilien,3.26,2.31,8.16,6.76
ID_099,7.61,4.24,ID_099,Tramway,7.47,4.74,4.62,3.68
ID_000,8.79,2.39,ID_000,Bus RATP,4.13,4.97,1.91,1.51
ID_001,5.99,6.95,ID_001,Transilien,8.48,1.66,3.14,8.59
ID_002,1.61,8.12,ID_002,Transilien,7.28,3.71,7.3,4.69
ID_003,1.8,5.42,ID_003,RER,5.82,2.17,7.12,1.72
ID_004,5.57,1.48,ID_004,Métro,6.99,4.78,6.7,6.35
ID_005,7.55,4.4,ID_005,TGV,6.25,6.77,4.57,7.37
ID_006,3.74,7.95,ID_006,Métro,7.63,5.82,3.32,1.68
ID_007,4.54,8.26,ID_007,RER,4.89,2.52,3.42,2.05
ID_008,4.11,6.45,ID_008,TER,2.59,5.91,1.46,6.94
ID_009,8.65,3.66,ID_009,Tramway,7.03,2.64,8.44,4.33
ID_010,2.84,6.53,ID_010,TER,5.16,2.8,2.32,6.39
ID_011,2.66,5.18,ID_011,TER,7.35,5.81,7.18,1.94
ID_012,2.97,2.2,ID_012,TGV,4.92,3.37,2.53,3.67
ID_013,1.48,7.09,ID_013,Métro,3.0,7.87,8.49,2.74
ID_014,2.65,7.11,ID_014,Métro,3.93,1.4,2.11,4.08
ID_015,4.24,4.36,ID_015,Tramway,7.79,3.17,1.73,3.24
ID_016,6.76,3.86,ID_016,Métro,2.74,8.6,4.6,1.67
ID_017,7.57,3.83,ID_017,RER,1.9,3.88,4.26,6.63
ID_018,2.12,2.46,ID_018,Bus RATP,8.74,1.31,6.47,8.45
ID_019,1.96,3.35,ID_019,Transilien,3.46,3.88,4.0,4.99
ID_020,1.6,4.99,ID_020,TGV,6.29,5.24,8.35,5.81
ID_021,4.54,4.71,ID_021,TER,7.93,4.06,2.37,8.22
ID_022,1.63,7.38,ID_022,Tramway,8.65,3.22,5.71,4.91
ID_023,4.01,4.39,ID_023,TGV,8.44,5.88,6.57,8.74
ID_024,5.19,1.39,ID_024,Bus RATP,2.94,2.06,2.35,8.35
ID_025,7.25,3.9,ID_025,TER,3.02,5.51,3.38,5.91
ID_026,7.85,2.38,ID_026,TER,8.25,3.28,6.59,5.1
ID_027,5.75,7.28,ID_027,RER,6.02,2.6,6.9,3.18
ID_028,3.06,5.15,ID_028,TER,4.15,3.77,4.79,2.81
ID_029,8.58,7.09,ID_029,Tramway,8.75,4.1,3.93,6.11
ID_030,6.63,5.91,ID_030,Bus RATP,6.88,5.68,4.75,3.58
ID_031,2.36,1.38,ID_031,RER,1.55,4.39,3.71,3.97
ID_032,7.87,8.3,ID_032,TGV,4.78,4.02,2.14,1.66
ID_033,8.49,1.9,ID_033,TGV,8.17,4.83,8.33,2.86
ID_034,1.27,4.46,ID_034,Transilien,3.63,7.76,3.99,1.94
ID_035,4.2,8.16,ID_035,Métro,1.66,6.32,8.08,4.97
ID_036,2.5,2.58,ID_036,Transilien,8.48,8.53,7.27,4.03
ID_037,1.65,1.44,ID_037,RER,5.35,2.64,2.07,3.4
ID_038,3.82,7.07,ID_038,TER,3.01,1.86,4.88,4.31
ID_039,8.76,2.09,ID_039,RER,3.9,2.94,1.41,4.4
ID_040,3.63,8.22,ID_040,Transilien,6.32,6.13,6.1,3.85
ID_041,4.71,7.22,ID_041,RER,2.41,8.61,3.32,6.59
ID_042,1.33,4.94,ID_042,TER,1.96,2.36,3.61,3.78
ID_043,8.38,3.14,ID_043,RER,8.67,7.03,3.85,6.0
ID_044,2.54,1.7,ID_044,Tramway,8.26,2.64,6.23,3.03
ID_045,6.61,3.8,ID_045,Bus RATP,6.49,6.79,3.56,3.75
ID_046,6.03,4.92,ID_046,RER,8.54,4.38,8.4,6.57
ID_047,3.29,8.71,ID_047,RER,2.65,1.7,6.55,6.6
ID_048,6.9,5.73,ID_048,Bus RATP,3.99,3.18,4.01,7.76
ID_049,6.31,7.27,ID_049,RER,4.93,6.36,6.29,4.41
ID_050,7.74,2.53,ID_050,TGV,1.57,1.93,5.68,2.83
ID_051,7.38,3.21,ID_051,RER,6.83,3.2,2.98,4.53
ID_052,5.86,6.58,ID_052,Transilien,2.86,7.3,4.17,2.73
ID_053,7.79,2.92,ID_053,Tramway,2.06,5.02,5.51,5.63
ID_054,3.2,6.53,ID_054,Tramway,5.31,4.35,7.76,8.07
ID_055,4.7,4.39,ID_055,Bus RATP,8.26,1.48,3.89,5.0
ID_056,5.36,7.46,ID_056,Métro,7.24,4.92,7.98,4.22
ID_057,5.76,3.21,ID_057,Transilien,1.48,5.88,1.45,8.41
ID_058,2.69,6.78,ID_058,Tramway,7.37,7.08,8.71,2.96
ID_059,2.71,7.78,ID_059,Tramway,2.27,4.75,1.23,7.11
ID_060,8.45,2.42,ID_060,Tramway,6.03,7.61,5.8,5.83
ID_061,7.24,3.35,ID_061,Métro,2.76,7.49,4.56,4.21
ID_062,6.92,1.71,ID_062,TER,1.25,6.15,5.9,3.07
ID_063,5.52,4.31,ID_063,TER,6.58,4.8,7.04,4.83
ID_064,4.87,5.18,ID_064,Bus RATP,4.73,6.25,6.49,8.31
ID_065,5.41,8.75,ID_065,TER,4.94,6.55,6.53,5.11
ID_066,3.77,2.07,ID_066,Transilien,1.89,8.22,3.89,5.93
ID_067,6.53,5.44,ID_067,TGV,4.07,3.24,6.08,1.93
ID_068,7.51,2.61,ID_068,TGV,4.58,4.56,4.58,5.57
ID_069,8.21,4.29,ID_069,Métro,3.82,7.32,7.38,8.34
ID_070,8.48,6.12,ID_070,TER,8.64,8.11,7.14,6.25
ID_071,3.43,4.56,ID_071,TGV,4.79,4.96,1.87,6.85
ID_072,7.7,8.11,ID_072,Tramway,2.19,4.55,5.94,4.37
