col_scenario,col_nom_scenario,col_description,col_annee,col_age_moyen_parc,col_taux_renouvellement_annuel,col_reduction_emissions_pct,col_nombre_vehicules_remplaces_cumules,col_cout_politique_millions_eur,col_co2_evite_millions_tonnes,col_gain_qualite_air_pct,col_emplois_crees_estimes,col_rentabilite_annees,col_region,col_code_type,col_type_vehicule,col_tranche_age,col_age_moyen_tranche,col_nombre_vehicules,col_pourcentage_type_region,col_pourcentage_total_national,col_emissions_co2_g_km,col_consommation_l_100km,col_norme_euro,col_critair,col_impact_environnemental,col_cout_entretien_annuel_eur,col_taux_controle_technique_defaut,col_risque_accident,col_date_mise_circulation_moyenne,col_ville,col_population,col_date_mise_place_zfe,col_niveau_critair,col_total_vehicules_ville,col_vehicules_impactes,col_pourcentage_impactes,col_reduction_emissions_locale_pct,col_amelioration_qualite_air_pct,col_cout_adaptation_estime_eur,col_economies_sante_estimees_eur,col_date_conformite_complete
8.7,4.95,3.27,6.11,8.0,3.59,6.29,7.92,2.61,6.67,8.3,2024-05-16 00:00:00,5.73,Provence-Alpes-Côte d'Azur,8.65,2.68,1.98,1.39,6.12,Bretagne,6.7,3.0,8.01,8.61,2.43,1.63,4.85,5.69,ID_099,52.079964,Bordeaux,52.079964,2024-12-11 00:00:00,3.22,Toulouse,6.52,8.5,5.32,3.05,2024-07-02 00:00:00,2024-05-26 00:00:00,2024-12-03 00:00:00
8.24,4.49,8.43,4.0,3.2,2.09,8.34,3.03,8.76,2.09,4.7,2024-09-23 00:00:00,5.87,Bretagne,4.77,7.87,2.99,6.49,5.41,Auvergne-Rhône-Alpes,7.75,5.58,4.01,8.15,2.81,5.64,3.12,4.67,ID_000,49.080518,Bordeaux,49.080518,2024-10-17 00:00:00,7.97,Bordeaux,4.84,6.81,5.24,1.64,2024-01-31 00:00:00,2024-08-13 00:00:00,2024-07-03 00:00:00
2.01,2.41,3.37,6.62,5.87,2.68,4.96,4.54,2.03,7.49,7.04,2024-04-13 00:00:00,2.91,Pays de la Loire,6.37,6.48,2.41,4.42,2.97,Hauts-de-France,8.52,1.51,6.12,5.41,3.93,1.75,2.84,5.49,ID_001,48.98405,Toulouse,48.98405,2024-11-29 00:00:00,3.28,Strasbourg,2.94,7.67,4.86,7.73,2024-04-03 00:00:00,2024-06-06 00:00:00,2024-03-03 00:00:00
4.78,4.27,4.24,8.42,4.25,1.46,6.67,5.23,8.46,4.65,4.29,2024-01-13 00:00:00,6.95,Auvergne-Rhône-Alpes,4.52,5.91,7.02,2.81,1.85,Occitanie,3.22,2.9,3.53,8.26,7.06,3.56,6.52,5.96,ID_002,47.406892,Strasbourg,47.406892,2024-11-02 00:00:00,6.63,Lyon,3.44,1.52,2.06,7.65,2024-01-08 00:00:00,2024-02-12 00:00:00,2024-08-09 00:00:00
2.04,1.57,7.57,3.25,5.44,8.51,7.69,8.65,8.36,8.23,1.27,2024-10-30 00:00:00,2.07,Bretagne,8.16,6.66,2.26,3.88,1.48,Nouvelle-Aquitaine,8.06,1.28,2.59,1.87,4.45,1.27,4.83,5.09,ID_003,47.531757,Lyon,47.531757,2024-03-10 00:00:00,3.18,Nantes,6.31,8.32,8.06,4.98,2024-02-29 00:00:00,2024-05-27 00:00:00,2024-11-28 00:00:00
4.54,7.5,5.52,7.91,5.82,6.3,1.78,4.84,4.71,3.45,8.46,2024-08-11 00:00:00,5.74,Provence-Alpes-Côte d'Azur,2.41,2.01,5.61,5.8,2.48,Bretagne,8.64,7.11,8.32,4.58,1.37,6.0,5.52,8.08,ID_004,48.734684,Montpellier,48.734684,2024-08-27 00:00:00,8.34,Lyon,8.46,6.84,4.15,2.48,2024-12-21 00:00:00,2024-04-15 00:00:00,2024-11-07 00:00:00
5.09,7.74,3.22,5.89,4.79,5.51,3.16,5.43,8.5,1.21,4.94,2024-11-25 00:00:00,2.16,Provence-Alpes-Côte d'Azur,4.89,8.0,8.23,4.95,7.67,Pays de la Loire,8.13,7.16,2.65,2.91,3.44,1.26,2.06,8.4,ID_005,49.277653,Paris,49.277653,2024-04-09 00:00:00,8.42,Nice,3.8,3.66,5.22,7.82,2024-02-22 00:00:00,2024-01-14 00:00:00,2024-05-31 00:00:00
5.57,3.42,8.23,8.73,8.07,2.69,5.06,1.57,1.51,2.22,7.05,2024-08-09 00:00:00,8.59,Nouvelle-Aquitaine,4.7,6.02,6.86,4.16,8.63,Pays de la Loire,5.65,2.73,7.5,6.95,4.28,4.91,7.23,7.05,ID_006,50.893514,Bordeaux,50.893514,2024-01-08 00:00:00,5.56,Strasbourg,7.73,6.05,7.2,1.9,2024-07-26 00:00:00,2024-09-02 00:00:00,2024-10-12 00:00:00
2.63,1.74,3.82,3.79,6.32,6.44,7.03,3.71,3.11,6.29,2.85,2024-08-07 00:00:00,3.64,Île-de-France,6.08,2.87,5.66,5.13,6.8,Pays de la Loire,5.87,8.11,4.71,1.36,2.65,3.86,4.3,2.69,ID_007,47.586396,Bordeaux,47.586396,2024-09-02 00:00:00,8.55,Bordeaux,8.76,5.23,6.5,3.63,2024-10-12 00:00:00,2024-10-14 00:00:00,2024-05-13 00:00:00
3.92,3.23,3.31,5.66,8.39,2.46,2.09,1.86,5.4,1.22,8.61,2024-02-05 00:00:00,1.86,Île-de-France,4.23,5.76,2.72,8.41,4.58,Île-de-France,6.36,4.62,4.41,2.45,2.91,8.19,6.27,6.51,ID_008,47.230716,Bordeaux,47.230716,2024-06-21 00:00:00,4.8,Nantes,6.07,5.7,1.48,2.29,2024-03-25 00:00:00,2024-02-23 00:00:00,2024-08-30 00:00:00
2.06,5.32,2.34,4.59,2.24,4.81,7.19,1.68,7.17,6.11,6.81,2024-06-10 00:00:00,8.41,Provence-Alpes-Côte d'Azur,8.21,7.51,4.78,8.53,1.93,Nouvelle-Aquitaine,4.59,5.65,8.05,6.58,5.48,5.69,7.34,4.69,ID_009,51.359267,Paris,51.359267,2024-01-19 00:00:00,4.71,Lyon,5.92,2.91,8.28,3.91,2024-07-21 00:00:00,2024-08-02 00:00:00,2024-06-03 00:00:00
6.89,3.42,2.84,2.72,6.49,6.42,5.68,4.54,4.62,2.73,8.44,2024-06-22 00:00:00,4.88,Normandie,5.36,1.7,1.89,4.58,2.15,Nouvelle-Aquitaine,6.31,8.52,1.7,2.15,7.1,5.41,3.38,3.16,ID_010,52.030383,Paris,52.030383,2024-09-11 00:00:00,6.73,Toulouse,3.62,1.26,3.09,3.17,2024-02-07 00:00:00,2024-02-25 00:00:00,2024-04-09 00:00:00
6.62,5.83,4.44,5.2,5.04,6.81,4.1,1.46,4.94,3.01,2.55,2024-02-17 00:00:00,4.89,Nouvelle-Aquitaine,6.94,4.41,3.93,3.92,7.56,Normandie,4.81,6.99,7.51,8.39,3.9,1.93,2.59,5.01,ID_011,49.771871,Strasbourg,49.771871,2024-03-30 00:00:00,6.22,Lille,4.17,5.89,3.41,5.52,2024-01-23 00:00:00,2024-03-01 00:00:00,2024-09-04 00:00:00
8.19,4.82,3.78,3.55,8.25,6.67,8.27,7.78,6.25,5.44,8.13,2024-05-17 00:00:00,8.37,Bretagne,3.67,4.63,6.6,3.03,7.31,Provence-Alpes-Côte d'Azur,2.35,1.78,7.77,3.7,5.56,4.74,4.48,7.06,ID_012,52.385977,Bordeaux,52.385977,2024-11-10 00:00:00,8.72,Montpellier,2.59,3.66,3.21,5.07,2024-06-22 00:00:00,2024-09-11 00:00:00,2024-12-07 00:00:00
2.45,7.11,2.53,5.45,8.0,7.93,6.98,7.32,5.36,6.9,7.82,2024-03-01 00:00:00,4.76,Grand Est,3.34,2.46,4.73,3.03,6.87,Île-de-France,2.69,8.64,4.98,2.83,5.79,7.37,8.02,1.25,ID_013,51.111288,Nantes,51.111288,2024-01-22 00:00:00,3.47,Montpellier,8.46,2.59,7.04,7.11,2024-06-21 00:00:00,2024-02-06 00:00:00,2024-02-23 00:00:00
2.3,4.03,3.03,8.27,2.95,7.79,4.4,7.34,6.19,5.37,4.4,2024-01-18 00:00:00,6.32,Hauts-de-France,8.6,5.04,6.91,8.44,8.72,Pays de la Loire,2.67,4.45,5.56,4.92,1.97,6.02,4.58,1.47,ID_014,50.182074,Nantes,50.182074,2024-01-14 00:00:00,7.64,Lille,6.59,5.26,4.18,3.04,2024-09-07 00:00:00,2024-10-25 00:00:00,2024-03-07 00:00:00
4.0,7.92,4.06,1.56,3.86,6.73,7.08,5.96,6.0,4.26,6.25,2024-01-28 00:00:00,7.93,Provence-Alpes-Côte d'Azur,6.64,2.49,6.3,6.06,1.25,Pays de la Loire,2.83,2.63,4.14,3.64,1.63,3.91,5.15,2.7,ID_015,45.401825,Nice,45.401825,2024-03-15 00:00:00,1.37,Bordeaux,3.81,5.01,6.45,5.84,2024-06-21 00:00:00,2024-09-17 00:00:00,2024-07-12 00:00:00
6.3,7.58,4.45,8.56,3.1,6.83,6.14,4.48,3.64,7.26,6.27,2024-03-24 00:00:00,1.22,Nouvelle-Aquitaine,8.71,8.35,8.45,6.42,8.65,Bretagne,5.29,1.66,5.99,6.35,7.65,2.12,3.22,1.79,ID_016,45.558628,Nice,45.558628,2024-04-07 00:00:00,6.23,Nantes,6.66,3.59,3.72,2.16,2024-02-24 00:00:00,2024-11-22 00:00:00,2024-01-15 00:00:00
7.4,3.1,7.36,2.45,4.7,6.15,8.26,3.04,8.32,7.06,2.13,2024-06-15 00:00:00,2.73,Hauts-de-France,3.69,8.67,5.52,5.08,3.92,Normandie,8.49,5.85,2.61,5.92,3.14,8.08,5.33,8.77,ID_017,48.940865,Bordeaux,48.940865,2024-04-23 00:00:00,2.99,Lyon,3.31,3.76,4.31,7.43,2024-01-02 00:00:00,2024-04-17 00:00:00,2024-06-23 00:00:00
3.03,6.01,5.02,3.34,3.55,7.95,8.12,2.99,2.12,4.44,3.32,2024-10-20 00:00:00,7.28,Nouvelle-Aquitaine,5.16,8.73,7.13,3.41,4.55,Provence-Alpes-Côte d'Azur,4.43,1.83,6.73,5.35,6.7,4.55,4.1,6.19,ID_018,48.383264,Montpellier,48.383264,2024-01-26 00:00:00,2.76,Marseille,5.41,4.15,4.89,4.06,2024-03-10 00:00:00,2024-12-16 00:00:00,2024-02-09 00:00:00
6.77,6.71,6.39,1.85,2.14,1.45,4.39,1.75,2.9,7.66,7.19,2024-09-02 00:00:00,1.67,Auvergne-Rhône-Alpes,8.12,7.26,2.92,4.91,1.58,Hauts-de-France,2.81,2.19,3.27,5.74,5.51,4.08,5.4,4.74,ID_019,45.946336,Montpellier,45.946336,2024-09-16 00:00:00,1.52,Paris,5.85,7.56,4.48,5.04,2024-04-22 00:00:00,2024-09-21 00:00:00,2024-02-28 00:00:00
5.2,4.76,4.03,7.15,1.37,5.05,7.72,4.78,8.23,5.63,8.21,2024-07-17 00:00:00,1.44,Occitanie,5.06,7.78,2.18,4.77,5.24,Grand Est,7.74,6.73,5.36,5.02,3.13,5.04,3.86,8.46,ID_020,45.745113,Lille,45.745113,2024-07-23 00:00:00,4.39,Bordeaux,3.49,2.83,3.13,8.04,2024-11-16 00:00:00,2024-01-29 00:00:00,2024-04-18 00:00:00
8.2,5.65,5.4,7.78,3.91,8.57,2.93,7.18,7.74,6.23,6.63,2024-12-21 00:00:00,2.3,Grand Est,6.31,7.2,5.03,4.83,6.46,Hauts-de-France,2.07,1.94,5.94,6.92,5.6,7.29,3.45,5.89,ID_021,50.534251,Montpellier,50.534251,2024-10-13 00:00:00,7.59,Nice,1.34,3.66,1.46,6.08,2024-12-19 00:00:00,2024-02-29 00:00:00,2024-09-16 00:00:00
4.37,7.88,4.32,4.15,4.84,6.84,7.77,3.0,3.49,6.78,6.59,2024-11-18 00:00:00,4.05,Provence-Alpes-Côte d'Azur,1.39,5.06,2.04,4.5,1.32,Nouvelle-Aquitaine,2.09,7.66,1.67,2.91,2.06,3.01,5.57,4.96,ID_022,51.213023,Montpellier,51.213023,2024-01-28 00:00:00,3.1,Strasbourg,7.81,5.13,7.5,1.43,2024-06-24 00:00:00,2024-10-11 00:00:00,2024-07-04 00:00:00
6.04,4.44,1.44,6.71,5.05,3.19,7.53,6.61,2.24,2.73,4.56,2024-05-28 00:00:00,3.01,Auvergne-Rhône-Alpes,5.41,5.95,2.72,7.94,5.28,Nouvelle-Aquitaine,5.85,8.52,4.17,6.15,8.15,2.5,3.82,3.5,ID_023,50.154267,Lyon,50.154267,2024-10-02 00:00:00,7.6,Marseille,5.84,5.39,6.31,3.92,2024-03-31 00:00:00,2024-06-21 00:00:00,2024-03-29 00:00:00
6.88,7.68,7.35,6.85,3.32,5.74,5.64,1.83,6.24,7.69,5.46,2024-04-29 00:00:00,6.23,Hauts-de-France,1.49,2.59,8.29,2.28,6.55,Pays de la Loire,2.39,5.98,6.53,5.31,6.29,5.37,4.23,3.9,ID_024,45.231695,Montpellier,45.231695,2024-05-06 00:00:00,8.76,Nantes,2.52,4.67,3.11,5.01,2024-07-09 00:00:00,2024-10-25 00:00:00,2024-02-01 00:00:00
8.71,5.53,7.35,2.57,6.31,2.16,7.61,6.85,2.79,6.19,8.1,2024-04-29 00:00:00,4.95,Pays de la Loire,2.32,2.65,7.33,3.22,6.15,Nouvelle-Aquitaine,3.43,1.5,3.91,6.62,2.0,5.76,7.49,7.01,ID_025,50.153403,Marseille,50.153403,2024-02-29 00:00:00,1.21,Bordeaux,5.67,3.0,7.56,7.07,2024-08-02 00:00:00,2024-06-05 00:00:00,2024-06-02 00:00:00
5.93,5.75,7.37,2.53,7.72,5.62,4.23,5.84,8.31,8.58,7.14,2024-01-06 00:00:00,2.16,Occitanie,5.5,2.59,5.67,1.23,1.41,Grand Est,7.14,5.16,5.27,8.16,1.27,8.53,5.65,5.1,ID_026,50.28134,Lyon,50.28134,2024-02-26 00:00:00,3.46,Marseille,7.83,2.35,6.17,2.67,2024-03-02 00:00:00,2024-01-08 00:00:00,2024-12-24 00:00:00
7.81,7.67,2.1,6.53,6.29,2.35,1.53,7.64,6.55,7.41,5.41,2024-03-02 00:00:00,4.99,Bretagne,5.8,4.54,8.74,4.95,2.02,Grand Est,4.82,4.92,6.27,4.66,4.57,3.95,1.25,7.07,ID_027,50.403757,Nice,50.403757,2024-02-27 00:00:00,8.68,Strasbourg,3.58,7.83,1.44,6.19,2024-10-28 00:00:00,2024-06-01 00:00:00,2024-12-01 00:00:00
5.04,4.35,8.4,2.64,6.8,5.6,5.67,7.2,4.28,1.84,3.24,2024-01-26 00:00:00,8.04,Île-de-France,6.88,6.77,3.1,7.03,3.78,Île-de-France,8.55,5.23,7.58,4.65,4.13,4.46,6.99,8.69,ID_028,47.593855,Strasbourg,47.593855,2024-06-20 00:00:00,4.73,Montpellier,8.03,5.8,2.03,7.54,2024-07-31 00:00:00,2024-08-02 00:00:00,2024-02-04 00:00:00
7.53,6.32,3.84,2.16,3.62,7.58,2.44,7.67,6.96,7.63,4.05,2024-10-24 00:00:00,6.74,Occitanie,4.01,2.39,7.03,8.56,5.05,Pays de la Loire,8.04,5.97,2.47,2.81,2.0,6.9,8.32,8.08,ID_029,45.297929,Paris,45.297929,2024-08-07 00:00:00,3.1,Montpellier,2.59,6.98,7.15,7.39,2024-08-18 00:00:00,2024-02-28 00:00:00,2024-03-10 00:00:00
7.01,2.74,1.79,4.13,3.74,1.38,7.78,8.54,3.87,6.72,2.74,2024-07-20 00:00:00,5.26,Hauts-de-France,1.98,1.95,5.56,3.9,7.94,Occitanie,2.51,8.43,2.28,1.54,8.08,3.4,4.11,5.44,ID_030,45.458535,Toulouse,45.458535,2024-08-26 00:00:00,4.46,Toulouse,5.05,8.05,4.12,3.82,2024-10-29 00:00:00,2024-07-06 00:00:00,2024-08-17 00:00:00
8.23,1.6,7.26,4.41,4.62,4.97,1.37,3.93,2.62,5.19,7.09,2024-10-18 00:00:00,4.73,Auvergne-Rhône-Alpes,8.34,7.29,2.05,4.47,2.88,Provence-Alpes-Côte d'Azur,2.58,5.47,4.45,3.92,7.22,7.05,4.77,3.86,ID_031,45.480513,Marseille,45.480513,2024-04-24 00:00:00,8.02,Lille,3.76,5.2,5.25,4.94,2024-05-22 00:00:00,2024-09-25 00:00:00,2024-10-09 00:00:00
1.54,3.89,2.87,3.01,1.54,5.87,3.74,7.64,3.96,1.39,2.41,2024-06-02 00:00:00,5.28,Bretagne,5.21,1.49,2.47,5.95,2.84,Provence-Alpes-Côte d'Azur,6.66,3.07,7.63,2.72,8.71,1.24,6.09,6.85,ID_032,47.808316,Toulouse,47.808316,2024-05-13 00:00:00,7.44,Nice,6.25,6.21,8.18,7.76,2024-09-03 00:00:00,2024-11-19 00:00:00,2024-08-18 00:00:00
1.42,6.41,6.64,6.79,1.67,6.66,3.66,8.37,6.61,2.94,5.13,2024-11-28 00:00:00,4.33,Île-de-France,7.75,4.26,2.04,4.3,7.22,Provence-Alpes-Côte d'Azur,5.14,5.58,4.91,6.11,3.34,2.18,7.56,3.07,ID_033,50.881702,Montpellier,50.881702,2024-03-26 00:00:00,6.32,Lille,7.46,8.32,6.94,5.16,2024-10-02 00:00:00,2024-04-10 00:00:00,2024-03-15 00:00:00
7.25,6.18,5.36,3.11,7.79,2.63,2.24,5.86,4.7,2.95,7.54,2024-05-20 00:00:00,3.96,Provence-Alpes-Côte d'Azur,5.74,1.49,5.63,1.44,6.82,Normandie,3.73,1.52,1.48,5.21,4.3,8.69,3.33,1.8,ID_034,52.760468,Lyon,52.760468,2024-12-14 00:00:00,4.58,Bordeaux,3.18,3.67,6.16,5.76,2024-02-16 00:00:00,2024-11-10 00:00:00,2024-02-10 00:00:00
6.07,3.64,4.77,2.32,8.19,4.99,3.32,4.63,4.9,1.65,4.32,2024-06-12 00:00:00,2.81,Bretagne,5.4,1.79,2.57,2.38,6.93,Pays de la Loire,1.79,3.93,7.6,8.24,2.43,3.52,4.39,8.8,ID_035,52.788488,Bordeaux,52.788488,2024-11-26 00:00:00,2.73,Montpellier,5.32,4.52,1.3,6.83,2024-10-28 00:00:00,2024-04-27 00:00:00,2024-04-09 00:00:00
8.3,2.35,1.86,2.0,7.99,8.41,5.77,7.27,4.81,5.46,1.78,2024-07-08 00:00:00,3.29,Île-de-France,8.46,3.79,8.66,2.95,1.85,Occitanie,2.91,8.14,7.63,6.5,3.02,2.42,6.34,5.03,ID_036,48.95485,Nantes,48.95485,2024-06-05 00:00:00,7.52,Paris,3.0,2.57,3.06,3.09,2024-03-05 00:00:00,2024-06-29 00:00:00,2024-10-06 00:00:00
1.81,6.62,1.96,2.46,4.09,5.03,1.84,4.94,7.16,6.46,3.71,2024-12-12 00:00:00,8.74,Provence-Alpes-Côte d'Azur,4.67,8.59,7.58,4.03,2.08,Auvergne-Rhône-Alpes,8.25,2.66,8.62,7.08,7.18,5.09,1.78,5.77,ID_037,45.571019,Lyon,45.571019,2024-07-26 00:00:00,6.65,Lille,1.44,3.64,7.92,3.52,2024-05-21 00:00:00,2024-10-07 00:00:00,2024-10-08 00:00:00
5.66,7.84,1.6,7.45,3.77,6.28,4.13,5.37,6.68,4.29,6.3,2024-04-24 00:00:00,1.67,Grand Est,2.13,6.96,7.95,7.92,3.33,Nouvelle-Aquitaine,7.94,6.55,5.23,2.58,8.38,6.84,7.11,8.4,ID_038,49.436419,Marseille,49.436419,2024-09-03 00:00:00,3.19,Nice,7.18,1.99,8.7,3.45,2024-09-25 00:00:00,2024-04-04 00:00:00,2024-08-20 00:00:00
8.79,5.81,2.99,7.44,5.48,1.75,3.34,6.79,8.79,7.9,3.97,2024-04-18 00:00:00,7.83,Auvergne-Rhône-Alpes,6.03,4.99,6.74,7.16,5.28,Hauts-de-France,5.63,6.76,5.05,8.77,8.59,7.33,5.45,6.99,ID_039,48.589617,Lille,48.589617,2024-04-16 00:00:00,6.27,Marseille,8.31,5.53,6.46,8.16,2024-05-05 00:00:00,2024-04-18 00:00:00,2024-01-02 00:00:00
4.29,7.82,6.14,5.48,2.27,8.67,4.4,7.03,8.22,6.84,7.85,2024-04-25 00:00:00,3.3,Normandie,4.82,1.31,8.56,1.72,7.79,Bretagne,4.81,5.54,4.74,6.17,3.99,1.94,5.9,1.85,ID_040,49.221067,Nice,49.221067,2024-08-30 00:00:00,6.24,Marseille,1.46,8.64,3.76,6.87,2024-11-07 00:00:00,2024-05-06 00:00:00,2024-12-21 00:00:00
1.43,5.86,6.55,2.62,2.74,2.93,1.28,8.19,6.92,6.46,5.85,2024-04-16 00:00:00,8.56,Nouvelle-Aquitaine,1.34,6.46,8.61,7.22,7.47,Hauts-de-France,4.92,8.17,5.43,7.26,3.31,2.24,8.0,3.53,ID_041,51.754903,Paris,51.754903,2024-07-08 00:00:00,1.4,Nice,5.47,8.18,7.96,5.88,2024-07-19 00:00:00,2024-06-22 00:00:00,2024-12-06 00:00:00
1.57,2.09,7.18,6.07,4.16,3.32,1.83,6.41,8.59,5.93,3.93,2024-05-14 00:00:00,6.07,Occitanie,1.43,1.97,6.93,5.99,6.21,Auvergne-Rhône-Alpes,2.64,1.51,7.87,3.08,5.41,3.08,2.68,5.12,ID_042,46.431823,Marseille,46.431823,2024-06-25 00:00:00,1.98,Paris,7.66,5.46,3.69,4.7,2024-10-07 00:00:00,2024-10-16 00:00:00,2024-11-08 00:00:00
4.52,4.77,2.67,2.77,5.33,3.97,3.62,3.42,1.77,1.58,2.12,2024-12-26 00:00:00,1.62,Bretagne,5.79,6.22,2.5,3.88,5.47,Hauts-de-France,1.79,6.48,7.72,2.52,1.5,7.79,1.55,3.37,ID_043,52.661522,Toulouse,52.661522,2024-06-09 00:00:00,2.21,Strasbourg,5.99,4.61,2.48,4.31,2024-08-30 00:00:00,2024-10-22 00:00:00,2024-05-23 00:00:00
4.48,5.11,1.86,4.62,5.4,5.55,7.1,2.5,8.26,3.69,3.89,2024-01-26 00:00:00,4.59,Nouvelle-Aquitaine,4.48,8.01,1.5,7.97,8.09,Île-de-France,6.19,5.14,8.12,2.59,2.36,2.56,6.58,7.94,ID_044,46.520233,Lyon,46.520233,2024-08-24 00:00:00,6.94,Montpellier,6.45,7.35,4.47,7.76,2024-08-12 00:00:00,2024-01-18 00:00:00,2024-06-10 00:00:00
1.66,1.98,7.79,5.66,5.44,3.11,2.68,5.75,3.18,4.58,2.35,2024-11-12 00:00:00,1.4,Occitanie,8.61,2.12,2.79,3.47,7.39,Occitanie,3.64,6.94,5.5,7.99,3.02,2.49,1.73,7.23,ID_045,45.323483,Bordeaux,45.323483,2024-12-03 00:00:00,7.88,Strasbourg,6.93,7.97,8.52,1.25,2024-02-06 00:00:00,2024-12-13 00:00:00,2024-01-20 00:00:00
4.75,3.2,8.26,7.94,7.54,4.23,5.25,8.2,2.32,1.72,5.42,2024-05-03 00:00:00,4.9,Pays de la Loire,7.47,8.47,6.78,5.48,2.21,Grand Est,6.85,1.92,4.75,3.8,1.46,7.61,8.32,5.24,ID_046,49.440066,Nantes,49.440066,2024-11-05 00:00:00,1.47,Nice,6.46,6.35,2.69,7.18,2024-11-22 00:00:00,2024-04-15 00:00:00,2024-10-02 00:00:00
1.57,2.21,2.38,2.2,8.28,5.52,3.63,4.11,8.34,5.77,2.93,2024-11-12 00:00:00,4.46,Nouvelle-Aquitaine,8.27,6.34,8.62,3.16,1.66,Nouvelle-Aquitaine,5.07,4.17,5.79,5.72,1.21,6.69,4.24,6.89,ID_047,47.627994,Lyon,47.627994,2024-05-20 00:00:00,2.35,Bordeaux,2.0,3.78,7.96,1.47,2024-02-01 00:00:00,2024-01-07 00:00:00,2024-08-17 00:00:00
2.37,8.11,3.71,7.99,2.01,4.32,3.3,5.19,2.34,7.53,7.8,2024-11-11 00:00:00,5.44,Normandie,4.61,4.14,3.3,4.79,8.75,Grand Est,5.96,3.52,4.61,5.03,5.72,6.18,5.97,2.1,ID_048,45.338296,Nice,45.338296,2024-11-13 00:00:00,3.83,Nice,3.15,2.99,7.0,6.18,2024-01-18 00:00:00,2024-09-08 00:00:00,2024-05-27 00:00:00
3.94,3.03,4.1,7.79,5.18,4.33,7.69,5.75,1.38,1.29,2.81,2024-11-21 00:00:00,3.88,Normandie,6.23,4.2,7.64,8.05,5.93,Normandie,6.96,4.79,3.84,8.3,7.51,5.82,4.91,3.06,ID_049,45.347483,Marseille,45.347483,2024-09-16 00:00:00,1.75,Nantes,2.27,5.18,2.86,7.98,2024-06-13 00:00:00,2024-05-28 00:00:00,2024-05-27 00:00:00
6.89,7.76,3.8,6.63,4.13,4.14,2.6,1.34,2.27,7.38,8.46,2024-10-17 00:00:00,3.9,Normandie,1.79,5.06,6.3,2.53,5.61,Hauts-de-France,1.45,5.03,1.5,5.17,3.7,1.34,5.13,2.42,ID_050,49.072591,Toulouse,49.072591,2024-08-12 00:00:00,3.29,Montpellier,8.0,4.76,5.12,7.84,2024-10-12 00:00:00,2024-03-11 00:00:00,2024-09-18 00:00:00
8.61,8.26,2.13,2.88,8.3,2.81,4.76,7.63,7.07,4.77,3.07,2024-08-15 00:00:00,2.2,Bretagne,2.79,1.54,3.61,7.85,7.25,Nouvelle-Aquitaine,3.09,4.24,6.85,4.84,1.34,1.96,1.22,8.37,ID_051,52.59505,Nice,52.59505,2024-01-17 00:00:00,8.12,Paris,5.58,6.05,6.84,3.91,2024-10-21 00:00:00,2024-02-28 00:00:00,2024-12-06 00:00:00
1.86,8.32,7.38,8.44,1.5,7.37,3.45,8.45,6.62,1.97,1.55,2024-10-24 00:00:00,3.21,Auvergne-Rhône-Alpes,5.3,1.64,2.86,5.36,6.89,Grand Est,2.56,2.33,8.33,1.61,7.99,4.91,1.95,4.6,ID_052,48.901314,Nice,48.901314,2024-02-27 00:00:00,4.4,Montpellier,8.24,3.12,2.81,7.42,2024-01-07 00:00:00,2024-06-22 00:00:00,2024-06-23 00:00:00
4.01,6.14,1.36,1.43,6.81,5.46,1.35,2.74,2.35,3.23,4.46,2024-11-20 00:00:00,6.26,Île-de-France,7.77,2.58,4.3,7.72,7.72,Bretagne,7.51,1.58,6.95,4.65,7.24,4.04,3.06,4.85,ID_053,50.677074,Montpellier,50.677074,2024-05-05 00:00:00,4.8,Nice,5.79,7.07,4.22,2.82,2024-10-18 00:00:00,2024-12-16 00:00:00,2024-01-03 00:00:00
1.72,2.21,7.01,5.57,4.67,1.27,7.34,7.43,4.85,7.13,2.74,2024-06-22 00:00:00,5.41,Bretagne,7.69,5.39,7.44,2.73,4.58,Bretagne,7.42,8.53,5.65,4.7,3.59,5.67,7.28,8.43,ID_054,46.273431,Toulouse,46.273431,2024-03-17 00:00:00,5.69,Paris,3.06,6.39,8.5,6.33,2024-12-18 00:00:00,2024-10-13 00:00:00,2024-02-09 00:00:00
1.9,6.91,4.56,4.92,4.44,7.93,8.63,5.79,8.18,4.12,4.63,2024-12-06 00:00:00,2.32,Nouvelle-Aquitaine,1.93,3.19,2.16,6.94,5.44,Île-de-France,5.17,7.89,5.8,1.53,3.79,4.65,5.52,1.98,ID_055,45.543954,Nice,45.543954,2024-01-11 00:00:00,7.41,Nice,1.68,6.33,3.93,5.28,2024-10-15 00:00:00,2024-12-14 00:00:00,2024-04-03 00:00:00
5.57,5.36,8.03,1.57,2.82,2.28,4.75,4.09,4.94,1.95,6.23,2024-04-14 00:00:00,6.64,Pays de la Loire,8.59,1.86,4.82,2.8,7.27,Hauts-de-France,3.11,6.15,3.97,7.14,3.6,4.4,7.05,3.87,ID_056,50.749667,Strasbourg,50.749667,2024-03-18 00:00:00,6.93,Nantes,4.99,4.72,4.26,2.79,2024-04-26 00:00:00,2024-06-12 00:00:00,2024-05-08 00:00:00
