col_par_saison,col_par_creneau_horaire,col_par_polluant,col_weekend_vs_semaine,col_vacances_vs_scolaire,col_0,col_time_id,col_date,col_date_complete,col_annee,col_mois,col_jour,col_heure,col_creneau_horaire,col_saison,col_est_weekend,col_est_ferie,col_est_vacances_scolaires,col_polluant,col_concentration,col_unite,col_station,col_source_environnementale
2.23,3.24,O3,0,OUI,5.31,ID_081,2024-10-04 00:00:00,2024-03-09 00:00:00,1.39,7.74,1.35,4.66,3.91,2.5,OUI,0,OUI,SO2,53.18,µg/m³,Gare de l'Est 2,RATP_Open_Data_2024
3.22,3.5,NO2,OUI,0,7.02,ID_082,2024-02-15 00:00:00,2024-01-05 00:00:00,3.36,3.09,2.2,6.82,7.87,2.85,NON,1,1,NO2,49.61,µg/m³,Matabiau 6,Data.gouv.fr
8.35,3.62,PM2.5,NON,NON,7.51,ID_083,2024-08-02 00:00:00,2024-05-17 00:00:00,6.38,6.56,4.23,4.42,3.69,5.19,NON,OUI,0,PM2.5,28.72,µg/m³,Part-Dieu 1,Airparif
8.69,5.08,PM2.5,NON,NON,8.54,ID_084,2024-03-08 00:00:00,2024-04-30 00:00:00,5.08,4.43,4.8,1.83,2.06,8.31,OUI,OUI,OUI,PM10,31.21,µg/m³,Gare du Nord 3,RATP_Open_Data_2024
6.36,7.67,PM10,0,1,4.51,ID_085,2024-01-31 00:00:00,2024-02-12 00:00:00,5.79,5.53,1.21,1.75,5.86,4.11,1,0,NON,SO2,82.09,µg/m³,Montparnasse 6,RATP_Open_Data_2024
8.38,7.65,O3,NON,1,6.17,ID_086,2024-03-06 00:00:00,2024-10-15 00:00:00,8.73,1.31,5.43,3.09,2.24,6.31,0,NON,0,SO2,52.77,µg/m³,Saint-Jean 9,SNCF_Open_Data
5.48,6.46,PM10,NON,OUI,6.39,ID_087,2024-01-08 00:00:00,2024-09-08 00:00:00,7.44,6.76,6.6,5.59,2.52,7.36,NON,NON,0,PM10,19.12,µg/m³,Gare de l'Est 9,Météo-France
3.75,6.37,PM10,1,0,1.49,ID_088,2024-08-01 00:00:00,2024-01-23 00:00:00,5.3,6.52,2.87,6.06,5.0,3.19,NON,OUI,NON,O3,61.05,µg/m³,Saint-Jean 2,Météo-France
2.64,7.21,SO2,1,1,3.97,ID_089,2024-05-26 00:00:00,2024-11-03 00:00:00,1.84,5.2,5.41,3.08,3.68,1.95,0,1,0,PM10,51.14,µg/m³,Gare de l'Est 2,SNCF_Open_Data
8.43,8.61,O3,NON,1,5.33,ID_090,2024-10-01 00:00:00,2024-05-18 00:00:00,1.62,3.51,6.69,8.54,1.45,8.42,OUI,OUI,OUI,CO,17.88,µg/m³,Montparnasse 2,Airparif
4.5,2.52,PM2.5,NON,0,6.74,ID_091,2024-04-05 00:00:00,2024-02-18 00:00:00,5.02,7.48,8.61,4.51,3.27,8.3,OUI,1,NON,NO2,62.07,µg/m³,Gare du Nord 1,RATP_Open_Data_2024
7.02,1.43,SO2,0,0,2.2,ID_092,2024-11-21 00:00:00,2024-02-23 00:00:00,3.26,2.97,5.23,1.27,2.39,3.11,0,OUI,1,PM2.5,53.02,µg/m³,Part-Dieu 1,Météo-France
4.37,7.16,PM10,OUI,OUI,1.65,ID_093,2024-03-22 00:00:00,2024-07-02 00:00:00,4.3,6.28,4.07,1.6,4.6,4.77,NON,OUI,1,PM10,24.86,µg/m³,Part-Dieu 7,Airparif
1.62,2.04,SO2,0,NON,2.09,ID_094,2024-05-19 00:00:00,2024-08-14 00:00:00,5.47,2.42,7.57,6.82,2.7,1.95,OUI,OUI,0,CO,37.48,µg/m³,Matabiau 9,Airparif
7.42,7.68,CO,0,1,4.35,ID_095,2024-07-31 00:00:00,2024-11-24 00:00:00,2.96,5.6,7.06,8.11,4.04,5.31,0,1,NON,CO,37.43,µg/m³,Montparnasse 7,Airparif
4.43,7.41,NO2,1,NON,3.64,ID_096,2024-07-22 00:00:00,2024-03-25 00:00:00,6.41,3.1,4.37,7.36,5.7,4.25,NON,1,1,O3,53.03,µg/m³,Gare de l'Est 8,Data.gouv.fr
5.74,4.38,PM2.5,NON,1,5.5,ID_097,2024-05-26 00:00:00,2024-08-07 00:00:00,8.15,3.48,2.09,5.74,6.84,8.52,1,1,1,NO2,27.94,µg/m³,Saint-Jean 6,SNCF_Open_Data
3.32,4.76,PM10,0,NON,3.07,ID_098,2024-11-18 00:00:00,2024-05-20 00:00:00,4.09,5.22,4.83,4.07,8.63,6.28,OUI,1,NON,O3,55.7,µg/m³,Gare de l'Est 4,RATP_Open_Data_2024
5.23,4.11,O3,NON,0,1.25,ID_099,2024-10-19 00:00:00,2024-08-10 00:00:00,7.86,4.06,8.55,7.36,7.81,5.92,0,1,0,SO2,43.03,µg/m³,Gare de Lyon 5,Data.gouv.fr
3.99,7.85,PM2.5,NON,NON,6.44,ID_000,2024-12-19 00:00:00,2024-03-01 00:00:00,3.84,4.74,2.69,6.29,7.41,4.06,1,1,OUI,SO2,18.44,µg/m³,Saint-Charles 4,Data.gouv.fr
2.74,7.76,PM10,0,0,6.54,ID_001,2024-07-14 00:00:00,2024-01-31 00:00:00,1.52,2.54,2.19,3.7,4.22,7.04,OUI,NON,OUI,PM2.5,70.05,µg/m³,Gare de Lyon 4,RATP_Open_Data_2024
6.46,4.52,NO2,OUI,1,3.41,ID_002,2024-09-09 00:00:00,2024-12-13 00:00:00,4.7,4.76,3.24,1.25,7.19,1.36,0,0,1,CO,6.44,µg/m³,Gare du Nord 9,RATP_Open_Data_2024
7.61,2.07,CO,NON,1,3.75,ID_003,2024-03-25 00:00:00,2024-08-15 00:00:00,7.55,2.12,8.62,3.49,6.04,2.29,NON,OUI,NON,CO,71.26,µg/m³,Saint-Jean 1,Airparif
8.22,1.92,NO2,1,NON,5.56,ID_004,2024-04-04 00:00:00,2024-06-24 00:00:00,6.1,2.6,2.02,2.26,3.48,6.7,OUI,NON,1,SO2,28.39,µg/m³,Gare de Lyon 2,RATP_Open_Data_2024
4.48,3.44,PM2.5,1,OUI,6.9,ID_005,2024-04-28 00:00:00,2024-05-19 00:00:00,2.46,4.75,4.84,8.78,5.04,1.49,OUI,0,NON,CO,48.18,µg/m³,Gare de Lyon 9,SNCF_Open_Data
2.37,4.66,PM10,OUI,0,7.72,ID_006,2024-01-20 00:00:00,2024-08-21 00:00:00,2.15,4.69,7.44,2.97,6.59,8.7,1,1,OUI,PM10,20.56,µg/m³,Montparnasse 1,Météo-France
5.57,3.11,NO2,OUI,1,6.06,ID_007,2024-09-13 00:00:00,2024-12-15 00:00:00,2.58,2.47,7.82,2.48,3.52,7.33,OUI,NON,1,NO2,73.9,µg/m³,Gare de Lyon 9,RATP_Open_Data_2024
3.06,2.62,CO,0,OUI,5.56,ID_008,2024-04-19 00:00:00,2024-06-12 00:00:00,1.21,7.17,8.45,6.44,8.56,7.77,OUI,0,NON,SO2,52.93,µg/m³,Gare de l'Est 2,Airparif
7.77,4.55,PM2.5,0,OUI,4.44,ID_009,2024-03-31 00:00:00,2024-01-28 00:00:00,7.85,2.73,8.72,1.89,4.14,7.47,0,NON,0,PM2.5,74.7,µg/m³,Saint-Jean 9,SNCF_Open_Data
1.52,8.05,PM10,NON,1,8.44,ID_010,2024-06-26 00:00:00,2024-08-28 00:00:00,4.89,1.66,1.8,3.21,7.91,5.73,NON,1,OUI,O3,77.13,µg/m³,Gare de Lyon 3,Météo-France
8.79,6.91,O3,0,NON,3.41,ID_011,2024-04-12 00:00:00,2024-06-05 00:00:00,6.69,1.71,8.5,4.55,6.78,3.53,1,0,0,O3,55.21,µg/m³,Haussmann Saint-Lazare 2,SNCF_Open_Data
7.3,1.81,PM2.5,OUI,OUI,3.57,ID_012,2024-02-19 00:00:00,2024-09-29 00:00:00,6.21,6.82,5.03,7.02,7.43,7.85,OUI,0,1,PM10,83.43,µg/m³,Gare de l'Est 9,RATP_Open_Data_2024
8.26,6.76,O3,0,NON,8.79,ID_013,2024-12-13 00:00:00,2024-06-08 00:00:00,5.6,5.74,5.18,8.59,2.57,7.25,OUI,1,OUI,PM2.5,10.89,µg/m³,Matabiau 1,RATP_Open_Data_2024
3.31,6.26,PM2.5,1,1,4.24,ID_014,2024-12-25 00:00:00,2024-01-11 00:00:00,3.54,4.81,2.56,3.07,7.41,1.55,1,OUI,1,NO2,33.67,µg/m³,Haussmann Saint-Lazare 1,Météo-France
2.78,3.64,CO,0,OUI,4.33,ID_015,2024-05-15 00:00:00,2024-04-02 00:00:00,7.12,2.07,7.21,5.39,8.05,3.73,1,OUI,0,PM2.5,29.42,µg/m³,Gare de Lyon 9,Météo-France
8.45,5.63,CO,NON,NON,6.5,ID_016,2024-05-28 00:00:00,2024-08-20 00:00:00,5.8,6.72,4.81,5.54,7.36,4.37,0,OUI,0,NO2,43.89,µg/m³,Saint-Charles 4,Data.gouv.fr
5.81,7.37,CO,OUI,0,8.07,ID_017,2024-03-15 00:00:00,2024-01-18 00:00:00,2.01,3.39,7.66,8.49,4.93,7.83,1,1,OUI,SO2,81.86,µg/m³,Montparnasse 8,RATP_Open_Data_2024
7.61,8.6,CO,1,1,7.16,ID_018,2024-07-22 00:00:00,2024-05-26 00:00:00,2.8,4.02,2.34,1.58,3.28,7.41,1,NON,1,CO,5.34,µg/m³,Haussmann Saint-Lazare 4,RATP_Open_Data_2024
4.55,1.5,CO,1,0,2.73,ID_019,2024-04-21 00:00:00,2024-02-21 00:00:00,1.83,6.21,3.36,3.83,5.74,2.02,OUI,0,0,CO,26.48,µg/m³,Part-Dieu 8,Météo-France
3.86,3.45,NO2,NON,1,2.17,ID_020,2024-02-12 00:00:00,2024-09-28 00:00:00,8.15,2.53,7.29,2.01,7.26,2.24,NON,NON,1,PM10,20.73,µg/m³,Gare de l'Est 9,RATP_Open_Data_2024
4.73,7.7,SO2,1,1,1.36,ID_021,2024-06-04 00:00:00,2024-03-20 00:00:00,2.59,8.58,7.71,6.77,2.79,6.62,NON,OUI,1,PM10,55.74,µg/m³,Saint-Charles 6,Airparif
4.25,3.15,SO2,NON,0,2.81,ID_022,2024-06-17 00:00:00,2024-11-16 00:00:00,3.16,1.98,7.9,3.18,6.52,2.79,1,NON,OUI,PM10,22.78,µg/m³,Haussmann Saint-Lazare 5,Météo-France
1.64,7.18,PM2.5,OUI,OUI,4.27,ID_023,2024-02-28 00:00:00,2024-04-07 00:00:00,5.19,4.93,2.99,5.77,8.77,2.77,0,OUI,NON,O3,7.23,µg/m³,Saint-Charles 6,Data.gouv.fr
7.67,6.31,NO2,0,0,1.7,ID_024,2024-06-07 00:00:00,2024-05-23 00:00:00,4.41,3.94,3.63,1.56,2.9,5.92,OUI,NON,OUI,O3,63.28,µg/m³,Gare du Nord 8,Data.gouv.fr
3.48,6.59,SO2,0,0,2.98,ID_025,2024-06-19 00:00:00,2024-08-28 00:00:00,7.18,5.04,2.7,2.44,7.18,8.52,0,0,1,NO2,13.66,µg/m³,Saint-Charles 5,Airparif
3.2,5.11,NO2,NON,NON,1.71,ID_026,2024-09-22 00:00:00,2024-02-05 00:00:00,7.44,2.95,7.43,1.26,7.5,6.28,NON,1,NON,NO2,78.53,µg/m³,Matabiau 8,SNCF_Open_Data
1.72,4.84,O3,NON,1,4.39,ID_027,2024-03-25 00:00:00,2024-02-21 00:00:00,7.48,7.98,4.39,6.11,1.63,4.19,OUI,0,NON,PM2.5,11.53,µg/m³,Matabiau 7,SNCF_Open_Data
3.14,4.23,O3,0,OUI,3.39,ID_028,2024-04-25 00:00:00,2024-08-02 00:00:00,5.9,7.67,8.21,1.39,2.99,8.43,1,1,NON,NO2,6.84,µg/m³,Montparnasse 9,Airparif
3.44,6.39,PM2.5,1,OUI,3.98,ID_029,2024-03-24 00:00:00,2024-03-25 00:00:00,7.03,6.06,8.27,2.03,2.97,6.6,1,0,OUI,CO,6.37,µg/m³,Part-Dieu 2,Data.gouv.fr
7.42,1.64,SO2,0,NON,6.26,ID_030,2024-01-22 00:00:00,2024-03-12 00:00:00,7.6,5.98,8.07,1.85,1.45,7.74,1,OUI,OUI,SO2,17.64,µg/m³,Matabiau 3,RATP_Open_Data_2024
4.81,5.86,PM10,1,NON,4.93,ID_031,2024-07-18 00:00:00,2024-06-16 00:00:00,5.83,7.28,2.26,4.39,6.99,1.45,0,NON,0,PM10,27.24,µg/m³,Montparnasse 3,Airparif
4.91,2.44,O3,OUI,1,7.87,ID_032,2024-12-25 00:00:00,2024-12-09 00:00:00,8.5,4.37,1.68,1.46,5.47,1.78,0,OUI,1,PM10,37.47,µg/m³,Matabiau 8,RATP_Open_Data_2024
2.53,4.65,SO2,1,0,7.06,ID_033,2024-07-19 00:00:00,2024-09-30 00:00:00,7.9,4.66,6.25,6.34,4.9,1.28,OUI,NON,OUI,NO2,13.47,µg/m³,Gare du Nord 5,RATP_Open_Data_2024
2.17,8.29,PM2.5,NON,NON,4.81,ID_034,2024-07-15 00:00:00,2024-10-24 00:00:00,2.95,1.2,6.6,5.78,3.48,5.5,1,OUI,OUI,PM10,34.46,µg/m³,Saint-Charles 9,SNCF_Open_Data
4.93,3.1,SO2,1,1,4.79,ID_035,2024-02-02 00:00:00,2024-08-26 00:00:00,6.11,7.98,1.45,4.21,4.52,7.81,NON,0,1,CO,81.24,µg/m³,Montparnasse 1,Météo-France
3.23,5.81,CO,NON,0,7.0,ID_036,2024-04-27 00:00:00,2024-08-17 00:00:00,4.88,5.6,5.22,1.34,6.02,3.66,NON,NON,NON,PM2.5,35.1,µg/m³,Matabiau 5,SNCF_Open_Data
6.78,8.49,O3,OUI,0,7.71,ID_037,2024-02-15 00:00:00,2024-12-22 00:00:00,8.67,6.66,5.93,1.76,7.2,4.8,OUI,OUI,0,NO2,29.46,µg/m³,Gare de Lyon 4,RATP_Open_Data_2024
5.54,3.77,NO2,OUI,0,4.08,ID_038,2024-03-24 00:00:00,2024-06-23 00:00:00,3.93,7.0,4.37,5.13,7.22,2.21,NON,OUI,0,O3,63.58,µg/m³,Part-Dieu 4,Airparif
5.18,8.46,PM10,1,OUI,7.6,ID_039,2024-10-10 00:00:00,2024-12-18 00:00:00,4.62,6.22,8.43,3.55,7.48,3.6,OUI,NON,0,O3,53.17,µg/m³,Matabiau 5,Airparif
6.97,5.77,O3,0,0,2.64,ID_040,2024-09-24 00:00:00,2024-04-10 00:00:00,7.08,1.79,2.07,4.74,4.87,2.1,OUI,NON,OUI,SO2,75.94,µg/m³,Haussmann Saint-Lazare 8,Météo-France
2.55,8.37,O3,1,OUI,6.2,ID_041,2024-10-14 00:00:00,2024-06-15 00:00:00,5.6,5.5,7.43,4.79,3.26,7.94,NON,0,OUI,PM10,66.32,µg/m³,Gare de Lyon 5,RATP_Open_Data_2024
3.12,6.05,O3,NON,NON,7.7,ID_042,2024-01-01 00:00:00,2024-12-01 00:00:00,6.01,4.17,6.97,1.25,2.34,8.1,0,0,NON,NO2,23.4,µg/m³,Gare de Lyon 3,Météo-France
3.2,1.49,PM10,0,1,2.78,ID_043,2024-06-27 00:00:00,2024-05-08 00:00:00,4.6,4.15,1.75,6.94,4.3,4.28,NON,0,1,NO2,35.18,µg/m³,Montparnasse 5,SNCF_Open_Data
4.16,8.14,O3,0,NON,5.78,ID_044,2024-03-20 00:00:00,2024-01-27 00:00:00,2.83,4.89,5.44,8.72,5.98,3.13,0,0,1,O3,45.24,µg/m³,Montparnasse 5,Météo-France
5.34,6.77,PM2.5,0,0,7.26,ID_045,2024-02-04 00:00:00,2024-11-11 00:00:00,4.37,4.01,4.0,5.69,5.54,2.77,1,1,1,SO2,12.15,µg/m³,Part-Dieu 1,Airparif
6.74,8.64,SO2,NON,OUI,6.76,ID_046,2024-11-05 00:00:00,2024-06-15 00:00:00,5.36,1.3,7.08,8.05,7.81,4.8,0,OUI,NON,CO,14.2,µg/m³,Haussmann Saint-Lazare 3,Météo-France
1.34,3.72,O3,0,0,8.76,ID_047,2024-10-10 00:00:00,2024-02-19 00:00:00,4.81,5.37,8.34,7.48,5.32,8.18,OUI,NON,OUI,SO2,13.65,µg/m³,Saint-Jean 2,Météo-France
1.32,3.05,O3,0,1,1.77,ID_048,2024-04-17 00:00:00,2024-02-22 00:00:00,2.39,2.19,6.23,8.44,8.22,6.47,1,OUI,OUI,O3,26.37,µg/m³,Saint-Jean 9,Météo-France
6.12,5.15,PM10,NON,OUI,6.36,ID_049,2024-08-02 00:00:00,2024-01-09 00:00:00,4.06,2.59,7.58,4.75,8.03,6.64,OUI,0,0,PM2.5,8.84,µg/m³,Saint-Jean 6,Météo-France
1.84,3.95,O3,NON,NON,4.15,ID_050,2024-01-28 00:00:00,2024-03-21 00:00:00,8.25,6.65,5.88,7.62,1.61,5.02,0,OUI,NON,CO,30.6,µg/m³,Matabiau 9,Data.gouv.fr
1.94,1.38,SO2,0,NON,8.36,ID_051,2024-10-18 00:00:00,2024-02-03 00:00:00,7.62,3.06,2.81,7.94,5.24,4.09,1,0,1,O3,55.03,µg/m³,Part-Dieu 8,Data.gouv.fr
5.86,1.5,SO2,1,NON,2.02,ID_052,2024-02-16 00:00:00,2024-01-16 00:00:00,2.34,3.92,6.34,6.43,4.8,4.91,0,NON,0,NO2,71.15,µg/m³,Saint-Jean 8,RATP_Open_Data_2024
7.14,7.88,PM10,0,0,4.78,ID_053,2024-07-27 00:00:00,2024-03-01 00:00:00,3.96,8.21,1.51,2.19,5.23,4.11,NON,0,OUI,NO2,9.91,µg/m³,Gare du Nord 9,SNCF_Open_Data
4.42,6.11,SO2,1,0,2.17,ID_054,2024-07-03 00:00:00,2024-02-15 00:00:00,7.99,6.1,5.91,6.47,3.45,8.7,OUI,1,0,PM10,40.83,µg/m³,Saint-Charles 6,Airparif
3.54,1.51,PM10,1,OUI,8.16,ID_055,2024-11-14 00:00:00,2024-01-23 00:00:00,2.5,2.23,2.05,4.52,8.22,4.13,OUI,NON,OUI,NO2,17.3,µg/m³,Haussmann Saint-Lazare 2,RATP_Open_Data_2024
7.6,3.89,PM10,NON,NON,7.46,ID_056,2024-03-24 00:00:00,2024-09-29 00:00:00,6.25,3.55,3.18,5.9,4.8,2.59,0,OUI,NON,O3,62.35,µg/m³,Saint-Jean 1,Data.gouv.fr
8.15,8.12,O3,1,OUI,6.32,ID_057,2024-12-22 00:00:00,2024-01-07 00:00:00,3.59,3.37,1.61,8.0,8.16,1.41,OUI,1,NON,SO2,57.18,µg/m³,Matabiau 3,Airparif
7.26,5.17,NO2,1,0,3.81,ID_058,2024-03-20 00:00:00,2024-03-14 00:00:00,5.42,4.73,6.46,3.46,4.57,2.4,OUI,OUI,OUI,SO2,32.03,µg/m³,Gare de l'Est 3,Météo-France
8.69,7.4,NO2,OUI,1,2.06,ID_059,2024-07-10 00:00:00,2024-01-24 00:00:00,1.63,6.71,4.32,6.98,1.45,6.38,1,0,NON,PM2.5,32.07,µg/m³,Matabiau 8,RATP_Open_Data_2024
1.62,5.9,O3,OUI,NON,6.56,ID_060,2024-09-06 00:00:00,2024-02-21 00:00:00,1.65,3.38,3.2,7.69,5.26,2.73,0,0,NON,NO2,79.04,µg/m³,Haussmann Saint-Lazare 7,Airparif
7.32,2.99,SO2,NON,OUI,2.19,ID_061,2024-08-09 00:00:00,2024-03-26 00:00:00,4.91,8.54,7.95,5.77,5.3,6.27,NON,NON,OUI,CO,46.27,µg/m³,Haussmann Saint-Lazare 9,Météo-France
6.77,3.83,O3,OUI,NON,4.77,ID_062,2024-11-18 00:00:00,2024-03-18 00:00:00,4.59,2.56,3.75,1.93,2.74,6.6,OUI,0,0,O3,58.89,µg/m³,Gare de l'Est 3,Data.gouv.fr
7.79,3.26,CO,OUI,1,2.24,ID_063,2024-01-04 00:00:00,2024-06-03 00:00:00,7.74,6.89,5.94,8.48,5.09,1.24,NON,OUI,OUI,O3,44.44,µg/m³,Gare du Nord 9,Airparif
6.65,7.52,PM10,NON,0,8.45,ID_064,2024-08-11 00:00:00,2024-10-17 00:00:00,6.53,6.19,4.35,1.37,2.83,1.71,0,OUI,0,CO,53.23,µg/m³,Part-Dieu 2,Airparif
1.93,3.88,SO2,1,1,6.08,ID_065,2024-06-13 00:00:00,2024-07-16 00:00:00,4.76,6.58,1.53,3.68,7.59,5.61,0,0,1,NO2,33.18,µg/m³,Montparnasse 5,Airparif
1.94,8.31,NO2,OUI,NON,4.08,ID_066,2024-10-24 00:00:00,2024-07-31 00:00:00,7.58,8.05,2.29,6.8,4.63,7.33,OUI,1,NON,SO2,15.24,µg/m³,Saint-Charles 7,SNCF_Open_Data
7.86,3.23,PM10,0,OUI,1.42,ID_067,2024-09-20 00:00:00,2024-09-02 00:00:00,7.03,5.94,5.19,2.65,7.56,6.49,NON,1,0,CO,57.4,µg/m³,Gare de l'Est 7,Airparif
6.48,5.94,CO,OUI,1,5.95,ID_068,2024-11-08 00:00:00,2024-08-26 00:00:00,8.07,6.9,4.89,2.57,8.67,7.18,1,NON,0,PM2.5,13.91,µg/m³,Montparnasse 4,Météo-France
3.76,1.5,O3,NON,OUI,5.82,ID_069,2024-11-16 00:00:00,2024-04-19 00:00:00,7.83,8.43,1.27,6.65,1.42,8.36,0,NON,1,PM2.5,46.71,µg/m³,Gare de Lyon 5,Météo-France
5.29,3.1,PM2.5,0,NON,3.9,ID_070,2024-04-07 00:00:00,2024-04-15 00:00:00,4.85,3.77,4.11,6.94,6.13,7.83,OUI,0,NON,NO2,30.84,µg/m³,Saint-Jean 9,Météo-France
4.92,3.7,NO2,0,OUI,8.45,ID_071,2024-09-30 00:00:00,2024-01-17 00:00:00,6.06,8.37,4.36,4.46,3.13,2.14,OUI,NON,1,PM2.5,24.58,µg/m³,Saint-Jean 1,Météo-France
2.31,8.62,O3,0,NON,4.93,ID_072,2024-10-24 00:00:00,2024-05-18 00:00:00,2.05,5.5,6.73,2.55,4.21,4.45,NON,1,1,O3,34.78,µg/m³,Gare du Nord 5,SNCF_Open_Data
7.82,6.34,PM10,OUI,1,3.32,ID_073,2024-06-14 00:00:00,2024-10-04 00:00:00,6.35,4.9,4.83,6.8,3.68,2.18,OUI,OUI,0,O3,67.78,µg/m³,Haussmann Saint-Lazare 1,Data.gouv.fr
5.12,8.15,PM10,0,1,6.51,ID_074,2024-02-16 00:00:00,2024-09-12 00:00:00,4.26,6.37,7.97,2.72,5.9,1.4,0,OUI,OUI,NO2,53.4,µg/m³,Saint-Jean 3,Data.gouv.fr
7.92,3.01,CO,OUI,1,5.24,ID_075,2024-08-14 00:00:00,2024-04-15 00:00:00,5.9,1.64,3.96,6.32,3.02,3.44,1,NON,OUI,PM10,49.86,µg/m³,Matabiau 3,Airparif
5.53,3.51,O3,OUI,NON,8.38,ID_076,2024-06-21 00:00:00,2024-06-21 00:00:00,4.29,4.83,2.22,2.28,7.77,2.35,1,0,NON,CO,18.09,µg/m³,Gare de Lyon 7,SNCF_Open_Data
1.2,7.61,NO2,0,0,6.91,ID_077,2024-05-03 00:00:00,2024-10-22 00:00:00,1.32,6.17,2.77,3.76,2.23,1.68,NON,NON,1,NO2,26.94,µg/m³,Matabiau 1,SNCF_Open_Data
2.49,4.53,SO2,1,0,3.7,ID_078,2024-08-15 00:00:00,2024-08-16 00:00:00,1.22,3.17,2.67,7.86,4.3,4.02,NON,OUI,OUI,O3,37.24,µg/m³,Part-Dieu 9,Airparif
6.46,2.75,PM2.5,OUI,1,2.49,ID_079,2024-05-20 00:00:00,2024-01-14 00:00:00,7.53,6.44,5.25,4.67,2.73,8.34,1,1,0,NO2,4.48,µg/m³,Gare de l'Est 4,Data.gouv.fr
8.16,1.6,SO2,NON,NON,2.91,ID_080,2024-11-20 00:00:00,2024-12-15 00:00:00,8.18,3.76,1.72,6.42,8.67,7.38,1,1,1,CO,68.18,µg/m³,Gare de l'Est 6,SNCF_Open_Data
5.7,6.39,CO,0,OUI,8.24,ID_081,2024-05-09 00:00:00,2024-06-07 00:00:00,1.53,5.43,6.46,4.16,5.64,3.83,OUI,OUI,1,PM2.5,81.75,µg/m³,Matabiau 9,SNCF_Open_Data
1.76,6.49,O3,OUI,OUI,2.67,ID_082,2024-07-22 00:00:00,2024-07-31 00:00:00,8.76,2.49,1.84,7.27,6.22,8.75,OUI,1,NON,PM10,79.05,µg/m³,Gare de Lyon 9,Airparif
1.67,2.32,O3,NON,0,7.32,ID_083,2024-10-08 00:00:00,2024-10-21 00:00:00,3.99,1.21,6.8,3.28,3.42,6.63,0,1,OUI,SO2,80.2,µg/m³,Gare du Nord 7,Météo-France
8.43,3.38,PM10,NON,OUI,1.53,ID_084,2024-07-23 00:00:00,2024-06-23 00:00:00,8.14,5.86,4.81,7.68,4.5,6.75,OUI,1,1,SO2,26.37,µg/m³,Gare de l'Est 7,SNCF_Open_Data
1.59,8.24,CO,1,OUI,3.9,ID_085,2024-08-12 00:00:00,2024-08-18 00:00:00,4.3,6.3,4.0,4.33,1.34,6.72,NON,NON,OUI,CO,72.5,µg/m³,Saint-Charles 6,Météo-France
2.61,7.47,O3,OUI,1,8.06,ID_086,2024-04-03 00:00:00,2024-02-13 00:00:00,5.8,4.08,3.51,5.23,1.72,4.06,NON,NON,OUI,SO2,76.72,µg/m³,Gare du Nord 8,Data.gouv.fr
7.24,2.01,SO2,1,0,5.53,ID_087,2024-02-24 00:00:00,2024-10-30 00:00:00,2.72,7.45,1.91,6.74,7.52,5.77,0,1,1,SO2,50.81,µg/m³,Montparnasse 2,SNCF_Open_Data
2.35,4.33,CO,0,1,5.59,ID_088,2024-05-28 00:00:00,2024-06-13 00:00:00,5.28,8.8,7.22,7.64,6.24,4.92,1,0,0,SO2,39.93,µg/m³,Part-Dieu 2,Airparif
5.81,1.96,CO,NON,OUI,5.22,ID_089,2024-12-15 00:00:00,2024-01-02 00:00:00,8.39,8.73,2.27,1.39,4.51,8.26,1,0,0,CO,37.06,µg/m³,Matabiau 4,Airparif
2.81,1.87,SO2,0,0,6.72,ID_090,2024-09-30 00:00:00,2024-06-04 00:00:00,7.18,6.24,1.27,7.69,7.21,7.32,NON,NON,OUI,CO,64.25,µg/m³,Gare de l'Est 7,RATP_Open_Data_2024
1.7,7.29,SO2,OUI,1,8.23,ID_091,2024-04-15 00:00:00,2024-11-06 00:00:00,4.5,7.31,1.67,8.75,1.86,8.8,1,NON,0,PM2.5,45.94,µg/m³,Saint-Charles 8,SNCF_Open_Data
6.07,6.5,PM2.5,0,0,8.15,ID_092,2024-02-13 00:00:00,2024-08-23 00:00:00,2.15,7.8,8.61,2.26,2.47,8.72,NON,OUI,NON,CO,74.33,µg/m³,Part-Dieu 6,RATP_Open_Data_2024
5.01,4.42,NO2,1,OUI,5.64,ID_093,2024-12-01 00:00:00,2024-01-30 00:00:00,3.25,6.55,3.93,6.26,1.49,7.08,0,0,1,PM2.5,16.63,µg/m³,Gare du Nord 5,RATP_Open_Data_2024
7.59,3.39,PM2.5,OUI,NON,4.19,ID_094,2024-01-17 00:00:00,2024-07-02 00:00:00,3.09,2.23,1.26,8.54,3.14,1.79,NON,1,1,O3,66.49,µg/m³,Haussmann Saint-Lazare 5,SNCF_Open_Data
8.7,4.22,PM10,NON,NON,4.19,ID_095,2024-12-20 00:00:00,2024-03-10 00:00:00,3.73,1.84,8.5,4.82,8.77,1.74,NON,OUI,OUI,SO2,73.82,µg/m³,Saint-Jean 4,Airparif
2.5,3.04,CO,0,1,2.71,ID_096,2024-04-21 00:00:00,2024-08-31 00:00:00,3.74,1.2,8.32,8.69,6.54,8.09,OUI,OUI,OUI,PM2.5,26.64,µg/m³,Saint-Charles 4,Airparif
8.69,7.54,CO,OUI,0,8.16,ID_097,2024-09-07 00:00:00,2024-12-06 00:00:00,3.42,3.96,5.33,1.68,5.71,7.34,0,1,1,PM10,45.78,µg/m³,Haussmann Saint-Lazare 6,RATP_Open_Data_2024
