col_environnement_id,col_time_id,col_zone_environnement_id,col_mode_environnement_id,col_polluant_id,col_station_mesure_id,col_type_carburant_id,col_emission_co2_kg,col_emission_co2_km,col_emission_par_habitant_kg,col_reduction_emission_pct,col_indice_aqi,col_niveau_qualite_air,col_pm25_ugm3,col_pm10_ugm3,col_no2_ugm3,col_o3_ugm3,col_energie_consommee_kwh,col_part_renouvelable_pct,col_cout_energie_eur,col_age_vehicule_moyen,col_nb_vehicules_electriques,col_taux_renouvellement_pct,col_valeur_cible,col_ecart_objectif_pct,col_atteint_objectif,col_reduction_trafic_covid_pct,col_gain_environnemental_kg
ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,3.98,5.92,7.3,8.37,40.75,1.49,1.93,8.79,5.12,7.27,5.28,8.05,8.4,6.28,2.72,6.03,11.25,5.07,3.88,ID_067,5.16
ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,5.8,8.37,7.25,7.54,38.77,5.46,5.53,8.41,5.89,6.44,5.04,6.17,5.07,6.61,5.93,6.46,66.02,6.1,7.87,ID_068,5.94
ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,3.11,7.08,4.27,1.46,8.63,7.78,3.57,6.6,7.08,5.12,2.82,3.6,6.04,2.55,1.38,5.51,8.24,2.26,4.89,ID_069,2.63
ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,1.55,7.69,2.11,7.0,48.46,3.82,4.5,3.51,8.05,1.23,2.13,8.77,6.1,7.29,3.82,8.71,10.76,7.19,3.79,ID_070,6.13
ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,4.83,7.13,7.38,1.31,76.22,1.72,2.95,3.66,1.71,5.46,7.56,6.4,2.66,3.78,4.8,5.11,72.6,3.87,3.8,ID_071,4.74
ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,8.78,5.77,8.32,3.39,84.66,4.1,1.74,5.54,4.74,1.42,4.76,3.45,2.43,6.56,7.3,3.54,42.9,6.27,2.96,ID_072,8.78
ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,1.5,6.04,3.48,7.73,70.03,5.57,4.17,8.24,8.03,3.93,2.23,3.53,1.53,3.3,6.96,1.81,14.71,7.48,2.06,ID_073,8.22
ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,4.2,5.46,3.31,2.82,34.98,7.63,7.32,7.55,5.32,6.16,7.8,3.8,5.13,1.54,8.09,6.66,82.11,5.6,3.06,ID_074,3.91
ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,1.2,2.7,5.87,2.59,36.44,7.27,7.14,3.49,2.45,7.55,6.64,6.32,2.04,4.36,5.64,3.34,29.53,5.3,8.27,ID_075,8.67
ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,2.42,6.5,8.31,6.44,66.79,6.93,6.01,8.4,5.53,6.3,2.56,2.86,5.47,1.46,4.86,3.79,72.1,5.62,6.81,ID_076,8.26
ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,8.0,8.53,2.69,2.6,46.96,8.22,8.3,1.8,2.66,4.44,7.25,1.67,2.81,8.57,4.07,4.59,14.99,5.59,2.43,ID_077,1.36
ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,1.32,6.09,2.92,3.81,2.24,6.91,3.79,2.19,1.26,4.66,7.25,7.88,1.28,8.53,2.25,8.03,75.95,7.93,4.59,ID_078,7.63
ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,6.37,7.36,1.77,5.77,69.1,5.83,5.28,1.59,6.46,8.2,4.72,3.68,5.93,6.24,8.31,2.97,84.36,5.35,2.19,ID_079,4.34
ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,4.65,5.73,1.63,1.5,44.79,6.57,7.79,7.46,5.22,8.41,8.06,5.59,6.55,8.06,5.24,2.53,27.52,1.94,2.71,ID_080,5.23
ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,2.14,5.89,6.08,3.19,55.34,5.83,6.57,4.9,8.64,2.23,2.29,6.27,7.18,4.18,1.46,3.59,11.15,7.73,2.33,ID_081,3.89
ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,4.79,4.31,5.22,1.92,76.36,1.27,7.61,3.88,7.27,3.91,7.0,4.63,5.09,5.69,6.49,6.87,13.36,5.97,8.46,ID_082,6.58
ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,6.06,6.62,7.87,4.43,7.3,1.67,2.02,2.26,6.08,5.46,8.36,2.49,1.55,5.99,1.34,5.78,53.0,3.62,6.45,ID_083,1.41
ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,5.88,1.31,2.56,7.69,52.59,5.91,5.52,2.72,4.85,8.38,4.9,5.24,1.54,7.85,1.25,7.57,24.37,4.6,7.61,ID_084,8.41
ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,3.16,3.85,2.85,3.96,61.83,7.7,5.63,8.13,6.76,2.29,1.7,5.65,2.99,7.36,4.41,8.51,36.87,6.79,1.78,ID_085,1.56
ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,2.53,2.78,8.15,4.42,59.85,3.35,7.68,7.91,4.24,2.05,5.55,8.01,3.73,7.69,3.51,6.2,71.85,8.7,8.38,ID_086,3.78
ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,4.31,1.68,2.61,1.72,17.97,1.91,5.83,6.39,3.48,3.87,5.54,4.62,3.27,6.24,4.73,8.7,34.8,7.97,8.47,ID_087,7.56
ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,7.48,6.82,6.55,1.67,20.72,7.21,1.43,5.65,3.4,5.44,4.97,7.89,1.75,3.25,3.04,3.15,83.47,4.56,2.87,ID_088,2.09
ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,1.41,1.51,3.11,1.38,37.06,8.23,4.18,5.06,6.65,5.88,8.33,7.56,4.2,4.5,6.4,5.45,7.6,3.74,8.41,ID_089,7.54
ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,2.89,3.56,7.07,5.15,4.41,1.76,8.38,5.58,2.01,5.46,3.26,5.96,3.02,6.08,6.0,3.49,60.59,8.15,5.44,ID_090,2.82
ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,1.75,4.85,8.55,2.16,9.3,8.55,4.18,2.29,7.33,2.39,4.64,2.24,4.97,5.92,2.69,4.25,66.82,3.3,6.91,ID_091,2.23
ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,4.51,1.91,3.48,3.72,35.06,4.44,3.7,6.21,6.66,8.2,7.61,7.6,7.69,6.08,3.0,4.68,18.94,7.87,2.55,ID_092,3.35
ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,1.67,5.33,8.48,7.86,45.58,3.48,1.73,7.75,1.33,3.12,8.61,6.69,7.56,2.54,1.84,2.79,66.3,2.65,1.47,ID_093,2.56
ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,1.83,3.1,5.62,8.03,53.65,7.97,7.51,7.31,3.31,2.38,6.02,1.31,5.06,5.01,6.38,3.25,69.92,5.17,7.38,ID_094,7.5
ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,4.72,1.32,5.92,7.73,45.99,6.53,2.46,8.6,7.77,7.44,1.65,1.63,6.58,3.11,2.07,5.87,43.32,5.92,5.71,ID_095,4.14
ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,3.56,7.17,1.35,7.64,35.12,2.64,8.35,1.5,1.57,8.38,1.68,1.91,1.64,8.55,6.45,5.38,74.09,5.84,5.34,ID_096,2.29
ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,7.11,4.11,3.65,1.44,68.47,6.33,5.36,1.56,4.73,2.38,3.03,1.92,2.79,4.96,4.45,1.53,44.57,5.04,2.86,ID_097,6.08
ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,4.98,3.49,2.13,3.87,44.31,5.87,5.75,5.45,4.42,4.79,5.82,5.31,2.63,4.99,5.58,4.86,56.58,7.53,4.17,ID_098,2.3
ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,3.04,6.54,3.7,7.29,49.4,6.38,4.12,4.2,3.05,3.48,2.71,4.99,7.56,4.34,6.83,2.66,73.42,5.89,4.4,ID_099,5.09
ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,6.08,5.03,3.15,3.03,60.06,3.03,8.0,7.16,6.33,4.79,3.28,2.64,5.05,8.58,6.39,7.69,44.67,1.71,8.27,ID_000,7.48
ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,6.7,1.87,6.97,1.92,37.59,5.64,7.05,4.62,4.99,5.99,7.17,4.85,5.85,1.55,8.6,3.39,69.53,2.61,8.42,ID_001,2.8
ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,1.67,4.03,7.74,2.06,78.49,5.65,8.67,8.25,3.95,8.76,2.34,2.28,6.92,7.65,8.54,6.29,31.23,4.24,7.83,ID_002,4.28
ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,7.15,3.25,5.15,2.55,56.71,5.47,2.52,5.79,5.68,6.78,6.05,8.24,2.87,5.12,5.61,3.09,77.7,7.64,1.36,ID_003,1.6
ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,5.33,3.53,4.8,7.84,10.12,5.27,4.57,3.11,1.48,2.05,6.26,1.61,4.59,8.07,7.13,4.4,14.59,6.09,2.97,ID_004,4.67
ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,5.56,2.57,6.22,5.41,26.6,6.36,7.65,4.17,7.55,6.24,7.09,6.76,3.19,7.97,3.13,3.06,83.54,7.27,6.8,ID_005,3.36
ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,7.64,2.59,4.38,4.49,34.95,4.21,3.26,3.95,2.39,3.38,7.88,4.3,6.18,8.35,6.84,6.52,16.42,3.2,4.98,ID_006,7.48
ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,8.6,6.53,4.86,3.2,35.43,8.5,2.5,5.72,3.61,4.92,8.52,5.04,2.64,5.26,2.69,3.03,52.49,1.97,2.09,ID_007,5.66
ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,8.31,4.31,7.93,3.74,51.14,2.5,4.77,8.21,7.3,1.96,7.97,7.65,6.49,5.66,4.57,5.23,71.69,5.32,8.62,ID_008,1.27
ID_009,ID_009,ID_009,ID_009,ID_009,ID_009,ID_009,5.22,7.27,3.2,3.7,60.16,2.48,7.73,4.7,5.33,7.9,5.85,5.84,4.62,2.87,3.31,3.26,19.41,1.32,8.69,ID_009,2.22
ID_010,ID_010,ID_010,ID_010,ID_010,ID_010,ID_010,5.95,4.13,3.04,7.18,42.04,4.68,8.33,7.05,5.78,4.83,4.02,8.37,1.61,3.42,8.0,4.17,5.91,2.45,8.2,ID_010,8.64
ID_011,ID_011,ID_011,ID_011,ID_011,ID_011,ID_011,4.18,8.22,3.08,3.56,71.52,3.21,4.06,8.05,7.07,8.1,3.66,3.61,5.85,8.35,7.43,7.15,54.07,1.62,3.9,ID_011,4.73
ID_012,ID_012,ID_012,ID_012,ID_012,ID_012,ID_012,2.68,6.78,5.48,1.28,78.48,6.75,3.29,8.26,3.41,6.55,4.44,8.77,3.91,2.74,5.68,2.33,65.13,7.95,3.71,ID_012,7.48
ID_013,ID_013,ID_013,ID_013,ID_013,ID_013,ID_013,6.6,7.74,4.59,7.49,52.56,5.82,4.16,1.49,7.01,6.25,2.18,3.42,7.21,2.15,2.07,6.8,10.51,3.61,3.73,ID_013,1.23
ID_014,ID_014,ID_014,ID_014,ID_014,ID_014,ID_014,3.51,7.55,8.64,4.68,65.84,4.49,7.08,4.62,3.15,3.08,8.3,3.25,4.23,4.81,4.62,1.48,58.77,8.34,5.16,ID_014,7.04
ID_015,ID_015,ID_015,ID_015,ID_015,ID_015,ID_015,1.7,8.17,2.39,3.58,40.96,3.51,3.09,8.07,7.41,8.77,8.27,7.38,5.34,8.39,1.97,8.7,66.3,3.96,7.23,ID_015,3.74
ID_016,ID_016,ID_016,ID_016,ID_016,ID_016,ID_016,4.13,5.54,3.63,3.86,20.76,6.04,7.73,7.52,3.94,6.89,2.78,2.21,3.66,5.77,5.76,5.24,31.53,4.66,4.81,ID_016,3.07
ID_017,ID_017,ID_017,ID_017,ID_017,ID_017,ID_017,4.3,3.11,2.88,3.86,53.93,8.74,2.01,3.21,2.44,3.9,3.54,5.9,5.92,1.68,4.05,3.03,34.43,3.83,1.33,ID_017,6.51
ID_018,ID_018,ID_018,ID_018,ID_018,ID_018,ID_018,2.14,8.42,4.99,1.52,27.16,6.2,3.33,7.56,3.12,4.1,6.97,2.52,8.02,4.04,4.94,4.47,84.41,8.38,1.22,ID_018,6.45
ID_019,ID_019,ID_019,ID_019,ID_019,ID_019,ID_019,1.57,2.09,3.93,5.17,65.23,3.04,2.57,7.33,7.5,5.64,7.02,7.15,2.63,8.66,8.02,6.27,77.48,6.91,5.62,ID_019,8.02
ID_020,ID_020,ID_020,ID_020,ID_020,ID_020,ID_020,6.18,2.31,2.58,7.54,63.01,1.31,8.8,7.64,2.04,4.31,8.17,1.95,6.76,5.14,1.38,4.67,58.24,7.4,3.41,ID_020,2.17
ID_021,ID_021,ID_021,ID_021,ID_021,ID_021,ID_021,2.28,5.83,8.16,8.4,27.98,1.28,6.6,4.24,5.83,6.65,4.39,4.72,4.64,7.02,1.44,5.96,35.64,8.01,7.96,ID_021,6.88
ID_022,ID_022,ID_022,ID_022,ID_022,ID_022,ID_022,8.59,6.47,6.82,5.54,22.32,8.57,2.58,3.4,4.18,1.7,4.54,8.79,4.41,4.4,6.69,1.41,81.49,5.1,4.32,ID_022,7.94
ID_023,ID_023,ID_023,ID_023,ID_023,ID_023,ID_023,3.91,8.22,6.14,1.6,9.86,6.82,5.86,7.87,3.44,7.25,2.52,4.66,1.79,2.83,5.72,8.23,47.99,7.36,5.03,ID_023,5.09
ID_024,ID_024,ID_024,ID_024,ID_024,ID_024,ID_024,7.13,4.75,3.55,8.44,39.72,3.18,3.8,3.74,4.37,2.32,6.56,4.08,1.83,2.63,4.8,1.64,8.94,5.43,3.64,ID_024,8.03
ID_025,ID_025,ID_025,ID_025,ID_025,ID_025,ID_025,2.58,6.99,6.13,4.61,4.07,1.8,4.22,7.35,4.88,3.63,6.51,8.42,2.0,4.75,2.69,1.22,73.8,2.32,8.5,ID_025,1.52
ID_026,ID_026,ID_026,ID_026,ID_026,ID_026,ID_026,8.3,8.67,3.44,1.93,75.42,2.45,2.96,2.77,5.56,6.45,3.27,7.87,5.85,4.58,2.96,6.27,35.58,2.45,4.93,ID_026,1.56
ID_027,ID_027,ID_027,ID_027,ID_027,ID_027,ID_027,2.41,4.09,6.37,8.54,59.24,6.31,2.73,2.83,3.08,1.27,5.04,7.46,1.57,1.46,5.84,4.07,38.57,1.27,6.25,ID_027,2.27
ID_028,ID_028,ID_028,ID_028,ID_028,ID_028,ID_028,6.58,6.66,3.14,1.82,30.88,5.3,8.15,6.14,4.08,7.08,1.59,4.85,2.99,5.39,7.92,6.71,25.6,3.75,8.23,ID_028,4.97
ID_029,ID_029,ID_029,ID_029,ID_029,ID_029,ID_029,1.43,7.34,2.45,2.0,38.61,7.42,8.15,4.21,3.4,3.22,3.28,5.98,6.3,4.02,5.08,3.23,57.54,7.02,1.5,ID_029,4.6
ID_030,ID_030,ID_030,ID_030,ID_030,ID_030,ID_030,2.67,7.51,5.61,3.22,2.09,7.52,4.05,7.47,2.6,4.19,2.55,2.47,1.26,6.09,1.87,1.98,21.79,4.87,7.26,ID_030,4.01
ID_031,ID_031,ID_031,ID_031,ID_031,ID_031,ID_031,1.95,6.43,8.26,6.29,76.07,5.34,8.53,3.82,8.61,4.35,1.74,8.63,4.9,5.98,6.42,6.02,38.41,4.43,8.13,ID_031,8.56
ID_032,ID_032,ID_032,ID_032,ID_032,ID_032,ID_032,3.41,8.56,2.02,6.06,81.88,1.9,8.14,3.56,1.59,1.86,5.73,5.51,8.56,6.93,8.42,2.44,3.12,6.79,8.54,ID_032,5.56
ID_033,ID_033,ID_033,ID_033,ID_033,ID_033,ID_033,2.17,4.64,2.94,1.85,3.98,5.14,3.2,5.08,5.69,3.57,7.39,8.03,7.02,6.49,3.91,8.29,75.43,3.84,2.33,ID_033,4.31
ID_034,ID_034,ID_034,ID_034,ID_034,ID_034,ID_034,5.08,3.56,4.21,6.27,66.95,2.04,2.81,1.78,8.55,7.75,7.97,8.4,5.48,2.16,5.6,2.12,22.71,4.75,2.65,ID_034,7.47
ID_035,ID_035,ID_035,ID_035,ID_035,ID_035,ID_035,1.25,8.05,7.44,6.0,50.15,3.79,7.44,1.48,5.51,7.35,3.4,6.82,3.53,2.44,7.44,6.36,58.16,3.34,2.62,ID_035,2.83
ID_036,ID_036,ID_036,ID_036,ID_036,ID_036,ID_036,2.26,8.76,4.16,6.08,37.55,1.55,8.65,3.48,1.77,2.88,4.85,1.24,7.15,1.82,2.74,5.14,15.63,4.33,7.87,ID_036,4.73
ID_037,ID_037,ID_037,ID_037,ID_037,ID_037,ID_037,4.53,5.65,4.38,2.53,80.8,6.27,7.32,2.24,5.64,2.86,5.54,4.49,6.12,7.37,6.98,2.33,65.39,5.61,3.35,ID_037,5.77
ID_038,ID_038,ID_038,ID_038,ID_038,ID_038,ID_038,8.4,3.82,2.11,4.84,7.7,6.14,6.08,8.55,5.63,2.34,2.81,2.78,6.47,6.8,6.42,4.14,40.61,8.53,7.53,ID_038,1.26
ID_039,ID_039,ID_039,ID_039,ID_039,ID_039,ID_039,4.56,2.1,8.04,8.42,72.09,7.98,2.67,7.01,5.44,7.83,1.44,3.04,2.5,2.99,3.15,6.92,39.0,7.52,3.14,ID_039,6.76
ID_040,ID_040,ID_040,ID_040,ID_040,ID_040,ID_040,4.1,1.84,6.22,7.73,57.12,2.17,2.63,8.78,6.42,6.7,2.66,3.52,6.08,4.55,4.78,4.03,22.48,8.3,3.54,ID_040,2.88
ID_041,ID_041,ID_041,ID_041,ID_041,ID_041,ID_041,6.28,2.19,5.15,2.81,2.52,1.96,8.0,8.58,5.34,5.13,8.03,2.62,8.64,2.76,6.97,8.08,42.38,8.71,5.06,ID_041,5.57
ID_042,ID_042,ID_042,ID_042,ID_042,ID_042,ID_042,7.84,6.25,5.51,8.3,61.95,8.54,7.37,5.47,2.41,6.94,6.83,2.36,8.72,1.39,6.02,5.15,73.04,7.6,2.32,ID_042,8.24
ID_043,ID_043,ID_043,ID_043,ID_043,ID_043,ID_043,5.02,2.6,3.35,5.47,83.97,7.79,3.06,3.98,8.21,5.1,4.62,6.64,1.66,2.4,2.64,6.77,28.88,3.94,2.47,ID_043,4.77
ID_044,ID_044,ID_044,ID_044,ID_044,ID_044,ID_044,6.67,2.31,4.37,5.83,20.0,5.39,7.69,5.44,4.71,3.36,2.08,3.19,5.95,1.42,6.97,4.8,38.38,5.65,5.81,ID_044,1.81
ID_045,ID_045,ID_045,ID_045,ID_045,ID_045,ID_045,7.0,2.13,4.12,2.06,68.38,8.48,4.59,5.76,2.79,2.58,7.47,4.99,1.92,8.11,6.47,5.72,35.95,5.76,4.36,ID_045,3.02
ID_046,ID_046,ID_046,ID_046,ID_046,ID_046,ID_046,6.86,6.17,3.6,3.04,82.98,4.94,5.23,3.85,5.58,3.76,7.9,4.02,1.42,8.32,8.26,1.69,6.31,5.77,1.26,ID_046,3.0
ID_047,ID_047,ID_047,ID_047,ID_047,ID_047,ID_047,7.62,3.29,5.25,3.62,56.42,3.27,7.49,5.58,6.01,7.19,1.95,5.24,3.14,3.53,4.41,8.18,15.56,3.13,3.34,ID_047,7.65
ID_048,ID_048,ID_048,ID_048,ID_048,ID_048,ID_048,7.74,1.47,4.97,5.49,32.43,6.24,4.32,6.47,4.39,8.1,3.52,4.08,4.94,7.53,5.91,7.96,72.84,6.41,6.29,ID_048,5.09
ID_049,ID_049,ID_049,ID_049,ID_049,ID_049,ID_049,7.41,1.77,4.49,3.0,15.26,4.62,4.71,3.15,4.29,1.21,3.76,4.61,3.83,3.81,3.76,2.73,67.84,6.76,1.72,ID_049,7.28
ID_050,ID_050,ID_050,ID_050,ID_050,ID_050,ID_050,3.83,8.26,6.99,6.07,54.62,3.74,1.77,6.23,3.71,6.51,1.56,7.49,6.71,8.1,4.37,7.51,28.76,1.78,7.0,ID_050,7.39
ID_051,ID_051,ID_051,ID_051,ID_051,ID_051,ID_051,6.75,8.77,7.08,3.64,66.24,3.65,5.83,4.99,6.6,8.57,5.05,2.15,8.69,6.75,1.42,1.32,4.49,6.1,6.32,ID_051,5.37
ID_052,ID_052,ID_052,ID_052,ID_052,ID_052,ID_052,2.62,6.44,7.95,2.85,28.38,6.86,7.86,7.4,4.37,5.48,7.04,2.8,6.61,6.84,6.67,8.58,13.91,2.44,1.58,ID_052,7.03
ID_053,ID_053,ID_053,ID_053,ID_053,ID_053,ID_053,1.65,7.18,4.38,1.9,68.8,8.67,1.96,4.33,1.3,8.68,4.07,2.2,4.28,3.38,3.3,6.86,6.85,5.78,3.77,ID_053,5.56
ID_054,ID_054,ID_054,ID_054,ID_054,ID_054,ID_054,1.38,2.23,6.78,6.01,3.27,5.6,8.51,3.73,4.8,3.35,2.72,7.89,5.11,3.23,1.94,4.08,74.31,1.74,6.68,ID_054,1.25
ID_055,ID_055,ID_055,ID_055,ID_055,ID_055,ID_055,4.43,2.47,7.35,1.51,51.77,2.59,1.3,8.69,4.01,8.08,6.45,6.48,6.16,3.64,1.87,8.37,25.83,2.68,1.22,ID_055,5.32
ID_056,ID_056,ID_056,ID_056,ID_056,ID_056,ID_056,4.66,7.6,4.91,3.82,59.2,2.93,1.31,6.98,3.12,2.77,6.76,7.37,3.31,3.38,1.91,5.96,11.86,4.39,8.54,ID_056,4.02
ID_057,ID_057,ID_057,ID_057,ID_057,ID_057,ID_057,5.71,4.09,4.76,6.15,8.26,6.96,7.17,5.43,8.09,2.23,2.64,3.45,1.82,1.6,3.01,2.44,55.67,5.79,8.08,ID_057,2.82
ID_058,ID_058,ID_058,ID_058,ID_058,ID_058,ID_058,5.1,6.32,8.08,6.67,33.99,7.34,1.97,1.41,6.26,6.93,5.72,8.68,8.4,7.0,4.81,3.15,14.22,5.75,1.82,ID_058,8.66
ID_059,ID_059,ID_059,ID_059,ID_059,ID_059,ID_059,8.64,2.49,8.68,3.62,8.55,4.57,4.51,2.83,8.15,7.05,7.69,1.92,6.27,5.35,4.4,4.1,54.49,8.55,5.43,ID_059,8.23
ID_060,ID_060,ID_060,ID_060,ID_060,ID_060,ID_060,6.18,4.71,4.71,2.08,84.88,1.35,2.29,6.27,7.18,5.89,5.72,4.44,6.37,2.01,3.53,4.57,59.57,6.88,1.55,ID_060,7.32
ID_061,ID_061,ID_061,ID_061,ID_061,ID_061,ID_061,2.05,3.49,4.79,5.43,44.9,4.21,3.45,6.05,6.51,5.61,1.91,4.7,4.33,2.03,6.3,4.75,5.57,3.07,6.13,ID_061,5.48
ID_062,ID_062,ID_062,ID_062,ID_062,ID_062,ID_062,4.18,5.0,5.28,4.36,19.61,6.93,7.23,7.25,7.0,8.44,5.32,5.77,8.63,4.74,8.66,6.66,8.62,3.19,5.63,ID_062,4.76
ID_063,ID_063,ID_063,ID_063,ID_063,ID_063,ID_063,3.58,6.84,8.62,1.22,82.4,4.74,3.37,8.3,2.17,2.65,3.97,2.46,7.81,4.0,5.71,6.59,67.91,7.87,6.14,ID_063,4.64
ID_064,ID_064,ID_064,ID_064,ID_064,ID_064,ID_064,3.13,6.08,4.89,6.21,64.06,6.68,4.25,8.2,7.97,1.41,8.23,7.67,1.6,2.64,7.96,4.28,20.21,2.37,5.05,ID_064,1.64
ID_065,ID_065,ID_065,ID_065,ID_065,ID_065,ID_065,6.63,6.15,1.86,3.75,7.71,1.66,7.92,8.41,7.47,5.7,4.35,7.2,2.76,3.09,7.5,6.97,19.31,2.6,4.89,ID_065,2.85
ID_066,ID_066,ID_066,ID_066,ID_066,ID_066,ID_066,2.02,7.19,4.73,1.23,44.26,8.11,4.38,5.75,4.43,4.31,4.42,2.55,3.3,8.62,7.94,2.99,6.95,3.39,6.39,ID_066,2.39
ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,3.29,4.31,7.29,1.51,65.4,7.26,8.72,5.74,7.7,2.05,3.3,5.35,3.08,1.42,1.34,7.96,74.7,3.28,6.89,ID_067,5.86
ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,7.14,2.78,6.31,6.59,37.41,3.95,2.13,7.79,4.11,6.32,7.95,3.44,7.6,6.26,6.2,8.67,36.04,3.7,1.42,ID_068,6.27
ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,3.77,7.42,4.88,5.68,84.35,6.91,4.44,8.3,6.97,5.77,4.9,5.05,5.97,4.55,6.95,3.33,31.23,1.73,6.53,ID_069,3.14
ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,3.16,2.4,3.94,3.76,12.67,3.7,6.7,3.76,5.02,6.42,7.37,4.19,4.15,3.9,4.29,4.26,4.26,2.7,1.49,ID_070,5.99
ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,5.8,8.64,8.19,3.05,10.43,5.29,2.48,2.14,3.59,1.27,5.29,3.19,3.37,5.6,3.56,1.5,36.65,4.92,1.43,ID_071,4.76
ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,2.72,4.71,7.19,2.39,5.71,3.42,8.24,4.93,2.41,4.93,4.69,8.11,8.15,5.69,1.94,8.47,51.53,1.29,2.41,ID_072,4.85
ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,6.87,4.09,4.44,8.25,56.78,8.12,3.95,8.39,6.12,1.38,8.35,5.17,7.52,7.59,6.02,3.87,49.31,7.76,7.47,ID_073,4.02
ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,4.72,2.29,2.36,2.13,35.47,5.84,3.52,8.03,5.92,2.68,5.76,4.55,1.31,8.1,5.74,4.99,22.93,6.15,5.68,ID_074,6.81
ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,3.01,3.43,7.81,6.96,8.49,1.5,8.29,8.78,6.71,1.97,7.81,3.65,6.14,5.31,5.51,5.66,22.51,8.7,3.33,ID_075,5.75
ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,6.8,6.63,7.42,8.66,3.51,7.31,6.01,1.26,6.0,3.86,5.67,4.87,7.76,5.78,6.12,2.1,22.61,7.91,1.48,ID_076,1.32
ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,5.41,1.47,4.23,7.79,17.08,5.02,7.52,2.81,8.77,1.74,7.74,1.82,4.06,1.98,6.61,3.86,67.03,4.83,6.09,ID_077,4.62
ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,4.07,4.33,1.84,6.55,2.45,1.43,5.09,4.97,8.12,4.18,2.71,4.72,4.54,2.93,4.56,6.03,58.58,6.09,5.6,ID_078,6.45
ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,2.31,3.81,7.1,3.63,65.44,2.11,8.54,5.11,4.62,1.26,6.79,3.34,8.2,6.25,1.23,8.25,49.7,8.09,2.95,ID_079,2.95
ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,2.73,3.46,2.33,8.7,23.93,3.84,6.13,4.98,7.4,5.4,7.44,8.59,3.73,4.92,4.17,6.73,67.29,4.8,1.54,ID_080,2.82
