col_mode_environnement_id,col_code_mode,col_nom_mode,col_type_mode,col_est_electrique,col_emission_factor_co2_gkm,col_type_energie,col_cout_energie_eur_km,col_efficacite_energetique,col_annee,col_pays,col_type_vehicule,col_pourcentage_parc,col_nombre_vehicules,col_emissions_co2_moyennes,col_source
MDE_03784,Tramway,RER,Velo,6.83,5.30,7.75,7.07,1.07,2024,9.39,1.10,1.63,Nom_3784,4.82,RATP_Open_Data_2024
MDE_03785,Bus,Tramway,Métro,1.87,3.89,8.77,9.99,5.11,2024,5.80,9.17,2.32,Nom_3785,2.25,SNCF_Open_Data
MDE_03786,Tramway,Bus,Bus,5.31,5.66,2.51,3.22,2.92,2024,9.93,4.59,2.43,Nom_3786,6.36,AirParif_2024
MDE_03787,Bus,Tramway,TER,9.30,6.86,9.85,6.65,7.05,2024,8.19,8.98,6.65,Nom_3787,7.59,Meteo_France
MDE_03788,Bus,RER,Métro,5.88,5.47,5.58,4.31,4.22,2024,3.13,8.82,6.62,Nom_3788,8.81,Meteo_France
MDE_03789,Tramway,TGV,TER,9.03,5.62,1.68,4.46,5.28,2024,6.93,8.75,7.70,Nom_3789,6.50,RATP_Open_Data_2024
MDE_03790,Bus,RER,Métro,3.14,4.34,2.59,8.80,3.85,2024,5.35,3.33,4.73,Nom_3790,1.37,Meteo_France
MDE_03791,Bus,Tramway,Velo,9.19,2.81,5.92,9.88,6.74,2024,3.56,6.09,6.96,Nom_3791,4.33,RATP_Open_Data_2024
MDE_03792,TER,TER,Métro,5.08,3.74,2.99,1.14,6.32,2024,5.43,8.66,6.63,Nom_3792,3.36,RATP_Open_Data_2024
MDE_03793,RER,Métro,RER,2.67,8.03,1.22,7.26,9.17,2024,5.95,1.82,1.22,Nom_3793,1.38,SNCF_Open_Data
MDE_03794,Velo,TER,TER,2.42,6.26,3.98,9.56,3.42,2024,6.34,2.01,8.17,Nom_3794,9.26,RATP_Open_Data_2024
MDE_03795,TGV,TER,RER,6.14,8.90,2.30,4.34,8.43,2024,8.39,4.26,5.25,Nom_3795,4.05,Meteo_France
MDE_03796,Métro,TGV,TGV,5.47,6.08,5.34,0.76,2.19,2024,7.63,6.88,3.70,Nom_3796,3.45,Meteo_France
MDE_03797,TER,Velo,Tramway,8.95,7.16,6.94,8.91,9.72,2024,1.02,5.55,1.41,Nom_3797,1.89,RATP_Open_Data_2024
MDE_03798,TGV,Bus,TER,4.30,3.43,5.75,3.88,9.75,2024,6.26,3.07,4.46,Nom_3798,2.87,Meteo_France
MDE_03799,TGV,Tramway,TGV,8.29,4.04,9.10,4.00,2.71,2024,7.02,2.81,6.61,Nom_3799,6.32,RATP_Open_Data_2024
MDE_03800,Tramway,Velo,RER,2.44,9.68,4.67,7.55,1.38,2024,7.85,8.49,2.83,Nom_3800,2.82,SNCF_Open_Data
MDE_03801,RER,TGV,Velo,5.89,8.65,7.78,9.92,4.08,2024,8.48,4.81,9.03,Nom_3801,8.55,Data.gouv.fr
MDE_03802,Tramway,RER,TGV,1.65,5.49,3.12,3.05,7.36,2024,1.23,2.38,8.50,Nom_3802,9.64,Data.gouv.fr
MDE_03803,Tramway,TER,Tramway,9.35,6.73,9.69,3.00,5.78,2024,7.20,3.28,1.34,Nom_3803,5.88,SNCF_Open_Data
MDE_03804,Métro,Bus,TGV,6.82,4.71,1.27,6.89,1.82,2024,9.30,9.94,6.59,Nom_3804,4.74,RATP_Open_Data_2024
MDE_03805,Tramway,Métro,TGV,4.96,7.85,5.66,1.17,7.75,2024,1.16,7.78,3.00,Nom_3805,8.45,Meteo_France
MDE_03806,Bus,Métro,RER,4.35,2.28,7.86,9.44,4.26,2024,5.43,3.43,1.42,Nom_3806,7.52,AirParif_2024
MDE_03807,Tramway,Velo,TGV,6.45,4.58,6.32,9.49,1.29,2024,9.89,2.59,2.08,Nom_3807,3.17,Data.gouv.fr
MDE_03808,Bus,TGV,TGV,8.34,8.55,3.27,9.74,8.09,2024,2.71,6.27,9.58,Nom_3808,6.17,RATP_Open_Data_2024
MDE_03809,Tramway,Bus,RER,7.77,9.14,5.32,2.03,2.03,2024,1.48,4.81,9.12,Nom_3809,8.49,RATP_Open_Data_2024
MDE_03810,Métro,Métro,Tramway,7.94,7.03,1.15,4.32,4.12,2024,3.15,6.61,5.54,Nom_3810,7.79,Meteo_France
MDE_03811,Velo,Velo,Métro,3.39,7.67,5.18,4.01,4.17,2024,9.05,6.48,2.80,Nom_3811,6.52,Data.gouv.fr
MDE_03812,Bus,Tramway,Bus,7.32,5.28,8.33,4.21,5.26,2024,6.38,6.48,2.87,Nom_3812,4.35,AirParif_2024
MDE_03813,Métro,Bus,Bus,8.48,5.58,8.63,6.86,1.57,2024,5.99,6.35,4.44,Nom_3813,1.00,SNCF_Open_Data
MDE_03814,Velo,Tramway,TER,8.47,7.89,4.98,7.72,4.37,2024,4.93,2.41,6.39,Nom_3814,6.37,Data.gouv.fr
MDE_03815,Bus,Tramway,Bus,2.60,4.03,8.58,1.08,5.65,2024,9.81,4.82,5.67,Nom_3815,6.75,Data.gouv.fr
MDE_03816,Velo,Bus,TER,2.42,1.24,7.08,4.51,2.89,2024,8.75,8.32,2.64,Nom_3816,2.09,RATP_Open_Data_2024
MDE_03817,Tramway,Bus,Velo,3.97,1.23,6.33,2.35,2.43,2024,9.24,7.39,2.76,Nom_3817,6.70,Meteo_France
MDE_03818,TGV,RER,TER,6.38,9.70,9.08,5.78,4.36,2024,3.23,4.99,3.12,Nom_3818,2.51,Data.gouv.fr
MDE_03819,TGV,TER,Bus,9.42,7.47,9.65,7.83,4.00,2024,1.64,5.45,6.59,Nom_3819,6.72,Data.gouv.fr
MDE_03820,Tramway,Métro,Tramway,9.90,3.74,8.32,4.02,7.22,2024,2.48,9.24,2.24,Nom_3820,4.04,AirParif_2024
MDE_03821,Métro,TER,TGV,3.99,2.74,3.19,9.64,6.00,2024,4.74,6.97,7.79,Nom_3821,7.22,Meteo_France
MDE_03822,Bus,Métro,Bus,7.75,2.47,8.07,8.84,1.92,2024,4.92,5.24,7.32,Nom_3822,5.43,Meteo_France
MDE_03823,Bus,Tramway,TGV,9.07,8.68,2.46,5.65,1.64,2024,1.95,7.48,3.19,Nom_3823,7.46,Data.gouv.fr
MDE_03824,Tramway,TGV,TER,6.95,9.26,5.78,7.27,2.68,2024,3.56,7.69,9.55,Nom_3824,1.68,SNCF_Open_Data
MDE_03825,Tramway,TER,Velo,2.36,2.13,9.79,1.67,8.52,2024,1.79,1.32,2.40,Nom_3825,4.62,AirParif_2024
MDE_03826,Métro,RER,TGV,4.28,5.04,5.52,4.34,4.15,2024,6.77,7.57,4.12,Nom_3826,4.24,RATP_Open_Data_2024
MDE_03827,Velo,RER,Métro,8.15,1.30,7.36,5.96,7.14,2024,1.87,6.21,4.80,Nom_3827,9.56,AirParif_2024
MDE_03828,Velo,TER,Velo,1.02,7.15,2.98,4.36,7.14,2024,2.43,1.46,5.93,Nom_3828,3.13,Data.gouv.fr
MDE_03829,RER,Métro,Bus,2.25,4.45,4.05,2.74,7.73,2024,8.64,4.89,5.88,Nom_3829,1.63,Data.gouv.fr
MDE_03830,RER,TER,Bus,2.65,5.10,4.05,9.33,1.58,2024,5.35,1.33,9.60,Nom_3830,3.31,AirParif_2024
MDE_03831,Bus,TGV,TGV,4.73,7.75,2.70,8.48,3.97,2024,7.11,3.69,9.25,Nom_3831,9.38,RATP_Open_Data_2024
MDE_03832,TGV,Métro,Métro,7.40,8.24,9.83,8.16,6.18,2024,1.05,6.60,3.59,Nom_3832,1.03,AirParif_2024
MDE_03833,Métro,TGV,TGV,9.39,8.18,6.96,6.65,3.93,2024,5.92,2.39,7.06,Nom_3833,4.48,Data.gouv.fr
MDE_03834,TGV,RER,Bus,8.44,6.66,1.59,9.42,8.62,2024,7.12,7.72,7.62,Nom_3834,8.83,SNCF_Open_Data
MDE_03835,TGV,Bus,Tramway,5.68,5.73,3.73,8.49,1.33,2024,7.22,8.27,6.28,Nom_3835,1.67,Data.gouv.fr
MDE_03836,RER,TGV,Velo,3.69,9.28,5.81,6.17,1.12,2024,7.28,5.39,4.88,Nom_3836,9.99,AirParif_2024
MDE_03837,Bus,Velo,Tramway,6.68,1.75,2.83,1.02,3.75,2024,5.09,6.93,5.03,Nom_3837,9.79,Meteo_France
MDE_03838,TER,TER,RER,4.54,3.72,6.69,3.97,6.66,2024,3.38,3.22,7.38,Nom_3838,9.79,AirParif_2024
MDE_03839,Métro,TGV,RER,3.71,2.01,6.54,7.49,2.83,2024,2.37,9.94,3.16,Nom_3839,7.95,AirParif_2024
MDE_03840,Velo,RER,TER,6.99,3.76,1.08,0.74,7.88,2024,1.78,7.72,9.64,Nom_3840,2.47,RATP_Open_Data_2024
MDE_03841,Velo,Bus,TGV,6.99,1.53,8.97,2.18,8.22,2024,1.07,4.69,5.09,Nom_3841,9.55,SNCF_Open_Data
MDE_03842,Velo,Tramway,Tramway,1.62,10.00,4.15,3.90,3.89,2024,7.22,6.52,6.02,Nom_3842,6.00,AirParif_2024
MDE_03843,Bus,Bus,Velo,8.05,4.17,2.70,5.61,7.40,2024,7.22,1.68,9.18,Nom_3843,2.10,RATP_Open_Data_2024
MDE_03844,Métro,TGV,Tramway,9.12,5.16,3.17,9.58,4.99,2024,1.56,3.24,7.72,Nom_3844,7.94,Meteo_France
MDE_03845,TER,TER,TGV,4.77,1.38,5.64,7.72,5.93,2024,3.27,3.59,1.98,Nom_3845,5.94,AirParif_2024
MDE_03846,TGV,Velo,Métro,6.43,5.20,7.27,5.05,7.72,2024,1.82,3.10,5.47,Nom_3846,3.52,Meteo_France
MDE_03847,RER,TGV,Tramway,8.59,9.13,2.03,9.95,6.89,2024,6.49,6.86,9.02,Nom_3847,3.54,Data.gouv.fr
MDE_03848,Tramway,Métro,RER,1.01,1.72,4.62,7.56,8.73,2024,4.08,2.48,9.57,Nom_3848,8.19,SNCF_Open_Data
MDE_03849,Métro,Velo,Velo,7.89,1.98,1.33,3.47,3.56,2024,3.45,8.76,3.28,Nom_3849,6.99,SNCF_Open_Data
MDE_03850,Bus,TGV,TGV,8.37,7.57,2.86,9.28,9.75,2024,5.47,3.94,1.75,Nom_3850,2.06,AirParif_2024
MDE_03851,TER,TGV,TGV,3.34,2.12,3.31,2.99,7.54,2024,4.41,5.86,9.87,Nom_3851,3.37,RATP_Open_Data_2024
MDE_03852,Bus,Bus,Velo,4.78,5.15,7.38,7.74,6.71,2024,1.55,8.64,9.86,Nom_3852,2.60,SNCF_Open_Data
MDE_03853,Bus,Velo,TGV,4.05,1.34,4.97,9.06,5.51,2024,4.55,3.73,4.20,Nom_3853,4.78,SNCF_Open_Data
MDE_03854,Bus,TGV,Bus,9.36,1.85,4.26,6.26,4.52,2024,5.90,6.63,7.27,Nom_3854,2.44,Data.gouv.fr
MDE_03855,Bus,RER,Bus,9.49,5.00,3.83,8.99,9.19,2024,9.48,1.73,9.07,Nom_3855,6.45,Data.gouv.fr
MDE_03856,TGV,TGV,Bus,2.93,3.48,6.44,8.65,5.84,2024,7.31,2.96,2.82,Nom_3856,3.77,SNCF_Open_Data
MDE_03857,Bus,RER,TGV,1.01,7.80,1.61,6.84,8.80,2024,5.94,4.96,3.13,Nom_3857,8.31,Meteo_France
MDE_03858,RER,Tramway,Velo,7.32,4.63,8.37,4.32,7.19,2024,4.15,5.10,8.51,Nom_3858,7.22,Meteo_France
MDE_03859,Tramway,TGV,RER,9.92,3.19,9.68,4.73,7.08,2024,9.33,4.96,7.60,Nom_3859,5.77,AirParif_2024
MDE_03860,Bus,Velo,Bus,9.96,5.34,9.10,3.70,5.02,2024,2.29,3.03,1.64,Nom_3860,5.89,Data.gouv.fr
MDE_03861,Velo,RER,TGV,1.14,8.07,5.73,6.70,3.40,2024,5.11,8.22,9.14,Nom_3861,3.91,RATP_Open_Data_2024
MDE_03862,TER,Tramway,RER,2.05,9.28,8.27,0.75,4.09,2024,4.21,8.39,2.80,Nom_3862,9.71,Data.gouv.fr
MDE_03863,Velo,TER,RER,2.67,3.12,2.40,3.33,8.54,2024,7.54,8.00,4.16,Nom_3863,2.20,RATP_Open_Data_2024
MDE_03864,Métro,TER,RER,9.40,3.88,2.08,1.36,7.87,2024,4.92,6.44,9.22,Nom_3864,9.54,SNCF_Open_Data
MDE_03865,Métro,RER,Tramway,6.09,2.64,3.73,3.51,1.10,2024,2.13,5.50,4.47,Nom_3865,7.73,SNCF_Open_Data
MDE_03866,Tramway,TGV,TGV,9.58,7.73,3.06,2.07,3.85,2024,2.56,2.21,9.76,Nom_3866,2.04,RATP_Open_Data_2024
MDE_03867,Bus,RER,Tramway,9.45,2.34,7.61,7.51,5.89,2024,7.79,9.23,3.03,Nom_3867,3.15,RATP_Open_Data_2024
MDE_03868,TGV,RER,TER,5.99,5.19,3.61,8.91,3.65,2024,9.47,6.97,7.13,Nom_3868,9.44,Data.gouv.fr
MDE_03869,Bus,TER,Tramway,2.82,9.42,6.06,3.12,9.71,2024,8.89,4.23,7.96,Nom_3869,7.27,Meteo_France
MDE_03870,TGV,Métro,Velo,8.11,8.59,5.17,4.92,5.30,2024,4.89,4.08,6.53,Nom_3870,6.59,AirParif_2024
MDE_03871,TER,Bus,Velo,8.75,8.37,6.50,8.30,4.26,2024,2.40,8.68,8.07,Nom_3871,1.66,AirParif_2024
MDE_03872,TER,TGV,RER,3.05,7.69,6.93,2.56,2.85,2024,3.02,5.68,7.44,Nom_3872,9.74,SNCF_Open_Data
MDE_03873,Métro,TGV,TGV,5.82,8.11,5.62,9.87,2.01,2024,8.65,6.23,4.20,Nom_3873,8.22,Meteo_France
MDE_03874,Bus,Métro,TER,7.54,2.27,3.65,1.97,1.92,2024,5.81,6.10,9.40,Nom_3874,4.36,SNCF_Open_Data
MDE_03875,Métro,TGV,Métro,9.67,1.67,5.96,1.56,1.41,2024,2.43,7.16,6.96,Nom_3875,5.07,SNCF_Open_Data
MDE_03876,TER,Tramway,TGV,2.02,4.84,7.70,6.02,3.97,2024,9.69,7.75,4.35,Nom_3876,5.87,Data.gouv.fr
MDE_03877,TER,Métro,Tramway,9.58,3.99,9.49,6.49,2.67,2024,6.09,9.21,3.97,Nom_3877,5.46,SNCF_Open_Data
MDE_03878,TGV,Tramway,Bus,9.71,5.37,7.19,7.09,7.51,2024,9.05,1.80,4.74,Nom_3878,3.58,AirParif_2024
MDE_03879,Métro,RER,RER,3.69,5.33,1.49,2.62,2.65,2024,5.61,5.46,1.91,Nom_3879,2.37,Meteo_France
MDE_03880,Métro,RER,Bus,7.61,9.59,6.99,5.63,9.81,2024,4.82,2.61,2.07,Nom_3880,6.06,AirParif_2024
MDE_03881,TGV,TER,Tramway,7.48,4.41,7.01,9.63,8.09,2024,9.05,8.01,8.10,Nom_3881,8.37,Meteo_France
MDE_03882,Métro,Bus,Velo,2.05,1.98,3.38,2.33,6.58,2024,8.21,7.99,8.01,Nom_3882,8.18,AirParif_2024
MDE_03883,RER,Bus,RER,9.77,2.12,1.44,7.55,3.44,2024,8.30,7.95,2.86,Nom_3883,7.47,Data.gouv.fr
MDE_03884,Tramway,RER,TER,5.54,1.43,8.26,6.78,9.64,2024,1.54,8.56,9.86,Nom_3884,5.34,Data.gouv.fr
MDE_03885,RER,Velo,Bus,7.06,4.10,3.90,4.77,2.86,2024,5.96,6.57,4.73,Nom_3885,3.07,SNCF_Open_Data
MDE_03886,Bus,TER,Tramway,4.96,4.99,6.00,7.81,4.31,2024,2.32,8.98,3.55,Nom_3886,9.05,SNCF_Open_Data
MDE_03887,Tramway,Velo,TGV,3.62,2.02,8.99,1.42,5.61,2024,4.37,2.41,2.71,Nom_3887,8.55,AirParif_2024
MDE_03888,Velo,TER,Bus,5.18,2.29,6.84,5.04,5.95,2024,8.71,3.98,6.89,Nom_3888,1.66,Data.gouv.fr
MDE_03889,RER,Tramway,Velo,6.21,5.29,9.20,5.74,4.62,2024,5.50,8.84,8.88,Nom_3889,6.15,Meteo_France
MDE_03890,Bus,RER,TGV,3.34,7.30,3.32,8.73,3.76,2024,9.99,3.44,8.85,Nom_3890,3.39,SNCF_Open_Data
MDE_03891,Tramway,TGV,Tramway,3.76,6.47,9.65,1.80,1.35,2024,7.90,3.76,4.63,Nom_3891,1.47,RATP_Open_Data_2024
MDE_03892,Bus,Tramway,RER,4.03,2.44,6.65,2.35,2.17,2024,9.93,6.87,1.72,Nom_3892,7.09,AirParif_2024
MDE_03893,TGV,TGV,RER,4.81,2.23,2.93,4.01,7.80,2024,5.60,6.11,9.07,Nom_3893,3.57,SNCF_Open_Data
MDE_03894,Tramway,TGV,RER,7.46,5.16,9.04,8.56,8.48,2024,2.93,7.24,3.63,Nom_3894,5.16,Data.gouv.fr
MDE_03895,Tramway,Métro,TGV,1.47,9.86,6.98,4.26,1.00,2024,5.76,7.12,7.96,Nom_3895,5.87,RATP_Open_Data_2024
MDE_03896,Bus,Tramway,Bus,3.62,7.44,1.19,5.69,8.70,2024,2.80,4.37,6.14,Nom_3896,7.04,AirParif_2024
MDE_03897,Bus,Métro,Tramway,6.78,6.74,3.13,5.22,4.03,2024,9.00,7.79,3.00,Nom_3897,7.26,Meteo_France
MDE_03898,Tramway,Métro,RER,1.50,4.19,2.55,7.65,2.16,2024,1.75,9.56,5.60,Nom_3898,5.93,SNCF_Open_Data
MDE_03899,TER,Velo,Velo,8.60,7.44,6.77,4.88,6.80,2024,6.84,7.76,4.72,Nom_3899,9.23,AirParif_2024
MDE_03900,Tramway,Tramway,TGV,6.25,2.85,3.39,0.86,3.92,2024,6.10,3.30,7.45,Nom_3900,3.17,Meteo_France
MDE_03901,TGV,TGV,Bus,5.06,4.94,3.87,0.81,3.98,2024,6.72,8.15,3.76,Nom_3901,5.55,AirParif_2024
MDE_03902,Velo,TER,TER,7.39,1.15,2.69,3.04,9.11,2024,5.06,8.30,8.86,Nom_3902,9.31,SNCF_Open_Data
MDE_03903,Velo,Velo,TGV,6.80,3.06,4.23,8.61,9.86,2024,3.60,9.85,8.77,Nom_3903,5.46,Data.gouv.fr
MDE_03904,Métro,Tramway,Velo,5.54,9.82,1.28,8.33,6.65,2024,6.72,9.29,7.92,Nom_3904,5.28,Meteo_France
MDE_03905,Bus,TER,Métro,8.35,2.04,4.06,8.69,8.52,2024,6.10,4.86,2.98,Nom_3905,7.01,AirParif_2024
MDE_03906,TGV,Métro,Tramway,8.31,1.35,4.93,2.13,1.85,2024,9.65,2.28,5.75,Nom_3906,1.66,AirParif_2024
MDE_03907,Bus,TER,RER,6.34,1.45,9.15,1.57,4.15,2024,3.23,2.11,7.96,Nom_3907,5.81,SNCF_Open_Data
MDE_03908,TER,RER,TER,2.73,7.38,9.47,5.74,7.32,2024,4.28,9.86,4.17,Nom_3908,2.66,Data.gouv.fr
MDE_03909,Métro,Tramway,RER,3.60,7.88,4.26,0.66,6.97,2024,7.07,4.44,8.00,Nom_3909,5.57,Data.gouv.fr
MDE_03910,Tramway,TER,TER,5.02,4.39,3.54,4.21,7.48,2024,9.09,8.83,8.62,Nom_3910,9.80,SNCF_Open_Data
MDE_03911,Velo,TER,Bus,3.77,7.75,6.83,3.48,1.64,2024,5.98,4.73,9.10,Nom_3911,6.83,SNCF_Open_Data
MDE_03912,Bus,RER,Velo,2.34,4.66,2.37,6.40,3.99,2024,3.14,4.94,5.46,Nom_3912,5.62,SNCF_Open_Data
MDE_03913,TGV,Métro,Tramway,6.49,2.11,3.58,1.93,4.66,2024,4.00,5.59,8.40,Nom_3913,4.64,AirParif_2024
MDE_03914,Bus,Tramway,Velo,4.31,8.89,8.90,3.61,6.36,2024,2.47,6.41,6.08,Nom_3914,4.07,Meteo_France
MDE_03915,Tramway,TGV,TGV,6.97,5.58,7.47,1.46,6.79,2024,8.97,3.30,2.19,Nom_3915,2.09,Data.gouv.fr
MDE_03916,TER,RER,Métro,4.05,6.44,8.31,3.80,8.16,2024,1.32,6.54,2.01,Nom_3916,2.10,RATP_Open_Data_2024
MDE_03917,RER,Bus,Métro,4.41,8.09,2.51,9.35,9.26,2024,8.92,9.26,7.31,Nom_3917,7.82,Meteo_France
MDE_03918,TGV,TGV,TER,5.36,1.31,2.33,5.95,5.46,2024,7.25,4.42,6.65,Nom_3918,6.44,RATP_Open_Data_2024
MDE_03919,TGV,Tramway,Bus,7.34,9.86,3.16,7.96,9.11,2024,6.51,5.28,5.39,Nom_3919,1.83,Data.gouv.fr
MDE_03920,TGV,RER,Métro,8.10,6.31,1.26,9.58,1.00,2024,6.69,9.32,9.81,Nom_3920,7.36,AirParif_2024
MDE_03921,Bus,Tramway,Métro,4.87,6.28,1.03,7.85,3.47,2024,8.98,1.75,8.44,Nom_3921,5.92,RATP_Open_Data_2024
MDE_03922,Bus,RER,TGV,4.99,2.53,9.27,2.89,1.24,2024,2.07,8.46,3.50,Nom_3922,6.27,RATP_Open_Data_2024
MDE_03923,Tramway,RER,Tramway,1.53,6.25,7.32,9.22,4.75,2024,8.63,8.77,9.02,Nom_3923,7.04,RATP_Open_Data_2024
MDE_03924,RER,RER,TER,3.31,4.89,2.44,5.42,8.58,2024,5.34,1.11,3.99,Nom_3924,2.17,SNCF_Open_Data
MDE_03925,Métro,TGV,TER,2.60,9.05,6.43,3.54,2.86,2024,8.89,3.60,3.06,Nom_3925,3.39,AirParif_2024
MDE_03926,RER,TER,Velo,9.35,7.60,2.27,9.48,9.38,2024,9.33,2.77,5.82,Nom_3926,9.39,AirParif_2024
MDE_03927,TER,Bus,TER,2.53,6.26,4.96,8.44,7.17,2024,2.20,2.33,6.36,Nom_3927,1.84,Meteo_France
MDE_03928,Velo,Métro,Métro,8.05,1.06,6.61,2.15,1.76,2024,2.19,3.97,3.11,Nom_3928,7.95,Data.gouv.fr
MDE_03929,Velo,RER,Velo,3.65,4.13,9.92,8.42,4.92,2024,5.49,2.75,3.69,Nom_3929,3.26,RATP_Open_Data_2024
MDE_03930,Velo,TER,TGV,1.83,6.94,5.29,9.17,4.43,2024,2.00,9.80,5.82,Nom_3930,1.65,RATP_Open_Data_2024
MDE_03931,TGV,TER,TGV,8.22,7.63,8.47,3.99,9.69,2024,7.73,9.23,3.08,Nom_3931,9.91,Data.gouv.fr
MDE_03932,TGV,Métro,Métro,8.48,2.65,8.16,6.94,7.50,2024,7.50,5.33,6.84,Nom_3932,8.42,Data.gouv.fr
MDE_03933,Tramway,TGV,Tramway,8.48,3.12,5.82,6.67,7.69,2024,9.77,3.45,6.18,Nom_3933,1.24,AirParif_2024
MDE_03934,Bus,TGV,RER,2.48,9.49,1.04,8.98,3.92,2024,6.21,3.95,5.62,Nom_3934,5.87,SNCF_Open_Data
MDE_03935,TER,RER,Métro,8.58,9.01,6.87,9.08,3.76,2024,8.51,9.94,1.83,Nom_3935,8.02,SNCF_Open_Data
MDE_03936,Velo,Bus,Velo,2.75,3.92,4.02,8.32,4.81,2024,8.39,7.87,2.90,Nom_3936,6.34,AirParif_2024
MDE_03937,TGV,Tramway,Métro,1.36,9.98,3.86,9.51,9.20,2024,8.57,9.31,7.35,Nom_3937,3.09,RATP_Open_Data_2024
MDE_03938,TGV,Velo,TER,3.87,9.49,3.94,6.04,3.44,2024,6.87,8.36,8.66,Nom_3938,3.06,Data.gouv.fr
MDE_03939,Bus,Tramway,Velo,5.92,8.14,9.05,7.09,5.31,2024,3.68,1.24,6.40,Nom_3939,2.12,Meteo_France
MDE_03940,Bus,Tramway,Bus,8.44,1.58,1.65,3.38,2.29,2024,9.48,1.99,6.00,Nom_3940,1.51,Data.gouv.fr
MDE_03941,Bus,TER,TGV,4.48,8.13,6.66,6.36,7.51,2024,3.86,3.17,4.64,Nom_3941,5.98,Meteo_France
MDE_03942,Tramway,TGV,Velo,4.78,7.77,6.45,5.69,7.96,2024,3.71,1.47,6.62,Nom_3942,3.78,Meteo_France
MDE_03943,Métro,Tramway,TER,9.81,4.40,2.72,0.94,4.83,2024,7.69,5.33,8.97,Nom_3943,6.43,Meteo_France
MDE_03944,Tramway,RER,Bus,8.33,2.35,9.87,5.19,7.88,2024,2.55,6.22,7.55,Nom_3944,4.11,AirParif_2024
MDE_03945,Bus,Bus,Velo,2.73,6.35,8.21,5.36,3.47,2024,8.31,7.45,8.55,Nom_3945,4.33,Meteo_France
MDE_03946,Tramway,RER,RER,5.43,2.18,6.49,4.79,9.34,2024,1.03,2.96,4.74,Nom_3946,8.39,AirParif_2024
MDE_03947,Métro,RER,Métro,8.33,4.37,1.63,0.81,7.09,2024,7.01,3.63,3.96,Nom_3947,8.60,AirParif_2024
MDE_03948,Tramway,RER,RER,3.63,2.17,8.96,6.07,8.20,2024,3.01,2.64,9.55,Nom_3948,8.43,SNCF_Open_Data
MDE_03949,TGV,TGV,TER,1.50,8.03,2.25,5.56,8.05,2024,7.00,5.76,1.86,Nom_3949,1.58,AirParif_2024
MDE_03950,Velo,TER,TGV,1.45,7.06,6.15,5.19,5.80,2024,7.52,7.17,9.96,Nom_3950,3.54,SNCF_Open_Data
MDE_03951,TER,Métro,Velo,6.72,8.42,3.36,1.62,5.70,2024,9.84,3.52,7.47,Nom_3951,1.11,SNCF_Open_Data
MDE_03952,Tramway,Velo,Bus,8.00,6.41,2.76,5.24,7.49,2024,4.74,5.20,8.51,Nom_3952,2.42,RATP_Open_Data_2024
MDE_03953,Tramway,Tramway,Métro,1.34,4.62,4.02,2.42,9.63,2024,5.49,8.59,9.63,Nom_3953,7.16,AirParif_2024
MDE_03954,Métro,TGV,TER,8.83,7.17,9.66,4.45,4.58,2024,1.48,9.00,3.42,Nom_3954,5.14,Meteo_France
MDE_03955,Bus,TER,TGV,1.53,4.18,1.72,1.49,1.58,2024,8.88,1.47,2.52,Nom_3955,3.10,AirParif_2024
MDE_03956,Métro,TGV,TGV,4.08,6.47,3.51,0.54,4.80,2024,3.11,8.37,4.22,Nom_3956,2.67,SNCF_Open_Data
MDE_03957,Tramway,TER,Métro,9.34,2.35,4.16,9.32,2.45,2024,1.17,5.20,9.18,Nom_3957,5.59,SNCF_Open_Data
MDE_03958,Tramway,Métro,TGV,2.06,2.31,7.14,7.92,1.64,2024,6.90,2.25,8.76,Nom_3958,9.35,SNCF_Open_Data
MDE_03959,Velo,RER,Métro,6.58,7.83,9.55,9.24,6.62,2024,4.89,9.94,2.31,Nom_3959,7.75,SNCF_Open_Data
MDE_03960,TER,Bus,Tramway,3.21,7.67,5.88,4.72,4.56,2024,9.62,6.75,6.82,Nom_3960,3.33,AirParif_2024
MDE_03961,TGV,TGV,Bus,6.39,2.77,2.46,1.22,7.41,2024,6.59,9.39,3.26,Nom_3961,4.99,Data.gouv.fr
MDE_03962,Bus,Tramway,TER,2.20,5.80,8.58,3.01,1.18,2024,4.26,4.11,4.11,Nom_3962,6.65,RATP_Open_Data_2024
MDE_03963,TER,Bus,Velo,8.18,1.17,5.92,7.18,9.10,2024,2.60,5.37,5.97,Nom_3963,7.76,RATP_Open_Data_2024
MDE_03964,TER,Bus,Bus,3.80,2.16,8.18,4.92,8.27,2024,7.43,8.11,7.88,Nom_3964,2.15,AirParif_2024
MDE_03965,Tramway,TER,Tramway,5.32,3.49,3.41,9.54,3.62,2024,2.34,4.11,4.64,Nom_3965,7.93,Data.gouv.fr
MDE_03966,Tramway,Velo,TGV,1.76,1.26,9.90,7.26,8.25,2024,9.27,9.23,9.17,Nom_3966,7.41,RATP_Open_Data_2024
MDE_03967,TER,Tramway,Tramway,4.48,7.44,5.13,6.25,5.35,2024,6.75,8.67,5.77,Nom_3967,7.08,Meteo_France
MDE_03968,RER,Métro,Métro,3.37,1.14,2.88,7.30,3.81,2024,5.36,6.09,5.03,Nom_3968,5.86,Data.gouv.fr
MDE_03969,Tramway,TER,RER,5.88,2.30,4.71,6.08,4.86,2024,3.96,5.71,1.41,Nom_3969,1.56,SNCF_Open_Data
