col_mobilite_id,col_time_id,col_zone_id,col_mode_id,col_ligne_id,col_arret_id,col_segment_id,col_evenement_id,col_vehicule_id,col_trafic_mesure,col_vitesse_moyenne,col_temps_attente,col_taux_frequentation,col_nbr_accidents,col_niveau_delinquance,col_congestion_level,col_est_weekend,col_est_vacances,col_est_jour_ferie,col_is_peak_hour,col_high_risk_area,col_cout_energie_km,col_consommation_totale,col_feedback_score,col_source,col_date_insertion
MOB_04623,04623,04623,04623,04623,04623,04623,04623,04623,11.29,5.81,2.05,3.06,14,4.51,Critique,NON,OUI,OUI,OUI,OUI,5.28,8.59,9,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04624,04624,04624,04624,04624,04624,04624,04624,04624,6.09,6.56,3.77,1.06,24,8.80,Critique,OUI,NON,OUI,OUI,OUI,2.88,2.50,12,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04625,04625,04625,04625,04625,04625,04625,04625,04625,9.76,3.39,7.48,6.04,15,3.13,Critique,NON,NON,NON,OUI,OUI,2.70,8.74,58,Data.gouv.fr,2024-01-01 00:00:00
MOB_04626,04626,04626,04626,04626,04626,04626,04626,04626,19.19,5.00,1.54,7.66,70,2.68,Faible,NON,OUI,OUI,OUI,NON,2.66,1.29,81,Data.gouv.fr,2024-01-01 00:00:00
MOB_04627,04627,04627,04627,04627,04627,04627,04627,04627,19.12,3.47,5.51,6.55,74,8.31,Critique,NON,OUI,OUI,NON,OUI,4.61,7.25,31,Data.gouv.fr,2024-01-01 00:00:00
MOB_04628,04628,04628,04628,04628,04628,04628,04628,04628,42.89,4.54,8.31,9.75,34,6.19,Critique,OUI,NON,OUI,NON,OUI,6.92,1.72,60,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04629,04629,04629,04629,04629,04629,04629,04629,04629,13.55,4.34,8.96,7.51,97,6.49,Faible,OUI,NON,OUI,OUI,NON,0.68,8.70,83,Meteo_France,2024-01-01 00:00:00
MOB_04630,04630,04630,04630,04630,04630,04630,04630,04630,6.52,3.02,6.69,9.24,34,3.70,Modéré,NON,NON,OUI,NON,OUI,8.05,8.79,20,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04631,04631,04631,04631,04631,04631,04631,04631,04631,19.96,4.80,4.92,2.84,97,5.22,Faible,NON,OUI,NON,NON,OUI,3.08,1.88,64,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04632,04632,04632,04632,04632,04632,04632,04632,04632,48.63,2.11,4.02,8.51,43,4.37,Critique,NON,OUI,NON,NON,OUI,4.20,6.94,8,AirParif_2024,2024-01-01 00:00:00
MOB_04633,04633,04633,04633,04633,04633,04633,04633,04633,30.00,8.74,5.14,5.07,44,4.16,Critique,OUI,OUI,OUI,NON,NON,7.78,1.80,53,AirParif_2024,2024-01-01 00:00:00
MOB_04634,04634,04634,04634,04634,04634,04634,04634,04634,10.49,1.85,3.50,6.54,60,4.87,Modéré,NON,NON,NON,OUI,NON,3.76,3.80,3,AirParif_2024,2024-01-01 00:00:00
MOB_04635,04635,04635,04635,04635,04635,04635,04635,04635,24.06,9.96,7.14,9.90,51,8.05,Élevé,NON,OUI,OUI,NON,NON,7.50,1.36,75,AirParif_2024,2024-01-01 00:00:00
MOB_04636,04636,04636,04636,04636,04636,04636,04636,04636,45.11,9.40,6.89,9.06,78,3.63,Élevé,NON,NON,OUI,NON,OUI,2.71,2.31,57,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04637,04637,04637,04637,04637,04637,04637,04637,04637,30.64,8.78,7.03,4.56,11,5.74,Faible,OUI,OUI,NON,OUI,OUI,9.42,3.39,33,AirParif_2024,2024-01-01 00:00:00
MOB_04638,04638,04638,04638,04638,04638,04638,04638,04638,7.71,4.28,9.47,9.25,29,5.87,Critique,OUI,OUI,NON,NON,NON,4.73,7.58,13,Data.gouv.fr,2024-01-01 00:00:00
MOB_04639,04639,04639,04639,04639,04639,04639,04639,04639,24.88,7.49,3.49,5.27,75,6.75,Critique,NON,OUI,NON,NON,NON,1.40,6.71,79,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04640,04640,04640,04640,04640,04640,04640,04640,04640,1.36,5.73,3.91,2.33,25,9.61,Faible,OUI,NON,NON,OUI,OUI,4.78,7.11,90,Data.gouv.fr,2024-01-01 00:00:00
MOB_04641,04641,04641,04641,04641,04641,04641,04641,04641,4.38,9.35,9.28,4.14,24,5.56,Modéré,OUI,NON,NON,OUI,NON,1.26,4.05,55,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04642,04642,04642,04642,04642,04642,04642,04642,04642,44.50,9.37,9.69,7.15,12,7.93,Élevé,NON,NON,NON,NON,NON,5.58,2.41,76,Meteo_France,2024-01-01 00:00:00
MOB_04643,04643,04643,04643,04643,04643,04643,04643,04643,11.67,8.31,6.14,9.45,53,2.71,Élevé,OUI,OUI,NON,NON,NON,7.82,6.23,36,Data.gouv.fr,2024-01-01 00:00:00
MOB_04644,04644,04644,04644,04644,04644,04644,04644,04644,4.86,4.92,8.04,6.24,20,3.36,Faible,OUI,OUI,OUI,NON,OUI,0.91,8.19,67,AirParif_2024,2024-01-01 00:00:00
MOB_04645,04645,04645,04645,04645,04645,04645,04645,04645,21.06,8.64,9.06,3.48,63,9.10,Modéré,NON,NON,NON,OUI,NON,4.55,1.85,14,Meteo_France,2024-01-01 00:00:00
MOB_04646,04646,04646,04646,04646,04646,04646,04646,04646,16.55,8.03,3.61,4.27,55,8.09,Critique,OUI,OUI,OUI,NON,NON,4.22,7.34,12,Meteo_France,2024-01-01 00:00:00
MOB_04647,04647,04647,04647,04647,04647,04647,04647,04647,33.19,1.70,7.02,6.65,16,7.14,Faible,OUI,OUI,NON,OUI,NON,3.19,8.63,11,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04648,04648,04648,04648,04648,04648,04648,04648,04648,20.21,8.83,1.66,1.53,63,9.88,Critique,OUI,NON,NON,OUI,OUI,4.34,1.90,62,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04649,04649,04649,04649,04649,04649,04649,04649,04649,48.45,4.48,4.80,1.27,43,7.12,Modéré,OUI,OUI,OUI,OUI,OUI,1.87,9.10,12,AirParif_2024,2024-01-01 00:00:00
MOB_04650,04650,04650,04650,04650,04650,04650,04650,04650,6.83,6.41,1.26,4.97,26,5.19,Critique,NON,NON,NON,NON,NON,4.59,2.51,51,AirParif_2024,2024-01-01 00:00:00
MOB_04651,04651,04651,04651,04651,04651,04651,04651,04651,13.29,6.40,3.71,5.16,79,9.87,Faible,OUI,NON,NON,NON,NON,9.62,6.79,61,Meteo_France,2024-01-01 00:00:00
MOB_04652,04652,04652,04652,04652,04652,04652,04652,04652,12.26,6.89,4.33,3.46,42,4.67,Faible,OUI,NON,OUI,OUI,OUI,3.51,6.56,4,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04653,04653,04653,04653,04653,04653,04653,04653,04653,14.98,8.92,1.82,7.97,52,6.47,Modéré,NON,NON,OUI,OUI,OUI,7.54,3.74,46,AirParif_2024,2024-01-01 00:00:00
MOB_04654,04654,04654,04654,04654,04654,04654,04654,04654,29.68,8.43,7.18,2.56,76,7.46,Élevé,NON,OUI,OUI,NON,NON,6.69,6.59,44,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04655,04655,04655,04655,04655,04655,04655,04655,04655,39.10,6.50,2.59,9.01,58,3.19,Modéré,OUI,NON,OUI,NON,OUI,1.30,1.61,29,AirParif_2024,2024-01-01 00:00:00
MOB_04656,04656,04656,04656,04656,04656,04656,04656,04656,27.91,4.30,7.23,1.62,88,3.75,Faible,OUI,OUI,NON,OUI,OUI,3.67,5.59,15,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04657,04657,04657,04657,04657,04657,04657,04657,04657,42.13,2.18,2.69,3.53,32,2.20,Faible,NON,OUI,OUI,OUI,OUI,6.00,6.40,7,AirParif_2024,2024-01-01 00:00:00
MOB_04658,04658,04658,04658,04658,04658,04658,04658,04658,4.63,6.55,8.94,8.43,47,8.35,Modéré,OUI,OUI,NON,NON,OUI,3.38,7.68,32,Data.gouv.fr,2024-01-01 00:00:00
MOB_04659,04659,04659,04659,04659,04659,04659,04659,04659,5.40,6.98,7.02,6.29,36,5.97,Modéré,NON,NON,NON,OUI,OUI,2.25,9.50,11,Data.gouv.fr,2024-01-01 00:00:00
MOB_04660,04660,04660,04660,04660,04660,04660,04660,04660,12.96,2.04,8.64,6.69,40,5.60,Faible,NON,NON,OUI,NON,NON,2.03,1.66,67,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04661,04661,04661,04661,04661,04661,04661,04661,04661,27.48,3.61,2.61,3.75,57,8.15,Faible,OUI,NON,NON,NON,OUI,9.63,2.56,97,Data.gouv.fr,2024-01-01 00:00:00
MOB_04662,04662,04662,04662,04662,04662,04662,04662,04662,45.27,1.78,1.53,1.51,13,3.20,Modéré,OUI,OUI,OUI,OUI,OUI,6.64,7.77,93,Data.gouv.fr,2024-01-01 00:00:00
MOB_04663,04663,04663,04663,04663,04663,04663,04663,04663,33.92,2.07,3.81,7.89,82,4.29,Élevé,OUI,OUI,OUI,NON,NON,5.18,2.31,29,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04664,04664,04664,04664,04664,04664,04664,04664,04664,22.82,1.57,5.18,1.00,40,9.10,Faible,NON,OUI,OUI,OUI,OUI,5.88,6.57,85,AirParif_2024,2024-01-01 00:00:00
MOB_04665,04665,04665,04665,04665,04665,04665,04665,04665,21.75,4.18,2.38,8.44,56,1.13,Faible,OUI,NON,OUI,NON,NON,8.11,2.80,21,AirParif_2024,2024-01-01 00:00:00
MOB_04666,04666,04666,04666,04666,04666,04666,04666,04666,38.34,6.44,4.06,2.68,93,2.56,Élevé,OUI,NON,NON,NON,OUI,6.32,2.06,61,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04667,04667,04667,04667,04667,04667,04667,04667,04667,13.26,8.03,2.97,5.11,36,3.67,Faible,OUI,OUI,NON,OUI,NON,7.67,2.68,97,Data.gouv.fr,2024-01-01 00:00:00
MOB_04668,04668,04668,04668,04668,04668,04668,04668,04668,4.77,3.04,5.24,8.88,46,5.20,Élevé,NON,NON,NON,OUI,OUI,6.93,4.69,61,AirParif_2024,2024-01-01 00:00:00
MOB_04669,04669,04669,04669,04669,04669,04669,04669,04669,36.23,7.25,3.22,3.80,24,9.67,Critique,OUI,OUI,OUI,NON,OUI,0.53,5.52,2,Data.gouv.fr,2024-01-01 00:00:00
MOB_04670,04670,04670,04670,04670,04670,04670,04670,04670,35.08,2.46,5.99,8.77,100,8.27,Modéré,NON,OUI,NON,NON,OUI,6.42,1.76,37,AirParif_2024,2024-01-01 00:00:00
MOB_04671,04671,04671,04671,04671,04671,04671,04671,04671,44.17,6.17,1.89,2.30,73,2.11,Élevé,OUI,OUI,NON,OUI,NON,2.63,3.31,32,Data.gouv.fr,2024-01-01 00:00:00
MOB_04672,04672,04672,04672,04672,04672,04672,04672,04672,11.55,5.56,7.99,8.81,6,2.77,Faible,NON,NON,OUI,OUI,NON,6.42,5.30,17,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04673,04673,04673,04673,04673,04673,04673,04673,04673,7.89,6.42,5.43,7.15,16,2.19,Modéré,NON,OUI,OUI,NON,OUI,5.70,2.55,42,Data.gouv.fr,2024-01-01 00:00:00
MOB_04674,04674,04674,04674,04674,04674,04674,04674,04674,20.54,6.03,4.53,5.82,29,5.96,Modéré,OUI,OUI,NON,OUI,OUI,2.75,2.15,18,Data.gouv.fr,2024-01-01 00:00:00
MOB_04675,04675,04675,04675,04675,04675,04675,04675,04675,26.47,4.21,9.90,4.61,68,3.01,Modéré,OUI,NON,NON,OUI,OUI,8.75,6.44,48,Data.gouv.fr,2024-01-01 00:00:00
MOB_04676,04676,04676,04676,04676,04676,04676,04676,04676,31.24,9.42,9.32,2.23,41,5.90,Modéré,OUI,NON,OUI,NON,NON,2.44,7.99,16,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04677,04677,04677,04677,04677,04677,04677,04677,04677,20.34,6.65,5.77,6.33,30,5.81,Élevé,NON,NON,OUI,OUI,OUI,6.18,2.38,60,AirParif_2024,2024-01-01 00:00:00
MOB_04678,04678,04678,04678,04678,04678,04678,04678,04678,35.03,1.29,6.35,7.52,30,9.47,Modéré,OUI,NON,NON,NON,OUI,0.69,3.77,72,AirParif_2024,2024-01-01 00:00:00
MOB_04679,04679,04679,04679,04679,04679,04679,04679,04679,2.47,5.48,1.18,1.52,58,7.67,Critique,NON,NON,OUI,OUI,NON,9.20,2.31,7,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04680,04680,04680,04680,04680,04680,04680,04680,04680,32.45,9.98,1.66,7.07,86,3.83,Élevé,NON,NON,NON,OUI,OUI,5.91,9.47,96,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04681,04681,04681,04681,04681,04681,04681,04681,04681,39.64,8.87,3.20,8.18,17,5.39,Critique,OUI,OUI,NON,NON,OUI,8.09,4.64,52,Data.gouv.fr,2024-01-01 00:00:00
MOB_04682,04682,04682,04682,04682,04682,04682,04682,04682,6.84,2.30,2.54,8.84,64,9.52,Élevé,OUI,NON,NON,OUI,OUI,8.84,8.48,51,Meteo_France,2024-01-01 00:00:00
MOB_04683,04683,04683,04683,04683,04683,04683,04683,04683,30.90,4.97,3.50,7.68,43,5.42,Élevé,NON,OUI,OUI,NON,OUI,6.00,4.44,28,Data.gouv.fr,2024-01-01 00:00:00
MOB_04684,04684,04684,04684,04684,04684,04684,04684,04684,9.19,8.18,9.22,4.48,34,2.17,Critique,NON,OUI,NON,OUI,OUI,5.54,7.70,38,Data.gouv.fr,2024-01-01 00:00:00
MOB_04685,04685,04685,04685,04685,04685,04685,04685,04685,9.33,5.69,9.62,8.23,63,2.33,Critique,NON,NON,OUI,OUI,NON,6.57,1.26,34,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04686,04686,04686,04686,04686,04686,04686,04686,04686,34.22,5.16,3.03,3.08,84,6.96,Modéré,OUI,OUI,OUI,OUI,NON,4.42,6.25,6,Data.gouv.fr,2024-01-01 00:00:00
MOB_04687,04687,04687,04687,04687,04687,04687,04687,04687,34.66,6.29,3.95,9.07,99,9.70,Modéré,OUI,NON,NON,NON,NON,5.53,4.22,85,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04688,04688,04688,04688,04688,04688,04688,04688,04688,36.42,1.89,1.73,8.04,88,5.29,Faible,OUI,NON,NON,OUI,NON,8.63,1.94,37,Data.gouv.fr,2024-01-01 00:00:00
MOB_04689,04689,04689,04689,04689,04689,04689,04689,04689,34.70,7.33,8.57,8.80,58,3.62,Faible,NON,OUI,NON,NON,OUI,2.37,3.99,84,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04690,04690,04690,04690,04690,04690,04690,04690,04690,12.87,3.35,2.93,6.24,68,8.02,Modéré,OUI,OUI,NON,OUI,OUI,8.94,3.96,24,Meteo_France,2024-01-01 00:00:00
MOB_04691,04691,04691,04691,04691,04691,04691,04691,04691,22.55,5.94,1.34,4.62,76,2.86,Élevé,NON,NON,OUI,NON,NON,4.90,5.13,23,Data.gouv.fr,2024-01-01 00:00:00
MOB_04692,04692,04692,04692,04692,04692,04692,04692,04692,43.21,2.14,1.09,2.99,69,4.36,Élevé,OUI,NON,NON,OUI,OUI,3.88,3.39,69,AirParif_2024,2024-01-01 00:00:00
MOB_04693,04693,04693,04693,04693,04693,04693,04693,04693,31.29,7.54,6.18,6.13,30,9.96,Faible,NON,OUI,OUI,OUI,OUI,1.87,2.76,2,AirParif_2024,2024-01-01 00:00:00
MOB_04694,04694,04694,04694,04694,04694,04694,04694,04694,21.93,6.53,4.45,8.25,96,3.26,Modéré,NON,NON,NON,NON,OUI,8.44,7.70,90,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04695,04695,04695,04695,04695,04695,04695,04695,04695,49.08,8.25,2.32,4.74,52,4.46,Élevé,NON,NON,OUI,OUI,NON,7.62,3.76,91,Data.gouv.fr,2024-01-01 00:00:00
MOB_04696,04696,04696,04696,04696,04696,04696,04696,04696,6.07,7.21,5.37,4.77,13,2.41,Critique,NON,NON,OUI,NON,OUI,8.60,5.57,97,AirParif_2024,2024-01-01 00:00:00
MOB_04697,04697,04697,04697,04697,04697,04697,04697,04697,24.42,3.85,9.34,6.10,38,9.99,Critique,OUI,NON,OUI,NON,OUI,2.82,1.51,80,Data.gouv.fr,2024-01-01 00:00:00
MOB_04698,04698,04698,04698,04698,04698,04698,04698,04698,3.60,6.92,6.18,8.33,30,1.65,Critique,NON,NON,OUI,OUI,NON,6.99,8.48,17,Data.gouv.fr,2024-01-01 00:00:00
MOB_04699,04699,04699,04699,04699,04699,04699,04699,04699,6.38,2.28,8.49,9.40,54,2.23,Critique,OUI,NON,OUI,NON,NON,7.91,1.93,29,Data.gouv.fr,2024-01-01 00:00:00
MOB_04700,04700,04700,04700,04700,04700,04700,04700,04700,38.55,7.93,7.10,1.52,85,1.50,Modéré,OUI,OUI,OUI,NON,NON,5.45,9.96,84,AirParif_2024,2024-01-01 00:00:00
MOB_04701,04701,04701,04701,04701,04701,04701,04701,04701,28.83,6.31,5.00,8.14,59,1.59,Faible,OUI,OUI,OUI,NON,NON,9.02,8.87,69,AirParif_2024,2024-01-01 00:00:00
MOB_04702,04702,04702,04702,04702,04702,04702,04702,04702,38.50,5.06,7.85,7.48,49,2.30,Modéré,OUI,OUI,OUI,NON,OUI,7.70,9.35,74,Data.gouv.fr,2024-01-01 00:00:00
MOB_04703,04703,04703,04703,04703,04703,04703,04703,04703,32.26,1.22,7.99,4.62,12,6.91,Modéré,NON,NON,OUI,NON,OUI,1.64,5.11,81,AirParif_2024,2024-01-01 00:00:00
MOB_04704,04704,04704,04704,04704,04704,04704,04704,04704,40.28,1.30,2.22,9.20,35,7.63,Élevé,NON,OUI,NON,NON,OUI,5.61,9.47,32,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04705,04705,04705,04705,04705,04705,04705,04705,04705,8.66,5.26,2.08,7.02,96,8.66,Modéré,NON,OUI,NON,NON,OUI,5.87,4.50,53,Meteo_France,2024-01-01 00:00:00
MOB_04706,04706,04706,04706,04706,04706,04706,04706,04706,19.81,9.82,2.32,8.95,82,7.24,Faible,NON,OUI,NON,OUI,NON,3.91,6.48,30,Meteo_France,2024-01-01 00:00:00
MOB_04707,04707,04707,04707,04707,04707,04707,04707,04707,42.81,2.14,5.47,8.97,87,8.21,Élevé,NON,OUI,OUI,OUI,OUI,8.07,8.76,45,AirParif_2024,2024-01-01 00:00:00
MOB_04708,04708,04708,04708,04708,04708,04708,04708,04708,33.61,1.73,3.82,2.84,83,2.18,Critique,NON,OUI,NON,NON,NON,7.06,9.94,66,Meteo_France,2024-01-01 00:00:00
MOB_04709,04709,04709,04709,04709,04709,04709,04709,04709,39.07,8.26,8.95,8.81,96,8.25,Faible,OUI,OUI,NON,NON,OUI,9.51,9.13,45,Data.gouv.fr,2024-01-01 00:00:00
MOB_04710,04710,04710,04710,04710,04710,04710,04710,04710,12.77,9.61,1.41,8.10,9,3.41,Élevé,OUI,NON,OUI,NON,NON,3.38,1.98,10,Meteo_France,2024-01-01 00:00:00
MOB_04711,04711,04711,04711,04711,04711,04711,04711,04711,20.70,5.84,7.17,3.03,75,9.50,Modéré,NON,OUI,OUI,OUI,NON,6.79,1.84,87,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04712,04712,04712,04712,04712,04712,04712,04712,04712,9.61,7.17,3.83,3.27,21,2.95,Modéré,NON,OUI,NON,NON,OUI,3.92,1.54,40,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04713,04713,04713,04713,04713,04713,04713,04713,04713,2.40,6.55,5.74,5.10,15,8.79,Modéré,OUI,OUI,NON,NON,OUI,5.81,8.18,74,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04714,04714,04714,04714,04714,04714,04714,04714,04714,42.53,9.98,8.28,1.36,61,4.95,Modéré,OUI,OUI,NON,NON,OUI,8.84,8.51,37,Data.gouv.fr,2024-01-01 00:00:00
MOB_04715,04715,04715,04715,04715,04715,04715,04715,04715,13.74,9.02,5.69,6.68,70,3.50,Modéré,OUI,NON,OUI,OUI,NON,8.37,3.40,47,AirParif_2024,2024-01-01 00:00:00
MOB_04716,04716,04716,04716,04716,04716,04716,04716,04716,6.61,1.76,8.82,5.10,82,4.23,Faible,OUI,NON,OUI,NON,NON,6.81,6.05,42,AirParif_2024,2024-01-01 00:00:00
MOB_04717,04717,04717,04717,04717,04717,04717,04717,04717,24.59,3.26,6.40,3.34,63,4.95,Faible,OUI,NON,NON,NON,OUI,8.75,2.92,73,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04718,04718,04718,04718,04718,04718,04718,04718,04718,19.10,2.52,1.48,4.09,15,5.22,Critique,OUI,NON,OUI,OUI,OUI,9.12,8.17,33,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04719,04719,04719,04719,04719,04719,04719,04719,04719,13.41,5.88,5.26,4.71,99,9.16,Faible,OUI,NON,NON,OUI,NON,8.13,3.21,2,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04720,04720,04720,04720,04720,04720,04720,04720,04720,14.09,3.05,6.00,7.30,71,8.92,Modéré,OUI,NON,OUI,NON,NON,4.91,5.76,70,Data.gouv.fr,2024-01-01 00:00:00
MOB_04721,04721,04721,04721,04721,04721,04721,04721,04721,3.41,7.91,1.38,7.46,80,8.88,Élevé,NON,OUI,NON,OUI,OUI,8.97,6.91,73,AirParif_2024,2024-01-01 00:00:00
MOB_04722,04722,04722,04722,04722,04722,04722,04722,04722,34.06,8.65,5.42,7.70,37,2.95,Critique,NON,NON,OUI,OUI,NON,3.17,6.36,49,Meteo_France,2024-01-01 00:00:00
MOB_04723,04723,04723,04723,04723,04723,04723,04723,04723,47.74,2.48,1.92,9.58,82,4.99,Élevé,OUI,OUI,NON,OUI,OUI,9.17,7.98,95,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04724,04724,04724,04724,04724,04724,04724,04724,04724,4.32,8.04,5.38,4.44,60,1.21,Élevé,NON,OUI,OUI,NON,OUI,6.80,3.57,48,AirParif_2024,2024-01-01 00:00:00
MOB_04725,04725,04725,04725,04725,04725,04725,04725,04725,35.39,7.54,5.06,3.45,30,5.51,Élevé,OUI,OUI,OUI,OUI,NON,2.98,1.09,61,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04726,04726,04726,04726,04726,04726,04726,04726,04726,38.75,6.38,5.53,8.91,69,6.02,Critique,OUI,OUI,NON,NON,OUI,3.37,6.86,9,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04727,04727,04727,04727,04727,04727,04727,04727,04727,27.95,7.91,3.54,1.63,48,7.03,Modéré,OUI,OUI,NON,OUI,NON,1.81,7.43,73,AirParif_2024,2024-01-01 00:00:00
MOB_04728,04728,04728,04728,04728,04728,04728,04728,04728,27.39,7.12,3.48,7.90,90,4.79,Modéré,OUI,OUI,OUI,OUI,OUI,7.37,9.57,100,AirParif_2024,2024-01-01 00:00:00
MOB_04729,04729,04729,04729,04729,04729,04729,04729,04729,44.47,7.01,5.55,2.55,53,6.48,Élevé,NON,NON,OUI,OUI,OUI,9.84,2.19,93,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04730,04730,04730,04730,04730,04730,04730,04730,04730,41.01,5.55,1.69,3.52,24,4.91,Faible,OUI,OUI,NON,OUI,OUI,7.61,6.05,76,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04731,04731,04731,04731,04731,04731,04731,04731,04731,37.30,4.45,1.97,8.82,4,3.35,Élevé,NON,OUI,OUI,NON,NON,8.35,5.43,31,Data.gouv.fr,2024-01-01 00:00:00
MOB_04732,04732,04732,04732,04732,04732,04732,04732,04732,19.20,7.00,1.82,1.38,54,1.40,Critique,NON,NON,OUI,OUI,OUI,9.49,8.34,35,AirParif_2024,2024-01-01 00:00:00
MOB_04733,04733,04733,04733,04733,04733,04733,04733,04733,46.06,7.01,7.27,4.85,94,9.39,Faible,NON,OUI,NON,OUI,NON,5.59,5.62,2,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04734,04734,04734,04734,04734,04734,04734,04734,04734,42.19,1.48,7.32,1.94,37,3.67,Modéré,OUI,OUI,NON,NON,NON,8.87,9.75,1,AirParif_2024,2024-01-01 00:00:00
MOB_04735,04735,04735,04735,04735,04735,04735,04735,04735,8.18,9.22,4.64,3.36,47,4.91,Élevé,OUI,OUI,OUI,OUI,NON,4.41,1.88,82,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04736,04736,04736,04736,04736,04736,04736,04736,04736,10.01,1.35,7.66,6.99,31,8.33,Modéré,NON,OUI,OUI,OUI,OUI,1.46,9.21,29,Data.gouv.fr,2024-01-01 00:00:00
MOB_04737,04737,04737,04737,04737,04737,04737,04737,04737,29.48,9.20,1.56,6.23,90,2.15,Critique,NON,NON,NON,OUI,OUI,9.13,4.14,92,AirParif_2024,2024-01-01 00:00:00
MOB_04738,04738,04738,04738,04738,04738,04738,04738,04738,22.00,6.55,4.10,5.55,26,1.90,Modéré,OUI,OUI,NON,NON,NON,6.71,8.20,39,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04739,04739,04739,04739,04739,04739,04739,04739,04739,16.07,2.33,2.00,2.92,38,4.03,Modéré,OUI,NON,NON,OUI,NON,9.46,2.35,52,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04740,04740,04740,04740,04740,04740,04740,04740,04740,14.15,4.91,3.30,8.14,27,4.18,Modéré,OUI,NON,OUI,NON,NON,6.36,1.71,35,Meteo_France,2024-01-01 00:00:00
MOB_04741,04741,04741,04741,04741,04741,04741,04741,04741,2.49,9.64,8.40,2.05,44,7.10,Faible,NON,OUI,OUI,OUI,NON,7.21,6.40,21,SNCF_Open_Data,2024-01-01 00:00:00
MOB_04742,04742,04742,04742,04742,04742,04742,04742,04742,3.50,2.73,2.51,5.53,32,1.20,Élevé,NON,NON,NON,OUI,OUI,8.90,6.82,45,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04743,04743,04743,04743,04743,04743,04743,04743,04743,39.62,1.35,9.28,5.87,22,1.15,Critique,OUI,NON,NON,NON,OUI,1.25,6.11,11,Data.gouv.fr,2024-01-01 00:00:00
MOB_04744,04744,04744,04744,04744,04744,04744,04744,04744,25.01,6.35,3.66,7.55,64,4.56,Faible,OUI,OUI,OUI,NON,OUI,3.34,2.21,26,Data.gouv.fr,2024-01-01 00:00:00
MOB_04745,04745,04745,04745,04745,04745,04745,04745,04745,34.86,3.50,9.51,8.38,83,5.91,Faible,OUI,NON,NON,NON,NON,4.95,5.99,74,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_04746,04746,04746,04746,04746,04746,04746,04746,04746,44.15,5.10,3.45,1.62,50,5.49,Élevé,NON,OUI,NON,NON,NON,5.32,7.36,31,Data.gouv.fr,2024-01-01 00:00:00
MOB_04747,04747,04747,04747,04747,04747,04747,04747,04747,9.27,6.91,7.60,9.87,1,5.63,Critique,OUI,OUI,OUI,NON,NON,1.77,2.42,44,Meteo_France,2024-01-01 00:00:00
MOB_04748,04748,04748,04748,04748,04748,04748,04748,04748,27.26,2.97,3.02,4.18,31,4.84,Modéré,OUI,NON,OUI,OUI,OUI,7.73,4.48,31,Meteo_France,2024-01-01 00:00:00
MOB_04749,04749,04749,04749,04749,04749,04749,04749,04749,30.11,5.58,3.52,2.87,22,3.88,Critique,OUI,NON,NON,OUI,OUI,8.68,1.31,1,AirParif_2024,2024-01-01 00:00:00
