col_date,col_heure,col_ville,col_type_zone,col_trafic_vehicules,col_periode,col_confinement,col_taux_occupation,col_vitesse_moyenne,col_niveau_confinement
2024-09-21 00:00:00,1.38,Lyon,7.61,7.61,5.52,3.08,5.91,45,4.54
2024-05-24 00:00:00,7.19,Nantes,5.58,5.08,7.05,7.45,1.3,130,7.91
2024-01-23 00:00:00,1.21,Nice,8.5,7.17,7.51,7.96,4.09,130,3.39
2024-08-18 00:00:00,8.68,Montpellier,8.54,8.75,3.57,7.62,4.69,45,5.18
2024-12-01 00:00:00,2.03,Lille,8.78,6.62,4.82,4.64,4.3,70,4.56
2024-08-24 00:00:00,2.36,Strasbourg,4.93,6.1,1.54,1.9,4.83,50,7.72
2024-06-27 00:00:00,3.99,Montpellier,1.8,8.05,5.4,5.13,3.26,80,5.43
2024-01-08 00:00:00,6.65,Lyon,7.16,3.26,4.23,7.64,8.55,50,7.18
2024-02-03 00:00:00,1.78,Toulouse,3.44,2.68,5.09,4.15,4.62,30,6.17
2024-12-03 00:00:00,4.8,Bordeaux,1.46,6.64,8.61,6.36,8.48,80,3.05
2024-06-17 00:00:00,3.79,Lyon,2.08,2.4,8.06,7.23,5.85,70,6.36
2024-11-07 00:00:00,4.5,Strasbourg,5.61,5.92,2.73,2.15,7.17,130,6.36
2024-11-01 00:00:00,3.84,Nice,5.93,1.88,3.37,4.91,8.16,80,2.31
2024-07-06 00:00:00,2.48,Paris,5.59,2.44,4.73,7.39,5.26,30,4.97
2024-11-25 00:00:00,2.14,Paris,4.1,4.62,3.34,4.01,8.32,50,4.43
2024-11-27 00:00:00,1.78,Toulouse,2.35,6.08,5.78,3.16,8.46,30,7.03
2024-04-14 00:00:00,6.25,Nice,2.63,3.73,1.26,2.75,8.07,130,2.18
2024-03-20 00:00:00,4.79,Nice,7.98,3.35,5.93,1.45,1.79,80,7.16
2024-10-26 00:00:00,1.92,Toulouse,8.43,4.47,6.45,5.31,7.72,70,5.73
2024-06-20 00:00:00,4.57,Toulouse,6.99,4.66,6.06,7.4,7.5,50,2.79
2024-03-19 00:00:00,3.71,Paris,5.38,2.12,8.46,5.62,3.83,50,8.66
2024-01-06 00:00:00,4.72,Lyon,5.48,1.51,3.82,2.75,4.15,70,1.73
2024-10-31 00:00:00,1.75,Nantes,8.05,5.18,8.18,1.25,6.48,110,2.92
2024-07-21 00:00:00,6.35,Nice,8.42,3.74,4.0,6.87,6.51,110,3.19
2024-09-06 00:00:00,7.8,Bordeaux,2.19,1.41,3.7,6.32,5.92,110,4.28
2024-01-31 00:00:00,2.57,Nice,7.34,7.38,5.47,6.8,7.74,45,6.1
2024-07-02 00:00:00,6.06,Strasbourg,6.57,6.82,6.03,7.8,5.06,45,3.22
2024-11-08 00:00:00,7.57,Toulouse,4.55,5.7,5.26,1.83,6.1,80,2.35
2024-03-07 00:00:00,4.75,Marseille,8.51,8.64,5.46,7.95,4.08,50,4.02
2024-10-04 00:00:00,3.53,Toulouse,4.54,3.66,2.45,1.52,4.38,30,7.34
2024-01-02 00:00:00,2.58,Toulouse,2.16,5.31,6.72,3.96,2.19,80,2.54
2024-10-25 00:00:00,1.79,Lyon,6.71,6.25,3.79,5.05,2.76,70,4.83
2024-11-21 00:00:00,2.2,Paris,6.24,1.31,4.92,1.55,8.6,50,3.76
2024-12-11 00:00:00,5.86,Paris,5.5,4.15,8.59,7.02,3.3,30,4.74
2024-01-03 00:00:00,8.29,Lyon,1.52,7.12,8.17,3.92,4.8,110,3.88
2024-10-08 00:00:00,2.53,Strasbourg,5.24,7.28,5.83,7.2,7.62,50,2.14
2024-10-29 00:00:00,1.82,Lyon,3.11,6.42,3.53,8.47,7.11,50,3.71
2024-12-26 00:00:00,1.76,Lyon,3.29,2.76,3.88,8.06,4.73,50,2.16
2024-05-20 00:00:00,3.37,Lille,3.49,1.71,3.47,6.27,4.46,30,2.11
2024-01-04 00:00:00,2.01,Montpellier,8.09,3.29,2.43,5.71,2.24,80,4.79
2024-05-22 00:00:00,4.54,Marseille,6.62,7.59,7.8,7.56,3.21,45,6.77
2024-04-11 00:00:00,5.28,Strasbourg,2.53,1.26,4.34,4.5,2.35,110,8.41
2024-08-29 00:00:00,6.69,Marseille,4.97,4.44,4.86,7.97,3.19,70,1.34
2024-07-24 00:00:00,1.4,Nantes,6.7,3.2,3.15,3.29,2.27,80,5.13
2024-08-21 00:00:00,7.12,Toulouse,7.4,6.97,6.29,4.6,6.2,110,5.34
2024-08-22 00:00:00,2.7,Lyon,2.54,8.42,3.4,2.19,2.04,45,2.94
2024-03-21 00:00:00,7.5,Lille,3.39,5.84,6.37,3.27,7.23,80,1.9
2024-08-01 00:00:00,2.85,Lyon,2.53,7.83,7.25,2.56,5.83,110,2.61
2024-12-22 00:00:00,4.81,Bordeaux,1.67,5.84,3.05,5.23,2.1,80,4.98
2024-07-15 00:00:00,3.78,Lyon,3.44,5.33,1.89,5.44,1.22,30,5.42
2024-06-14 00:00:00,6.85,Marseille,2.31,6.13,3.56,3.21,3.75,80,7.31
2024-12-26 00:00:00,6.49,Paris,8.78,4.85,6.52,1.54,2.84,30,2.45
2024-05-01 00:00:00,3.77,Paris,2.54,4.42,5.3,2.71,8.1,45,4.76
2024-01-13 00:00:00,7.61,Nantes,1.32,7.08,5.03,8.28,8.34,45,5.64
2024-04-17 00:00:00,2.92,Marseille,1.38,1.35,4.06,1.43,2.92,80,3.11
2024-02-04 00:00:00,5.87,Nantes,6.15,1.83,5.82,7.22,4.28,80,5.45
2024-02-26 00:00:00,2.84,Nice,5.36,1.47,7.43,4.3,8.11,130,3.06
2024-08-08 00:00:00,2.59,Toulouse,8.49,8.26,2.89,3.81,5.04,80,6.28
2024-03-12 00:00:00,2.5,Lille,7.7,6.27,3.08,1.63,1.67,45,8.63
2024-02-13 00:00:00,2.27,Lyon,7.48,1.66,7.78,3.3,7.55,45,1.6
2024-03-01 00:00:00,5.79,Lille,2.74,1.43,2.35,6.21,7.24,130,7.83
2024-12-09 00:00:00,8.58,Paris,2.81,6.8,5.56,7.55,5.31,130,7.26
2024-05-26 00:00:00,7.13,Paris,7.61,5.31,1.43,5.52,2.41,80,2.88
2024-03-25 00:00:00,3.09,Montpellier,4.89,6.26,5.62,7.44,4.94,80,1.58
2024-10-21 00:00:00,6.21,Paris,8.67,2.24,5.69,6.61,5.12,50,4.15
2024-08-12 00:00:00,6.25,Strasbourg,2.89,2.8,5.65,2.88,4.95,130,4.34
2024-09-20 00:00:00,2.02,Lille,8.29,7.49,5.23,1.98,6.01,45,5.9
2024-03-20 00:00:00,5.64,Bordeaux,3.74,4.39,6.55,8.16,5.86,110,2.91
2024-11-29 00:00:00,7.55,Bordeaux,5.34,3.3,8.39,5.39,6.5,130,1.48
2024-11-28 00:00:00,8.65,Lille,8.61,4.44,1.87,2.39,7.59,30,6.43
2024-03-01 00:00:00,2.36,Lyon,8.41,7.11,4.74,5.66,7.76,70,6.59
2024-11-07 00:00:00,7.18,Marseille,3.86,3.6,3.87,2.26,3.57,70,8.76
2024-05-15 00:00:00,4.25,Lyon,6.39,6.02,2.09,2.2,6.79,30,8.41
2024-07-18 00:00:00,5.05,Lille,8.72,6.26,3.93,3.34,6.26,130,4.03
2024-09-09 00:00:00,4.02,Toulouse,3.0,8.74,7.16,4.83,2.93,45,1.5
2024-12-11 00:00:00,5.77,Bordeaux,2.92,3.68,4.98,5.71,1.72,130,7.28
2024-04-23 00:00:00,4.91,Marseille,6.96,6.58,6.53,5.73,2.46,80,3.5
2024-04-19 00:00:00,5.92,Montpellier,5.78,6.09,4.5,6.78,4.98,50,4.62
2024-06-18 00:00:00,1.34,Lyon,8.35,6.89,4.84,6.6,3.19,50,7.85
2024-07-19 00:00:00,5.21,Strasbourg,7.25,6.22,6.75,2.21,2.83,110,4.06
2024-06-30 00:00:00,7.31,Montpellier,6.15,3.86,1.93,8.05,5.92,130,3.52
2024-05-25 00:00:00,4.84,Strasbourg,4.0,4.38,3.72,5.62,8.53,30,3.48
2024-11-27 00:00:00,3.65,Bordeaux,5.51,3.23,3.63,7.19,6.84,30,2.35
2024-08-03 00:00:00,8.1,Lille,7.68,5.32,8.62,4.03,4.51,80,4.83
2024-03-05 00:00:00,7.2,Montpellier,5.17,5.46,7.01,6.98,7.7,30,8.64
2024-01-07 00:00:00,1.37,Marseille,3.14,6.37,5.53,1.85,1.37,50,5.04
2024-08-06 00:00:00,7.83,Strasbourg,8.34,7.94,6.07,2.94,5.88,110,5.35
2024-06-21 00:00:00,4.8,Marseille,1.78,6.22,2.76,3.59,7.92,130,6.15
2024-09-29 00:00:00,5.3,Toulouse,2.75,7.22,6.1,2.46,4.48,50,2.62
2024-04-03 00:00:00,5.57,Lille,6.92,4.19,2.03,1.3,3.58,80,5.61
2024-09-29 00:00:00,8.36,Strasbourg,7.44,7.93,2.76,4.54,6.85,70,3.68
2024-04-09 00:00:00,3.75,Lyon,5.94,1.34,3.3,3.93,4.38,130,5.51
2024-02-06 00:00:00,8.42,Lille,6.2,8.36,5.74,1.91,6.7,70,2.87
2024-02-28 00:00:00,7.91,Marseille,2.65,4.16,6.07,1.86,8.07,50,2.6
2024-01-24 00:00:00,7.85,Marseille,5.0,8.26,4.86,4.48,2.85,50,4.64
2024-12-08 00:00:00,7.42,Lyon,6.73,4.25,1.91,6.45,8.43,80,4.77
2024-04-22 00:00:00,2.58,Montpellier,7.8,8.42,1.62,7.65,2.98,80,3.6
2024-07-29 00:00:00,1.62,Strasbourg,1.75,6.62,7.32,8.38,1.72,70,2.5
2024-08-26 00:00:00,7.08,Lyon,4.22,3.79,1.21,8.56,3.98,50,5.93
2024-02-05 00:00:00,6.64,Montpellier,2.81,4.26,6.11,4.64,5.26,70,1.4
2024-07-25 00:00:00,8.6,Paris,3.29,4.96,3.85,7.29,7.09,110,5.43
2024-09-02 00:00:00,4.29,Toulouse,5.57,4.0,3.02,7.62,2.3,45,6.8
2024-10-03 00:00:00,3.24,Lyon,1.53,4.81,2.36,7.68,2.32,30,6.71
2024-04-27 00:00:00,1.58,Strasbourg,2.01,4.35,3.16,2.34,8.6,50,4.61
2024-07-09 00:00:00,5.92,Lille,3.77,7.76,7.05,6.67,3.01,45,4.59
2024-01-27 00:00:00,1.71,Toulouse,3.96,5.63,5.83,6.06,5.49,70,6.18
2024-06-17 00:00:00,3.09,Toulouse,1.5,5.2,2.37,4.53,1.38,130,5.76
2024-11-16 00:00:00,3.5,Nantes,1.76,2.33,8.0,8.27,1.27,80,3.24
2024-10-10 00:00:00,5.88,Toulouse,2.32,8.54,3.79,8.47,2.75,80,4.33
2024-03-18 00:00:00,3.64,Toulouse,6.44,5.81,1.45,8.51,1.86,110,2.93
2024-06-13 00:00:00,5.41,Paris,6.94,4.06,6.11,3.35,4.42,80,4.2
2024-10-12 00:00:00,1.88,Lille,7.24,6.29,5.97,7.86,2.83,30,3.21
2024-04-13 00:00:00,7.78,Nantes,7.51,8.65,6.48,2.84,3.33,130,6.73
2024-02-01 00:00:00,6.75,Strasbourg,5.81,6.99,4.92,6.16,3.71,50,2.14
2024-09-08 00:00:00,6.26,Toulouse,6.36,4.64,3.35,1.96,5.19,110,3.86
2024-12-10 00:00:00,6.67,Marseille,4.45,5.99,1.92,1.94,1.94,30,4.04
2024-03-31 00:00:00,8.38,Paris,1.62,7.16,6.69,2.21,7.16,70,1.73
2024-10-03 00:00:00,2.34,Bordeaux,8.76,8.18,1.23,6.86,6.97,130,2.27
2024-01-11 00:00:00,2.94,Marseille,6.42,4.24,2.33,8.49,4.36,30,1.27
2024-08-25 00:00:00,6.19,Strasbourg,7.64,5.86,5.11,2.42,1.83,80,6.57
2024-06-02 00:00:00,1.94,Montpellier,1.78,3.71,2.68,5.62,4.41,45,5.38
2024-04-03 00:00:00,4.82,Marseille,5.04,3.85,8.13,2.56,5.35,45,8.2
2024-09-14 00:00:00,7.68,Bordeaux,2.29,8.54,7.12,7.38,5.14,30,4.28
2024-02-27 00:00:00,8.36,Nantes,6.39,6.58,3.96,6.45,6.13,45,6.41
2024-11-26 00:00:00,4.89,Marseille,3.16,8.32,1.67,5.55,7.59,70,3.08
2024-03-30 00:00:00,3.19,Strasbourg,4.79,6.43,4.52,1.38,5.64,130,5.53
2024-03-28 00:00:00,6.19,Lille,7.02,1.58,8.18,2.14,6.46,130,2.64
2024-01-30 00:00:00,7.46,Bordeaux,3.07,4.86,3.38,6.04,5.37,50,5.55
2024-08-12 00:00:00,4.42,Strasbourg,5.26,1.53,5.8,5.93,1.21,45,4.07
2024-01-24 00:00:00,1.53,Paris,6.44,7.21,3.78,4.77,5.26,50,5.61
2024-03-06 00:00:00,2.33,Nice,4.95,8.0,6.49,6.29,5.01,45,7.52
2024-06-09 00:00:00,5.72,Lille,3.37,4.61,1.4,1.99,4.5,110,2.37
2024-12-26 00:00:00,1.77,Bordeaux,4.87,4.87,8.34,7.8,8.41,130,3.75
2024-11-30 00:00:00,7.83,Lille,4.46,6.21,2.35,1.69,7.65,110,1.72
2024-06-02 00:00:00,6.55,Marseille,7.54,6.99,2.82,6.05,8.69,130,1.97
2024-09-17 00:00:00,8.38,Marseille,7.07,8.53,5.21,3.69,3.29,80,5.41
2024-09-19 00:00:00,1.35,Strasbourg,7.99,5.72,3.52,1.48,2.7,110,1.66
2024-11-07 00:00:00,4.6,Bordeaux,3.12,6.15,6.51,5.89,3.1,50,2.81
2024-10-14 00:00:00,1.96,Lyon,7.27,4.29,1.24,6.57,4.38,130,7.27
2024-06-02 00:00:00,3.85,Nantes,3.97,1.63,6.18,3.87,7.69,30,7.88
2024-07-09 00:00:00,1.45,Marseille,8.07,8.39,4.02,5.77,3.07,30,5.03
2024-11-29 00:00:00,1.77,Bordeaux,1.77,8.46,7.01,4.2,3.89,45,5.63
2024-02-13 00:00:00,4.63,Lille,2.78,6.57,3.33,5.05,5.2,130,8.4
2024-02-18 00:00:00,8.23,Toulouse,5.13,3.81,6.13,6.57,5.97,110,7.09
2024-01-31 00:00:00,3.52,Toulouse,7.31,6.06,8.06,5.26,7.62,130,2.74
2024-05-20 00:00:00,4.19,Lille,1.71,8.14,7.72,3.65,2.93,110,8.6
2024-11-28 00:00:00,1.31,Nice,2.0,1.86,4.78,4.63,3.89,50,7.46
2024-01-03 00:00:00,1.66,Paris,3.65,7.28,5.76,4.44,5.54,70,1.66
2024-02-01 00:00:00,4.51,Montpellier,5.95,6.36,5.88,4.43,5.83,110,2.07
2024-09-29 00:00:00,2.9,Lyon,2.0,1.2,2.91,4.84,8.49,50,6.74
2024-03-28 00:00:00,2.93,Paris,7.41,2.43,2.85,1.67,4.58,50,2.02
2024-05-17 00:00:00,2.96,Montpellier,1.47,4.41,2.67,7.07,8.16,30,7.23
2024-05-25 00:00:00,5.15,Paris,3.24,2.6,2.45,7.53,3.81,30,5.47
2024-12-26 00:00:00,6.98,Strasbourg,1.83,1.51,1.61,8.79,7.86,130,1.93
2024-03-03 00:00:00,5.66,Strasbourg,5.06,4.11,8.75,4.18,6.8,70,4.27
2024-02-19 00:00:00,2.33,Paris,1.5,7.06,6.66,8.13,5.13,50,2.11
2024-11-19 00:00:00,8.37,Nice,6.89,1.61,8.23,5.3,5.25,30,4.78
2024-11-18 00:00:00,8.61,Toulouse,2.55,6.45,1.54,5.72,4.63,30,2.35
2024-09-20 00:00:00,5.2,Nice,5.37,2.27,6.01,4.06,2.55,30,1.85
2024-09-12 00:00:00,5.37,Montpellier,7.02,6.76,4.52,1.92,3.87,130,5.75
2024-08-06 00:00:00,5.81,Nice,1.67,7.17,7.98,7.0,7.69,110,4.1
2024-02-29 00:00:00,4.66,Nantes,7.4,2.52,5.68,7.12,5.24,45,3.48
2024-06-21 00:00:00,2.44,Marseille,3.46,8.19,4.67,8.7,2.1,30,7.94
2024-06-15 00:00:00,4.55,Nantes,7.73,3.11,2.56,4.41,5.92,80,8.35
2024-12-25 00:00:00,6.2,Strasbourg,5.88,3.4,8.68,2.72,5.12,70,3.87
2024-11-19 00:00:00,2.66,Strasbourg,4.28,2.28,2.01,6.48,1.63,50,5.01
2024-09-20 00:00:00,5.0,Nantes,3.93,2.65,1.65,8.5,7.29,130,4.89
2024-12-02 00:00:00,6.47,Lille,6.56,6.72,3.18,5.07,8.66,30,8.59
2024-02-22 00:00:00,1.6,Marseille,5.11,6.85,6.44,5.81,2.12,50,2.55
2024-03-20 00:00:00,2.65,Bordeaux,6.75,4.48,8.49,3.61,4.09,110,5.81
2024-10-16 00:00:00,3.52,Marseille,4.2,1.35,5.89,7.8,1.5,50,3.71
2024-12-04 00:00:00,2.61,Nantes,8.11,3.05,5.09,2.78,7.83,110,8.15
2024-05-09 00:00:00,6.35,Toulouse,4.5,2.02,3.53,2.57,4.0,70,6.45
2024-10-02 00:00:00,2.79,Paris,8.25,4.9,6.52,4.55,2.49,70,8.29
2024-09-30 00:00:00,6.53,Bordeaux,5.37,5.85,7.58,6.23,4.49,110,7.06
2024-01-26 00:00:00,7.66,Nice,2.77,5.66,5.83,5.12,8.7,45,6.94
2024-01-27 00:00:00,6.84,Nice,7.06,2.65,7.82,7.34,3.91,45,7.69
2024-08-11 00:00:00,4.6,Lille,4.77,6.91,7.94,4.78,1.44,70,6.92
2024-01-10 00:00:00,4.97,Nice,7.56,3.91,3.91,2.73,4.77,110,4.22
2024-01-18 00:00:00,8.01,Lyon,1.82,6.7,3.32,5.77,4.73,30,1.83
2024-06-09 00:00:00,7.1,Paris,4.73,1.57,2.56,4.46,2.0,50,6.42
2024-11-16 00:00:00,8.49,Bordeaux,6.1,4.2,4.94,5.94,2.0,80,4.25
2024-01-12 00:00:00,1.97,Nice,5.05,2.75,4.48,2.3,6.79,80,2.58
2024-06-22 00:00:00,5.02,Lyon,3.1,1.85,3.54,1.86,8.71,45,4.83
2024-04-19 00:00:00,3.84,Marseille,6.8,7.88,1.71,8.68,6.31,30,5.56
2024-01-29 00:00:00,7.54,Lille,3.53,5.84,3.18,8.61,6.34,110,7.8
2024-08-08 00:00:00,7.48,Lille,2.29,3.86,8.26,5.86,5.85,70,3.5
2024-04-29 00:00:00,7.7,Strasbourg,7.55,5.81,6.3,3.44,6.32,45,5.23
2024-09-22 00:00:00,5.06,Lille,7.28,2.15,3.01,4.65,8.14,70,6.32
2024-09-12 00:00:00,2.49,Lyon,5.6,3.13,2.57,2.11,5.77,130,6.98
2024-10-27 00:00:00,6.07,Lille,3.7,4.33,3.03,2.66,8.48,30,6.64
2024-07-23 00:00:00,1.85,Nantes,5.06,6.05,2.98,6.89,3.19,50,4.36
2024-03-14 00:00:00,8.7,Lille,1.38,8.67,5.47,7.02,1.2,70,1.44
2024-03-29 00:00:00,1.65,Nice,6.24,4.86,4.44,8.17,7.67,45,2.78
2024-03-14 00:00:00,7.99,Strasbourg,2.13,5.67,3.21,5.9,8.62,80,2.35
2024-08-24 00:00:00,7.81,Montpellier,4.78,7.19,4.39,6.52,5.91,30,2.72
2024-04-01 00:00:00,3.53,Lyon,4.27,1.6,5.16,4.04,7.51,130,2.4
2024-04-25 00:00:00,7.35,Lille,2.13,8.14,5.38,5.97,1.78,80,1.82
2024-08-10 00:00:00,4.94,Toulouse,4.07,1.91,8.75,6.79,1.58,50,1.28
2024-11-30 00:00:00,7.57,Marseille,3.72,1.43,1.76,8.06,5.73,80,5.03
2024-10-09 00:00:00,5.72,Lille,2.63,2.22,1.51,2.51,7.51,50,6.58
2024-04-24 00:00:00,4.97,Nantes,7.27,3.43,3.89,3.07,2.14,45,1.71
2024-02-29 00:00:00,4.23,Lyon,1.43,6.44,2.62,2.72,2.87,45,2.91
2024-02-29 00:00:00,5.16,Lyon,4.12,4.52,7.22,5.01,3.73,110,2.13
2024-04-27 00:00:00,2.39,Lille,5.55,7.06,8.21,2.09,4.09,30,1.23
2024-02-06 00:00:00,6.07,Marseille,3.13,6.05,3.23,1.99,3.86,80,6.58
2024-02-22 00:00:00,5.82,Toulouse,1.59,7.66,2.97,2.49,3.24,110,5.48
2024-10-28 00:00:00,4.94,Montpellier,3.46,2.54,2.82,2.96,4.62,70,5.19
2024-08-17 00:00:00,8.49,Lyon,3.74,2.23,7.49,8.69,7.54,80,2.55
2024-08-11 00:00:00,5.66,Montpellier,5.87,2.53,3.94,4.93,8.37,45,7.2
2024-01-28 00:00:00,1.44,Montpellier,4.8,6.5,7.28,4.74,7.32,70,8.5
2024-02-08 00:00:00,8.02,Montpellier,4.36,3.29,7.77,8.51,4.44,45,7.39
2024-05-19 00:00:00,3.89,Nantes,7.67,1.86,8.33,2.71,6.43,50,5.07
2024-04-18 00:00:00,6.0,Marseille,6.9,7.42,5.69,6.18,6.68,50,2.58
2024-03-30 00:00:00,3.69,Lyon,3.36,7.95,6.68,4.34,1.68,130,2.25
2024-06-15 00:00:00,3.89,Nice,7.97,5.14,5.16,3.23,6.49,45,7.66
2024-08-26 00:00:00,5.95,Lyon,4.16,3.13,1.48,5.16,1.78,130,3.64
2024-07-02 00:00:00,3.9,Paris,6.62,4.62,5.18,7.96,6.52,70,6.42
2024-08-13 00:00:00,1.91,Strasbourg,5.88,1.24,3.8,6.32,4.73,70,4.97
2024-04-19 00:00:00,7.78,Nantes,7.59,2.74,4.87,7.54,6.56,45,5.46
2024-04-10 00:00:00,2.24,Nice,5.97,7.23,3.23,3.55,3.38,30,2.44
2024-07-25 00:00:00,5.03,Toulouse,4.74,1.31,4.59,5.73,3.67,50,4.82
2024-08-23 00:00:00,8.64,Nantes,6.28,4.22,4.13,4.17,1.4,30,8.16
2024-10-25 00:00:00,8.51,Paris,8.06,3.89,1.32,8.21,2.74,130,7.65
2024-02-08 00:00:00,5.72,Paris,6.05,5.65,3.63,4.93,3.93,30,1.2
2024-08-20 00:00:00,6.82,Nantes,6.29,8.62,5.66,1.62,3.1,110,7.82
2024-07-05 00:00:00,2.44,Lille,2.53,5.36,8.13,2.37,3.46,130,2.43
2024-03-15 00:00:00,1.81,Nantes,7.59,5.75,7.66,2.95,2.36,45,1.69
2024-09-04 00:00:00,6.37,Toulouse,7.04,3.36,8.7,6.87,5.48,110,6.35
2024-01-31 00:00:00,6.56,Nantes,1.32,6.66,2.17,2.54,5.18,45,7.75
2024-09-16 00:00:00,2.51,Toulouse,8.7,1.5,2.41,7.95,2.16,130,5.02
2024-04-27 00:00:00,5.15,Paris,1.59,8.6,7.53,4.21,1.89,45,2.0
2024-05-28 00:00:00,4.19,Bordeaux,2.07,8.7,5.33,1.89,3.44,110,2.41
2024-05-28 00:00:00,5.83,Nantes,3.96,3.66,4.23,2.45,6.74,80,6.44
2024-04-11 00:00:00,1.82,Strasbourg,3.59,7.94,2.87,6.04,7.95,50,5.62
2024-02-17 00:00:00,2.92,Lyon,6.27,2.26,7.77,8.01,6.45,130,2.4
2024-02-13 00:00:00,3.81,Strasbourg,1.44,4.6,2.97,1.26,2.96,130,2.43
2024-05-24 00:00:00,6.2,Paris,7.26,7.38,6.24,7.59,3.91,30,3.51
2024-03-29 00:00:00,6.2,Lille,3.77,3.83,2.27,1.62,2.13,130,2.76
2024-04-05 00:00:00,7.48,Marseille,5.16,1.62,7.22,1.44,7.56,80,3.0
2024-08-28 00:00:00,2.29,Montpellier,6.25,7.96,3.46,5.55,7.4,50,3.08
2024-07-01 00:00:00,8.66,Bordeaux,4.2,8.61,5.14,3.25,2.34,70,6.84
2024-09-15 00:00:00,4.44,Marseille,5.36,6.76,3.18,5.21,3.45,45,5.9
2024-08-09 00:00:00,3.47,Toulouse,7.15,7.43,7.19,2.87,2.19,70,1.31
2024-01-27 00:00:00,7.22,Montpellier,5.03,7.89,4.67,8.7,7.4,70,8.39
2024-09-27 00:00:00,4.13,Nantes,7.77,5.37,1.49,6.7,4.91,70,6.57
2024-10-20 00:00:00,8.17,Bordeaux,6.18,6.96,5.94,3.06,2.91,45,1.76
2024-06-26 00:00:00,2.56,Bordeaux,7.28,6.19,2.12,4.64,6.49,50,4.27
2024-03-20 00:00:00,3.17,Strasbourg,8.24,5.99,8.18,6.05,8.12,70,2.92
2024-06-17 00:00:00,3.47,Strasbourg,6.4,6.54,4.21,8.12,8.01,80,1.8
2024-06-27 00:00:00,5.38,Lyon,4.57,6.66,6.14,2.2,8.52,70,7.09
2024-05-21 00:00:00,4.18,Paris,2.89,8.79,8.01,1.92,2.57,130,7.16
2024-06-18 00:00:00,3.9,Lille,2.51,7.36,3.35,3.98,8.44,110,8.09
2024-09-23 00:00:00,2.12,Marseille,6.83,8.61,3.64,7.71,3.05,50,4.3
2024-03-16 00:00:00,3.68,Nice,3.47,4.91,8.68,8.02,8.46,45,8.6
2024-05-05 00:00:00,8.15,Lyon,8.46,4.34,2.09,8.0,8.46,110,3.5
2024-04-21 00:00:00,2.81,Lyon,8.02,1.65,4.01,5.87,4.21,130,1.49
2024-11-17 00:00:00,4.71,Lyon,1.33,2.66,3.35,1.9,2.86,45,5.48
2024-09-27 00:00:00,2.69,Nantes,4.07,8.49,4.24,6.68,4.26,70,2.41
2024-01-12 00:00:00,6.9,Lyon,1.3,1.39,7.58,7.85,3.71,70,7.23
2024-11-17 00:00:00,8.76,Bordeaux,1.4,6.27,8.37,3.55,7.75,50,7.91
2024-10-28 00:00:00,7.0,Nice,7.01,7.62,7.67,4.77,7.11,130,7.05
2024-09-05 00:00:00,8.49,Lyon,2.37,5.03,8.36,6.76,7.78,70,6.59
2024-02-04 00:00:00,4.5,Nantes,4.37,6.26,2.16,6.9,8.42,70,5.03
2024-02-03 00:00:00,2.03,Strasbourg,7.99,5.25,8.35,6.25,8.58,30,5.84
2024-06-29 00:00:00,1.38,Nice,8.24,2.92,5.7,7.27,7.07,30,4.17
2024-03-03 00:00:00,3.48,Marseille,4.58,5.65,5.21,4.43,1.65,45,4.64
2024-06-20 00:00:00,1.91,Montpellier,7.42,2.05,5.35,7.45,7.37,110,7.42
2024-06-28 00:00:00,7.59,Bordeaux,1.27,2.63,2.69,4.17,3.79,110,4.65
2024-08-19 00:00:00,5.35,Paris,3.18,7.78,1.6,8.45,2.31,110,1.73
2024-06-15 00:00:00,8.19,Nantes,5.65,2.63,4.39,7.54,5.17,45,3.38
2024-10-11 00:00:00,1.36,Nantes,3.83,7.99,8.52,3.29,6.06,30,5.11
2024-06-18 00:00:00,3.93,Toulouse,7.95,7.52,1.25,8.76,1.28,50,4.67
2024-03-22 00:00:00,3.64,Marseille,5.66,4.58,6.85,7.67,1.65,70,1.33
2024-04-20 00:00:00,4.92,Montpellier,5.72,7.91,6.13,7.51,7.96,80,4.11
2024-05-26 00:00:00,6.72,Nantes,5.86,7.96,1.38,1.32,3.39,45,1.26
2024-11-28 00:00:00,7.38,Lille,8.06,7.76,6.56,7.83,1.67,30,2.25
2024-06-25 00:00:00,4.88,Toulouse,5.77,7.12,3.38,8.45,8.53,70,6.24
2024-06-03 00:00:00,3.63,Nantes,7.23,6.84,7.81,8.05,5.5,30,1.47
2024-01-02 00:00:00,3.78,Nice,4.35,8.79,8.71,3.71,7.46,30,6.04
2024-04-15 00:00:00,5.34,Toulouse,7.23,1.67,4.29,5.36,5.76,45,4.66
2024-05-14 00:00:00,6.57,Lille,2.11,2.31,4.89,8.69,7.27,130,3.45
2024-06-17 00:00:00,7.49,Bordeaux,4.18,2.88,5.48,4.34,7.68,50,5.05
2024-07-19 00:00:00,5.18,Marseille,1.92,5.04,6.29,5.99,8.67,30,2.39
2024-11-10 00:00:00,8.79,Marseille,3.93,6.0,3.0,2.58,4.65,50,4.31
2024-07-23 00:00:00,7.31,Paris,4.61,4.9,1.5,2.36,5.81,110,6.13
2024-08-19 00:00:00,1.77,Bordeaux,5.06,4.16,8.15,4.54,1.96,50,1.35
2024-08-08 00:00:00,1.68,Toulouse,4.15,7.59,4.29,1.83,6.53,110,1.79
