col_accident_id,col_time_id,col_zone_id,col_lat,col_lon,col_type,col_gravite,col_usager_vulnerable,col_gravite_estimee,col_date_enrichissement
ID_064,ID_064,ID_064,51.463856,5.406445,2.33,6.96,5.79,2024-01-30 00:00:00,2024-03-09 00:00:00
ID_065,ID_065,ID_065,52.391513,5.976422,6.16,4.27,5.21,2024-03-29 00:00:00,2024-08-29 00:00:00
ID_066,ID_066,ID_066,48.265658,-0.722275,2.73,5.71,8.46,2024-06-25 00:00:00,2024-03-30 00:00:00
ID_067,ID_067,ID_067,51.925978,-0.323394,1.21,5.96,5.54,2024-07-05 00:00:00,2024-06-06 00:00:00
ID_068,ID_068,ID_068,48.840654,-0.818638,7.36,5.92,5.32,2024-08-26 00:00:00,2024-01-04 00:00:00
ID_069,ID_069,ID_069,49.227101,-0.06411,6.61,5.57,8.19,2024-05-31 00:00:00,2024-09-05 00:00:00
ID_070,ID_070,ID_070,46.348296,2.947529,6.25,3.41,3.77,2024-06-30 00:00:00,2024-04-26 00:00:00
ID_071,ID_071,ID_071,52.582694,-0.91155,7.7,4.2,5.11,2024-04-14 00:00:00,2024-07-17 00:00:00
ID_072,ID_072,ID_072,46.758015,1.655186,2.23,8.4,4.19,2024-10-04 00:00:00,2024-09-08 00:00:00
ID_073,ID_073,ID_073,52.731306,3.319249,7.85,2.4,2.51,2024-12-21 00:00:00,2024-11-11 00:00:00
ID_074,ID_074,ID_074,48.344751,4.71976,7.61,8.65,4.3,2024-06-11 00:00:00,2024-01-02 00:00:00
ID_075,ID_075,ID_075,52.335006,1.833318,5.43,2.98,4.05,2024-02-15 00:00:00,2024-04-12 00:00:00
ID_076,ID_076,ID_076,47.851261,1.388694,5.1,3.49,6.66,2024-07-22 00:00:00,2024-05-05 00:00:00
ID_077,ID_077,ID_077,51.508556,3.947232,6.14,6.6,6.85,2024-08-24 00:00:00,2024-11-25 00:00:00
ID_078,ID_078,ID_078,48.687638,1.959486,4.6,7.93,3.51,2024-03-05 00:00:00,2024-05-24 00:00:00
ID_079,ID_079,ID_079,48.381792,3.523145,2.95,5.48,5.84,2024-05-28 00:00:00,2024-03-03 00:00:00
ID_080,ID_080,ID_080,46.032866,4.784194,4.07,2.44,1.96,2024-03-12 00:00:00,2024-05-22 00:00:00
ID_081,ID_081,ID_081,47.0926,3.078561,8.64,3.54,2.26,2024-05-26 00:00:00,2024-05-16 00:00:00
ID_082,ID_082,ID_082,51.384207,-0.12495,7.76,7.13,3.32,2024-05-20 00:00:00,2024-05-04 00:00:00
ID_083,ID_083,ID_083,51.089467,2.89621,6.9,5.6,5.22,2024-03-26 00:00:00,2024-07-07 00:00:00
ID_084,ID_084,ID_084,52.048873,3.038278,2.09,6.7,6.34,2024-02-10 00:00:00,2024-10-28 00:00:00
ID_085,ID_085,ID_085,47.96296,4.912636,7.62,2.62,8.28,2024-10-03 00:00:00,2024-11-25 00:00:00
ID_086,ID_086,ID_086,50.529626,5.680447,2.85,1.77,8.08,2024-10-17 00:00:00,2024-12-01 00:00:00
ID_087,ID_087,ID_087,48.84585,3.284391,6.9,2.87,5.67,2024-07-03 00:00:00,2024-06-12 00:00:00
ID_088,ID_088,ID_088,47.574753,1.744738,3.81,7.44,2.03,2024-08-20 00:00:00,2024-02-03 00:00:00
ID_089,ID_089,ID_089,48.262951,6.152189,8.21,8.64,4.42,2024-01-08 00:00:00,2024-01-28 00:00:00
ID_090,ID_090,ID_090,48.207593,-0.351765,1.72,2.34,7.34,2024-07-20 00:00:00,2024-05-12 00:00:00
ID_091,ID_091,ID_091,45.858263,-0.354442,3.72,4.75,8.14,2024-07-22 00:00:00,2024-02-11 00:00:00
ID_092,ID_092,ID_092,47.894261,2.33122,7.41,3.11,5.94,2024-05-31 00:00:00,2024-02-06 00:00:00
ID_093,ID_093,ID_093,51.522919,5.225502,8.15,3.14,4.38,2024-09-05 00:00:00,2024-12-09 00:00:00
ID_094,ID_094,ID_094,50.913542,-0.687936,7.22,6.17,5.97,2024-11-01 00:00:00,2024-07-22 00:00:00
ID_095,ID_095,ID_095,52.203201,-0.175729,7.06,6.42,2.61,2024-07-25 00:00:00,2024-08-23 00:00:00
ID_096,ID_096,ID_096,46.221777,4.550253,3.4,1.66,4.89,2024-04-26 00:00:00,2024-10-16 00:00:00
ID_097,ID_097,ID_097,48.450377,-1.106005,6.79,8.1,7.83,2024-08-06 00:00:00,2024-03-16 00:00:00
ID_098,ID_098,ID_098,46.244098,0.292909,5.23,4.03,3.99,2024-03-31 00:00:00,2024-03-01 00:00:00
ID_099,ID_099,ID_099,49.319391,3.231787,4.33,7.0,2.71,2024-06-11 00:00:00,2024-02-07 00:00:00
ID_000,ID_000,ID_000,48.267029,0.107593,8.5,4.22,6.87,2024-02-15 00:00:00,2024-11-09 00:00:00
ID_001,ID_001,ID_001,52.641616,4.772164,6.17,2.28,1.81,2024-05-04 00:00:00,2024-11-02 00:00:00
ID_002,ID_002,ID_002,48.349604,5.61087,4.01,7.87,5.88,2024-11-27 00:00:00,2024-03-13 00:00:00
ID_003,ID_003,ID_003,51.082255,3.381839,1.86,3.2,4.39,2024-03-10 00:00:00,2024-03-21 00:00:00
ID_004,ID_004,ID_004,49.054809,2.965301,7.43,3.55,4.0,2024-11-22 00:00:00,2024-12-16 00:00:00
ID_005,ID_005,ID_005,45.420794,4.47097,8.38,6.97,3.61,2024-09-12 00:00:00,2024-06-11 00:00:00
ID_006,ID_006,ID_006,44.97152,2.392873,4.5,3.5,6.6,2024-08-20 00:00:00,2024-08-03 00:00:00
ID_007,ID_007,ID_007,45.666141,-1.314731,5.19,1.4,6.24,2024-04-09 00:00:00,2024-10-08 00:00:00
ID_008,ID_008,ID_008,44.908289,4.448515,7.22,4.46,7.82,2024-06-10 00:00:00,2024-08-30 00:00:00
ID_009,ID_009,ID_009,51.48849,-1.56306,1.21,3.86,1.46,2024-06-03 00:00:00,2024-04-26 00:00:00
ID_010,ID_010,ID_010,48.316086,4.232135,3.53,5.61,3.1,2024-08-25 00:00:00,2024-05-25 00:00:00
ID_011,ID_011,ID_011,51.892448,6.226824,4.63,3.2,1.68,2024-04-27 00:00:00,2024-10-22 00:00:00
ID_012,ID_012,ID_012,45.409333,3.757158,4.47,8.72,5.77,2024-08-17 00:00:00,2024-05-06 00:00:00
ID_013,ID_013,ID_013,49.04929,5.17593,7.35,8.32,6.79,2024-09-28 00:00:00,2024-03-30 00:00:00
ID_014,ID_014,ID_014,50.720392,5.217087,1.88,2.87,5.77,2024-10-02 00:00:00,2024-05-29 00:00:00
ID_015,ID_015,ID_015,50.480237,-0.295808,1.62,3.36,4.24,2024-02-27 00:00:00,2024-10-26 00:00:00
ID_016,ID_016,ID_016,45.906291,4.768002,1.78,8.27,5.26,2024-06-06 00:00:00,2024-08-03 00:00:00
ID_017,ID_017,ID_017,52.328548,3.671178,5.64,6.49,2.36,2024-12-26 00:00:00,2024-06-08 00:00:00
ID_018,ID_018,ID_018,50.96261,-1.435411,5.18,1.86,2.78,2024-11-15 00:00:00,2024-04-11 00:00:00
ID_019,ID_019,ID_019,50.009221,3.111788,5.47,4.79,4.93,2024-07-13 00:00:00,2024-10-29 00:00:00
ID_020,ID_020,ID_020,50.943145,4.009431,5.12,7.7,4.42,2024-05-20 00:00:00,2024-05-24 00:00:00
ID_021,ID_021,ID_021,46.320945,2.706463,5.33,3.74,1.87,2024-10-15 00:00:00,2024-04-05 00:00:00
ID_022,ID_022,ID_022,47.891387,5.869084,2.57,5.1,4.13,2024-06-01 00:00:00,2024-08-08 00:00:00
ID_023,ID_023,ID_023,51.757525,6.241099,5.6,2.47,2.93,2024-03-14 00:00:00,2024-02-20 00:00:00
ID_024,ID_024,ID_024,45.365268,5.495129,6.06,1.3,6.53,2024-07-17 00:00:00,2024-09-29 00:00:00
ID_025,ID_025,ID_025,50.10014,0.803645,8.09,6.58,7.87,2024-11-12 00:00:00,2024-07-22 00:00:00
ID_026,ID_026,ID_026,49.476901,-1.206302,6.22,8.35,1.42,2024-11-07 00:00:00,2024-06-05 00:00:00
ID_027,ID_027,ID_027,47.67195,4.184868,1.45,5.99,7.04,2024-03-18 00:00:00,2024-11-20 00:00:00
ID_028,ID_028,ID_028,48.533337,-0.061786,2.99,6.67,3.53,2024-09-26 00:00:00,2024-11-04 00:00:00
ID_029,ID_029,ID_029,49.859463,0.626275,8.19,7.54,8.03,2024-10-01 00:00:00,2024-12-14 00:00:00
ID_030,ID_030,ID_030,51.546333,-0.953194,6.12,1.9,5.98,2024-08-22 00:00:00,2024-11-16 00:00:00
ID_031,ID_031,ID_031,46.893605,-1.64155,3.54,3.73,4.3,2024-07-01 00:00:00,2024-08-01 00:00:00
ID_032,ID_032,ID_032,47.729863,3.516851,5.64,6.06,8.48,2024-08-12 00:00:00,2024-11-10 00:00:00
ID_033,ID_033,ID_033,50.181984,1.943315,6.91,4.3,5.35,2024-12-09 00:00:00,2024-07-24 00:00:00
ID_034,ID_034,ID_034,47.81435,-0.473905,2.6,6.04,3.35,2024-06-24 00:00:00,2024-06-26 00:00:00
ID_035,ID_035,ID_035,45.513179,5.103296,7.62,4.26,7.81,2024-11-02 00:00:00,2024-09-19 00:00:00
ID_036,ID_036,ID_036,44.872569,2.152901,8.38,4.59,3.17,2024-10-23 00:00:00,2024-02-22 00:00:00
ID_037,ID_037,ID_037,46.029663,1.109471,4.77,1.96,4.41,2024-02-29 00:00:00,2024-05-24 00:00:00
ID_038,ID_038,ID_038,50.7748,6.06272,4.17,7.5,2.01,2024-03-29 00:00:00,2024-09-19 00:00:00
ID_039,ID_039,ID_039,48.308679,-0.406125,5.38,7.1,4.49,2024-04-24 00:00:00,2024-10-30 00:00:00
ID_040,ID_040,ID_040,48.423667,1.243589,3.23,2.41,4.28,2024-02-09 00:00:00,2024-10-13 00:00:00
ID_041,ID_041,ID_041,48.698357,0.987679,3.29,3.42,4.52,2024-09-18 00:00:00,2024-03-25 00:00:00
ID_042,ID_042,ID_042,49.78441,2.364117,2.55,6.05,8.64,2024-09-23 00:00:00,2024-11-04 00:00:00
ID_043,ID_043,ID_043,46.967613,-0.166172,6.92,6.11,6.48,2024-07-23 00:00:00,2024-11-09 00:00:00
ID_044,ID_044,ID_044,51.529151,2.475795,8.45,7.61,4.92,2024-04-24 00:00:00,2024-09-18 00:00:00
ID_045,ID_045,ID_045,51.922264,3.387344,2.6,3.41,4.1,2024-12-23 00:00:00,2024-06-15 00:00:00
ID_046,ID_046,ID_046,52.603111,-1.459642,3.06,8.31,5.96,2024-04-22 00:00:00,2024-10-17 00:00:00
ID_047,ID_047,ID_047,47.413857,-0.410167,4.39,1.47,3.42,2024-09-02 00:00:00,2024-09-17 00:00:00
ID_048,ID_048,ID_048,45.488427,1.155739,6.66,5.6,6.14,2024-01-17 00:00:00,2024-08-10 00:00:00
ID_049,ID_049,ID_049,49.250258,1.33746,3.66,7.92,6.89,2024-05-23 00:00:00,2024-12-07 00:00:00
ID_050,ID_050,ID_050,47.468056,0.08801,3.79,8.43,8.26,2024-07-17 00:00:00,2024-06-04 00:00:00
ID_051,ID_051,ID_051,47.581389,4.045617,7.1,4.25,2.8,2024-10-21 00:00:00,2024-07-10 00:00:00
ID_052,ID_052,ID_052,52.36611,2.108238,8.22,5.14,4.78,2024-02-29 00:00:00,2024-04-20 00:00:00
ID_053,ID_053,ID_053,46.437147,3.662194,6.32,3.04,4.8,2024-11-26 00:00:00,2024-10-09 00:00:00
ID_054,ID_054,ID_054,45.480842,1.822921,3.7,3.41,5.55,2024-07-08 00:00:00,2024-11-05 00:00:00
ID_055,ID_055,ID_055,48.76764,4.908027,7.05,5.44,8.55,2024-11-26 00:00:00,2024-01-23 00:00:00
ID_056,ID_056,ID_056,48.961875,2.759599,7.25,3.19,8.14,2024-02-17 00:00:00,2024-03-31 00:00:00
ID_057,ID_057,ID_057,45.38269,5.621481,5.79,7.58,2.5,2024-07-12 00:00:00,2024-09-16 00:00:00
ID_058,ID_058,ID_058,46.992913,-0.392704,6.98,5.75,6.56,2024-10-30 00:00:00,2024-06-13 00:00:00
ID_059,ID_059,ID_059,45.538566,1.325486,4.11,7.12,6.02,2024-01-24 00:00:00,2024-12-14 00:00:00
ID_060,ID_060,ID_060,52.187763,0.552793,5.24,5.78,4.94,2024-09-27 00:00:00,2024-06-17 00:00:00
ID_061,ID_061,ID_061,49.357955,4.000301,5.62,6.97,2.77,2024-10-14 00:00:00,2024-04-28 00:00:00
ID_062,ID_062,ID_062,52.272803,5.716319,4.92,8.55,4.07,2024-11-06 00:00:00,2024-05-16 00:00:00
ID_063,ID_063,ID_063,48.634545,5.694649,4.33,7.51,4.83,2024-07-11 00:00:00,2024-03-13 00:00:00
ID_064,ID_064,ID_064,50.843239,4.893265,7.61,1.83,1.92,2024-06-30 00:00:00,2024-03-24 00:00:00
ID_065,ID_065,ID_065,47.761217,0.478075,7.44,3.07,3.62,2024-02-22 00:00:00,2024-02-14 00:00:00
ID_066,ID_066,ID_066,46.325105,2.940767,5.97,8.28,5.71,2024-09-24 00:00:00,2024-10-31 00:00:00
ID_067,ID_067,ID_067,46.256046,-0.98021,2.32,7.16,3.27,2024-08-21 00:00:00,2024-06-30 00:00:00
ID_068,ID_068,ID_068,52.103623,4.225984,3.79,4.93,7.12,2024-09-12 00:00:00,2024-04-25 00:00:00
ID_069,ID_069,ID_069,47.224022,4.813852,5.53,5.56,3.64,2024-03-27 00:00:00,2024-02-27 00:00:00
ID_070,ID_070,ID_070,48.452838,4.448864,7.51,7.44,6.27,2024-12-06 00:00:00,2024-10-02 00:00:00
ID_071,ID_071,ID_071,51.97495,4.807665,8.16,1.41,3.15,2024-09-08 00:00:00,2024-06-27 00:00:00
ID_072,ID_072,ID_072,50.342948,-0.72368,2.57,5.5,6.41,2024-10-09 00:00:00,2024-08-08 00:00:00
ID_073,ID_073,ID_073,45.542776,3.636217,6.77,2.62,1.41,2024-11-30 00:00:00,2024-04-24 00:00:00
ID_074,ID_074,ID_074,45.42492,-1.455338,6.46,2.7,1.88,2024-04-26 00:00:00,2024-11-27 00:00:00
ID_075,ID_075,ID_075,52.657756,5.578566,5.66,8.62,1.58,2024-11-04 00:00:00,2024-02-24 00:00:00
ID_076,ID_076,ID_076,49.567138,2.88169,7.02,3.14,1.46,2024-08-06 00:00:00,2024-02-11 00:00:00
ID_077,ID_077,ID_077,45.245966,-0.386886,6.03,8.53,6.22,2024-05-31 00:00:00,2024-03-19 00:00:00
ID_078,ID_078,ID_078,47.675594,-0.092879,4.2,6.17,6.47,2024-10-24 00:00:00,2024-09-12 00:00:00
ID_079,ID_079,ID_079,45.612494,0.597967,3.07,1.58,7.31,2024-04-06 00:00:00,2024-10-05 00:00:00
ID_080,ID_080,ID_080,48.804113,5.5522,8.38,8.27,1.27,2024-03-24 00:00:00,2024-12-21 00:00:00
ID_081,ID_081,ID_081,51.679783,-0.02638,8.03,3.57,4.97,2024-03-07 00:00:00,2024-08-28 00:00:00
ID_082,ID_082,ID_082,46.952341,0.364969,8.62,5.65,2.9,2024-05-11 00:00:00,2024-01-05 00:00:00
ID_083,ID_083,ID_083,46.767416,3.632835,1.72,4.95,3.71,2024-04-19 00:00:00,2024-02-05 00:00:00
ID_084,ID_084,ID_084,47.279199,-0.860774,3.31,3.15,8.21,2024-02-28 00:00:00,2024-11-10 00:00:00
ID_085,ID_085,ID_085,52.826196,1.257937,1.68,2.06,7.55,2024-09-22 00:00:00,2024-08-04 00:00:00
ID_086,ID_086,ID_086,46.584217,-0.950157,6.15,4.26,1.29,2024-05-20 00:00:00,2024-12-12 00:00:00
ID_087,ID_087,ID_087,45.551214,0.695826,4.76,3.7,4.58,2024-03-31 00:00:00,2024-09-29 00:00:00
ID_088,ID_088,ID_088,47.031766,5.824407,6.54,1.96,3.41,2024-01-26 00:00:00,2024-04-01 00:00:00
ID_089,ID_089,ID_089,52.352517,3.981243,2.26,3.39,4.38,2024-08-30 00:00:00,2024-03-06 00:00:00
ID_090,ID_090,ID_090,49.830365,6.040933,3.02,3.69,3.81,2024-12-03 00:00:00,2024-03-12 00:00:00
ID_091,ID_091,ID_091,47.799894,-1.352504,4.07,1.89,2.18,2024-06-04 00:00:00,2024-12-16 00:00:00
ID_092,ID_092,ID_092,47.376269,0.663613,3.48,3.45,6.63,2024-10-12 00:00:00,2024-06-26 00:00:00
ID_093,ID_093,ID_093,45.999944,2.960356,7.97,3.98,6.19,2024-02-17 00:00:00,2024-11-18 00:00:00
ID_094,ID_094,ID_094,46.749234,-0.107264,8.16,2.05,8.05,2024-06-24 00:00:00,2024-05-11 00:00:00
ID_095,ID_095,ID_095,48.271995,0.303805,1.97,2.01,7.98,2024-04-17 00:00:00,2024-11-13 00:00:00
ID_096,ID_096,ID_096,47.340578,0.435515,7.73,5.85,7.69,2024-03-19 00:00:00,2024-02-02 00:00:00
ID_097,ID_097,ID_097,50.630431,1.45699,4.21,3.84,3.53,2024-12-04 00:00:00,2024-02-05 00:00:00
ID_098,ID_098,ID_098,51.282896,2.230777,3.08,5.71,7.8,2024-12-05 00:00:00,2024-06-14 00:00:00
ID_099,ID_099,ID_099,50.507662,2.796363,3.65,3.51,3.18,2024-07-24 00:00:00,2024-09-11 00:00:00
ID_000,ID_000,ID_000,49.441118,1.625315,5.44,2.43,1.83,2024-04-26 00:00:00,2024-12-09 00:00:00
ID_001,ID_001,ID_001,47.108921,1.525399,6.28,1.36,4.86,2024-06-28 00:00:00,2024-08-12 00:00:00
ID_002,ID_002,ID_002,49.076961,5.280155,3.28,5.62,3.66,2024-05-03 00:00:00,2024-07-15 00:00:00
ID_003,ID_003,ID_003,51.73952,3.704168,7.82,8.34,1.54,2024-04-30 00:00:00,2024-02-02 00:00:00
ID_004,ID_004,ID_004,45.287628,0.237588,5.18,2.79,7.27,2024-10-06 00:00:00,2024-08-23 00:00:00
ID_005,ID_005,ID_005,48.255979,4.697811,5.79,2.17,4.79,2024-10-16 00:00:00,2024-03-05 00:00:00
ID_006,ID_006,ID_006,48.582445,-1.544584,5.5,1.81,5.21,2024-05-13 00:00:00,2024-03-16 00:00:00
ID_007,ID_007,ID_007,47.437906,-1.339369,3.44,7.18,5.32,2024-05-25 00:00:00,2024-08-20 00:00:00
ID_008,ID_008,ID_008,51.73214,4.387431,3.54,5.21,4.36,2024-11-22 00:00:00,2024-01-21 00:00:00
ID_009,ID_009,ID_009,45.205706,3.556374,6.97,2.84,8.05,2024-09-24 00:00:00,2024-03-26 00:00:00
ID_010,ID_010,ID_010,46.3124,6.342008,2.56,2.64,3.93,2024-02-03 00:00:00,2024-12-07 00:00:00
ID_011,ID_011,ID_011,48.06147,3.228695,8.61,8.16,2.07,2024-01-27 00:00:00,2024-04-14 00:00:00
ID_012,ID_012,ID_012,47.110755,1.280751,6.94,3.72,7.78,2024-05-03 00:00:00,2024-09-02 00:00:00
ID_013,ID_013,ID_013,49.846329,1.271604,7.91,2.47,6.72,2024-04-05 00:00:00,2024-06-07 00:00:00
ID_014,ID_014,ID_014,47.018047,-0.597602,7.03,6.85,3.77,2024-08-08 00:00:00,2024-08-07 00:00:00
ID_015,ID_015,ID_015,51.855974,3.222763,2.68,6.88,2.44,2024-01-15 00:00:00,2024-05-13 00:00:00
ID_016,ID_016,ID_016,51.086589,1.288487,5.6,8.41,6.61,2024-02-20 00:00:00,2024-02-10 00:00:00
ID_017,ID_017,ID_017,52.283474,-0.007614,8.01,4.27,5.97,2024-11-19 00:00:00,2024-08-05 00:00:00
ID_018,ID_018,ID_018,48.648661,1.008789,1.94,7.18,3.34,2024-03-24 00:00:00,2024-09-28 00:00:00
ID_019,ID_019,ID_019,52.135466,6.225618,2.0,3.66,1.56,2024-07-03 00:00:00,2024-03-04 00:00:00
ID_020,ID_020,ID_020,52.583978,1.963203,5.21,5.77,2.21,2024-11-14 00:00:00,2024-04-05 00:00:00
ID_021,ID_021,ID_021,50.699622,3.578448,8.32,4.69,4.36,2024-07-09 00:00:00,2024-10-15 00:00:00
ID_022,ID_022,ID_022,49.783224,5.137388,5.79,7.19,2.89,2024-10-21 00:00:00,2024-11-26 00:00:00
ID_023,ID_023,ID_023,45.022265,0.580903,1.26,2.4,8.72,2024-04-20 00:00:00,2024-05-20 00:00:00
ID_024,ID_024,ID_024,47.727582,4.262304,1.75,5.3,7.85,2024-01-21 00:00:00,2024-02-10 00:00:00
ID_025,ID_025,ID_025,46.838927,4.862755,5.17,2.66,8.57,2024-06-13 00:00:00,2024-08-03 00:00:00
ID_026,ID_026,ID_026,48.421602,2.040584,5.66,2.31,8.71,2024-05-13 00:00:00,2024-07-24 00:00:00
ID_027,ID_027,ID_027,48.834582,5.721222,7.08,1.56,4.56,2024-08-02 00:00:00,2024-01-24 00:00:00
ID_028,ID_028,ID_028,52.819078,6.090946,8.24,4.38,2.0,2024-10-08 00:00:00,2024-04-27 00:00:00
ID_029,ID_029,ID_029,49.537943,1.347193,5.98,2.56,7.27,2024-08-23 00:00:00,2024-07-28 00:00:00
ID_030,ID_030,ID_030,47.838494,2.290829,2.89,4.2,7.62,2024-09-25 00:00:00,2024-07-26 00:00:00
ID_031,ID_031,ID_031,50.428306,0.346388,8.67,8.21,2.12,2024-07-14 00:00:00,2024-12-04 00:00:00
ID_032,ID_032,ID_032,49.663111,3.686093,3.33,1.52,2.42,2024-02-05 00:00:00,2024-11-29 00:00:00
ID_033,ID_033,ID_033,45.660103,3.731504,3.12,7.3,5.6,2024-06-15 00:00:00,2024-06-04 00:00:00
ID_034,ID_034,ID_034,48.533553,2.65662,2.92,7.8,7.91,2024-07-06 00:00:00,2024-12-24 00:00:00
ID_035,ID_035,ID_035,48.696372,-0.888216,2.24,7.02,2.82,2024-01-23 00:00:00,2024-02-13 00:00:00
ID_036,ID_036,ID_036,46.702032,6.243596,6.37,5.09,2.32,2024-12-08 00:00:00,2024-06-13 00:00:00
ID_037,ID_037,ID_037,47.2643,4.554357,3.34,8.03,1.24,2024-08-17 00:00:00,2024-11-08 00:00:00
ID_038,ID_038,ID_038,48.503232,1.282032,3.91,6.49,5.54,2024-05-30 00:00:00,2024-04-28 00:00:00
ID_039,ID_039,ID_039,49.465841,3.347268,6.15,4.07,8.39,2024-10-02 00:00:00,2024-02-10 00:00:00
ID_040,ID_040,ID_040,47.1851,-1.624585,5.43,7.85,3.26,2024-06-06 00:00:00,2024-05-06 00:00:00
ID_041,ID_041,ID_041,45.584541,2.539358,6.55,1.84,1.5,2024-08-16 00:00:00,2024-03-29 00:00:00
ID_042,ID_042,ID_042,50.596031,1.433806,7.71,2.59,1.78,2024-07-16 00:00:00,2024-05-27 00:00:00
ID_043,ID_043,ID_043,50.836936,4.616575,8.64,1.64,5.7,2024-08-13 00:00:00,2024-05-21 00:00:00
ID_044,ID_044,ID_044,49.505201,0.660858,5.05,8.48,5.39,2024-04-23 00:00:00,2024-07-30 00:00:00
ID_045,ID_045,ID_045,49.136904,3.836671,7.43,8.59,3.3,2024-06-18 00:00:00,2024-03-25 00:00:00
ID_046,ID_046,ID_046,48.960184,4.26508,2.59,1.55,7.69,2024-08-09 00:00:00,2024-11-23 00:00:00
ID_047,ID_047,ID_047,49.196717,6.17946,6.41,6.67,5.22,2024-06-28 00:00:00,2024-06-11 00:00:00
ID_048,ID_048,ID_048,50.132933,-0.480911,6.19,5.79,6.78,2024-06-02 00:00:00,2024-12-14 00:00:00
ID_049,ID_049,ID_049,45.949506,6.25921,7.66,2.05,2.18,2024-10-19 00:00:00,2024-04-18 00:00:00
ID_050,ID_050,ID_050,49.175688,4.336716,4.8,5.84,6.18,2024-04-12 00:00:00,2024-11-28 00:00:00
ID_051,ID_051,ID_051,46.234012,1.954716,5.97,4.44,4.1,2024-02-09 00:00:00,2024-02-01 00:00:00
ID_052,ID_052,ID_052,51.525936,0.209213,1.6,5.15,2.63,2024-09-19 00:00:00,2024-01-17 00:00:00
ID_053,ID_053,ID_053,46.122601,0.269334,1.32,6.37,1.32,2024-02-26 00:00:00,2024-10-28 00:00:00
ID_054,ID_054,ID_054,46.684447,3.173469,4.69,1.8,8.26,2024-03-19 00:00:00,2024-11-12 00:00:00
ID_055,ID_055,ID_055,51.8885,-1.51012,6.73,7.4,8.63,2024-04-22 00:00:00,2024-03-31 00:00:00
ID_056,ID_056,ID_056,48.776899,2.649794,8.78,1.41,3.13,2024-02-02 00:00:00,2024-12-03 00:00:00
ID_057,ID_057,ID_057,48.570632,6.188315,6.13,7.56,4.92,2024-08-25 00:00:00,2024-05-18 00:00:00
ID_058,ID_058,ID_058,47.821685,4.571957,1.7,6.36,8.15,2024-09-27 00:00:00,2024-04-11 00:00:00
ID_059,ID_059,ID_059,50.964961,2.472396,4.98,6.53,5.67,2024-10-28 00:00:00,2024-10-18 00:00:00
ID_060,ID_060,ID_060,51.326665,5.214893,6.31,8.51,2.43,2024-03-23 00:00:00,2024-02-15 00:00:00
ID_061,ID_061,ID_061,49.670218,0.612503,7.11,7.43,2.68,2024-09-04 00:00:00,2024-04-19 00:00:00
ID_062,ID_062,ID_062,47.600106,1.004096,5.11,1.83,7.03,2024-11-14 00:00:00,2024-03-29 00:00:00
ID_063,ID_063,ID_063,47.013252,5.839167,1.45,8.28,5.15,2024-03-08 00:00:00,2024-04-26 00:00:00
ID_064,ID_064,ID_064,48.102452,4.893182,1.28,2.64,3.85,2024-09-17 00:00:00,2024-04-01 00:00:00
ID_065,ID_065,ID_065,51.282853,1.399613,7.19,4.85,1.79,2024-04-07 00:00:00,2024-02-25 00:00:00
ID_066,ID_066,ID_066,49.509733,-0.226526,2.23,4.04,3.53,2024-03-04 00:00:00,2024-12-12 00:00:00
ID_067,ID_067,ID_067,52.579389,3.733563,7.51,5.76,3.93,2024-05-22 00:00:00,2024-03-17 00:00:00
ID_068,ID_068,ID_068,48.677997,-0.098587,4.86,7.49,8.13,2024-05-06 00:00:00,2024-10-29 00:00:00
ID_069,ID_069,ID_069,46.694169,1.67021,5.98,4.87,3.24,2024-06-21 00:00:00,2024-06-19 00:00:00
ID_070,ID_070,ID_070,47.16249,-1.525101,4.02,4.15,7.07,2024-09-19 00:00:00,2024-05-17 00:00:00
ID_071,ID_071,ID_071,48.306023,5.866461,6.93,7.3,1.49,2024-10-13 00:00:00,2024-08-25 00:00:00
ID_072,ID_072,ID_072,51.070181,5.330674,6.78,3.22,3.77,2024-01-10 00:00:00,2024-07-20 00:00:00
ID_073,ID_073,ID_073,50.579659,0.090127,3.83,2.33,4.44,2024-12-09 00:00:00,2024-06-17 00:00:00
ID_074,ID_074,ID_074,51.358411,2.142328,5.47,8.0,5.25,2024-06-03 00:00:00,2024-07-01 00:00:00
ID_075,ID_075,ID_075,47.207642,0.893473,3.27,7.03,1.64,2024-10-08 00:00:00,2024-07-16 00:00:00
ID_076,ID_076,ID_076,45.229767,2.463544,2.78,3.82,7.41,2024-04-06 00:00:00,2024-06-15 00:00:00
ID_077,ID_077,ID_077,45.985782,3.583601,4.34,4.84,6.89,2024-03-19 00:00:00,2024-08-29 00:00:00
ID_078,ID_078,ID_078,52.295408,1.143536,7.25,2.72,7.58,2024-05-04 00:00:00,2024-08-21 00:00:00
ID_079,ID_079,ID_079,47.659373,3.417621,6.75,6.73,4.21,2024-10-28 00:00:00,2024-10-23 00:00:00
ID_080,ID_080,ID_080,45.020937,2.424416,2.0,3.65,3.13,2024-10-26 00:00:00,2024-02-29 00:00:00
ID_081,ID_081,ID_081,47.064894,-1.269971,8.46,8.28,2.52,2024-02-28 00:00:00,2024-04-18 00:00:00
ID_082,ID_082,ID_082,51.290531,0.348914,7.32,4.04,5.31,2024-07-25 00:00:00,2024-11-17 00:00:00
ID_083,ID_083,ID_083,48.583651,4.011735,4.46,7.78,2.5,2024-06-17 00:00:00,2024-01-20 00:00:00
