col_mois,col_numero_mois,col_semaine,col_ville,col_region,col_type_route,col_jour_type,col_classement_bison,col_densite_trafic_percent,col_trafic_vehicules_jour,col_direction,col_periode,col_source,col_latitude,col_longitude,col_saison,col_recommandation_circulation,col_date,col_nom_ferie,col_type_ferie,col_est_pont,col_jour_semaine,col_variation_vs_jour_normal,col_type_jour_vacances,col_periode_vacances,col_zone_scolaire,col_trafic_moyen_journalier,col_variation_vs_moyenne,col_heure_pointe_matin,col_heure_pointe_soir,col_duree_heures_pointe,col_vitesse_moyenne_kmh,col_congestion_moyenne,col_est_jour_ouvre,col_est_weekend,col_est_ferie,col_periode_type
8.76,5.32,8.45,Paris,Occitanie,6.09,3.81,2.63,40144,6.36,6.59,8.31,Météo-France,50.538333,2.765252,5.97,50.538333,2024-06-14 00:00:00,1,1,2.01,4.59,2.96,0,1,5.51,3.47,5.69,8.16,8.74,2.77,50,1.59,8.04,0,1,4.46
5.06,7.48,7.41,Marseille,Nouvelle-Aquitaine,7.03,5.78,2.5,36435,7.81,7.89,8.55,RATP_Open_Data_2024,47.422825,3.561581,8.4,47.422825,2024-08-06 00:00:00,NON,NON,3.84,3.47,4.89,NON,OUI,4.98,4.33,8.62,4.55,2.09,7.48,50,3.97,7.9,1,NON,7.72
8.78,7.24,7.38,Lyon,Nouvelle-Aquitaine,4.48,6.99,2.74,75093,8.71,7.1,8.12,RATP_Open_Data_2024,51.526737,3.072032,2.79,51.526737,2024-06-08 00:00:00,1,OUI,6.66,2.99,8.45,OUI,NON,3.21,3.25,2.55,5.73,6.02,6.07,30,2.64,5.15,OUI,1,1.42
5.89,7.75,6.8,Nice,Hauts-de-France,7.62,5.56,1.21,151048,2.92,2.29,7.62,Météo-France,47.451458,-0.834703,1.97,47.451458,2024-12-16 00:00:00,NON,OUI,1.99,1.67,4.12,OUI,1,8.71,3.54,8.16,5.19,8.49,7.19,110,3.61,5.35,NON,1,1.23
2.11,8.26,4.96,Marseille,Hauts-de-France,1.73,8.45,8.0,65416,5.95,8.37,3.05,SNCF_Open_Data,51.701256,4.876807,5.09,51.701256,2024-05-09 00:00:00,NON,NON,3.9,7.72,1.98,OUI,0,6.49,2.1,5.11,5.37,5.93,4.48,130,5.98,2.06,NON,NON,6.68
8.43,5.78,8.06,Paris,Auvergne-Rhône-Alpes,2.24,4.6,4.59,96970,3.17,5.88,5.9,Data.gouv.fr,48.863182,-0.636384,8.76,48.863182,2024-01-22 00:00:00,0,1,8.14,6.13,2.57,OUI,OUI,1.22,7.32,6.13,8.39,1.8,1.99,130,4.15,3.7,0,OUI,1.23
7.44,6.58,7.15,Nice,Nouvelle-Aquitaine,8.73,7.89,5.03,184328,4.49,7.4,6.42,Data.gouv.fr,50.620553,5.654508,5.94,50.620553,2024-10-16 00:00:00,0,1,7.28,7.03,2.41,NON,0,1.52,6.18,5.62,7.96,5.07,3.0,50,7.31,6.12,0,1,4.06
6.64,3.38,3.78,Bordeaux,Hauts-de-France,3.05,6.12,7.06,114990,8.34,4.11,8.46,Data.gouv.fr,52.792822,2.101883,6.94,52.792822,2024-04-13 00:00:00,0,1,3.54,7.32,3.82,NON,1,4.79,6.29,3.85,8.75,3.64,4.65,30,2.41,3.16,0,1,4.75
7.34,6.24,7.65,Marseille,Pays de la Loire,2.84,6.21,3.64,154787,3.69,6.54,4.16,RATP_Open_Data_2024,45.283476,0.352599,7.78,45.283476,2024-10-29 00:00:00,NON,NON,5.14,5.7,7.33,NON,OUI,5.82,4.94,6.73,3.4,5.09,8.36,110,2.84,5.45,0,1,7.5
1.92,4.72,4.55,Bordeaux,Grand Est,4.45,3.48,1.83,111738,8.67,2.02,5.86,Airparif,46.160037,-0.054304,6.09,46.160037,2024-11-13 00:00:00,NON,NON,8.53,5.21,8.47,1,OUI,1.26,4.69,6.17,2.8,3.36,8.01,30,1.38,2.67,0,NON,6.61
5.08,8.68,7.19,Montpellier,Bretagne,4.36,2.9,6.23,92049,4.51,3.55,5.7,Data.gouv.fr,51.895594,4.415315,2.21,51.895594,2024-03-19 00:00:00,OUI,1,4.67,2.99,4.68,NON,1,1.71,1.77,2.18,8.46,8.47,4.15,30,7.91,7.06,NON,OUI,6.37
2.94,4.86,5.99,Lille,Normandie,6.99,1.23,2.72,77916,1.27,2.39,7.84,Météo-France,52.396558,3.00743,8.14,52.396558,2024-02-02 00:00:00,1,0,7.4,4.66,2.29,NON,OUI,6.25,4.55,6.06,4.89,8.11,4.98,45,5.39,5.58,OUI,0,6.32
3.72,4.7,3.28,Lille,Auvergne-Rhône-Alpes,3.02,4.98,7.83,159658,5.68,4.41,1.99,Météo-France,50.921277,1.38038,7.13,50.921277,2024-01-22 00:00:00,OUI,0,1.33,1.88,6.88,1,0,5.91,3.53,2.67,7.76,3.01,5.65,70,6.68,7.1,NON,OUI,8.45
1.24,5.45,5.8,Paris,Nouvelle-Aquitaine,5.84,3.01,6.86,147571,8.44,7.47,6.88,SNCF_Open_Data,45.644324,-1.127597,7.61,45.644324,2024-01-05 00:00:00,OUI,NON,6.66,8.28,2.32,OUI,1,4.46,5.7,4.66,2.66,1.73,8.7,130,8.46,5.99,NON,1,6.39
6.89,6.88,3.54,Lille,Grand Est,4.58,4.82,7.1,126107,1.36,5.57,6.41,Data.gouv.fr,49.394533,5.974498,4.46,49.394533,2024-08-27 00:00:00,OUI,1,8.19,2.63,6.83,0,0,4.4,5.98,4.57,5.04,5.37,1.65,130,3.87,1.43,1,NON,2.36
4.28,3.31,6.56,Nantes,Occitanie,7.44,4.33,6.82,59678,3.51,3.32,7.45,SNCF_Open_Data,44.983118,4.044128,8.54,44.983118,2024-08-21 00:00:00,0,NON,7.43,7.95,7.04,1,1,1.67,2.54,7.54,3.51,3.51,1.57,70,6.34,3.59,OUI,1,3.99
5.75,7.47,4.47,Lyon,Normandie,4.96,4.0,6.61,133631,4.56,4.96,4.54,RATP_Open_Data_2024,45.309399,6.017658,3.8,45.309399,2024-02-29 00:00:00,OUI,1,1.86,7.81,8.1,NON,OUI,7.36,2.42,2.04,4.91,8.75,5.6,45,7.28,4.14,0,NON,5.07
5.21,3.21,1.97,Strasbourg,Normandie,4.39,6.51,1.41,50878,4.35,8.53,4.54,Météo-France,51.255171,0.852626,3.39,51.255171,2024-03-28 00:00:00,0,OUI,4.19,7.36,3.11,OUI,1,4.46,7.34,6.57,8.48,8.73,8.51,130,6.75,7.59,NON,0,5.87
5.22,3.4,7.4,Marseille,Nouvelle-Aquitaine,4.35,3.53,5.71,14729,5.91,5.73,1.34,RATP_Open_Data_2024,47.238765,4.223446,3.47,47.238765,2024-11-09 00:00:00,1,OUI,5.4,4.56,2.76,1,1,2.06,8.1,2.49,2.05,2.38,6.58,70,3.6,1.29,0,0,2.01
7.51,7.6,7.9,Montpellier,Bretagne,4.14,8.3,4.85,141935,5.73,5.63,3.04,Data.gouv.fr,52.104855,0.007331,1.95,52.104855,2024-07-02 00:00:00,1,OUI,7.05,1.8,2.59,OUI,OUI,2.19,3.48,3.34,3.02,8.05,6.59,80,2.04,2.6,1,1,3.58
7.7,1.4,6.64,Marseille,Hauts-de-France,1.98,7.07,7.48,118271,3.89,3.79,3.37,Airparif,47.060703,0.299337,8.8,47.060703,2024-08-15 00:00:00,0,NON,6.95,1.37,2.25,NON,1,2.23,1.93,3.28,4.16,2.14,1.21,70,8.61,2.03,1,0,1.88
5.83,4.08,2.14,Lille,Nouvelle-Aquitaine,6.76,7.29,8.18,56874,6.38,8.35,4.69,SNCF_Open_Data,51.701287,6.115652,2.51,51.701287,2024-09-11 00:00:00,OUI,NON,5.65,1.86,2.73,OUI,NON,6.02,5.14,7.2,5.58,7.44,8.27,45,1.38,5.51,OUI,1,4.23
7.96,2.49,8.02,Strasbourg,Nouvelle-Aquitaine,8.04,7.13,3.85,96847,3.62,1.34,4.35,SNCF_Open_Data,48.687291,3.453295,5.09,48.687291,2024-12-05 00:00:00,1,NON,3.25,7.77,1.54,OUI,0,4.64,5.31,4.14,1.23,3.04,3.0,45,1.23,4.87,0,OUI,4.25
7.68,7.49,7.9,Paris,Nouvelle-Aquitaine,2.45,1.29,8.21,76834,5.7,7.58,8.77,SNCF_Open_Data,52.729104,-0.285973,8.67,52.729104,2024-10-20 00:00:00,1,1,3.36,4.29,6.59,1,0,2.28,2.59,1.55,4.18,1.53,8.07,80,2.86,6.85,OUI,NON,7.06
4.46,3.37,2.14,Toulouse,Île-de-France,6.61,5.09,1.65,4379,8.24,4.5,3.04,SNCF_Open_Data,50.556554,6.11433,3.43,50.556554,2024-01-29 00:00:00,0,NON,6.3,6.12,7.88,0,0,2.2,2.85,8.29,7.72,7.66,3.02,110,6.72,8.63,0,0,3.32
8.5,7.72,6.61,Strasbourg,Pays de la Loire,3.25,2.29,7.68,45367,3.8,6.08,2.92,RATP_Open_Data_2024,51.342419,0.865306,6.9,51.342419,2024-11-13 00:00:00,OUI,0,6.35,3.84,7.11,NON,0,2.94,4.89,1.59,2.45,7.3,2.05,30,4.75,3.56,OUI,1,5.94
1.49,8.13,2.14,Paris,Occitanie,7.22,3.82,5.68,133384,1.86,7.76,1.31,Airparif,46.737125,3.615313,3.97,46.737125,2024-03-15 00:00:00,0,1,6.83,7.26,4.52,OUI,OUI,8.2,4.31,4.98,1.48,2.34,2.48,110,7.71,4.96,1,0,8.47
4.99,1.98,7.35,Nice,Grand Est,8.43,8.46,4.09,199485,3.38,6.12,5.05,Airparif,52.602098,1.629293,8.17,52.602098,2024-09-12 00:00:00,1,OUI,1.59,6.0,2.56,OUI,0,3.52,4.76,1.45,6.19,3.07,4.32,110,6.52,6.33,NON,0,5.27
6.29,6.05,7.64,Lyon,Occitanie,8.76,5.9,3.74,152467,2.88,1.8,3.85,Airparif,50.924007,-0.554109,5.22,50.924007,2024-08-21 00:00:00,1,OUI,4.73,2.03,7.68,1,1,5.54,1.3,6.85,7.43,5.1,4.51,45,8.39,6.0,OUI,OUI,7.11
4.82,4.69,6.88,Nantes,Nouvelle-Aquitaine,5.22,2.08,6.47,116468,8.7,4.86,7.22,Météo-France,49.525117,5.985304,7.42,49.525117,2024-04-21 00:00:00,OUI,NON,6.09,7.74,3.52,NON,1,2.13,2.23,1.53,8.07,1.45,2.1,130,6.83,7.74,NON,NON,6.17
3.83,4.68,7.84,Montpellier,Provence-Alpes-Côte d'Azur,7.52,6.4,3.9,143106,8.21,4.18,1.44,Data.gouv.fr,52.289975,6.004902,5.77,52.289975,2024-12-07 00:00:00,NON,1,7.8,8.57,4.17,1,OUI,8.6,7.1,4.43,6.37,5.38,5.9,80,8.62,4.66,NON,0,6.56
2.67,3.48,7.03,Montpellier,Pays de la Loire,5.37,2.79,1.94,144301,8.0,5.09,7.39,RATP_Open_Data_2024,48.533361,4.138612,4.77,48.533361,2024-12-10 00:00:00,0,OUI,2.63,5.08,3.0,OUI,0,2.32,1.38,2.5,3.08,2.76,5.71,130,3.19,5.8,1,NON,1.26
7.1,5.35,7.93,Nice,Occitanie,1.77,2.57,5.02,121890,6.51,6.97,1.72,RATP_Open_Data_2024,52.039342,1.575798,7.8,52.039342,2024-01-23 00:00:00,OUI,1,7.17,1.97,6.58,1,NON,4.42,7.88,2.97,8.42,6.34,7.76,80,5.3,5.14,NON,OUI,1.45
4.52,1.21,7.24,Paris,Auvergne-Rhône-Alpes,6.44,4.14,6.26,32147,8.51,7.14,4.58,SNCF_Open_Data,50.550134,4.889609,5.06,50.550134,2024-04-27 00:00:00,NON,OUI,1.51,4.26,4.72,1,OUI,7.29,1.33,5.32,3.77,7.1,6.3,30,4.8,3.29,OUI,1,6.88
2.95,5.72,6.8,Toulouse,Nouvelle-Aquitaine,8.12,7.29,5.3,191927,8.55,5.82,3.97,RATP_Open_Data_2024,46.317432,2.679253,5.12,46.317432,2024-12-21 00:00:00,NON,1,1.46,3.87,8.29,NON,0,4.23,6.72,4.76,6.11,7.34,1.95,110,6.46,3.81,OUI,NON,1.6
5.59,7.1,6.8,Paris,Grand Est,2.97,2.06,8.19,130538,1.59,6.66,2.29,SNCF_Open_Data,50.387455,0.083894,2.84,50.387455,2024-04-21 00:00:00,NON,OUI,7.89,7.01,2.12,OUI,OUI,1.7,7.43,5.56,3.74,1.53,4.49,80,7.93,7.22,0,0,2.66
3.37,5.7,5.88,Paris,Grand Est,6.37,3.31,8.59,26200,6.85,7.63,5.14,Data.gouv.fr,52.696648,3.003943,4.95,52.696648,2024-05-17 00:00:00,NON,1,3.27,4.33,8.01,NON,1,2.0,2.41,8.64,2.72,5.56,1.91,130,8.36,1.75,NON,OUI,8.22
3.37,2.68,5.83,Bordeaux,Grand Est,2.88,2.69,3.44,124799,1.54,2.59,6.22,SNCF_Open_Data,47.454067,3.839187,5.05,47.454067,2024-07-08 00:00:00,0,1,2.67,2.84,6.38,OUI,NON,8.42,6.36,1.44,7.56,2.34,1.86,45,4.07,6.3,NON,0,6.54
2.89,8.42,7.33,Marseille,Auvergne-Rhône-Alpes,7.13,2.82,3.86,158498,6.2,5.51,8.77,Data.gouv.fr,48.06126,4.508492,7.14,48.06126,2024-08-08 00:00:00,0,1,5.81,5.78,2.1,1,OUI,3.74,8.39,2.85,2.82,2.74,7.58,45,6.82,7.43,1,NON,5.06
3.16,5.01,3.13,Nice,Hauts-de-France,4.26,3.43,6.06,147137,5.0,1.82,2.99,SNCF_Open_Data,52.383505,3.182411,8.41,52.383505,2024-06-05 00:00:00,NON,0,2.52,3.88,2.63,1,0,8.62,5.33,6.73,4.28,6.32,2.23,80,8.55,6.83,OUI,OUI,8.14
6.83,3.65,8.28,Lille,Provence-Alpes-Côte d'Azur,7.87,5.34,5.77,197924,1.33,6.42,1.54,RATP_Open_Data_2024,50.478565,4.560952,2.82,50.478565,2024-06-03 00:00:00,0,NON,7.68,7.02,7.46,1,OUI,5.28,2.18,2.93,8.13,3.79,2.1,80,2.16,4.89,0,1,2.8
6.72,6.02,7.06,Nantes,Bretagne,7.15,7.52,8.03,140936,5.3,6.41,3.5,Airparif,51.918316,3.494999,2.85,51.918316,2024-02-24 00:00:00,0,OUI,3.38,4.36,3.5,0,NON,4.07,3.85,1.3,7.02,1.43,2.83,45,8.65,7.09,1,0,8.34
6.25,7.37,2.57,Montpellier,Bretagne,8.28,4.99,2.8,4552,2.98,3.55,8.52,Météo-France,44.995836,5.985669,6.06,44.995836,2024-08-16 00:00:00,NON,0,2.13,2.48,8.58,NON,OUI,3.5,5.52,3.94,2.84,2.24,4.65,30,3.88,8.65,0,0,8.65
3.68,4.76,1.42,Nice,Normandie,6.7,5.68,2.92,160861,6.25,3.63,3.96,Airparif,50.098133,4.894849,2.44,50.098133,2024-10-26 00:00:00,1,1,1.86,8.16,4.81,0,NON,8.57,5.58,5.8,2.8,1.81,7.03,45,7.45,8.36,OUI,0,8.49
2.37,4.78,8.15,Bordeaux,Pays de la Loire,5.02,5.41,1.45,61386,1.46,1.36,4.09,RATP_Open_Data_2024,52.710201,-0.48798,1.96,52.710201,2024-01-13 00:00:00,1,0,7.57,8.7,7.51,NON,OUI,5.17,6.68,1.53,2.3,1.6,8.6,80,3.8,4.86,OUI,NON,5.65
1.5,2.08,7.37,Lille,Normandie,1.42,6.0,6.63,4302,4.19,8.18,3.46,Airparif,48.359371,-0.701148,1.46,48.359371,2024-02-14 00:00:00,1,NON,7.42,5.7,2.95,0,1,7.76,6.06,6.62,6.61,3.3,8.8,30,8.35,6.66,0,OUI,6.99
5.34,3.37,6.38,Montpellier,Île-de-France,1.84,2.41,3.99,21177,6.35,1.33,8.34,Airparif,51.719497,5.304281,8.57,51.719497,2024-07-14 00:00:00,0,0,7.41,4.93,5.14,0,1,3.94,8.38,4.39,7.0,3.14,6.77,70,2.19,7.04,OUI,1,5.46
6.24,1.8,8.33,Nice,Pays de la Loire,3.4,8.25,6.94,87428,4.72,5.61,7.77,Airparif,52.782205,1.377581,7.35,52.782205,2024-01-26 00:00:00,0,0,2.73,3.12,4.57,OUI,NON,1.94,8.31,7.48,2.19,3.51,5.18,80,2.85,2.39,NON,1,1.94
3.87,6.81,6.84,Bordeaux,Grand Est,1.98,8.6,8.43,146850,4.3,6.42,6.67,Data.gouv.fr,51.788322,2.644356,5.38,51.788322,2024-08-16 00:00:00,NON,OUI,2.95,8.43,2.72,NON,OUI,5.06,1.2,8.73,7.15,1.93,6.94,80,1.63,7.03,1,OUI,6.71
4.56,4.72,8.16,Paris,Hauts-de-France,3.61,1.53,3.27,15568,6.54,5.91,7.23,Météo-France,46.671426,4.218475,6.22,46.671426,2024-12-25 00:00:00,1,OUI,5.2,5.98,8.02,OUI,NON,2.93,6.13,8.0,5.28,5.55,1.63,130,2.08,8.54,0,1,5.15
2.89,4.51,3.74,Paris,Pays de la Loire,4.22,3.06,1.25,126784,4.9,6.12,3.42,Airparif,51.575813,-0.001961,2.78,51.575813,2024-07-22 00:00:00,OUI,0,1.73,7.42,4.59,1,NON,3.67,8.17,7.38,4.08,3.64,3.54,50,7.3,3.99,NON,NON,3.75
8.25,6.09,2.41,Nice,Provence-Alpes-Côte d'Azur,6.37,1.98,3.02,108121,1.76,8.49,4.21,Airparif,48.62656,1.509376,6.73,48.62656,2024-11-12 00:00:00,1,0,1.6,1.26,2.84,NON,OUI,6.99,6.27,2.29,6.03,4.6,3.92,80,1.98,5.51,OUI,OUI,8.54
1.75,8.13,6.88,Lyon,Auvergne-Rhône-Alpes,7.32,7.47,7.04,113631,5.95,7.69,8.57,RATP_Open_Data_2024,49.738675,5.51131,1.92,49.738675,2024-11-20 00:00:00,OUI,OUI,5.89,3.0,4.98,1,0,8.53,3.76,5.62,4.69,7.65,7.41,30,2.19,3.92,NON,1,7.64
5.27,2.36,6.24,Paris,Grand Est,5.79,1.68,3.0,64113,6.64,1.96,3.01,Météo-France,52.152448,0.938896,1.2,52.152448,2024-03-24 00:00:00,NON,NON,8.42,4.61,7.24,NON,1,3.53,4.91,3.96,2.75,8.6,7.22,50,7.52,1.97,OUI,0,5.42
2.36,2.17,4.62,Montpellier,Provence-Alpes-Côte d'Azur,3.21,4.68,6.35,175378,1.9,8.31,6.6,Data.gouv.fr,50.917293,4.509748,7.6,50.917293,2024-08-12 00:00:00,1,1,7.94,7.91,4.63,0,0,3.47,8.28,8.54,7.58,4.21,4.72,110,5.76,2.64,NON,1,2.78
8.15,6.61,8.21,Lyon,Normandie,6.77,7.35,8.07,60869,8.21,3.21,6.87,SNCF_Open_Data,47.385297,4.036396,8.78,47.385297,2024-11-30 00:00:00,NON,NON,2.77,8.27,6.53,0,OUI,7.53,3.65,4.56,8.47,8.64,7.11,50,7.28,6.39,0,NON,3.25
6.63,3.37,7.81,Nice,Grand Est,4.35,6.31,1.27,182078,2.1,5.9,3.98,Météo-France,51.397802,0.330133,4.17,51.397802,2024-12-04 00:00:00,NON,0,3.46,2.76,6.05,NON,OUI,5.09,7.42,4.58,6.04,8.62,3.99,70,7.51,7.51,NON,0,7.41
5.18,4.2,1.42,Nantes,Grand Est,3.34,7.72,6.0,189829,4.33,2.69,4.64,RATP_Open_Data_2024,45.756959,0.877873,8.58,45.756959,2024-03-18 00:00:00,0,OUI,5.84,6.79,5.75,0,1,8.38,4.84,2.66,7.72,8.22,7.5,80,7.72,5.07,1,0,6.38
6.46,1.61,6.93,Montpellier,Provence-Alpes-Côte d'Azur,5.08,2.49,1.3,53835,3.1,7.58,7.1,Data.gouv.fr,52.323605,4.602686,7.29,52.323605,2024-01-14 00:00:00,0,OUI,5.17,2.73,8.25,OUI,OUI,7.19,5.58,5.19,3.21,4.42,4.25,30,3.51,4.17,NON,1,3.32
4.43,3.95,4.06,Lyon,Hauts-de-France,2.46,2.07,3.44,195774,4.67,8.4,5.92,Airparif,52.336932,-0.493853,1.98,52.336932,2024-06-29 00:00:00,NON,OUI,2.82,3.62,7.81,NON,0,7.8,7.56,5.31,1.93,4.16,7.98,30,4.54,7.45,0,0,3.67
3.69,6.9,3.85,Strasbourg,Normandie,4.16,6.97,5.84,123537,4.57,3.05,2.26,Météo-France,45.659313,5.878804,6.11,45.659313,2024-05-04 00:00:00,NON,0,2.17,6.13,6.23,1,OUI,2.36,2.76,2.52,2.53,3.86,4.95,70,1.55,8.27,0,NON,8.35
5.16,2.36,1.52,Strasbourg,Normandie,2.82,6.58,7.62,143245,3.13,6.24,4.6,Data.gouv.fr,51.426053,5.975241,2.9,51.426053,2024-04-11 00:00:00,NON,0,8.76,4.75,3.91,1,1,7.34,5.52,2.49,4.39,1.9,7.62,80,6.21,1.31,OUI,0,4.44
4.69,5.95,2.05,Bordeaux,Occitanie,6.16,5.58,2.51,16739,4.59,5.7,2.29,RATP_Open_Data_2024,49.249002,4.722002,2.81,49.249002,2024-12-26 00:00:00,NON,1,4.11,2.87,5.27,1,1,4.27,5.47,7.94,4.49,7.49,5.59,45,6.26,4.55,OUI,OUI,2.23
3.82,5.51,4.21,Nantes,Île-de-France,3.95,4.36,4.39,197089,5.88,7.07,1.67,SNCF_Open_Data,48.12757,4.126528,1.52,48.12757,2024-01-09 00:00:00,1,NON,1.53,2.15,5.35,1,OUI,7.97,7.16,2.02,7.95,5.47,2.74,50,5.03,4.92,1,0,5.19
7.11,5.41,6.77,Nice,Nouvelle-Aquitaine,5.4,8.44,7.92,50844,6.0,5.24,1.56,Météo-France,45.258101,4.479529,2.92,45.258101,2024-08-27 00:00:00,0,0,2.61,3.75,2.54,OUI,1,7.98,3.63,7.63,1.33,7.08,6.46,80,3.51,8.69,1,1,8.73
7.09,8.56,1.59,Lille,Grand Est,7.94,1.82,8.41,132329,5.31,7.55,8.48,Météo-France,47.571784,3.750943,7.51,47.571784,2024-05-27 00:00:00,0,0,7.48,1.84,7.35,0,OUI,5.26,3.65,8.76,1.87,2.63,6.83,50,3.79,5.98,OUI,NON,7.03
6.73,8.68,2.5,Bordeaux,Bretagne,1.44,2.75,6.23,99535,5.46,5.68,8.46,Data.gouv.fr,47.135372,-0.28808,7.58,47.135372,2024-02-22 00:00:00,1,NON,3.03,1.26,2.07,NON,NON,4.74,3.46,3.43,4.97,3.82,2.9,70,2.53,8.78,OUI,OUI,4.83
2.57,1.3,6.32,Montpellier,Auvergne-Rhône-Alpes,2.68,7.74,2.82,77274,7.18,1.39,6.71,Airparif,47.635256,-1.399989,3.78,47.635256,2024-10-20 00:00:00,0,OUI,4.89,4.79,6.05,1,1,6.09,4.88,2.41,8.25,8.08,3.32,130,1.92,6.08,0,NON,2.79
5.0,7.89,5.98,Bordeaux,Nouvelle-Aquitaine,6.06,8.43,3.15,71080,5.44,2.03,4.51,SNCF_Open_Data,52.501896,-0.648805,3.82,52.501896,2024-07-07 00:00:00,0,OUI,7.56,6.42,1.55,0,NON,5.33,2.84,2.57,5.61,6.64,8.07,80,7.98,6.05,0,1,2.87
3.61,8.34,7.56,Toulouse,Grand Est,4.8,8.46,2.7,167678,4.75,4.73,3.04,SNCF_Open_Data,50.544032,5.815587,3.81,50.544032,2024-08-15 00:00:00,NON,0,6.36,4.75,8.21,OUI,NON,1.43,3.41,6.86,6.52,3.78,7.01,130,5.49,3.07,NON,OUI,8.54
4.83,8.75,6.63,Montpellier,Auvergne-Rhône-Alpes,8.08,4.58,7.07,124205,6.34,2.48,6.66,Airparif,49.429845,2.621378,7.11,49.429845,2024-11-23 00:00:00,NON,0,8.05,6.43,4.79,OUI,NON,2.36,7.44,2.48,5.5,6.12,6.76,30,2.07,8.6,0,OUI,3.91
4.85,8.76,8.15,Nice,Auvergne-Rhône-Alpes,3.05,6.73,4.03,78059,1.91,8.68,6.26,RATP_Open_Data_2024,48.689223,-0.023978,2.14,48.689223,2024-04-09 00:00:00,OUI,OUI,6.49,6.86,3.96,1,NON,3.25,8.44,1.65,6.84,1.36,3.33,70,5.75,2.71,OUI,0,3.11
5.24,1.67,2.59,Nice,Provence-Alpes-Côte d'Azur,4.81,2.28,1.28,73427,5.19,3.5,5.11,SNCF_Open_Data,52.12253,4.324196,5.34,52.12253,2024-05-12 00:00:00,1,NON,5.22,6.8,5.94,0,NON,4.26,4.09,5.01,7.01,3.67,2.72,80,8.26,6.41,1,1,1.93
5.01,6.94,2.09,Paris,Nouvelle-Aquitaine,4.87,5.96,6.72,49490,2.62,7.79,6.76,SNCF_Open_Data,47.255779,5.03735,5.81,47.255779,2024-04-27 00:00:00,NON,0,7.63,8.34,8.54,0,NON,4.57,5.11,3.47,6.4,2.4,3.76,80,2.4,7.75,NON,0,3.44
2.45,2.44,7.42,Montpellier,Pays de la Loire,3.55,1.36,5.64,59966,2.58,4.1,6.23,Airparif,50.262947,5.72187,4.54,50.262947,2024-05-23 00:00:00,0,1,5.84,6.77,7.7,OUI,1,5.07,5.24,5.31,3.63,3.49,3.5,130,6.74,5.31,NON,NON,4.27
1.46,2.13,1.87,Montpellier,Auvergne-Rhône-Alpes,6.45,5.19,4.07,153631,3.4,7.35,1.23,Météo-France,48.680089,5.80273,2.26,48.680089,2024-04-16 00:00:00,OUI,0,2.76,4.31,7.07,OUI,0,1.67,7.63,3.49,8.74,8.08,2.55,50,7.91,8.68,1,NON,7.99
6.07,6.97,7.85,Montpellier,Normandie,4.98,4.67,2.29,174780,1.7,5.7,7.81,RATP_Open_Data_2024,47.178793,2.630763,2.33,47.178793,2024-03-29 00:00:00,NON,0,2.36,5.48,2.9,NON,OUI,3.95,3.39,6.05,1.64,4.34,5.13,50,3.11,3.85,OUI,1,7.66
8.01,6.43,3.37,Montpellier,Nouvelle-Aquitaine,7.74,5.42,8.18,179494,7.59,3.45,6.78,Météo-France,50.171623,3.148087,8.58,50.171623,2024-07-27 00:00:00,1,OUI,1.5,6.29,3.35,1,OUI,4.86,6.26,3.93,1.95,3.65,3.26,70,6.48,5.82,1,0,4.28
5.4,6.24,1.32,Lille,Bretagne,4.63,4.58,4.89,132156,4.3,3.27,6.14,Météo-France,45.690105,2.013561,7.38,45.690105,2024-04-15 00:00:00,0,1,6.39,6.22,8.34,1,NON,5.31,7.56,6.79,3.96,5.78,3.2,45,3.65,7.05,1,NON,8.72
5.33,2.38,3.1,Toulouse,Normandie,2.69,5.81,3.96,57965,4.11,2.84,8.67,SNCF_Open_Data,48.868122,-0.873513,2.02,48.868122,2024-12-23 00:00:00,OUI,0,6.63,4.82,7.55,NON,0,2.14,1.28,3.29,6.75,8.14,3.93,130,8.0,6.91,OUI,OUI,6.16
8.12,4.23,5.83,Toulouse,Normandie,8.02,1.44,1.51,72748,8.17,4.68,1.69,RATP_Open_Data_2024,48.564344,0.28022,3.49,48.564344,2024-01-24 00:00:00,OUI,NON,2.35,1.77,3.36,OUI,NON,2.66,6.01,6.18,4.92,2.97,4.11,50,7.44,5.56,OUI,NON,4.57
4.19,6.05,3.16,Montpellier,Pays de la Loire,2.06,2.06,3.75,16329,7.26,2.74,1.83,SNCF_Open_Data,52.145264,3.169411,5.69,52.145264,2024-02-18 00:00:00,NON,0,6.45,3.93,7.51,0,1,5.74,4.24,7.84,7.45,1.59,2.68,50,8.56,6.26,OUI,0,6.55
3.99,8.48,2.17,Bordeaux,Provence-Alpes-Côte d'Azur,6.3,4.93,7.65,133148,2.07,7.32,6.62,SNCF_Open_Data,50.016889,1.414491,5.75,50.016889,2024-04-14 00:00:00,0,OUI,1.59,4.58,5.09,OUI,NON,4.45,1.85,2.19,3.87,2.33,2.32,50,7.07,7.8,OUI,NON,5.88
8.71,4.11,4.04,Lille,Île-de-France,8.2,2.31,2.36,33228,5.19,3.43,5.37,Météo-France,49.755846,2.05807,3.39,49.755846,2024-04-09 00:00:00,0,1,7.35,7.43,7.04,NON,NON,8.17,2.36,4.49,4.66,7.06,4.0,130,3.98,5.68,0,OUI,1.27
